gene_ID	count
ECB_00001	11
ECB_00002	167
ECB_00003	43
ECB_00004	70
ECB_00005	2
ECB_00006	2
ECB_00007	0
ECB_00008	112
ECB_00009	7
ECB_00010	9
ECB_00011	1
ECB_00012	0
ECB_00013	0
ECB_00014	67
ECB_00015	10
ECB_00016	4
ECB_00017	0
ECB_00018	12
ECB_00019	3
ECB_00020	0
ECB_00021	0
ECB_00022	0
ECB_00023	1
ECB_00024	1
ECB_00025	0
ECB_00026	2
ECB_00027	180
ECB_00028	1
ECB_00029	12
ECB_00030	137
ECB_00031	49
ECB_00032	7
ECB_00033	17
ECB_00034	0
ECB_00035	17
ECB_00036	27
ECB_00037	84
ECB_00038	1
ECB_00039	0
ECB_00040	0
ECB_00041	1
ECB_00042	0
ECB_00043	2
ECB_00044	0
ECB_00045	0
ECB_00046	0
ECB_00047	0
ECB_00048	0
ECB_00049	0
ECB_00050	1
ECB_00051	1
ECB_00052	6
ECB_00053	4
ECB_00054	0
ECB_00055	12
ECB_00056	10
ECB_00057	53
ECB_00058	45
ECB_00059	8
ECB_00060	0
ECB_00061	9
ECB_00062	1
ECB_00063	0
ECB_00064	0
ECB_00065	0
ECB_00066	0
ECB_00067	3
ECB_00068	0
ECB_00069	0
ECB_00070	0
ECB_00071	3
ECB_00072	9
ECB_00073	49
ECB_00074	33
ECB_00075	60
ECB_00076	19
ECB_00077	23
ECB_00078	0
ECB_00079	20
ECB_00080	35
ECB_00081	20
ECB_00082	10
ECB_00083	25
ECB_00084	4
ECB_00085	58
ECB_00086	42
ECB_00087	21
ECB_00088	15
ECB_00089	35
ECB_00090	5
ECB_00091	9
ECB_00092	39
ECB_00093	15
ECB_00094	13
ECB_00095	111
ECB_00096	97
ECB_00097	311
ECB_00098	3
ECB_00099	236
ECB_00100	3
ECB_00101	3
ECB_00102	4
ECB_00103	1
ECB_00104	25
ECB_00105	0
ECB_00106	0
ECB_00107	0
ECB_00108	8
ECB_00109	4
ECB_00110	5
ECB_00111	144
ECB_00112	38
ECB_00113	1364
ECB_00114	349
ECB_00115	246
ECB_00116	1
ECB_00117	386
ECB_00118	4
ECB_00119	16
ECB_00120	9
ECB_00121	6
ECB_00122	3
ECB_00123	154
ECB_00124	42
ECB_00125	31
ECB_00126	14
ECB_00127	27
ECB_00128	1
ECB_00129	5
ECB_00130	14
ECB_00131	2
ECB_00132	23
ECB_00133	10
ECB_00134	0
ECB_00135	0
ECB_00136	0
ECB_00137	0
ECB_00138	0
ECB_00139	0
ECB_00140	0
ECB_00141	0
ECB_00142	17
ECB_00143	3
ECB_00144	61
ECB_00145	15
ECB_00146	3
ECB_00147	10
ECB_00148	26
ECB_00149	27
ECB_00150	3
ECB_00151	4
ECB_00152	3
ECB_00153	65
ECB_00154	4
ECB_00155	25
ECB_00156	0
ECB_00157	8
ECB_00158	27
ECB_00159	10
ECB_00160	30
ECB_00161	1
ECB_00162	21
ECB_00163	2
ECB_00164	44
ECB_00165	15
ECB_00166	31
ECB_00167	474
ECB_00168	284
ECB_00169	11
ECB_00170	206
ECB_00171	10
ECB_00172	20
ECB_00173	7
ECB_00174	42
ECB_00175	277
ECB_00176	269
ECB_00177	202
ECB_00178	65
ECB_00179	27
ECB_00180	17
ECB_00181	10
ECB_00182	69
ECB_00183	65
ECB_00184	4
ECB_00185	3
ECB_00186	6
ECB_00187	7
ECB_00188	6
ECB_00189	5
ECB_00190	0
ECB_00191	5
ECB_00192	0
ECB_00193	41
ECB_00194	7
ECB_00195	6
ECB_00196	86
ECB_00197	7
ECB_00198	1
ECB_00199	17
ECB_00200	1
ECB_00201	7
ECB_00202	18
ECB_00203	4
ECB_00204	20
ECB_00205	3
ECB_00206	10
ECB_00207	7
ECB_00208	6
ECB_00209	0
ECB_00210	0
ECB_00211	1
ECB_00212	0
ECB_00213	0
ECB_00214	3
ECB_00215	3
ECB_00216	9
ECB_00217	22
ECB_00218	10
ECB_00219	0
ECB_00220	1
ECB_00221	2
ECB_00222	0
ECB_00223	0
ECB_00224	0
ECB_00225	0
ECB_00226	2
ECB_00227	0
ECB_00228	0
ECB_00229	0
ECB_00230	0
ECB_00231	2
ECB_00232	87
ECB_00233	4
ECB_00234	22
ECB_00235	32
ECB_00236	0
ECB_00237	3
ECB_00238	0
ECB_00239	19
ECB_00240	15
ECB_00241	0
ECB_00242	0
ECB_00243	1
ECB_00244	0
ECB_00245	1
ECB_00246	45
ECB_00247	0
ECB_00248	2
ECB_00249	0
ECB_00250	0
ECB_00251	0
ECB_00252	0
ECB_00253	1
ECB_00254	1
ECB_00255	0
ECB_00256	5
ECB_00257	0
ECB_00258	0
ECB_00259	0
ECB_00260	0
ECB_00261	0
ECB_00262	0
ECB_00263	1
ECB_00264	1
ECB_00265	0
ECB_00266	0
ECB_00267	6
ECB_00268	8
ECB_00269	0
ECB_00270	3
ECB_00271	0
ECB_00272	3
ECB_00273	0
ECB_00274	1
ECB_00275	2
ECB_00276	1
ECB_00277	0
ECB_00278	0
ECB_00279	3
ECB_00280	0
ECB_00281	1
ECB_00282	0
ECB_00283	0
ECB_00284	1
ECB_00285	0
ECB_00286	0
ECB_00287	1
ECB_00288	0
ECB_00289	1
ECB_00290	1
ECB_00291	6
ECB_00292	1
ECB_00293	0
ECB_00294	0
ECB_00295	1
ECB_00296	1
ECB_00297	0
ECB_00298	1
ECB_00299	1
ECB_00300	0
ECB_00301	0
ECB_00302	0
ECB_00303	0
ECB_00304	0
ECB_00305	0
ECB_00306	3
ECB_00307	0
ECB_00308	1
ECB_00309	1
ECB_00310	5
ECB_00311	8
ECB_00312	2
ECB_00313	0
ECB_00314	1
ECB_00315	51
ECB_00316	14
ECB_00317	26
ECB_00318	16
ECB_00319	37
ECB_00320	0
ECB_00321	3
ECB_00322	0
ECB_00323	7
ECB_00324	9
ECB_00325	4
ECB_00326	0
ECB_00327	6
ECB_00328	17
ECB_00329	1
ECB_00330	0
ECB_00331	0
ECB_00332	0
ECB_00333	4
ECB_00334	3
ECB_00335	7
ECB_00336	11
ECB_00337	1
ECB_00338	11
ECB_00339	0
ECB_00340	0
ECB_00341	1
ECB_00342	5
ECB_00343	0
ECB_00344	3
ECB_00345	4
ECB_00346	1
ECB_00347	2
ECB_00348	0
ECB_00349	14
ECB_00350	15
ECB_00351	59
ECB_00352	0
ECB_00353	11
ECB_00354	23
ECB_00355	22
ECB_00356	122
ECB_00357	30
ECB_00358	5
ECB_00359	36
ECB_00360	0
ECB_00361	8
ECB_00362	12
ECB_00363	21
ECB_00364	34
ECB_00365	8
ECB_00366	19
ECB_00367	4
ECB_00368	14
ECB_00369	35
ECB_00370	4
ECB_00371	23
ECB_00372	6
ECB_00373	0
ECB_00374	15
ECB_00375	5
ECB_00376	0
ECB_00377	2
ECB_00378	3
ECB_00379	103
ECB_00380	53
ECB_00381	96
ECB_00382	347
ECB_00383	475
ECB_00384	10
ECB_00385	9
ECB_00386	8
ECB_00387	433
ECB_00388	59
ECB_00389	144
ECB_00390	23
ECB_00391	4
ECB_00392	166
ECB_00393	44
ECB_00394	0
ECB_00395	0
ECB_00396	2
ECB_00397	1
ECB_00398	10
ECB_00399	0
ECB_00400	4
ECB_00401	7
ECB_00402	7
ECB_00403	38
ECB_00404	5
ECB_00405	1
ECB_00406	3
ECB_00407	0
ECB_00408	6
ECB_00409	1
ECB_00410	1
ECB_00411	2
ECB_00412	8
ECB_00413	113
ECB_00414	57
ECB_00415	1
ECB_00416	18
ECB_00417	0
ECB_00418	2
ECB_00419	1
ECB_00420	7
ECB_00421	35
ECB_00422	25
ECB_00423	47
ECB_00424	30
ECB_00425	41
ECB_00426	0
ECB_00427	4
ECB_00428	5
ECB_00429	11
ECB_00430	3
ECB_00431	9
ECB_00432	3
ECB_00433	6
ECB_00434	5
ECB_00435	16
ECB_00436	1
ECB_00437	0
ECB_00438	11
ECB_00439	2
ECB_00440	8
ECB_00441	3
ECB_00442	1
ECB_00443	14
ECB_00444	2
ECB_00445	5
ECB_00446	0
ECB_00447	5
ECB_00448	0
ECB_00449	1
ECB_00450	0
ECB_00451	1
ECB_00452	2
ECB_00453	0
ECB_00454	0
ECB_00455	0
ECB_00456	45
ECB_00457	1
ECB_00458	0
ECB_00459	0
ECB_00460	0
ECB_00461	0
ECB_00462	0
ECB_00463	0
ECB_00464	0
ECB_00465	3
ECB_00466	2
ECB_00467	0
ECB_00468	0
ECB_00469	3
ECB_00470	0
ECB_00471	0
ECB_00472	13
ECB_00473	1
ECB_00474	6
ECB_00475	54
ECB_00476	25
ECB_00477	1
ECB_00478	4
ECB_00479	20
ECB_00480	0
ECB_00481	0
ECB_00482	0
ECB_00483	0
ECB_00484	1
ECB_00485	1
ECB_00486	7
ECB_00487	0
ECB_00488	0
ECB_00489	0
ECB_00490	0
ECB_00491	2
ECB_00492	0
ECB_00493	0
ECB_00494	0
ECB_00495	0
ECB_00496	1
ECB_00497	0
ECB_00498	0
ECB_00499	0
ECB_00500	0
ECB_00501	0
