gene_ID	count
ECB_00001	112
ECB_00002	298
ECB_00003	202
ECB_00004	234
ECB_00005	18
ECB_00006	26
ECB_00007	3
ECB_00008	509
ECB_00009	38
ECB_00010	16
ECB_00011	4
ECB_00012	0
ECB_00013	0
ECB_00014	1421
ECB_00015	120
ECB_00016	20
ECB_00017	10
ECB_00018	73
ECB_00019	14
ECB_00020	1
ECB_00021	0
ECB_00022	0
ECB_00023	0
ECB_00024	10
ECB_00025	0
ECB_00026	4
ECB_00027	505
ECB_00028	3
ECB_00029	134
ECB_00030	609
ECB_00031	132
ECB_00032	39
ECB_00033	112
ECB_00034	24
ECB_00035	102
ECB_00036	133
ECB_00037	540
ECB_00038	8
ECB_00039	2
ECB_00040	2
ECB_00041	1
ECB_00042	0
ECB_00043	6
ECB_00044	0
ECB_00045	1
ECB_00046	1
ECB_00047	2
ECB_00048	1
ECB_00049	1
ECB_00050	4
ECB_00051	14
ECB_00052	33
ECB_00053	33
ECB_00054	11
ECB_00055	72
ECB_00056	65
ECB_00057	485
ECB_00058	629
ECB_00059	29
ECB_00060	19
ECB_00061	34
ECB_00062	17
ECB_00063	2
ECB_00064	6
ECB_00065	2
ECB_00066	17
ECB_00067	107
ECB_00068	1
ECB_00069	0
ECB_00070	7
ECB_00071	22
ECB_00072	33
ECB_00073	218
ECB_00074	229
ECB_00075	111
ECB_00076	141
ECB_00077	307
ECB_00078	5
ECB_00079	159
ECB_00080	55
ECB_00081	252
ECB_00082	243
ECB_00083	334
ECB_00084	139
ECB_00085	1819
ECB_00086	428
ECB_00087	149
ECB_00088	213
ECB_00089	293
ECB_00090	84
ECB_00091	151
ECB_00092	263
ECB_00093	327
ECB_00094	141
ECB_00095	570
ECB_00096	1389
ECB_00097	2776
ECB_00098	63
ECB_00099	824
ECB_00100	9
ECB_00101	8
ECB_00102	24
ECB_00103	7
ECB_00104	113
ECB_00105	3
ECB_00106	5
ECB_00107	0
ECB_00108	72
ECB_00109	51
ECB_00110	76
ECB_00111	210
ECB_00112	27
ECB_00113	1898
ECB_00114	1270
ECB_00115	1671
ECB_00116	1
ECB_00117	1720
ECB_00118	59
ECB_00119	26
ECB_00120	50
ECB_00121	100
ECB_00122	32
ECB_00123	249
ECB_00124	158
ECB_00125	325
ECB_00126	42
ECB_00127	58
ECB_00128	72
ECB_00129	27
ECB_00130	138
ECB_00131	11
ECB_00132	117
ECB_00133	30
ECB_00134	4
ECB_00135	0
ECB_00136	3
ECB_00137	1
ECB_00138	2
ECB_00139	0
ECB_00140	2
ECB_00141	4
ECB_00142	89
ECB_00143	6
ECB_00144	276
ECB_00145	269
ECB_00146	7
ECB_00147	28
ECB_00148	139
ECB_00149	597
ECB_00150	39
ECB_00151	114
ECB_00152	76
ECB_00153	228
ECB_00154	24
ECB_00155	139
ECB_00156	6
ECB_00157	3
ECB_00158	147
ECB_00159	63
ECB_00160	724
ECB_00161	49
ECB_00162	324
ECB_00163	13
ECB_00164	303
ECB_00165	122
ECB_00166	204
ECB_00167	866
ECB_00168	498
ECB_00169	47
ECB_00170	766
ECB_00171	50
ECB_00172	194
ECB_00173	75
ECB_00174	325
ECB_00175	983
ECB_00176	1641
ECB_00177	567
ECB_00178	224
ECB_00179	161
ECB_00180	55
ECB_00181	30
ECB_00182	220
ECB_00183	214
ECB_00184	21
ECB_00185	43
ECB_00186	25
ECB_00187	53
ECB_00188	99
ECB_00189	26
ECB_00190	5
ECB_00191	25
ECB_00192	5
ECB_00193	212
ECB_00194	29
ECB_00195	44
ECB_00196	590
ECB_00197	65
ECB_00198	55
ECB_00199	65
ECB_00200	12
ECB_00201	21
ECB_00202	189
ECB_00203	54
ECB_00204	101
ECB_00205	24
ECB_00206	52
ECB_00207	27
ECB_00208	20
ECB_00209	0
ECB_00210	5
ECB_00211	11
ECB_00212	0
ECB_00213	2
ECB_00214	49
ECB_00215	17
ECB_00216	1986
ECB_00217	121
ECB_00218	44
ECB_00219	38
ECB_00220	7
ECB_00221	15
ECB_00222	0
ECB_00223	2
ECB_00224	0
ECB_00225	0
ECB_00226	23
ECB_00227	3
ECB_00228	0
ECB_00229	0
ECB_00230	0
ECB_00231	1
ECB_00232	426
ECB_00233	25
ECB_00234	80
ECB_00235	866
ECB_00236	4
ECB_00237	12
ECB_00238	3
ECB_00239	87
ECB_00240	91
ECB_00241	2
ECB_00242	5
ECB_00243	1
ECB_00244	1
ECB_00245	0
ECB_00246	246
ECB_00247	6
ECB_00248	6
ECB_00249	6
ECB_00250	1
ECB_00251	0
ECB_00252	0
ECB_00253	1
ECB_00254	3
ECB_00255	529
ECB_00256	21
ECB_00257	7
ECB_00258	0
ECB_00259	0
ECB_00260	1
ECB_00261	3
ECB_00262	1
ECB_00263	3
ECB_00264	2
ECB_00265	2
ECB_00266	0
ECB_00267	32
ECB_00268	72
ECB_00269	17
ECB_00270	34
ECB_00271	4
ECB_00272	15
ECB_00273	0
ECB_00274	4
ECB_00275	1
ECB_00276	3
ECB_00277	4
ECB_00278	0
ECB_00279	28
ECB_00280	17
ECB_00281	0
ECB_00282	0
ECB_00283	35
ECB_00284	25
ECB_00285	58
ECB_00286	0
ECB_00287	0
ECB_00288	0
ECB_00289	2
ECB_00290	7
ECB_00291	57
ECB_00292	3
ECB_00293	1
ECB_00294	1
ECB_00295	0
ECB_00296	2
ECB_00297	4
ECB_00298	2
ECB_00299	89
ECB_00300	553
ECB_00301	0
ECB_00302	1
ECB_00303	1
ECB_00304	0
ECB_00305	1
ECB_00306	5
ECB_00307	1
ECB_00308	17
ECB_00309	5
ECB_00310	10
ECB_00311	4
ECB_00312	18
ECB_00313	8
ECB_00314	2
ECB_00315	89
ECB_00316	50
ECB_00317	57
ECB_00318	72
ECB_00319	121
ECB_00320	0
ECB_00321	21
ECB_00322	3
ECB_00323	46
ECB_00324	13
ECB_00325	29
ECB_00326	2
ECB_00327	234
ECB_00328	57
ECB_00329	28
ECB_00330	19
ECB_00331	13
ECB_00332	4
ECB_00333	38
ECB_00334	35
ECB_00335	43
ECB_00336	40
ECB_00337	13
ECB_00338	62
ECB_00339	5
ECB_00340	15
ECB_00341	0
ECB_00342	43
ECB_00343	28
ECB_00344	16
ECB_00345	31
ECB_00346	13
ECB_00347	37
ECB_00348	21
ECB_00349	54
ECB_00350	18
ECB_00351	113
ECB_00352	8
ECB_00353	29
ECB_00354	66
ECB_00355	142
ECB_00356	274
ECB_00357	86
ECB_00358	13
ECB_00359	134
ECB_00360	4
ECB_00361	65
ECB_00362	72
ECB_00363	47
ECB_00364	126
ECB_00365	15
ECB_00366	113
ECB_00367	273
ECB_00368	86
ECB_00369	84
ECB_00370	42
ECB_00371	51
ECB_00372	43
ECB_00373	38
ECB_00374	72
ECB_00375	20
ECB_00376	3
ECB_00377	11
ECB_00378	10
ECB_00379	561
ECB_00380	266
ECB_00381	356
ECB_00382	1171
ECB_00383	966
ECB_00384	21
ECB_00385	19
ECB_00386	379
ECB_00387	784
ECB_00388	300
ECB_00389	1065
ECB_00390	38
ECB_00391	20
ECB_00392	1082
ECB_00393	318
ECB_00394	14
ECB_00395	3
ECB_00396	164
ECB_00397	270
ECB_00398	53
ECB_00399	25
ECB_00400	34
ECB_00401	39
ECB_00402	43
ECB_00403	208
ECB_00404	27
ECB_00405	6
ECB_00406	26
ECB_00407	5
ECB_00408	17
ECB_00409	15
ECB_00410	21
ECB_00411	12
ECB_00412	95
ECB_00413	509
ECB_00414	202
ECB_00415	10
ECB_00416	59
ECB_00417	5
ECB_00418	20
ECB_00419	41
ECB_00420	25
ECB_00421	174
ECB_00422	79
ECB_00423	165
ECB_00424	433
ECB_00425	286
ECB_00426	13
ECB_00427	14
ECB_00428	50
ECB_00429	43
ECB_00430	10
ECB_00431	138
ECB_00432	6
ECB_00433	48
ECB_00434	61
ECB_00435	75
ECB_00436	3
ECB_00437	4
ECB_00438	78
ECB_00439	12
ECB_00440	49
ECB_00441	5
ECB_00442	5
ECB_00443	105
ECB_00444	58
ECB_00445	36
ECB_00446	20
ECB_00447	32
ECB_00448	16
ECB_00449	4
ECB_00450	0
ECB_00451	0
ECB_00452	12
ECB_00453	7
ECB_00454	1
ECB_00455	1
ECB_00456	220
ECB_00457	1
ECB_00458	1
ECB_00459	1
ECB_00460	0
ECB_00461	0
ECB_00462	1
ECB_00463	1
ECB_00464	3
ECB_00465	2
ECB_00466	9
ECB_00467	2
ECB_00468	0
ECB_00469	1
ECB_00470	1
ECB_00471	0
ECB_00472	48
ECB_00473	9
ECB_00474	20
ECB_00475	408
ECB_00476	70
ECB_00477	0
ECB_00478	20
ECB_00479	74
ECB_00480	0
ECB_00481	0
ECB_00482	2
ECB_00483	0
ECB_00484	5
ECB_00485	1
ECB_00486	28
ECB_00487	0
ECB_00488	0
ECB_00489	1
ECB_00490	1
ECB_00491	5
ECB_00492	0
ECB_00493	4
ECB_00494	0
ECB_00495	8
ECB_00496	9
ECB_00497	0
ECB_00498	0
ECB_00499	1
ECB_00500	0
ECB_00501	1
ECB_00502	3
ECB_00503	116
ECB_00504	6
ECB_00505	1
ECB_00506	2
ECB_00507	2
ECB_00508	0
ECB_00509	32
ECB_00510	2
ECB_00511	4
ECB_00512	17
ECB_00513	7
ECB_00514	3
ECB_00515	3
ECB_00516	0
ECB_00517	0
ECB_00518	1
ECB_00519	81
ECB_00520	1
ECB_00521	1
ECB_00522	8
ECB_00523	13
ECB_00524	0
ECB_00525	2
ECB_00526	0
ECB_00527	0
ECB_00528	0
ECB_00529	2
ECB_00530	0
ECB_00531	10
ECB_00532	41
ECB_00533	129
ECB_00534	21
ECB_00535	45
ECB_00536	85
ECB_00537	29
ECB_00538	18
ECB_00539	45
ECB_00540	7
ECB_00541	5
ECB_00542	17
ECB_00543	4
ECB_00544	6
ECB_00545	14
ECB_00546	2
ECB_00547	0
ECB_00548	20
ECB_00549	339
ECB_00550	3177
ECB_00551	86
ECB_00552	25
ECB_00553	428
ECB_00554	3
ECB_00555	56
ECB_00556	29
ECB_00557	42
ECB_00558	27
ECB_00559	88
ECB_00560	82
ECB_00561	171
ECB_00562	345
ECB_00563	356
ECB_00564	247
ECB_00565	1640
ECB_00566	22
ECB_00567	47
ECB_00568	14
ECB_00569	3
ECB_00570	3
ECB_00571	12
ECB_00572	0
ECB_00573	8
ECB_00574	1052
ECB_00575	207
ECB_00576	38
ECB_00577	10
ECB_00578	24
ECB_00579	39
ECB_00580	2
ECB_00581	2
ECB_00582	0
ECB_00583	10
ECB_00584	3
ECB_00585	0
ECB_00586	1
ECB_00587	14
ECB_00588	3
ECB_00589	11
ECB_00590	10
ECB_00591	7
ECB_00592	0
ECB_00593	30
ECB_00594	5
ECB_00595	26
ECB_00596	309
ECB_00597	230
ECB_00598	0
ECB_00599	10
ECB_00600	24
ECB_00601	131
ECB_00602	131
ECB_00603	57
ECB_00604	17
ECB_00605	10
ECB_00606	35
ECB_00607	28
ECB_00608	19
ECB_00609	44
ECB_00610	128
ECB_00611	410
ECB_00612	282
ECB_00613	3
ECB_00614	0
ECB_00615	3
ECB_00616	4
ECB_00617	172
ECB_00618	119
ECB_00619	2
ECB_00620	7
ECB_00621	143
ECB_00622	255
ECB_00623	2437
ECB_00624	16
ECB_00625	37
ECB_00626	130
ECB_00627	34
ECB_00628	101
ECB_00629	61
ECB_00630	69
ECB_00631	151
ECB_00632	112
ECB_00633	277
ECB_00634	726
ECB_00635	590
ECB_00636	1889
ECB_00637	200
ECB_00638	84
ECB_00639	1
ECB_00640	352
ECB_00641	380
ECB_00642	18
ECB_00643	18
ECB_00644	148
ECB_00645	337
ECB_00646	1
ECB_00647	1
ECB_00648	8
ECB_00649	2
ECB_00650	0
ECB_00651	4
ECB_00652	28
ECB_00653	0
ECB_00654	4
ECB_00655	1
ECB_00656	1
ECB_00657	25
ECB_00658	3
ECB_00659	2
ECB_00660	3
ECB_00661	1
ECB_00662	0
ECB_00663	0
ECB_00664	1
ECB_00665	2
ECB_00666	3
ECB_00667	5
ECB_00668	10
ECB_00669	5
ECB_00670	163
ECB_00671	49
ECB_00672	132
ECB_00673	64
ECB_00674	22
ECB_00675	0
ECB_00676	1
