gene_ID	count
ECB_00001	180
ECB_00002	3500
ECB_00003	1337
ECB_00004	1563
ECB_00005	139
ECB_00006	20
ECB_00007	5
ECB_00008	1207
ECB_00009	72
ECB_00010	50
ECB_00011	1
ECB_00012	1
ECB_00013	0
ECB_00014	1487
ECB_00015	240
ECB_00016	152
ECB_00017	4
ECB_00018	176
ECB_00019	34
ECB_00020	7
ECB_00021	0
ECB_00022	0
ECB_00023	0
ECB_00024	36
ECB_00025	0
ECB_00026	24
ECB_00027	3407
ECB_00028	3
ECB_00029	282
ECB_00030	2350
ECB_00031	702
ECB_00032	101
ECB_00033	525
ECB_00034	14
ECB_00035	188
ECB_00036	696
ECB_00037	3290
ECB_00038	6
ECB_00039	1
ECB_00040	2
ECB_00041	0
ECB_00042	4
ECB_00043	30
ECB_00044	11
ECB_00045	7
ECB_00046	1
ECB_00047	3
ECB_00048	3
ECB_00049	5
ECB_00050	10
ECB_00051	36
ECB_00052	44
ECB_00053	112
ECB_00054	39
ECB_00055	223
ECB_00056	368
ECB_00057	1465
ECB_00058	1181
ECB_00059	62
ECB_00060	54
ECB_00061	224
ECB_00062	47
ECB_00063	0
ECB_00064	4
ECB_00065	4
ECB_00066	5
ECB_00067	216
ECB_00068	12
ECB_00069	3
ECB_00070	4
ECB_00071	36
ECB_00072	85
ECB_00073	1377
ECB_00074	973
ECB_00075	1207
ECB_00076	448
ECB_00077	746
ECB_00078	9
ECB_00079	589
ECB_00080	939
ECB_00081	440
ECB_00082	213
ECB_00083	217
ECB_00084	213
ECB_00085	1024
ECB_00086	928
ECB_00087	292
ECB_00088	566
ECB_00089	623
ECB_00090	250
ECB_00091	388
ECB_00092	1012
ECB_00093	607
ECB_00094	347
ECB_00095	1660
ECB_00096	2228
ECB_00097	3902
ECB_00098	145
ECB_00099	5464
ECB_00100	41
ECB_00101	19
ECB_00102	50
ECB_00103	6
ECB_00104	117
ECB_00105	6
ECB_00106	6
ECB_00107	0
ECB_00108	168
ECB_00109	63
ECB_00110	37
ECB_00111	1587
ECB_00112	236
ECB_00113	10444
ECB_00114	2042
ECB_00115	3396
ECB_00116	7
ECB_00117	4408
ECB_00118	80
ECB_00119	191
ECB_00120	224
ECB_00121	118
ECB_00122	1277
ECB_00123	1164
ECB_00124	511
ECB_00125	428
ECB_00126	93
ECB_00127	167
ECB_00128	64
ECB_00129	44
ECB_00130	236
ECB_00131	15
ECB_00132	230
ECB_00133	73
ECB_00134	29
ECB_00135	2
ECB_00136	3
ECB_00137	6
ECB_00138	1
ECB_00139	1
ECB_00140	4
ECB_00141	5
ECB_00142	240
ECB_00143	30
ECB_00144	719
ECB_00145	134
ECB_00146	14
ECB_00147	110
ECB_00148	476
ECB_00149	986
ECB_00150	53
ECB_00151	266
ECB_00152	342
ECB_00153	567
ECB_00154	114
ECB_00155	475
ECB_00156	30
ECB_00157	27
ECB_00158	342
ECB_00159	59
ECB_00160	667
ECB_00161	66
ECB_00162	174
ECB_00163	20
ECB_00164	902
ECB_00165	106
ECB_00166	608
ECB_00167	8192
ECB_00168	4108
ECB_00169	242
ECB_00170	4283
ECB_00171	110
ECB_00172	334
ECB_00173	133
ECB_00174	674
ECB_00175	3911
ECB_00176	4556
ECB_00177	1972
ECB_00178	1150
ECB_00179	420
ECB_00180	262
ECB_00181	391
ECB_00182	1400
ECB_00183	1123
ECB_00184	41
ECB_00185	46
ECB_00186	124
