gene_ID	count
ECB_00001	44
ECB_00002	252
ECB_00003	86
ECB_00004	72
ECB_00005	4
ECB_00006	12
ECB_00007	1
ECB_00008	116
ECB_00009	15
ECB_00010	11
ECB_00011	1
ECB_00012	1
ECB_00013	0
ECB_00014	1347
ECB_00015	72
ECB_00016	17
ECB_00017	1
ECB_00018	80
ECB_00019	7
ECB_00020	0
ECB_00021	0
ECB_00022	0
ECB_00023	1
ECB_00024	2
ECB_00025	0
ECB_00026	0
ECB_00027	229
ECB_00028	0
ECB_00029	33
ECB_00030	353
ECB_00031	36
ECB_00032	4
ECB_00033	56
ECB_00034	1
ECB_00035	15
ECB_00036	207
ECB_00037	705
ECB_00038	6
ECB_00039	1
ECB_00040	0
ECB_00041	1
ECB_00042	1
ECB_00043	7
ECB_00044	4
ECB_00045	1
ECB_00046	0
ECB_00047	0
ECB_00048	0
ECB_00049	0
ECB_00050	4
ECB_00051	13
ECB_00052	32
ECB_00053	12
ECB_00054	2
ECB_00055	34
ECB_00056	24
ECB_00057	160
ECB_00058	259
ECB_00059	8
ECB_00060	5
ECB_00061	37
ECB_00062	4
ECB_00063	1
ECB_00064	4
ECB_00065	3
ECB_00066	14
ECB_00067	93
ECB_00068	1
ECB_00069	0
ECB_00070	5
ECB_00071	10
ECB_00072	11
ECB_00073	97
ECB_00074	90
ECB_00075	131
ECB_00076	113
ECB_00077	223
ECB_00078	1
ECB_00079	58
ECB_00080	11
ECB_00081	70
ECB_00082	61
ECB_00083	61
ECB_00084	18
ECB_00085	60
ECB_00086	80
ECB_00087	48
ECB_00088	54
ECB_00089	47
ECB_00090	20
ECB_00091	13
ECB_00092	58
ECB_00093	29
ECB_00094	31
ECB_00095	86
ECB_00096	263
ECB_00097	612
ECB_00098	6
ECB_00099	192
ECB_00100	2
ECB_00101	2
ECB_00102	7
ECB_00103	9
ECB_00104	45
ECB_00105	2
ECB_00106	1
ECB_00107	0
ECB_00108	25
ECB_00109	6
ECB_00110	7
ECB_00111	105
ECB_00112	6
ECB_00113	718
ECB_00114	243
ECB_00115	563
ECB_00116	2
ECB_00117	613
ECB_00118	35
ECB_00119	28
ECB_00120	40
ECB_00121	15
ECB_00122	13
ECB_00123	63
ECB_00124	63
ECB_00125	87
ECB_00126	13
ECB_00127	9
ECB_00128	5
ECB_00129	7
ECB_00130	44
ECB_00131	2
ECB_00132	58
ECB_00133	17
ECB_00134	10
ECB_00135	1
ECB_00136	3
ECB_00137	1
ECB_00138	0
ECB_00139	0
