,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,vs
1,YP_003043230.1,0.0874103459290513,-0.353539102238812,0.852691612070452,-0.414615433333946,0.678423448345045,NA,thrL,ECB_00001,b0001,-1,protein,Sta,carbonSource,glucoselactate
2,YP_003043231.1,232.12142596761,-0.102586923200129,0.418927656461358,-0.244879805899355,0.806549498279499,0.911238738458374,thrA,ECB_00002,b0002,-1,protein,Sta,carbonSource,glucoselactate
3,YP_003043232.1,62.7000115487483,0.0324333563322321,0.5202352788656,0.062343631141192,0.950289183405252,0.976792555651576,thrB,ECB_00003,b0003,1,protein,Sta,carbonSource,glucoselactate
4,YP_003043233.1,256.633546217413,-0.406582024328027,0.536321824686934,-0.758093379036664,0.448395083082491,0.680855433280048,thrC,ECB_00004,b0004,-1,protein,Sta,carbonSource,glucoselactate
5,YP_003043234.1,0.0771461918891319,-0.360828948863714,0.852936349590534,-0.423043230643102,0.672263720175174,NA,yaaX,ECB_00005,b0005,-1,protein,Sta,carbonSource,glucoselactate
6,YP_003043235.1,33.0156374404254,0.229350180133853,0.466390549544786,0.491755633465788,0.622892104006366,0.806172398483632,yaaA,ECB_00006,b0006,1,protein,Sta,carbonSource,glucoselactate
7,YP_003043236.1,0.123389897265348,-0.418496862580569,0.856722368719623,-0.488485976158199,0.625205656658548,NA,yaaJ,ECB_00007,b0007,-1,protein,Sta,carbonSource,glucoselactate
8,YP_003043237.1,196.405774990159,0.325516285494563,0.477865225912618,0.681188477091837,0.495752238248492,0.71710519260584,talB,ECB_00008,b0008,1,protein,Sta,carbonSource,glucoselactate
9,YP_003043238.1,12.3940938255593,0.646216539720844,0.570639084167169,1.13244353156072,0.257448012112316,0.516221818503982,mogA,ECB_00009,b0009,1,protein,Sta,carbonSource,glucoselactate
10,YP_003043239.1,0,NA,NA,NA,NA,NA,yaaH,ECB_00010,b0010,NA,protein,Sta,carbonSource,glucoselactate
11,YP_003043242.1,0.303397678339989,-0.54496808010659,0.923616224798343,-0.590037361270451,0.555165601800993,NA,yaaI,ECB_00013,b0013,-1,protein,Sta,carbonSource,glucoselactate
12,YP_003043243.1,743.066133531967,-0.0709700115617234,0.509679068201482,-0.139244508926288,0.889256938027759,0.947112942605754,dnaK,ECB_00014,b0014,-1,protein,Sta,carbonSource,glucoselactate
13,YP_003043244.1,69.7003193589605,0.751977967956951,0.483152515533611,1.5563987432135,0.119613303871805,0.376188406070105,dnaJ,ECB_00015,b0015,1,protein,Sta,carbonSource,glucoselactate
14,YP_003043245.1,1.29325822145596,-0.0182638439335727,1.09472160705914,-0.0166835511565691,0.986689069611684,0.992308942262035,insL-1,ECB_00016,b0016,-1,protein,Sta,carbonSource,glucoselactate
15,YP_003043246.1,0,NA,NA,NA,NA,NA,mokC,ECB_00017,b0018,NA,protein,Sta,carbonSource,glucoselactate
16,YP_003043247.1,0,NA,NA,NA,NA,NA,hokC,ECB_04280,b4412,NA,protein,Sta,carbonSource,glucoselactate
17,YP_003043248.1,0.267601146772016,0.563591356127649,0.934608220446392,0.603024180397712,0.546492603375193,NA,nhaA,ECB_00018,b0019,1,protein,Sta,carbonSource,glucoselactate
18,YP_003043249.1,0.485122804216485,-0.880613321826522,1.03015668287357,-0.854834353323901,0.392642857070047,NA,nhaR,ECB_00019,b0020,-1,protein,Sta,carbonSource,glucoselactate
19,YP_003043250.1,0.0514307945927546,-0.287108419319708,0.851964242662358,-0.336995856096618,0.73612002394315,NA,cirA,ECB_00020,b2155,-1,protein,Sta,carbonSource,glucoselactate
20,YP_003043251.1,0.205723178371018,-0.505997558293083,0.905417278403961,-0.558855646299393,0.576260241706003,NA,yehB,ECB_00021,,-1,protein,Sta,carbonSource,glucoselactate
21,YP_003043252.1,0.591457450131014,-0.98619002820621,1.04914246340275,-0.939996294695422,0.347219461289081,NA,yjcF,ECB_00022,,-1,protein,Sta,carbonSource,glucoselactate
22,YP_003043253.1,2.42754791318554,3.33243206903659,0.937487446283454,3.55464180586906,0.000378494345137979,0.00954732674674576,insA-1,ECB_00023,b0022,1,protein,Sta,carbonSource,glucoselactate
23,YP_003043254.1,0.426787575605337,-0.677070295398328,0.975565525382383,-0.694028517595415,0.487664324999636,NA,insB-1,ECB_00024,b0021,-1,protein,Sta,carbonSource,glucoselactate
24,YP_003043255.1,0.303397678339989,-0.54496808010659,0.923616224798343,-0.590037361270451,0.555165601800993,NA,talA,ECB_00025,,-1,protein,Sta,carbonSource,glucoselactate
25,YP_003043256.1,0.154292383778264,-0.471527224210394,0.887586820205698,-0.531246311319852,0.595248104532229,NA,elfG,ECB_00026,,-1,protein,Sta,carbonSource,glucoselactate
26,YP_003043257.1,82.3926481423867,-0.310145364428129,0.52171550248608,-0.594472203624817,0.552196328268697,0.761310275226001,rpsT,ECB_00027,b0023,-1,protein,Sta,carbonSource,glucoselactate
27,YP_003043258.1,0,NA,NA,NA,NA,NA,yaaY,ECB_00028,b0024,NA,protein,Sta,carbonSource,glucoselactate
28,YP_003043259.1,19.4671351925547,0.983859694259371,0.482907294111415,2.03736764024189,0.0416132141482315,0.230645438059256,ribF,ECB_00029,b0025,1,protein,Sta,carbonSource,glucoselactate
29,YP_003043260.1,226.972079281418,0.469284354643663,0.427436248252356,1.09790490760297,0.272246014779163,0.527836979242425,ileS,ECB_00030,b0026,1,protein,Sta,carbonSource,glucoselactate
30,YP_003043261.1,0.0514307945927546,-0.287108419319708,0.851964242662358,-0.336995856096618,0.73612002394315,NA,lspA,ECB_00031,b0027,-1,protein,Sta,carbonSource,glucoselactate
31,YP_003043262.1,10.7814136336105,1.41614770706898,0.586098047996511,2.41623003507668,0.0156821504527289,0.134139363042027,fkpB,ECB_00032,b0028,1,protein,Sta,carbonSource,glucoselactate
32,YP_003043263.1,12.662800134734,0.830435705419371,0.518404481536691,1.6019068796584,0.109176202959186,0.365201046975787,ispH,ECB_00033,b0029,1,protein,Sta,carbonSource,glucoselactate
33,YP_003043264.1,8.30336167537184,2.33248662568824,0.650463489238069,3.58588401083116,0.000335938258902742,0.00876928147489761,rihC,ECB_00034,b0030,1,protein,Sta,carbonSource,glucoselactate
34,YP_003043265.1,47.9167222645741,-0.10159225592778,0.414676926974327,-0.244991339810112,0.806463136897658,0.911238738458374,dapB,ECB_00035,b0031,-1,protein,Sta,carbonSource,glucoselactate
35,YP_003043266.1,125.458181612441,-0.115443049399605,0.514079588360151,-0.224562600837457,0.822319561989974,0.918778190086887,carA,ECB_00036,b0032,-1,protein,Sta,carbonSource,glucoselactate
36,YP_003043267.1,269.885689735601,0.252396213181886,0.396919172355857,0.635888187723018,0.524849302271899,0.738877442874528,carB,ECB_00037,b0033,1,protein,Sta,carbonSource,glucoselactate
37,YP_003043268.1,0.380543870229121,-0.624892060847791,0.956955712462748,-0.652999979737429,0.513756291579966,NA,caiF,ECB_00038,b0034,-1,protein,Sta,carbonSource,glucoselactate
38,YP_003043269.1,0.562466057450649,-0.956314047499142,1.04433077825458,-0.915719489851156,0.35981403998253,NA,caiE,ECB_00039,b0035,-1,protein,Sta,carbonSource,glucoselactate
39,YP_003043270.1,0.928150316940409,0.542843938824454,1.0952023122615,0.495656311849388,0.620136915519045,0.804713099823138,caiD,ECB_00040,b0036,1,protein,Sta,carbonSource,glucoselactate
40,YP_003043271.1,0.980488024839087,-0.367616421886848,1.09549252888323,-0.335571820158011,0.737193777184445,0.876721253392607,caiC,ECB_00041,b0037,-1,protein,Sta,carbonSource,glucoselactate
41,YP_003043272.1,0.466201816545343,-0.698929738130621,0.982684483835018,-0.711245317930514,0.476932230415504,NA,caiA,ECB_00043,b0039,-1,protein,Sta,carbonSource,glucoselactate
42,YP_003043273.1,0.156009728580118,-0.459206881473151,0.880780681021352,-0.521363480566644,0.602113586666193,NA,caiT,ECB_00044,b0040,-1,protein,Sta,carbonSource,glucoselactate
43,YP_003043274.1,0.543768430880159,-1.21917880823155,1.07851396434322,-1.13042468483381,0.258297317499977,NA,fixA,ECB_00045,b0041,-1,protein,Sta,carbonSource,glucoselactate
44,YP_003043275.1,1.02991086237781,-0.0853800238132327,1.09540789891118,-0.0779435896875483,0.937872925300935,0.971270159758655,fixB,ECB_00046,b0042,-1,protein,Sta,carbonSource,glucoselactate
45,YP_003043276.1,0.758756346685254,-0.641860070040264,1.09423781717963,-0.586581874582479,0.557484558836379,NA,fixC,ECB_00047,b0043,-1,protein,Sta,carbonSource,glucoselactate
46,YP_003043277.1,0.303397678339989,-0.54496808010659,0.923616224798343,-0.590037361270451,0.555165601800993,NA,fixX,ECB_00048,b0044,-1,protein,Sta,carbonSource,glucoselactate
47,YP_003043278.1,0.226251486450857,-0.509614695449139,0.907190476254625,-0.561750490980798,0.5742860281839,NA,yaaU,ECB_00049,b0045,-1,protein,Sta,carbonSource,glucoselactate
48,YP_003043279.1,0.942836602190401,2.15190739098903,1.07620757656732,1.9995281931138,0.0455512345585823,0.239718319328573,yabF,ECB_00050,b0046,1,protein,Sta,carbonSource,glucoselactate
49,YP_003043280.1,2.04746813427485,0.268540755031743,0.997946395891226,0.269093366274368,0.787857835169208,0.902243450017672,kefC,ECB_00051,b0047,1,protein,Sta,carbonSource,glucoselactate
50,YP_003043281.1,14.59092893559,1.84681761602704,0.515143454158792,3.58505499995688,0.000337007176422036,0.00876928147489761,folA,ECB_00052,b0048,1,protein,Sta,carbonSource,glucoselactate
51,YP_003043282.1,4.12721044648296,1.00051168811275,0.761911024618575,1.31316079671326,0.189128771008936,0.45084505490269,apaH,ECB_00053,b0049,1,protein,Sta,carbonSource,glucoselactate
52,YP_003043283.1,4.94271180952122,0.501611156646227,0.740142936484224,0.677722007358397,0.497947970021893,0.718999638956845,apaG,ECB_00054,b0050,1,protein,Sta,carbonSource,glucoselactate
53,YP_003043284.1,13.9410414283241,-0.532098066656641,0.577394390511361,-0.921550460830415,0.356763108791702,0.614325514327521,ksgA,ECB_00055,b0051,-1,protein,Sta,carbonSource,glucoselactate
54,YP_003043285.1,15.7571603904639,0.7976990498412,0.60367077919397,1.32141405105991,0.186363343480932,0.447706691044571,pdxA,ECB_00056,b0052,1,protein,Sta,carbonSource,glucoselactate
55,YP_003043286.1,96.7108932792068,1.0550801646509,0.36787024977731,2.86807689746477,0.00412975146705606,0.0573525035200145,surA,ECB_00057,b0053,1,protein,Sta,carbonSource,glucoselactate
56,YP_003043287.1,119.964880794291,0.557399874460821,0.510570449439443,1.0917198107975,0.274956274776823,0.53142448103855,imp,ECB_00058,b0054,1,protein,Sta,carbonSource,glucoselactate
57,YP_003043288.1,16.1023049087174,-0.190550841888663,0.561293364253412,-0.339485292405192,0.734244174902909,0.875337785250043,djlA,ECB_00059,b0055,-1,protein,Sta,carbonSource,glucoselactate
58,YP_003043289.1,0.919129863511505,-0.259755950955837,1.09135618858886,-0.238012074950255,0.811871728837573,0.913298834598316,rluA,ECB_00060,b0058,-1,protein,Sta,carbonSource,glucoselactate
59,YP_003043290.1,27.9517264475087,-0.360310194924218,0.466264134119086,-0.772759834090506,0.439664528379702,0.674022308763001,hepA,ECB_00061,b0059,-1,protein,Sta,carbonSource,glucoselactate
60,YP_003043291.1,2.28580863392821,-0.257247672364308,1.00232627233503,-0.256650633096767,0.797448484254087,0.905508797921959,polB,ECB_00062,b0060,-1,protein,Sta,carbonSource,glucoselactate
61,YP_003043292.1,0.271802860959421,0.0637628536822396,0.961501714399431,0.0663159022259954,0.947126322948503,NA,araD,ECB_00063,b0061,1,protein,Sta,carbonSource,glucoselactate
62,YP_003043293.1,4.42373099987029,1.00972061056434,0.730326864956352,1.38255986328079,0.166799863072507,0.431084982885315,araA,ECB_00064,b0062,1,protein,Sta,carbonSource,glucoselactate
63,YP_003043294.1,2.23723359413623,0.971626416561602,0.950769009016461,1.02193740787441,0.306810525987654,0.564732405243098,araB,ECB_00065,b0063,1,protein,Sta,carbonSource,glucoselactate
64,YP_003043295.1,1.55735243098066,0.618599690401033,1.07115562116956,0.577506832971297,0.563597124081958,0.771008351262092,araC,ECB_00066,b0064,1,protein,Sta,carbonSource,glucoselactate
65,YP_003043296.1,0.117207303708111,-0.387559502819614,0.853836406042182,-0.453903698737891,0.649898141281282,NA,yabI,ECB_00067,b0065,-1,protein,Sta,carbonSource,glucoselactate
66,YP_003043297.1,0.396910103026623,-0.10619494263238,1.00567428679653,-0.105595761994326,0.915903087390945,NA,thiQ,ECB_00068,b0066,-1,protein,Sta,carbonSource,glucoselactate
67,YP_003043298.1,0.329113075636366,-0.565904293032619,0.932946292979885,-0.606577567530804,0.544131291047093,NA,thiP,ECB_00069,b0067,-1,protein,Sta,carbonSource,glucoselactate
68,YP_003043299.1,2.35969665703689,1.30064548019121,0.966825140407484,1.34527478220419,0.17853651414233,0.439583927250837,tbpA,ECB_00070,b0068,1,protein,Sta,carbonSource,glucoselactate
69,YP_003043300.1,0.72545588471582,-1.08567138386154,1.06281731426721,-1.0215032906291,0.307016050859967,NA,yabN,ECB_00071,b0069,-1,protein,Sta,carbonSource,glucoselactate
70,YP_003043301.1,0.422516627490844,0.848647905833863,1.08533588040048,0.781921911142126,0.434260467139539,NA,setA,ECB_00072,b0070,1,protein,Sta,carbonSource,glucoselactate
71,YP_003043302.1,105.614343396258,-0.110904758262461,0.514520219501717,-0.215549854133751,0.82933864743316,0.923479791195843,leuD,ECB_00073,b0071,-1,protein,Sta,carbonSource,glucoselactate
72,YP_003043303.1,178.01187329586,0.339397377864785,0.389416132232221,0.871554488303509,0.383451468187804,0.636644358011533,leuC,ECB_00074,b0072,1,protein,Sta,carbonSource,glucoselactate
73,YP_003043304.1,140.752418378285,0.165872529655553,0.507489725344705,0.326849040230099,0.743782065904539,0.879261175620894,leuB,ECB_00075,b0073,1,protein,Sta,carbonSource,glucoselactate
74,YP_003043305.1,180.175312980737,0.221485499484916,0.438352463237102,0.505268061799658,0.613370571833298,0.800133009800481,leuA,ECB_00076,b0074,1,protein,Sta,carbonSource,glucoselactate
75,YP_003043306.1,0,NA,NA,NA,NA,NA,leuL,ECB_00077,b0075,NA,protein,Sta,carbonSource,glucoselactate
76,YP_003043307.1,1.03506261746015,-1.82581020055123,1.09462943616127,-1.66797104137279,0.0953214755703466,0.341962811444084,leuO,ECB_00078,b0076,-1,protein,Sta,carbonSource,glucoselactate
77,YP_003043308.1,82.108975910017,-0.105060416115981,0.511978006859414,-0.205204939877094,0.837412010108253,0.92577290993783,ilvI,ECB_00079,b0077,-1,protein,Sta,carbonSource,glucoselactate
78,YP_003043309.1,25.6120163276263,0.344613681870725,0.395833032443542,0.870603647561621,0.38397060416726,0.636779968281683,ilvH,ECB_00080,b0078,1,protein,Sta,carbonSource,glucoselactate
79,YP_003043310.1,23.1229299789607,1.98877932283701,0.520050713961953,3.82420265840172,0.000131195970478147,0.00432421918695972,fruR,ECB_00081,b0080,1,protein,Sta,carbonSource,glucoselactate
80,YP_003043311.1,10.2719694074167,0.705643818046694,0.475414623728412,1.48427032494861,0.137737219582792,0.396419513068341,yabB,ECB_00082,b0081,1,protein,Sta,carbonSource,glucoselactate
81,YP_003043312.1,36.0480763782924,0.268403498137629,0.430276665756851,0.623792827959915,0.532763650357604,0.746593959004534,mraW,ECB_00083,b0082,1,protein,Sta,carbonSource,glucoselactate
82,YP_003043313.1,0.378680452480267,0.814801844069914,1.05558742481727,0.771894231509025,0.440177074143556,NA,ftsL,ECB_00084,b0083,1,protein,Sta,carbonSource,glucoselactate
83,YP_003043314.1,1.78005632203349,-0.982823605086668,1.0697356262648,-0.918753737798187,0.358224395041097,0.614951878153883,ftsI,ECB_00085,b0084,-1,protein,Sta,carbonSource,glucoselactate
84,YP_003043315.1,27.6127479740763,0.743443663473605,1.01634781904299,0.731485471355312,0.464482675547301,0.693358196831478,murE,ECB_00086,b0085,1,protein,Sta,carbonSource,glucoselactate
85,YP_003043316.1,15.9300511828058,0.622512390147984,0.540545855062844,1.15163659903675,0.249470435308999,0.510219506032266,murF,ECB_00087,b0086,1,protein,Sta,carbonSource,glucoselactate
86,YP_003043317.1,0.40107217830896,-0.650893658674002,0.966588235794503,-0.673392903586282,0.500697362099588,NA,mraY,ECB_00088,b0087,-1,protein,Sta,carbonSource,glucoselactate
87,YP_003043318.1,35.4123680474364,0.455018838177522,0.461245822775362,0.986499640126014,0.323887991755329,0.582564786976357,murD,ECB_00089,b0088,1,protein,Sta,carbonSource,glucoselactate
88,YP_003043319.1,0.323233655552175,-0.0272509140856333,0.983321074959292,-0.0277131394613519,0.977890943954494,NA,ftsW,ECB_00090,b0089,-1,protein,Sta,carbonSource,glucoselactate
89,YP_003043320.1,18.6613754730177,-0.226176218609079,0.440688806323174,-0.513233409525759,0.607788058279652,0.800027731665229,murG,ECB_00091,b0090,-1,protein,Sta,carbonSource,glucoselactate
90,YP_003043321.1,39.1994947544369,0.0707230938652413,0.504627713971995,0.140149048312408,0.888542228026716,0.947112942605754,murC,ECB_00092,b0091,1,protein,Sta,carbonSource,glucoselactate
91,YP_003043322.1,26.1077512158864,0.654519699455786,0.403119931802734,1.6236351711234,0.10445369447753,0.357630931784563,ddl,ECB_00093,b0092,1,protein,Sta,carbonSource,glucoselactate
92,YP_003043323.1,0.570530533141902,-0.426935686488708,1.08678743983797,-0.392841940234751,0.694436225960726,NA,ftsQ,ECB_00094,b0093,-1,protein,Sta,carbonSource,glucoselactate
93,YP_003043324.1,31.4688438894401,-0.056681198043311,0.535883723181329,-0.10577144927414,0.915763689867937,0.958817383038349,ftsA,ECB_00095,b0094,-1,protein,Sta,carbonSource,glucoselactate
94,YP_003043325.1,124.043538978837,0.191676829253632,0.432911354941655,0.442762304720479,0.657937671391829,0.826854053726792,ftsZ,ECB_00096,b0095,1,protein,Sta,carbonSource,glucoselactate
95,YP_003043326.1,14.1397735240321,0.137213397035957,0.682623570112668,0.201008876698045,0.840691633129653,0.926026789601696,lpxC,ECB_00097,b0096,1,protein,Sta,carbonSource,glucoselactate
96,YP_003043327.1,0.0788635366909866,-0.26886393784453,0.8518014997384,-0.315641540813326,0.752274603351596,NA,yacA,ECB_00098,b0097,-1,protein,Sta,carbonSource,glucoselactate
97,YP_003043328.1,216.952200992664,0.202568840644251,0.468787095902655,0.432112663541222,0.665659531249549,0.831052872360717,secA,ECB_00099,b0098,1,protein,Sta,carbonSource,glucoselactate
98,YP_003043329.1,1.36554209975415,-0.409542448628605,1.01825206706595,-0.402201440954286,0.687535781845718,0.846830320240465,mutT,ECB_00100,b0099,-1,protein,Sta,carbonSource,glucoselactate
99,YP_003043330.1,20.4695066556704,1.17131578347584,0.580223755291721,2.0187311753324,0.0435151678769167,0.235381827115401,yacG,ECB_00101,b0101,1,protein,Sta,carbonSource,glucoselactate
100,YP_003043331.1,15.0822339448742,0.0745713360909036,0.497172462473539,0.14999088187607,0.880771809087288,0.944842464588099,yacF,ECB_00102,b0102,1,protein,Sta,carbonSource,glucoselactate
101,YP_003043332.1,6.10026960218532,0.458181486807071,0.792636256670273,0.578047601218511,0.56323198212853,0.771008351262092,coaE,ECB_00103,b0103,1,protein,Sta,carbonSource,glucoselactate
102,YP_003043333.1,19.0096348815412,0.330536542853992,0.465229092254928,0.710481241084705,0.477405759673616,0.702494485693559,guaC,ECB_00104,b0104,1,protein,Sta,carbonSource,glucoselactate
103,YP_003043334.1,0.138503198464503,-0.435995058506611,0.867300891847222,-0.502703343908718,0.615172858334255,NA,hofC,ECB_00105,b0106,-1,protein,Sta,carbonSource,glucoselactate
104,YP_003043335.1,0.698244634280512,-0.630164324098322,1.09548612078905,-0.575237159229758,0.565130914792825,NA,hofB,ECB_00106,b0107,-1,protein,Sta,carbonSource,glucoselactate
105,YP_003043336.1,0.0257153972963773,-0.186114260689109,0.851383399832473,-0.218602172330035,0.826959960454125,NA,ppdD,ECB_00107,b0108,-1,protein,Sta,carbonSource,glucoselactate
106,YP_003043337.1,16.3760807240226,0.232762595421417,0.577630734484981,0.402960890972931,0.686976995416639,0.846563874710833,nadC,ECB_00108,b0109,1,protein,Sta,carbonSource,glucoselactate
107,YP_003043338.1,2.91002028274627,1.40679786445747,0.938104203602555,1.49961790924187,0.133713405856427,0.393354385905652,ampD,ECB_00109,b0110,1,protein,Sta,carbonSource,glucoselactate
108,YP_003043339.1,2.24384694372538,-0.918692896485234,1.01222826123818,-0.907594592707252,0.364092452233196,0.619090146080808,ampE,ECB_00110,b0111,-1,protein,Sta,carbonSource,glucoselactate
109,YP_003043340.1,3.95507990698769,-1.40217024479584,0.883505629503601,-1.58705298299418,0.112500645267575,0.370308382292203,aroP,ECB_00111,b0112,-1,protein,Sta,carbonSource,glucoselactate
110,YP_003043341.1,12.3326452015498,1.96150372432918,0.543375070076886,3.60985225923528,0.000306371455424393,0.00814355094418387,pdhR,ECB_00112,b0113,1,protein,Sta,carbonSource,glucoselactate
111,YP_003043342.1,435.492007789688,0.830310373672812,0.443668049135505,1.87146758773972,0.0612802983746007,0.28272874143173,aceE,ECB_00113,b0114,1,protein,Sta,carbonSource,glucoselactate
112,YP_003043343.1,240.664908430431,0.818715170020495,0.440898986566661,1.85692232226692,0.0633222062320332,0.286165436573283,aceF,ECB_00114,b0115,1,protein,Sta,carbonSource,glucoselactate
113,YP_003043344.1,309.226402831888,0.435734801070825,0.469265095085428,0.928547223380212,0.353123783801896,0.611718285604966,lpdA,ECB_00115,b0116,1,protein,Sta,carbonSource,glucoselactate
114,YP_003043345.1,1.26976063071879,-1.36170518803902,1.08578660147225,-1.2541186142771,0.209798895513471,0.473196049004837,yacH,ECB_00116,b0117,-1,protein,Sta,carbonSource,glucoselactate
115,YP_003043346.1,276.358839826353,0.95270623984069,0.401209478595055,2.37458557354341,0.0175686633000158,0.141927240776598,acnB,ECB_00117,b0118,1,protein,Sta,carbonSource,glucoselactate
116,YP_003043347.1,5.71192955767781,0.428554929843662,0.65723908915321,0.65205331958544,0.514366776304755,0.732589679976757,yacL,ECB_00118,b0119,1,protein,Sta,carbonSource,glucoselactate
117,YP_003043348.1,42.9682630470485,-1.28547082535251,0.546752100107238,-2.35110358990917,0.0187178220493654,0.147948040995995,speD,ECB_00119,b0120,-1,protein,Sta,carbonSource,glucoselactate
118,YP_003043349.1,25.0011766120114,-0.286687274234739,0.503616472594712,-0.569257142757227,0.569181646636423,0.773511286687871,speE,ECB_00120,b0121,-1,protein,Sta,carbonSource,glucoselactate
119,YP_003043350.1,1.10500908310794,1.43133853333548,1.06676337807462,1.34175822188316,0.179674402352009,0.441506086097581,yacC,ECB_00121,b0122,1,protein,Sta,carbonSource,glucoselactate
120,YP_003043351.1,20.8807740430376,0.187376780966741,0.66773884814091,0.280613867964141,0.779006578164108,0.896474581149078,cueO,ECB_00122,b0123,1,protein,Sta,carbonSource,glucoselactate
121,YP_003043352.1,56.1680449687628,-0.402559180746462,0.524836482417566,-0.767018288995735,0.443070641721503,0.676092979219478,gcd,ECB_00123,b0124,-1,protein,Sta,carbonSource,glucoselactate
122,YP_003043353.1,42.6118369853414,0.638761559499189,0.408814471568092,1.56247296493465,0.118176609892528,0.37488689880813,hpt,ECB_00124,b0125,1,protein,Sta,carbonSource,glucoselactate
123,YP_003043354.1,69.9655541990629,0.146683396638048,0.45168814834415,0.324744842599428,0.745374192939909,0.879261175620894,yadF,ECB_00125,b0126,1,protein,Sta,carbonSource,glucoselactate
124,YP_003043355.1,12.8311565607435,0.712380917073819,0.524478530938009,1.35826516254107,0.174379560350531,0.435860741341265,yadG,ECB_00126,b0127,1,protein,Sta,carbonSource,glucoselactate
125,YP_003043356.1,0,NA,NA,NA,NA,NA,yadH,ECB_00127,b0128,NA,protein,Sta,carbonSource,glucoselactate
126,YP_003043357.1,0.226251486450857,-0.509614695449139,0.907190476254625,-0.561750490980798,0.5742860281839,NA,yadI,ECB_00128,b0129,-1,protein,Sta,carbonSource,glucoselactate
127,YP_003043358.1,0.617059510719897,-0.840497150079714,1.02040184606792,-0.823692306436466,0.410114412036055,NA,yadE,ECB_00129,b0130,-1,protein,Sta,carbonSource,glucoselactate
128,YP_003043359.1,29.9589289782865,-0.044187038428492,0.457507997838272,-0.0965820021448281,0.92305834987369,0.962761511861235,panD,ECB_00130,b0131,-1,protein,Sta,carbonSource,glucoselactate
129,YP_003043360.1,1.43478412133084,-2.11787127973459,1.08795836622512,-1.94664735846736,0.0515770267362011,0.257053246153002,yadD,ECB_00131,b0132,-1,protein,Sta,carbonSource,glucoselactate
130,YP_003043361.1,53.2846172774748,0.456333278586788,0.403660194016382,1.13048867674148,0.258270367073379,0.516958985753355,panC,ECB_00132,b0133,1,protein,Sta,carbonSource,glucoselactate
131,YP_003043362.1,27.8179858108594,0.69213156463664,0.53196847329162,1.30107628437826,0.193232344509686,0.454530193783042,panB,ECB_00133,b0134,1,protein,Sta,carbonSource,glucoselactate
132,YP_003043363.1,0.4012187003897,-0.136458047383431,1.00769858710192,-0.135415539061017,0.892283338900128,NA,yadC,ECB_00134,b0135,-1,protein,Sta,carbonSource,glucoselactate
133,YP_003043364.1,0.0257153972963773,-0.186114260689109,0.851383399832473,-0.218602172330035,0.826959960454125,NA,yadK,ECB_00135,b0136,-1,protein,Sta,carbonSource,glucoselactate
134,YP_003043365.1,0,NA,NA,NA,NA,NA,yadL,ECB_00136,b0137,NA,protein,Sta,carbonSource,glucoselactate
135,YP_003043366.1,0.536058329286619,-0.334421496733605,1.06664008775622,-0.313527965592493,0.753879577464158,NA,yadM,ECB_00137,b0138,-1,protein,Sta,carbonSource,glucoselactate
136,YP_003043367.1,1.23072562731091,-0.280547447865253,1.07127512617091,-0.261881790225096,0.793412579103427,0.904742288407464,htrE,ECB_00138,b0139,-1,protein,Sta,carbonSource,glucoselactate
137,YP_003043368.1,0.595067369873361,0.0428989490814894,1.07608491249143,0.0398657657806638,0.968200144344001,NA,ecpD,ECB_00139,b0290,1,protein,Sta,carbonSource,glucoselactate
138,YP_003043369.1,0.513537602470424,-0.306557964281855,1.06408138166698,-0.288096351992933,0.773272984990225,NA,yadN,ECB_00140,b0141,-1,protein,Sta,carbonSource,glucoselactate
139,YP_003043370.1,5.06776309769762,-1.43554837940374,0.88348472680992,-1.62487062406523,0.104190128704405,0.357223298415103,folK,ECB_00141,b0142,-1,protein,Sta,carbonSource,glucoselactate
140,YP_003043371.1,22.2508429766506,-0.730731999622624,0.451879292918476,-1.6170955630721,0.105857654477669,0.358957643167074,pcnB,ECB_00142,b0143,-1,protein,Sta,carbonSource,glucoselactate
141,YP_003043372.1,1.52238748210571,0.244957491597963,1.09028540067814,0.224672816352125,0.822233813389695,0.918778190086887,yadB,ECB_00143,b0144,1,protein,Sta,carbonSource,glucoselactate
142,YP_003043373.1,128.8357449362,-0.0846844361660044,0.549950704664235,-0.153985503514733,0.877621165773793,0.944018612444259,dksA,ECB_00144,b0145,-1,protein,Sta,carbonSource,glucoselactate
143,YP_003043374.1,6.07510105159122,-1.15483192850556,0.820576927847781,-1.40734145613193,0.159326162016488,0.423519613632687,sfsA,ECB_00145,b0146,-1,protein,Sta,carbonSource,glucoselactate
144,YP_003043375.1,1.84050726023992,1.88725525840727,0.949727849328504,1.98715375119476,0.0469053612151805,0.243592548159509,ligT,ECB_00146,b0147,1,protein,Sta,carbonSource,glucoselactate
145,YP_003043376.1,4.24007247901783,1.00389933300183,0.869493765673737,1.15457910411117,0.248262827733178,0.509228881008975,hrpB,ECB_00147,b0148,1,protein,Sta,carbonSource,glucoselactate
146,YP_003043377.1,46.0792608001512,0.914503095611542,0.350099684819388,2.61212201914242,0.00899821321614341,0.0919156325219277,mrcB,ECB_00148,b0149,1,protein,Sta,carbonSource,glucoselactate
