genes
flgE
hsdM
flgN
glnA
hupA
rplD
folE
purF
apt
flgK
rplA
rpsE
rplI
rpmF
trpE
upp
serA
rplF
aroA
pntB
rpsJ
fusA
hslU
leuA
panD
asd
gdhA
thrC
ndk
gapA
rplE
metE
rpsT
argG
rpoA
rpsQ
atpD
rpsI
hyi
rplB
yhjN
pntA
hisG
flgL
potF
rpsC
leuC
rpsM
serC
ilvC
galU
tktA
arcC
ppa
groEL
ycdO
tig
ompA
fabD
purH
talB
ychF
livJ
rplJ
lysC
proS
atpA
artJ
purB
crr
rpsS
flgH
rpsP
icdA
thrA
gltD
gnd
trpB
hisB
clpX
fbaA
purD
proV
hlpA
ycdY
cspC
bcp
thrB
rbsB
guaA
asnC
hisC
malP
rho
nusA
ybcU
trpC
guaB
pheT
secB
nfnB
ppsA
glnH
argD
ahpC
tpx
purT
glyA
htpG
aroG
speA
gltB
ptsG
tolB
purC
metQ
yajG
ydcL
yaeH
tyrA
rplV
purL
yeeX
rpmA
rpsA
flgM
gmhA
groES
ppc
flgG
yfiA
frr
rpsB
hisA
gltX
tufA
pgk
rplP
pal
cysK
leuB
purA
codA
pykF
rpsD
ptsI
leuD
rpsN
hns
hcaE
ilvE
trpS
ackA
yadF
rne
rpoC
purE
cysJ
mtlA
rplN
eda
rplL
purM
rpoZ
ftsZ
sucA
yifE
proX
hisD
ppiB
manX
pepQ
atpC
pyrC
pyrI
accC
rpoB
degP
fldA
ygiN
leuS
aspC
metG
dnaK
fecA
trpD
argH
yaeT
fabG
rpsF
dapA
fabI
glnS
tyrS
ybiS
infA
argB
yjjK
pyrG
livK
ilvI
tsf
gcvP
pheS
nusG
proQ
aceE
ihfA
tyrB
rpsO
bolA
glmS
bipA
hupB
rpiA
yhbS
mreB
rplY
msyB
thrS
atpG
atpE
purU
ygaG
malQ
rbsK
slyD
mltD
hisH
yiaD
ybaK
cysI
rpmE
yajC
uspA
adk
yniC
dapB
metA
murA
fabF
ldhA
cyoA
yejK
yibN
prfB
yiaF
accA
adhE
pflB
yccJ
yfcD
hemL
fepA
hflB
ybgI
purN
metK
ydaA
valS
arcA
aroE
ibpA
aceF
ycgK
ybaB
pyrD
pheA
rplR
ilvD
pdxB
asnA
prsA
lpdA
rnb
aroD
yajQ
rpmD
infB
mdoG
trxA
proA
ybiC
yfgA
fabZ
prlC
nadE
eno
ybdQ
ilvB
atpH
acrA
galF
zwf
fkpA
tolC
sucC
minD
rcsF
pnp
pgi
grpE
rpmC
ybeD
ydhD
aroK
aspS
rpoD
sodA
fecB
ilvH
yidC
yniA
pyrB
yrdA
yahG
rimM
tolR
hisS
metN
wzzB
mnmA
gpmA
dbpA
xthA
aceA
trxB
ydfG
ptsN
secA
ftn
glyS
ypdD
rpmB
atpF
nuoF
yahO
rtcR
rplK
serS
hflC
ybeZ
deoD
yhgF
kdsA
yraL
wrbA
tpiA
ilvA
potD
pepD
yegE
asnB
prmA
hisF
btuB
ydjC
rfaE
yhcB
fis
mglB
sucD
nrdA
cysH
hflK
hisJ
rpsG
yeaD
pta
mdh
slyB
aroH
clpB
dacA
map
fumC
cysP
lolA
pykA
proW
surA
ihfB
infC
sohB
rbsD
solA
ycgL
malE
sucB
malS
yjeI
nuoC
katG
pyrF
nlpB
def
malZ
rob
nagD
rfaD
engA
nagE
ilvG
ileS
greA
lrp
ykgI
murC
yagU
glmM
oppA
suhB
alaS
dut
speD
gshB
yggX
rplO
glpK
yhbG
ybhE
accD
yjgA
mdoD
yadR
glmU
yncE
yfcZ
mgsA
iscA
ycfM
ugd
hslO
yhgI
cysS
trpA
yfiF
ydcS
yphF
yccU
vioA
rbsA
accB
metH
pgm
dnaJ
clpP
acpP
argE
ppiD
tynA
ppiC
yfcF
puuD
fur
lysS
znuA
yphC
gyrB
fabB
sspA
fklB
ppiA
metB
phoP
ycfF
yfbT
rbfA
ydjN
flgD
acpD
rsmC
glyQ
yfcH
queF
yghU
gltA
yidA
ygfZ
pdxJ
pfkA
usg
recA
yceH
yceD
minC
hfq
panB
hipA
deoC
mhpC
ptsH
fabH
deoB
pfs
argT
yebY
yebV
yhbL
bcsA
yecJ
