genes
glpK
glpQ
glpD
mglA
pspA
glpA
mglB
tnaA
glpB
gcd
glpC
glpF
aldA

katE
ptsG
ycjK
nanA
acs
gcvR
mglC
ykfE
insA-1
nanE
pspC
mqo
aspA
ydbK
uxuB
nrdD
fadH
yegW
cyaA
hepA
uxaC
speD
ptsI
ydhZ
rpsD
yejG
yciD
manB
malF
entB
rimO
metK
fecA
rhlE
moaC
ompX
ndh
rpsE
ompL
rnt
fadI
yihM
rihA
ycfH
yjgR
purU
glpX
pepE

rbsB
xylA
fadB
pdxJ
pflD
yjcH
cspA
hsdR
nadA
coaD
yigN
wecC
yrbH
ucpA
yidQ
rpsF
exuT
cca
tufA
dgoA
yiaO
fepA
fadJ
hpaG
otsA
xylF
ade
yoaA
mutH
yhjW
yagU
edd
rpmA
yfeK
dctA
artJ
lpp
rna
yehT
ygaP
manY
ybjT
flhB
ygaG
yibK
yceD
nadD
ispB
cirA
artP
pfs
thrB
metJ
yjiK
deaD
sdaB
yncB
malY
guaB
sprT
fecE
yacG
entC
frdA
fucI
shiA
rnb

torY
ygfB
nanK
yjhC
ptsH
yjiM
yrbB
nfo
ebgC
chaB
iscA
rbsR
nadE
yccR
cyoA
asnB
yceA
alsB
ybdB

yejA
trpD
goaG

ppiC
metE
fldA
aroG
tsf
emrR
pyrI
nagD


yhjE
yfiQ

yebA
gmk
rplN
map
gabD
rnfG
yeiQ

fucR
ymdC
znuA
dkgA
ydhY
ygaU
ygjR
trpE
dgoD
melR
thiD
yqeF
fecB
glpE
potA
ypdC
gltD
yobA
rihC
galS
yedZ
yccM
wzb
fabD
recR
rhlB
ydeN

talA
yieH
pepA
yoaB
cyoB
napG
lysU
cpsG
yhjA
glmU


yghZ
ydaO
modC
rcsF
ylbE
ybiU
yebB
pfkA
panB
yebO
yfcE
dapE
araF
aidB

rpiB
tpiA
rnc
idi
mcrC

ycdO
mltE
yqjI
clpA
wzxE
yihN
ygeV
bipA

yjbL
rpmE
deoC
ppc
crp
priC
tag
dsbA
recX
yjbI
rplL
yeeD
ybjN
gshB
entF
sohB
napC
rrmB
cutC
ybaE
ygiF
speF
ybgF
gabT
proC
araA
yagV
yigB
priA
mpl
ackA
apt
rpsU
dacB
manX
carA
cysN
basS
ybaT
fadE
cysD
zntB
bioF
udk
asd
eno
pepT
atoC
rplA
yeiU
feaR
yfhM
pgaA
yfbR
fldB
sgbH
malK
fabB
ribC
cysC
gcvA
entE
guaA
trpB
gspA
yjeA
yaaU

rbsA
thrC
uxuA
araH
yecP
dacD
elaD
adhP
pheT
menC
erfK

yabN
etp
ileS
ybjD

ilvA
ycdB
fdx
xdhB
mppA
gspE
apbA
sucB
gltB
ydhX
dapB
fhuE
argR
cfa
hypE
yegV
cadC
glgX
yhbJ
yegQ
yiaJ
moaE
secF
glnL
rumB
artQ
gapC

ygcP
ybbP
yegI
yahI
ybiW
mdoC
murA
rsuA
intR
ilvI
nikB
yegS
narP
frdB
yijO
phoE
csiD
sucC
htpX
purM
yiaK
hpaE
mnmA
ybeL
cysM
trpS
yebK
yggW
dinD
hsdM
acnA
gcvP

bioB
ubiG
folX
ddl
fepG
ycbL
yceI
ycbK
bioC
grxA
cspE
hyfR
yrdD
glcC
tonB
pflC
yhdW
avtA
murC
thiI
aroE
yegX
asnA
ybgD
yhfK
clpP
fabH
dhaK
yghU
rpsQ
gyrB
purK
kdpD
alaS
rpsL
thyA
intD
glyA
uidA
argT
ykgA
rumA
yciO
argD
yedW
ybhE
hlpA
ybaX
ppiB
serS
yecO
ugpC
gpsA

nfrA
gsk
yibO
putA
wecB
cobB
rspA
fabF
usg
ykgF
flgB
era
ynbC
ydeO
lpxD
selA
guaC
sppA
fhuC
ygfT

rpsN
prmA
narH
ygfZ
yehQ
nrdI
bglA
uvrC
rpoC
kdsB
yibQ
argG
ilvG
yjiN
ycgN
speB
cmk
yqhD
yggJ
tkrA
yieL
lon
mdoG

ytfJ
grxB
yfbU
fusA
ptsP
tauA
trmA
ykgG
tam
dgoR
pdxY
purF
rffH
ygiY
agaV

dadA
pyrC
yohGH
recB
yohI
smpA
glnD
pal
ygjD
yhiW
envZ
ygjQ

thiM
garL
yccT
pabC
glnS
ygiS
glnP
pyrD
ynhG
motB
galF
yejM
yqfB
ykgK
rnr
ydfE
yieN
recD
ydjO
metN
btuD
treA
engB
yjgJ
wcaK
yjeP
yegH
metG
hofC
nlpI
ybaK
trkA
rimK
gldA
groES
yhgH
yafC
betB
ypdB
yfiF
yidS
baeS
yhjC
yihD
hns
pspE
yifB
prpE
iciA
tolA
topA
bglJ
ygiM
yabI
yacH
ybgL
rph
rpiR

serB
bglX
asnC
ydhV
phnI
yis2
yieM
yecG
yehL
garR
narY
slyD
eutQ
ksgA
vacJ

yfgI
yfiE
ampH
yleA
pheA
yihW
yqhC
ydcJ
uxaB
yebR
yagW
ssuD
aroK
glcF
tolB
yheS
fixB
yhbW
ynfD
yggS

yfbG
eutE

yfcTU
tyrB
leuB
ygcO
yfiN
rhtC
tyrS
thiC
hpaD
fadA
rimI
aroA
yccV
tehB
syd
wecE
fhuA
rhaA

yhfX
trxB
yjeK
ampE
pbpG
ybiJ
yeaH
yidZ
ydaM
kduI
rimM
yciI
hisB

yejH
tdcE
dinG
malM
lacA
wzx
glyQ
idnR
serC
ydcR
rpoA
valS
ybcT
ycbS
yaaA
rpsV
add

yggF
