genes
mgtA
ompT
pmrD
yagU
yraM
yrdD
flgL
hsdM
yaiL
ycjK
bioB
kbl
manZ
rstA
slyX
yejG
prpD
lysP
ytfM
yfcN
flgK
sfcA
mutS
yhjU
pepB
rpoN
tilS
flu
yacG
gss
yajD
yejA
yghJ
ygjO
