sampleNum,dataSet,experiment,growthTime_hr,harvestDate,cellTotal,cellsPerTube,batchNumber,carbonSource,Mg_mM,Na_mM,growthPhase,Mg_mM_Levels,Na_mM_Levels,uniqueCondition,uniqueCondition02,doublingTimeMinutes,doublingTimeMinutes.95m,doublingTimeMinutes_95p,rSquared,sizeFactor
21,MURI_021,glucose_time_course,24,2/14/13,7.76e+08,1.55e+08,8,glucose,0.8,5,stationary,baseMg,baseNa,unique_condition_25,unique_condition_11,53.67995457,49.10029844,59.20179166,0.98493046,0.958780794138765
22,MURI_022,glucose_time_course,48,2/15/13,7.04e+08,1.41e+08,8,glucose,0.8,5,stationary,baseMg,baseNa,unique_condition_25,unique_condition_11,53.67995457,49.10029844,59.20179166,0.98493046,0.983196437790983
30,MURI_030,glucose_time_course,24,2/21/13,7.8e+08,1.56e+08,9,glucose,0.8,5,stationary,baseMg,baseNa,unique_condition_25,unique_condition_11,53.67995457,49.10029844,59.20179166,0.98493046,0.957603280698574
31,MURI_031,glucose_time_course,48,2/22/13,6.96e+08,1.39e+08,9,glucose,0.8,5,stationary,baseMg,baseNa,unique_condition_25,unique_condition_11,53.67995457,49.10029844,59.20179166,0.98493046,0.957603280698574
39,MURI_039,glycerol_time_course,24,7/18/13,2.2e+08,2.2e+07,10,glycerol,0.8,5,stationary,baseMg,baseNa,unique_condition_33,unique_condition_15,84.09256028,74.28728971,96.87985071,0.978655127,0.748058248886756
40,MURI_040,glycerol_time_course,48,7/19/13,1.94e+08,19400000,10,glycerol,0.8,5,stationary,baseMg,baseNa,unique_condition_33,unique_condition_15,84.09256028,74.28728971,96.87985071,0.978655127,0.717212936709138
48,MURI_048,glycerol_time_course,24,2013-08-07,1.88e+08,18800000,11,glycerol,0.8,5,stationary,baseMg,baseNa,unique_condition_33,unique_condition_15,84.09256028,74.28728971,96.87985071,0.978655127,0.86024653620897
49,MURI_049,glycerol_time_course,48,2013-08-08,1.76e+08,17600000,11,glycerol,0.8,5,stationary,baseMg,baseNa,unique_condition_33,unique_condition_15,84.09256028,74.28728971,96.87985071,0.978655127,0.609789924361853
58,MURI_058,glycerol_time_course,48,2013-08-16,3.68e+08,36800000,12,glycerol,0.8,5,stationary,baseMg,baseNa,unique_condition_33,unique_condition_15,84.09256028,74.28728971,96.87985071,0.978655127,0.957603280698574
73,MURI_073,NaCl_stress,29,2013-11-22,4.3e+10,4.3e+09,14,glucose,0.8,5,stationary,baseMg,baseNa,unique_condition_25,unique_condition_11,62.59630672,52.6876373,77.09516308,0.9256599,1.60236765477612
81,MURI_081,NaCl_stress,29,2013-11-15,4.1e+10,4.1e+09,15,glucose,0.8,5,stationary,baseMg,baseNa,unique_condition_25,unique_condition_11,62.59630672,52.6876373,77.09516308,0.9256599,3.66801617281868
102,MURI_102,glucose_time_course,24,2013-11-06,3.8e+10,3.8e+09,7,glucose,0.8,5,stationary,baseMg,baseNa,unique_condition_25,unique_condition_11,53.67995457,49.10029844,59.20179166,0.98493046,0.93364101391902
103,MURI_103,glucose_time_course,48,2013-11-07,3.4e+10,3.4e+09,7,glucose,0.8,5,stationary,baseMg,baseNa,unique_condition_25,unique_condition_11,53.67995457,49.10029844,59.20179166,0.98493046,0.85615258466545
113,MURI_113,MgSO4_stress_high,28,2013-12-12,4.1e+10,4.1e+09,22,glucose,0.8,5,stationary,baseMg,baseNa,unique_condition_25,unique_condition_11,63.60809667,56.92589362,72.06771046,0.959752519,0.926694790572452
125,MURI_125,MgSO4_stress_high,28,2014-01-16,3.8e+10,3.8e+09,23,glucose,0.8,5,stationary,baseMg,baseNa,unique_condition_25,unique_condition_11,63.60809667,56.92589362,72.06771046,0.959752519,0.898578642570078
137,MURI_137,MgSO4_stress_high,28,2014-01-31,4e+10,4e+09,24,glucose,0.8,5,stationary,baseMg,baseNa,unique_condition_25,unique_condition_11,63.60809667,56.92589362,72.06771046,0.959752519,0.766798708083077
