id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,signChange,pick_data,growthPhase,test_for,vs
ECB_01295,0.0336173690583314,0.231324844254621,0.635441780270335,0.364037826024295,0.715829763402095,NA,ycjV,1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01296,0.385353492924209,-0.886224119410991,0.766209005892535,-1.15663495546969,0.247421534534438,NA,ompG,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01297,0.189928646602741,-0.64773484329009,0.814004793462522,-0.795738364801058,0.426184122891866,NA,ycjW,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01298,0.542585124705506,-0.807115375533605,0.705168840669712,-1.14457039078339,0.252387163521244,NA,ycjX,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01299,0.289983858374549,0.0624156310280975,0.806999452620424,0.0773428418388965,0.938350810097196,NA,ycjF,1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01300,18.6868890829914,-0.907674682669228,0.403641407238775,-2.24871548456448,0.0245306033786418,0.0868039843075459,tyrR,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01301,28.8975538982574,-1.57281121052307,0.401478068912381,-3.91755199676006,8.94527548129174e-05,0.00318145910955556,tpx,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01302,5.05591484116402,-0.471490228481102,0.396538145174832,-1.18901607378333,0.234433341815844,0.385056763932525,ycjG,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01303,11.1381053361888,-1.9802472712888,0.484759340510015,-4.08501106797732,4.40747156414702e-05,0.00202026196579855,ycjI,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01304,1.29845739218238,-1.34454979584181,0.701171281928444,-1.91757681824029,0.055164691887121,0.149013722223619,ymjC,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01305,0.222022366887236,-0.367291142846716,0.812259005810704,-0.452184759072173,0.651135886856192,NA,ycjY,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01306,1.3394041626248,-0.34770722048055,0.602797690412006,-0.576822416560515,0.564059424831524,0.689250543300021,ycjZ,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01307,6.11887780783513,-0.580867782147019,0.53698067741446,-1.08172939284124,0.279372788564652,0.430170521719907,mppA,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01308,0.935878088149348,0.265474541980924,0.652646759364379,0.406766046367062,0.684179826627898,NA,ynaI,1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01309,7.84578671946053,-0.606914407709442,0.441329161628771,-1.37519670231979,0.169070470404742,0.312921041448671,ynaJ,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01310,303.192525076644,-1.15709882269498,0.440626510868801,-2.62603087683827,0.00863869806593182,0.0470355632263857,ydaA,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01311,39.5361799460855,-0.465369093592084,0.365387553255185,-1.27363148921242,0.202794047015682,0.351562498520041,fnr,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01312,0.175003451498648,0.568950406636676,0.81425938761726,0.698733616448164,0.484718521367754,NA,ogt,1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01313,0.0966308206500124,-0.898259964801472,0.775463428651531,-1.15835245301442,0.246720234050241,NA,abgT,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01314,0.169633709945452,-0.925907627689748,0.811950824520913,-1.14034939029229,0.254140768674325,NA,abgB,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01315,0.201870460643317,0.52872137032515,0.813891097705681,0.649621763667879,0.515936571403207,NA,abgA,1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01316,0.27737236868375,0.177919208269375,0.802733194424137,0.221641772764872,0.824592761191719,NA,abgR,1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01317,0.933863912568311,-0.68498933657481,0.613397637442384,-1.11671335975622,0.264116903750527,NA,ydaL,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01318,4.18600740366363,-1.2545047030349,0.461525284926024,-2.71817112519844,0.00656438777543469,0.0396149794130917,ydaM,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01319,7.76142052119542,-0.269317919644604,0.441196971763796,-0.610425585125706,0.541579924082947,0.67154587837434,ydaN,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01320,0.343859746771145,-0.574200339322403,0.786827216431153,-0.729766748444251,0.465532772877407,NA,dbpA,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01321,4.47502822706269,-1.0958665010394,0.482856844914255,-2.26954740847466,0.0232350576552281,0.0839712439070341,ydaO,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01322,1.10436032246602,0.267038143411224,0.579481408374027,0.460822624422946,0.644925868433951,NA,intR,1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01323,0,NA,NA,NA,NA,NA,xisR,NA,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01324,0,NA,NA,NA,NA,NA,ydaC,NA,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01325,0,NA,NA,NA,NA,NA,lar,NA,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01326,0.162819879952407,0.534072470308775,0.803181675324663,0.66494603489664,0.506085010066019,NA,recT,1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01327,0.412379005712795,-0.290929378393562,0.755552996992159,-0.385054892974743,0.700196746334355,NA,recE,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01328,0,NA,NA,NA,NA,NA,racC,NA,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01329,0.0336173690583314,0.231324844254621,0.635441780270335,0.364037826024295,0.715829763402095,NA,ydaE,1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01330,0,NA,NA,NA,NA,NA,kil,NA,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01331,0.175863668277161,0.677933013383743,0.807226978680836,0.839829479549378,0.40100400207403,NA,sieB,1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01332,0,NA,NA,NA,NA,NA,ydaF,NA,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01333,0.0336173690583314,0.231324844254621,0.635441780270335,0.364037826024295,0.715829763402095,NA,ydaG,1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01334,0,NA,NA,NA,NA,NA,ECB_01334,NA,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01335,0.0816056705299187,-0.297423079201245,0.75986312577754,-0.391416650066949,0.69548928711025,NA,ECB_01335,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01336,0.371528834483592,-1.06981337913509,0.791768410163531,-1.35116956600243,0.176641121201336,NA,ECB_01336,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01337,3.76989919233939,-0.131423829539057,0.596454989967594,-0.220341571031533,0.825605146616366,0.884384643467857,ydfQ,-1,mrna,Sta,Mg_mM_Levels,baseMglowMg
ECB_01338,0.0482616815987588,0.0846800966434027,0.690070447381471,0.122712249111273,0.902334963791565,NA,rzpR,1,mrna,Sta,Mg_mM_Levels,baseMglowMg
