genes
rpsD
pspA
rpsF
uspA
clpP
hupB
rpsO
glyA
ppiA
rpmA
yccJ
ptsH
rpsQ
arcA
nagD
hisA
astC
mutH
ycdY
fabG
codA
speE
rpmC
galE
rbsK
glpK
purE
sodA
ispB
rpsN
yfbT
ybbN
fldA
metN
accB
ycdW
leuD
bolA
hisC
ptsI
dut
glpQ
ybeD
yeaD
cpxR
ychN
gsk
ptsG
gcvR
ybiS
argE
usg
ugpB
tufA
ybaY
modE
selA
ybiC
amn
trpD
yqjG
rplR
ksgA
gcvT
yceF
yfcD
yjbJ
msyB
cdd
ybgF
fabB
ygiW
sodC
manX
tsf
ycfF
ydaA
gshB
crr
panD
glnH
fabF
ppiC
poxB
aroC
dnaA
yiiS
yoaB
argC
ydbK
yejK
mgsA
yebV
talA
coaD
sufC
rpoS
yciI
phnB
ompL
trpA
pdxH
slyD
sufA
kdsB
zwf
yhbJ
rpe
ynhG
ompF
yfbR
ydhF
iscR
ftsY
rnt
purF
rstA
fadD
gltX
ymbA
secA
menB
sprT
yggN
yhbG
msbA
lysA
tyrA
efp
ydcS
yraO
yegW
cysM
yhhA
artP
slp
tyrS
yijP
fabD
yrbA
aroG
ydfG
ydgA
rrmB
malS
yniA
yceH
vioA
yjgF
guaB
tpiA
rplE
glnS
purU
rplL
rlpA
goaG
fecB
garR
yfcE
yciT
tolB
yncE
pykF
pyrC
rplU
ycaC
pal
avtA
purL
fepC
galF
pmrD
yacG
yidA
sohB
hisG
tas
ilvH
dcd
asd
yfgD
yiiU
nlpB
pntA
deoC
ompR
map
tkrA
ubiG
wecB
ygcM
rplN
guaC
panB
yahO
mdoG
astD
rpsL
ysgA
add
gmhA
ydcH
rof
gcd
secF
ymdB
astA
nusA
flgD
rpsH
ilvI
ycjK
gpsA
aceA
ispD
mtlD
wrbA
metK
leuA
ycgB
ilvD
ybgL
ompX
pepE
fecA
grxA
yggB
uxuB
ydcL
guaA
cysK
gutQ
lpxD
minC
rob
ybdQ
nikR
rpmB
pspB
yhdW
yjeK
sseB
gabD
rpoZ
yqjD
prmA
ygdK
pdxJ
ydhZ
prfB
gntR
dacA
ybaE
ndh
cyoB
ycfD
ppc
nanR
pheA
cca
glgC
hisB
nfnB
gor
pncA
flgG
araF
coaE
ybaB
rseA
engB
tatA
ybhE
pepN
pmbA
manY
yihD
potA
ilvE
osmY
rpsS
argD
murF
fldB
gyrB
talB
bioD
fabI
yfhJ
aroE
glgP
yicH
hemE
serB
surA
rtcA
ybgJ
mioC
yfgL
bipA
leuS
pfs
sbmC
speA
yggE
metG
treA
fumC
yfcS
ygiN
yhbY
nlpD
yqgE
hupA
moeA
aceB
dinJ
ybeL
yegP
glpC
yidB
mpl
dnaT
moaC
solA
ddl
ynjB
ackA
slyA
purK
ybfF
fxsA
ycbL
ydhV
yaeR
ybaS
ygdR
envY
plsB
yfcL
dapE
cutC
lepA
exuT
atpH
acpP
kdsA
ydcW
aceE
yegQ
yfiA
degQ
