,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,vs
1,YP_003043230.1,0.0560439646623759,-0.388428691017705,1.29736044534033,-0.299399208919006,0.764635465691431,NA,thrL,ECB_00001,b0001,-1,protein,Sta,carbonSource,glucoseglycerol
2,YP_003043231.1,172.188448591502,-1.27213388842831,0.583216649257411,-2.18123726414202,0.029165871930596,0.184449612087072,thrA,ECB_00002,b0002,-1,protein,Sta,carbonSource,glucoseglycerol
3,YP_003043232.1,46.0347767112484,-1.26929036919172,0.608029144540534,-2.08754856669063,0.0368385757099233,0.200667005840522,thrB,ECB_00003,b0003,-1,protein,Sta,carbonSource,glucoseglycerol
4,YP_003043233.1,199.148022189114,-1.3537632554983,0.649731885582094,-2.08357214035366,0.0371991033587999,0.200855733018272,thrC,ECB_00004,b0004,-1,protein,Sta,carbonSource,glucoseglycerol
5,YP_003043234.1,0.051117549968684,-0.398622799709663,1.29741544434098,-0.307243760237604,0.75865783939378,NA,yaaX,ECB_00005,b0005,-1,protein,Sta,carbonSource,glucoseglycerol
6,YP_003043235.1,24.1524373407859,-0.940438104924318,0.591223550627703,-1.59066414713327,0.111685179714155,0.331240081637054,yaaA,ECB_00006,b0006,-1,protein,Sta,carbonSource,glucoseglycerol
7,YP_003043236.1,0.0780095626789625,-0.486958385275192,1.2982701554205,-0.37508247666486,0.70759912886727,NA,yaaJ,ECB_00007,b0007,-1,protein,Sta,carbonSource,glucoseglycerol
8,YP_003043237.1,141.759860892035,-0.958922695210745,0.631331537109882,-1.5188892663283,0.128790371254859,0.346794905931052,talB,ECB_00008,b0008,-1,protein,Sta,carbonSource,glucoseglycerol
9,YP_003043238.1,8.95598107001497,-0.470279633658059,0.647899507435456,-0.725852741452978,0.467929050373475,0.667363638739549,mogA,ECB_00009,b0009,-1,protein,Sta,carbonSource,glucoseglycerol
10,YP_003043239.1,0,NA,NA,NA,NA,NA,yaaH,ECB_00010,b0010,NA,protein,Sta,carbonSource,glucoseglycerol
11,YP_003043242.1,0.262550957340938,-0.242370058130622,1.37200863578812,-0.176653449408792,0.859780607685906,NA,yaaI,ECB_00013,b0013,-1,protein,Sta,carbonSource,glucoseglycerol
12,YP_003043243.1,595.621238783595,-0.7386222354953,0.588560325930047,-1.25496436466071,0.209491696511864,0.426406327152101,dnaK,ECB_00014,b0014,-1,protein,Sta,carbonSource,glucoseglycerol
13,YP_003043244.1,51.6836562510391,-0.254245474112373,0.620825337063617,-0.409528186003014,0.682152086454278,0.822080719573104,dnaJ,ECB_00015,b0015,-1,protein,Sta,carbonSource,glucoseglycerol
14,YP_003043245.1,0.739964795949432,-1.0642282495361,1.35645575715721,-0.784565396933004,0.432708424887601,NA,insL-1,ECB_00016,b0016,-1,protein,Sta,carbonSource,glucoseglycerol
15,YP_003043246.1,0,NA,NA,NA,NA,NA,mokC,ECB_00017,b0018,NA,protein,Sta,carbonSource,glucoseglycerol
16,YP_003043247.1,0,NA,NA,NA,NA,NA,hokC,ECB_04280,b4412,NA,protein,Sta,carbonSource,glucoseglycerol
17,YP_003043248.1,0.0780095626789625,-0.486958385275192,1.2982701554205,-0.37508247666486,0.70759912886727,NA,nhaA,ECB_00018,b0019,-1,protein,Sta,carbonSource,glucoseglycerol
18,YP_003043249.1,0.433202004662724,-0.452571858148254,1.37113431246798,-0.330071134558397,0.741346213381027,NA,nhaR,ECB_00019,b0020,-1,protein,Sta,carbonSource,glucoseglycerol
19,YP_003043250.1,0.0340783666457893,-0.277686538305712,1.29672550682332,-0.214144425203744,0.830434432942918,NA,cirA,ECB_00020,b2155,-1,protein,Sta,carbonSource,glucoseglycerol
20,YP_003043251.1,0.136313466583157,-0.807416469415668,1.30744671554114,-0.617552103514589,0.536870625438627,NA,yehB,ECB_00021,,-1,protein,Sta,carbonSource,glucoseglycerol
21,YP_003043252.1,0.499098798712484,-0.600391143861932,1.36254238154479,-0.440640344105286,0.659473390807794,NA,yjcF,ECB_00022,,-1,protein,Sta,carbonSource,glucoseglycerol
22,YP_003043253.1,0.245972364708866,-1.19668129613672,1.3562989573384,-0.882313806747361,0.377607132143258,NA,insA-1,ECB_00023,b0022,-1,protein,Sta,carbonSource,glucoseglycerol
23,YP_003043254.1,0.275293408618188,-1.2096103131167,1.34799164907377,-0.897342586616056,0.369536138531517,NA,insB-1,ECB_00024,b0021,-1,protein,Sta,carbonSource,glucoseglycerol
24,YP_003043255.1,0.197283845939225,-0.951980348781469,1.31359500236327,-0.724713741350091,0.468627663264868,NA,talA,ECB_00025,,-1,protein,Sta,carbonSource,glucoseglycerol
25,YP_003043256.1,0.102235099937368,-0.674943352541736,1.30386148689229,-0.517649581130309,0.604702781870776,NA,elfG,ECB_00026,,-1,protein,Sta,carbonSource,glucoseglycerol
26,YP_003043257.1,71.2686559688584,-0.471017805112835,0.627076824743986,-0.751132535164467,0.45257289704221,0.652664401034372,rpsT,ECB_00027,b0023,-1,protein,Sta,carbonSource,glucoseglycerol
27,YP_003043258.1,0,NA,NA,NA,NA,NA,yaaY,ECB_00028,b0024,NA,protein,Sta,carbonSource,glucoseglycerol
28,YP_003043259.1,12.5292549734643,-0.690952741088789,0.593160972232633,-1.16486548076161,0.244073448222506,0.460759000175062,ribF,ECB_00029,b0025,-1,protein,Sta,carbonSource,glucoseglycerol
29,YP_003043260.1,154.417799931151,-1.17250386762879,0.595721824859008,-1.96820700317013,0.0490442248195532,0.226226290931445,ileS,ECB_00030,b0026,-1,protein,Sta,carbonSource,glucoseglycerol
30,YP_003043261.1,0.0340783666457893,-0.277686538305712,1.29672550682332,-0.214144425203744,0.830434432942918,NA,lspA,ECB_00031,b0027,-1,protein,Sta,carbonSource,glucoseglycerol
31,YP_003043262.1,6.42373350837248,-0.335215047427984,0.731799445283953,-0.458069556609071,0.646902469827025,0.801554408389627,fkpB,ECB_00032,b0028,-1,protein,Sta,carbonSource,glucoseglycerol
32,YP_003043263.1,9.0384527766661,-0.220463680599285,0.649855363399814,-0.339250382494185,0.734421117516676,0.852706207715033,ispH,ECB_00033,b0029,-1,protein,Sta,carbonSource,glucoseglycerol
33,YP_003043264.1,3.88561650788402,0.294455478384652,0.82970966695436,0.354889776643821,0.722672167682373,0.844687077020784,rihC,ECB_00034,b0030,1,protein,Sta,carbonSource,glucoseglycerol
34,YP_003043265.1,35.2343440613918,-1.26277339439299,0.541937094095919,-2.33011064964948,0.0198003037094294,0.158831750468928,dapB,ECB_00035,b0031,-1,protein,Sta,carbonSource,glucoseglycerol
35,YP_003043266.1,96.4311513477987,-1.0717487247009,0.618093352067902,-1.73395931393735,0.0829253024215137,0.294007011008257,carA,ECB_00036,b0032,-1,protein,Sta,carbonSource,glucoseglycerol
36,YP_003043267.1,193.405608870066,-1.06567470547478,0.551763319158094,-1.93139824354551,0.0534338222105354,0.233124777070437,carB,ECB_00037,b0033,-1,protein,Sta,carbonSource,glucoseglycerol
37,YP_003043268.1,0.397218150793952,0.118324297431912,1.37242411139562,0.0862155484222648,0.931295070876247,NA,caiF,ECB_00038,b0034,1,protein,Sta,carbonSource,glucoseglycerol
38,YP_003043269.1,0.373840293168493,-1.57155970172491,1.37628028829242,-1.14188927582098,0.253500046862574,NA,caiE,ECB_00039,b0035,-1,protein,Sta,carbonSource,glucoseglycerol
39,YP_003043270.1,0.117014344018444,-0.680088068003471,1.30400673841709,-0.52153723440802,0.60199257426838,NA,caiD,ECB_00040,b0036,-1,protein,Sta,carbonSource,glucoseglycerol
40,YP_003043271.1,0.56895295381021,-2.06496662124353,1.37663546888879,-1.50000974688699,0.133611877769435,NA,caiC,ECB_00041,b0037,-1,protein,Sta,carbonSource,glucoseglycerol
41,YP_003043272.1,0.734498529250305,-2.19441703646936,1.37378088996515,-1.59735591934535,0.110186392476278,NA,caiA,ECB_00043,b0039,-1,protein,Sta,carbonSource,glucoseglycerol
42,YP_003043273.1,0.116384661370397,-0.672096451943316,1.30378058158489,-0.515498130157996,0.606204975887344,NA,caiT,ECB_00044,b0040,-1,protein,Sta,carbonSource,glucoseglycerol
43,YP_003043274.1,0.392286586647168,-1.79320112975099,1.38010943520002,-1.29931807146228,0.193834795048711,NA,fixA,ECB_00045,b0041,-1,protein,Sta,carbonSource,glucoseglycerol
44,YP_003043275.1,0.86016112304473,0.158296302893258,1.2461108294158,0.127032282487643,0.898914847791238,NA,fixB,ECB_00046,b0042,1,protein,Sta,carbonSource,glucoseglycerol
45,YP_003043276.1,0.48473604679909,-1.91737075619168,1.37945258336076,-1.38995046246562,0.164543920520235,NA,fixC,ECB_00047,b0043,-1,protein,Sta,carbonSource,glucoseglycerol
46,YP_003043277.1,0.197283845939225,-0.951980348781469,1.31359500236327,-0.724713741350091,0.468627663264868,NA,fixX,ECB_00048,b0044,-1,protein,Sta,carbonSource,glucoseglycerol
47,YP_003043278.1,0.146166295970541,-0.814785683684218,1.30772378242171,-0.623056408881208,0.533247453872442,NA,yaaU,ECB_00049,b0045,-1,protein,Sta,carbonSource,glucoseglycerol
48,YP_003043279.1,0.168966359188386,-0.827924070037498,1.3082111091501,-0.632867328710711,0.526820284639438,NA,yabF,ECB_00050,b0046,-1,protein,Sta,carbonSource,glucoseglycerol
49,YP_003043280.1,1.2413717666857,-0.892974057985432,1.16793173224257,-0.764577272227046,0.444523307135125,0.64329894972389,kefC,ECB_00051,b0047,-1,protein,Sta,carbonSource,glucoseglycerol
50,YP_003043281.1,8.95854519356821,0.433293390653887,0.741629690647725,0.584244935333505,0.559055533340944,0.741090675161072,folA,ECB_00052,b0048,1,protein,Sta,carbonSource,glucoseglycerol
51,YP_003043282.1,2.72080259709443,-0.185281007893805,0.914843982858441,-0.202527437864205,0.839504410510377,0.907725458603021,apaH,ECB_00053,b0049,-1,protein,Sta,carbonSource,glucoseglycerol
52,YP_003043283.1,3.7224558924405,-0.399632248112668,0.804222065168261,-0.496917786045893,0.619247028514782,0.780379558177068,apaG,ECB_00054,b0050,-1,protein,Sta,carbonSource,glucoseglycerol
53,YP_003043284.1,10.5024298766706,-1.67068968024255,0.730287751363139,-2.28771422925288,0.0221541685095432,0.163042065757065,ksgA,ECB_00055,b0051,-1,protein,Sta,carbonSource,glucoseglycerol
54,YP_003043285.1,11.0807897524283,-0.441032882600167,0.7057786500332,-0.624888387569418,0.53204431433896,0.720070446369744,pdxA,ECB_00056,b0052,-1,protein,Sta,carbonSource,glucoseglycerol
55,YP_003043286.1,61.9164304961182,-0.607646710447181,0.611635424443361,-0.993478608601178,0.320476770056204,0.534472548771154,surA,ECB_00057,b0053,-1,protein,Sta,carbonSource,glucoseglycerol
56,YP_003043287.1,82.9087270548464,-0.938122071939188,0.634724939680505,-1.47799781179451,0.139408363941441,0.355482733207029,imp,ECB_00058,b0054,-1,protein,Sta,carbonSource,glucoseglycerol
57,YP_003043288.1,12.1322101688683,-1.14432269547442,0.618771375726532,-1.84934652824043,0.0644077912589642,0.260304187132288,djlA,ECB_00059,b0055,-1,protein,Sta,carbonSource,glucoseglycerol
58,YP_003043289.1,0.545331834741398,-1.90354762627585,1.37993912668851,-1.37944318663089,0.167758151634295,NA,rluA,ECB_00060,b0058,-1,protein,Sta,carbonSource,glucoseglycerol
59,YP_003043290.1,19.9518369590207,-1.90228564358689,0.608243535542547,-3.12750655358807,0.00176295889427696,0.0419057355559167,hepA,ECB_00061,b0059,-1,protein,Sta,carbonSource,glucoseglycerol
60,YP_003043291.1,0.862213019963016,-0.597663525746304,1.33099584827563,-0.449034853505069,0.653406514283087,NA,polB,ECB_00062,b0060,-1,protein,Sta,carbonSource,glucoseglycerol
61,YP_003043292.1,0.129127112647646,-0.752266767884428,1.30592035374646,-0.576043374870685,0.564585863981547,NA,araD,ECB_00063,b0061,-1,protein,Sta,carbonSource,glucoseglycerol
62,YP_003043293.1,2.51716423522572,-1.05065572551198,0.948346769360137,-1.10788137784333,0.267913048991531,0.482928182073261,araA,ECB_00064,b0062,-1,protein,Sta,carbonSource,glucoseglycerol
63,YP_003043294.1,0.922335018319213,-2.68646350646041,1.34433970987388,-1.99835167162655,0.0456785472076966,NA,araB,ECB_00065,b0063,-1,protein,Sta,carbonSource,glucoseglycerol
64,YP_003043295.1,0.808605327143684,-0.80537672001883,1.29602184345352,-0.621422180565058,0.534321881869552,NA,araC,ECB_00066,b0064,-1,protein,Sta,carbonSource,glucoseglycerol
65,YP_003043296.1,0.0865934738869793,-0.47566769615305,1.29802132672098,-0.366455994490219,0.714024843518736,NA,yabI,ECB_00067,b0065,-1,protein,Sta,carbonSource,glucoseglycerol
66,YP_003043297.1,0.351820459563065,0.191249650218096,1.38030083279167,0.138556498463666,0.889800620832982,NA,thiQ,ECB_00068,b0066,1,protein,Sta,carbonSource,glucoseglycerol
67,YP_003043298.1,0.21432302926212,-1.00830311317566,1.32069701709008,-0.763462853423618,0.445187407701292,NA,thiP,ECB_00069,b0067,-1,protein,Sta,carbonSource,glucoseglycerol
68,YP_003043299.1,1.10164079512119,-1.08756518677522,1.2313829531867,-0.883206303904654,0.377124816234881,0.589043897261128,tbpA,ECB_00070,b0068,-1,protein,Sta,carbonSource,glucoseglycerol
69,YP_003043300.1,0.560340575715153,-0.847051792004953,1.35711613480528,-0.62415571540345,0.532525326758226,NA,yabN,ECB_00071,b0069,-1,protein,Sta,carbonSource,glucoseglycerol
70,YP_003043301.1,0.16291364977565,-0.842120216773007,1.3174213438186,-0.639218592232677,0.522680738739958,NA,setA,ECB_00072,b0070,-1,protein,Sta,carbonSource,glucoseglycerol
71,YP_003043302.1,80.8923408854096,-1.04526358956576,0.692187679109461,-1.51008696212355,0.131021235866076,0.349070878942863,leuD,ECB_00073,b0071,-1,protein,Sta,carbonSource,glucoseglycerol
72,YP_003043303.1,130.186088924351,-0.79829411955359,0.564547268208573,-1.41404301199924,0.157349273941879,0.375748612600237,leuC,ECB_00074,b0072,-1,protein,Sta,carbonSource,glucoseglycerol
73,YP_003043304.1,105.687695591235,-0.913360001841745,0.562527883768932,-1.62367062717361,0.104446123076052,0.321899526857339,leuB,ECB_00075,b0073,-1,protein,Sta,carbonSource,glucoseglycerol
74,YP_003043305.1,129.326533536226,-1.11080916909602,0.618082615378797,-1.79718558887998,0.0723061615898405,0.274869746631967,leuA,ECB_00076,b0074,-1,protein,Sta,carbonSource,glucoseglycerol
75,YP_003043306.1,0,NA,NA,NA,NA,NA,leuL,ECB_00077,b0075,NA,protein,Sta,carbonSource,glucoseglycerol
76,YP_003043307.1,0.796389742142323,-2.54367063098605,1.35201914792312,-1.88138654315174,0.0599193560706772,NA,leuO,ECB_00078,b0076,-1,protein,Sta,carbonSource,glucoseglycerol
77,YP_003043308.1,59.5480227370296,-1.57260299112556,0.64175448691886,-2.45047447767107,0.0142668076452003,0.14322212723434,ilvI,ECB_00079,b0077,-1,protein,Sta,carbonSource,glucoseglycerol
78,YP_003043309.1,18.1120261240954,-0.947395571259358,0.598284754877847,-1.58351949224043,0.113303107466965,0.331776043446065,ilvH,ECB_00080,b0078,-1,protein,Sta,carbonSource,glucoseglycerol
79,YP_003043310.1,11.8315297834232,-0.0776466345288103,0.714213728011103,-0.108716244848773,0.913427556702421,0.948753484309697,fruR,ECB_00081,b0080,-1,protein,Sta,carbonSource,glucoseglycerol
80,YP_003043311.1,7.17742809442231,-0.403832837970481,0.619241978407303,-0.652140604241889,0.514310472162107,0.706334103027387,yabB,ECB_00082,b0081,-1,protein,Sta,carbonSource,glucoseglycerol
81,YP_003043312.1,26.5707707259325,-0.805677351642619,0.539493108592376,-1.49339692910028,0.135333316341649,0.35203685307488,mraW,ECB_00083,b0082,-1,protein,Sta,carbonSource,glucoseglycerol
82,YP_003043313.1,0.209655828661267,0.307574282756407,1.35872532999928,0.226369727542041,0.820913870773953,NA,ftsL,ECB_00084,b0083,1,protein,Sta,carbonSource,glucoseglycerol
83,YP_003043314.1,1.19350060574091,-1.94676476982687,1.24970872993255,-1.5577748023989,0.119286641158453,0.334332354225075,ftsI,ECB_00085,b0084,-1,protein,Sta,carbonSource,glucoseglycerol
84,YP_003043315.1,17.9048093368891,-0.215100307264817,1.14980364307099,-0.187075687715087,0.851601290018679,0.913439557966094,murE,ECB_00086,b0085,-1,protein,Sta,carbonSource,glucoseglycerol
85,YP_003043316.1,10.3350303494138,-1.24555425228148,0.731176979487502,-1.70349216020794,0.0884760039099972,0.296840514436696,murF,ECB_00087,b0086,-1,protein,Sta,carbonSource,glucoseglycerol
86,YP_003043317.1,0.258254225295293,-1.15847256753058,1.34195711899062,-0.8632709280621,0.387988524412707,NA,mraY,ECB_00088,b0087,-1,protein,Sta,carbonSource,glucoseglycerol
87,YP_003043318.1,24.3527428130783,-1.08154849007137,0.581991175525285,-1.85835891600109,0.0631180624312652,0.257451978516482,murD,ECB_00089,b0088,-1,protein,Sta,carbonSource,glucoseglycerol
88,YP_003043319.1,0.163205479293436,-0.867547239748438,1.30963069287243,-0.662436551365204,0.507691485169127,NA,ftsW,ECB_00090,b0089,-1,protein,Sta,carbonSource,glucoseglycerol
89,YP_003043320.1,16.5539018045767,-0.102951046279394,0.545243670030604,-0.18881658226975,0.8502365748439,0.913397006118019,murG,ECB_00091,b0090,-1,protein,Sta,carbonSource,glucoseglycerol
90,YP_003043321.1,28.3151119206109,-1.30483178876426,0.621510649599106,-2.09945202001916,0.0357770731297437,0.197298632619493,murC,ECB_00092,b0091,-1,protein,Sta,carbonSource,glucoseglycerol
91,YP_003043322.1,17.5794545247853,-0.859826732170428,0.5525102774124,-1.55621853080688,0.119656136345856,0.334332354225075,ddl,ECB_00093,b0092,-1,protein,Sta,carbonSource,glucoseglycerol
92,YP_003043323.1,0.349064274323078,-1.6133853197991,1.37865137274939,-1.17026345578694,0.24189496343734,NA,ftsQ,ECB_00094,b0093,-1,protein,Sta,carbonSource,glucoseglycerol
93,YP_003043324.1,23.6081418125839,-1.17047172587904,0.632768775363801,-1.84976214290298,0.0643478394183376,0.260304187132288,ftsA,ECB_00095,b0094,-1,protein,Sta,carbonSource,glucoseglycerol
94,YP_003043325.1,93.417745151503,-0.802164795400548,0.573222097030996,-1.39939614951231,0.161694220918689,0.377862053464415,ftsZ,ECB_00096,b0095,-1,protein,Sta,carbonSource,glucoseglycerol
95,YP_003043326.1,10.4387224518506,-1.06296472141908,0.758939094185996,-1.40059291919751,0.161335839572046,0.377862053464415,lpxC,ECB_00097,b0096,-1,protein,Sta,carbonSource,glucoseglycerol
96,YP_003043327.1,0.0635681717281474,-0.301283638347873,1.29686657935899,-0.232316603067055,0.816292117787806,NA,yacA,ECB_00098,b0097,-1,protein,Sta,carbonSource,glucoseglycerol
97,YP_003043328.1,155.502841235114,-1.18759297206142,0.637053250353018,-1.86419733578524,0.0622939973814014,0.256621487220594,secA,ECB_00099,b0098,-1,protein,Sta,carbonSource,glucoseglycerol
98,YP_003043329.1,1.10639391099558,-0.356496405529269,1.13664069237002,-0.313640368431589,0.753794195889168,0.860290506125165,mutT,ECB_00100,b0099,-1,protein,Sta,carbonSource,glucoseglycerol
99,YP_003043330.1,11.5963439415075,-1.16089774387058,0.757063402881648,-1.53342208783544,0.125171889937675,0.33881605810355,yacG,ECB_00101,b0101,-1,protein,Sta,carbonSource,glucoseglycerol
100,YP_003043331.1,11.6210699158738,-0.620980759430394,0.658882737799668,-0.94247538113406,0.345949309658313,0.56161863972258,yacF,ECB_00102,b0102,-1,protein,Sta,carbonSource,glucoseglycerol
101,YP_003043332.1,4.23939401098827,-0.785610588078419,0.937452807101567,-0.838026812792191,0.40201564481959,0.608615192889394,coaE,ECB_00103,b0103,-1,protein,Sta,carbonSource,glucoseglycerol
102,YP_003043333.1,12.3218510327368,-1.87512010304044,0.638699374585739,-2.93584145789504,0.00332644285989556,0.060876848090832,guaC,ECB_00104,b0104,-1,protein,Sta,carbonSource,glucoseglycerol
103,YP_003043334.1,0.101020584337846,-0.585464767275855,1.30117141306479,-0.4499520673428,0.652745002979182,NA,hofC,ECB_00105,b0106,-1,protein,Sta,carbonSource,glucoseglycerol
104,YP_003043335.1,0.444680675309068,-1.91802814827748,1.37884909024827,-1.39103558311238,0.164214636808482,NA,hofB,ECB_00106,b0107,-1,protein,Sta,carbonSource,glucoseglycerol
105,YP_003043336.1,0.0170391833228947,-0.110898909393672,1.29582987652895,-0.0855813802431604,0.931799200559805,NA,ppdD,ECB_00107,b0108,-1,protein,Sta,carbonSource,glucoseglycerol
106,YP_003043337.1,12.4829398753811,-0.583438142439425,0.704228469020382,-0.828478495410754,0.407399568633971,0.611246013249483,nadC,ECB_00108,b0109,-1,protein,Sta,carbonSource,glucoseglycerol
107,YP_003043338.1,1.2768516885691,-1.34705606697606,1.2025065477532,-1.12020684585289,0.262625627356673,0.478932801916755,ampD,ECB_00109,b0110,-1,protein,Sta,carbonSource,glucoseglycerol
108,YP_003043339.1,1.48173091886636,-3.16882850891132,1.31073489726627,-2.41759681192618,0.0156233773473821,0.146131025334454,ampE,ECB_00110,b0111,-1,protein,Sta,carbonSource,glucoseglycerol
109,YP_003043340.1,3.09739427133788,-2.16168338154935,0.978814916420172,-2.20847000314962,0.0272115266291419,0.182383402178936,aroP,ECB_00111,b0112,-1,protein,Sta,carbonSource,glucoseglycerol
110,YP_003043341.1,6.13719644954777,-0.10806763730384,0.729525887745214,-0.148134067781817,0.882236963829177,0.931325186931464,pdhR,ECB_00112,b0113,-1,protein,Sta,carbonSource,glucoseglycerol
111,YP_003043342.1,277.793470433076,-1.06248179503781,0.563740710756667,-1.88469942788365,0.0594704296601418,0.249969204343848,aceE,ECB_00113,b0114,-1,protein,Sta,carbonSource,glucoseglycerol
112,YP_003043343.1,158.039835285103,-0.86757514180793,0.605445487637319,-1.43295335339527,0.151871168397102,0.371240633859583,aceF,ECB_00114,b0115,-1,protein,Sta,carbonSource,glucoseglycerol
113,YP_003043344.1,217.588332582087,-0.987707894534492,0.592988936524772,-1.66564303935075,0.095784533364387,0.310423184440572,lpdA,ECB_00115,b0116,-1,protein,Sta,carbonSource,glucoseglycerol
114,YP_003043345.1,0.915401707674881,-1.37124056442063,1.32651083482848,-1.03371983734903,0.301267156485705,NA,yacH,ECB_00116,b0117,-1,protein,Sta,carbonSource,glucoseglycerol
115,YP_003043346.1,195.094453123526,-0.21906426292028,0.556752333457769,-0.393468064264336,0.693973806830799,0.829820351535835,acnB,ECB_00117,b0118,-1,protein,Sta,carbonSource,glucoseglycerol
116,YP_003043347.1,3.70349894843508,-1.31311241007771,0.84972250935168,-1.545342621416,0.122263411228291,0.335349247727001,yacL,ECB_00118,b0119,-1,protein,Sta,carbonSource,glucoseglycerol
117,YP_003043348.1,35.2367410462618,-1.55628901894463,0.593534635634372,-2.62206942191547,0.00873976262831627,0.110206275093647,speD,ECB_00119,b0120,-1,protein,Sta,carbonSource,glucoseglycerol
118,YP_003043349.1,17.8815656785069,-1.86677879393005,0.702318276185552,-2.65802394331662,0.00786003086808847,0.100336690340784,speE,ECB_00120,b0121,-1,protein,Sta,carbonSource,glucoseglycerol
119,YP_003043350.1,0.407154584672555,-0.665543471718701,1.36337518192677,-0.488158711219998,0.625437427548336,NA,yacC,ECB_00121,b0122,-1,protein,Sta,carbonSource,glucoseglycerol
120,YP_003043351.1,15.0501729860173,-1.11990077884674,0.748783058951787,-1.49562782632193,0.134750667657471,0.35203685307488,cueO,ECB_00122,b0123,-1,protein,Sta,carbonSource,glucoseglycerol
121,YP_003043352.1,38.4591902132825,-3.39809287372037,0.69267271479605,-4.90576978294994,9.30616285265468e-07,0.000384902895585798,gcd,ECB_00123,b0124,-1,protein,Sta,carbonSource,glucoseglycerol
122,YP_003043353.1,30.8773145366822,-0.443326952434699,0.481478171147147,-0.920762308659704,0.357174537304722,0.568182263958588,hpt,ECB_00124,b0125,-1,protein,Sta,carbonSource,glucoseglycerol
123,YP_003043354.1,53.1021917344582,-0.804272766684036,0.571531735569177,-1.40722328548051,0.159361188925343,0.37691658072951,yadF,ECB_00125,b0126,-1,protein,Sta,carbonSource,glucoseglycerol
124,YP_003043355.1,9.00498749393235,-0.414463806103247,0.677687670253721,-0.611585283745941,0.540812177098154,0.727177881819884,yadG,ECB_00126,b0127,-1,protein,Sta,carbonSource,glucoseglycerol
125,YP_003043356.1,0,NA,NA,NA,NA,NA,yadH,ECB_00127,b0128,NA,protein,Sta,carbonSource,glucoseglycerol
126,YP_003043357.1,0.146166295970541,-0.814785683684218,1.30772378242171,-0.623056408881208,0.533247453872442,NA,yadI,ECB_00128,b0129,-1,protein,Sta,carbonSource,glucoseglycerol
127,YP_003043358.1,0.399494106572142,-1.52544812224715,1.37268136264395,-1.11129076547593,0.266443212992327,NA,yadE,ECB_00129,b0130,-1,protein,Sta,carbonSource,glucoseglycerol
128,YP_003043359.1,22.1806612152492,-1.15259186822095,0.660851081786069,-1.74410226447062,0.0811412592788403,0.292428017714947,panD,ECB_00130,b0131,-1,protein,Sta,carbonSource,glucoseglycerol
129,YP_003043360.1,1.04928746714602,-2.86507179853246,1.33124354678363,-2.15217704187537,0.0313834131091759,0.191786413257603,yadD,ECB_00131,b0132,-1,protein,Sta,carbonSource,glucoseglycerol
130,YP_003043361.1,38.5659830279553,-0.692882891310832,0.562901812161158,-1.23091252566879,0.218355582347824,0.438095080869848,panC,ECB_00132,b0133,-1,protein,Sta,carbonSource,glucoseglycerol
131,YP_003043362.1,17.8961882585718,-1.22756023622209,0.659908562002876,-1.86019746811035,0.0628575931480888,0.257404955703461,panB,ECB_00133,b0134,-1,protein,Sta,carbonSource,glucoseglycerol
132,YP_003043363.1,0.301465908037808,-0.176780718508891,1.37775377526771,-0.128310821340004,0.897903001703506,NA,yadC,ECB_00134,b0135,-1,protein,Sta,carbonSource,glucoseglycerol
133,YP_003043364.1,0.082306294724608,0.758404020442677,1.30092944784893,0.582970907220747,0.559912885197678,NA,yadK,ECB_00135,b0136,1,protein,Sta,carbonSource,glucoseglycerol
134,YP_003043365.1,0,NA,NA,NA,NA,NA,yadL,ECB_00136,b0137,NA,protein,Sta,carbonSource,glucoseglycerol
135,YP_003043366.1,0.312869913812425,-1.41315203000779,1.36901420890606,-1.03224058655827,0.301959426179389,NA,yadM,ECB_00137,b0138,-1,protein,Sta,carbonSource,glucoseglycerol
136,YP_003043367.1,0.861595396502403,-0.798012413193413,1.23759322443184,-0.64480994032572,0.519050359407087,NA,htrE,ECB_00138,b0139,-1,protein,Sta,carbonSource,glucoseglycerol
137,YP_003043368.1,0.304363218619964,-1.39401406843901,1.36775239359096,-1.01920060602424,0.308107739020192,NA,ecpD,ECB_00139,b0290,-1,protein,Sta,carbonSource,glucoseglycerol
138,YP_003043369.1,0.328636764536326,-1.44820385334991,1.37121176350424,-1.05614894204883,0.290900173261439,NA,yadN,ECB_00140,b0141,-1,protein,Sta,carbonSource,glucoseglycerol
139,YP_003043370.1,5.12378420802615,-0.305861193360409,0.879206480661135,-0.347883233447519,0.727927877506994,0.849043909015489,folK,ECB_00141,b0142,-1,protein,Sta,carbonSource,glucoseglycerol
140,YP_003043371.1,19.1939054683384,-0.58937012713894,0.532616546840908,-1.10655617185507,0.268485865333594,0.482928182073261,pcnB,ECB_00142,b0143,-1,protein,Sta,carbonSource,glucoseglycerol
141,YP_003043372.1,0.798168453657623,-1.35169396342577,1.33621744734889,-1.01158233347992,0.311737796372623,NA,yadB,ECB_00143,b0144,-1,protein,Sta,carbonSource,glucoseglycerol
142,YP_003043373.1,95.5158944315236,-1.36465833970278,0.627805330343721,-2.17369664407857,0.0297279248664689,0.185534029950864,dksA,ECB_00144,b0145,-1,protein,Sta,carbonSource,glucoseglycerol
