genes
ptsG
poxB
ygiW
gcd
entB
fepA
sufC
ycaC
yncE
sufS
glpQ
yghJ
betB
yahO
entC
ybgS
ycbB
ydcJ
yebV
slp
phnB
astD
pspA
glpK
cirA
yggB
yjbJ
entF
ycgB
ydbK
dinJ
ydgH
sodC
astA
rhlE
entE
yhhA
yaiW
yghA
edd
fhuE
nrdE
iscR
yhjG
yjhT
ptsI
ybiI
ybjD
osmY
glcE
yegP
prpC
msyB
sufA
ybgF
astB
yqjG
tnaA
pepE
fecA
bolA
ybdK
ygaM
yjeF
ybiX
yddV
ppk
gltS
proP
yccJ
ybeM
rumB
ampH
yajO
ybiL
ycjK
yrdD
yobA
fecB
ytfB
wrbA
nrdF
hepA
moaC
argR
ynhG
cdd
ybaS
narX
fic
fecE
blc
ygdR
