"","ID","MF_Name","padj_gene","log2","signChange","score_gene","FDR_GoMF","numGenesInCat","abs_score","rank","numSigP","numSigN","MF_Name_long","MF_Name_short","pick_data","growthPhase","test_for","vs","df_category"
"311","tdh","GO:0046914~transition metal ion binding",0.0182034118810598,-1.37047695754141,-1,-1.73984720419929,0.00477504062228373,473,1.73984720419929,-23,1,48,"transition metal ion binding
 padj:0.00478 N( -48/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"312","iscA","GO:0046914~transition metal ion binding",0.0139531439444828,-1.4812041713635,-1,-1.85532792544401,0.00477504062228373,473,1.85532792544401,-24,1,48,"transition metal ion binding
 padj:0.00478 N( -48/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"313","sdhB","GO:0046914~transition metal ion binding",0.0130719160547605,-1.16915714412768,-1,-1.88366074975531,0.00477504062228373,473,1.88366074975531,-25,1,48,"transition metal ion binding
 padj:0.00478 N( -48/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"314","yadR","GO:0046914~transition metal ion binding",0.0117485528674645,-1.20135408916204,-1,-1.93001562448841,0.00477504062228373,473,1.93001562448841,-26,1,48,"transition metal ion binding
 padj:0.00478 N( -48/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"315","iscU","GO:0046914~transition metal ion binding",0.0115672088161244,-1.45762645185469,-1,-1.93677142428037,0.00477504062228373,473,1.93677142428037,-27,1,48,"transition metal ion binding
 padj:0.00478 N( -48/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"316","argE","GO:0046914~transition metal ion binding",0.00880603967984582,-1.56942229263953,-1,-2.05521936194948,0.00477504062228373,473,2.05521936194948,-28,1,48,"transition metal ion binding
 padj:0.00478 N( -48/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"317","ygiD","GO:0046914~transition metal ion binding",0.00841763727944936,-1.83211830456008,-1,-2.07480979216932,0.00477504062228373,473,2.07480979216932,-29,1,48,"transition metal ion binding
 padj:0.00478 N( -48/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"318","yleA","GO:0046914~transition metal ion binding",0.00828730480362651,-1.50126314131931,-1,-2.081586687692,0.00477504062228373,473,2.081586687692,-30,1,48,"transition metal ion binding
 padj:0.00478 N( -48/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"319","glpK","GO:0046914~transition metal ion binding",0.00745892585310716,-1.59648124686141,-1,-2.12732371001478,0.00477504062228373,473,2.12732371001478,-31,1,48,"transition metal ion binding
 padj:0.00478 N( -48/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"320","pepP","GO:0046914~transition metal ion binding",0.0066438132563493,-1.57845101380907,-1,-2.17758258315575,0.00477504062228373,473,2.17758258315575,-32,1,48,"transition metal ion binding
 padj:0.00478 N( -48/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"321","ydbK","GO:0046914~transition metal ion binding",0.00657863933857933,-1.52939222803383,-1,-2.18186392232121,0.00477504062228373,473,2.18186392232121,-33,1,48,"transition metal ion binding
 padj:0.00478 N( -48/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"322","astE","GO:0046914~transition metal ion binding",0.00611657950006739,-1.87933054419921,-1,-2.21349137516308,0.00477504062228373,473,2.21349137516308,-34,1,48,"transition metal ion binding
 padj:0.00478 N( -48/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"323","rpoH","GO:0046914~transition metal ion binding",0.00492814709072457,-1.55045075128423,-1,-2.30731633823473,0.00477504062228373,473,2.30731633823473,-35,1,48,"transition metal ion binding
 padj:0.00478 N( -48/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"324","metK","GO:0046914~transition metal ion binding",0.00474218208402463,-1.84269650720803,-1,-2.32402177457357,0.00477504062228373,473,2.32402177457357,-36,1,48,"transition metal ion binding
 padj:0.00478 N( -48/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"325","pepN","GO:0046914~transition metal ion binding",0.00419305664749665,-1.39075760474344,-1,-2.37746927031071,0.00477504062228373,473,2.37746927031071,-37,1,48,"transition metal ion binding
 padj:0.00478 N( -48/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"326","metH","GO:0046914~transition metal ion binding",0.00365973842302477,-1.30584519070458,-1,-2.43654995435877,0.00477504062228373,473,2.43654995435877,-38,1,48,"transition metal ion binding
 padj:0.00478 N( -48/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"327","rpmE","GO:0046914~transition metal ion binding",0.00287020545837799,-1.78880905514366,-1,-2.54208701398166,0.00477504062228373,473,2.54208701398166,-39,1,48,"transition metal ion binding
 padj:0.00478 N( -48/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"328","ycjI","GO:0046914~transition metal ion binding",0.00202026196579855,-1.9802472712888,-1,-2.69459231227408,0.00477504062228373,473,2.69459231227408,-40,1,48,"transition metal ion binding
 padj:0.00478 N( -48/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"329","slyD","GO:0046914~transition metal ion binding",0.00115359452578197,-1.69568424558157,-1,-2.93794681350218,0.00477504062228373,473,2.93794681350218,-41,1,48,"transition metal ion binding
 padj:0.00478 N( -48/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"330","map","GO:0046914~transition metal ion binding",0.00112731330608534,-2.10203996399709,-1,-2.94795536683394,0.00477504062228373,473,2.94795536683394,-42,1,48,"transition metal ion binding
 padj:0.00478 N( -48/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"331","ribB","GO:0046914~transition metal ion binding",0.000499855533272432,-1.91242672615556,-1,-3.30115549600068,0.00477504062228373,473,3.30115549600068,-43,1,48,"transition metal ion binding
 padj:0.00478 N( -48/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"332","secA","GO:0046914~transition metal ion binding",0.000499855533272432,-2.11217837197776,-1,-3.30115549600068,0.00477504062228373,473,3.30115549600068,-44,1,48,"transition metal ion binding
 padj:0.00478 N( -48/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"333","yqhD","GO:0046914~transition metal ion binding",0.000243100274699893,-2.09331646461639,-1,-3.61421455040973,0.00477504062228373,473,3.61421455040973,-45,1,48,"transition metal ion binding
 padj:0.00478 N( -48/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"334","dadA","GO:0046914~transition metal ion binding",7.9981927358074e-05,-1.96173247883873,-1,-4.09700813469999,0.00477504062228373,473,4.09700813469999,-46,1,48,"transition metal ion binding
 padj:0.00478 N( -48/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"335","copA","GO:0046914~transition metal ion binding",5.2111719212428e-05,-2.0008822944958,-1,-4.28306459883181,0.00477504062228373,473,4.28306459883181,-47,1,48,"transition metal ion binding
 padj:0.00478 N( -48/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"336","fdoH","GO:0046914~transition metal ion binding",5.2111719212428e-05,-2.84642127018133,-1,-4.28306459883181,0.00477504062228373,473,4.28306459883181,-48,1,48,"transition metal ion binding
 padj:0.00478 N( -48/ +1/ 473)","transition metal ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"337","tdh","GO:0050897~cobalt ion binding",0.0182034118810598,-1.37047695754141,-1,-1.73984720419929,0.0185825593052512,22,1.73984720419929,-1,0,6,"cobalt ion binding
 padj:0.01858 N( -6/ +0/ 22)","cobalt ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"338","argE","GO:0050897~cobalt ion binding",0.00880603967984582,-1.56942229263953,-1,-2.05521936194948,0.0185825593052512,22,2.05521936194948,-2,0,6,"cobalt ion binding
 padj:0.01858 N( -6/ +0/ 22)","cobalt ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"339","metK","GO:0050897~cobalt ion binding",0.00474218208402463,-1.84269650720803,-1,-2.32402177457357,0.0185825593052512,22,2.32402177457357,-3,0,6,"cobalt ion binding
 padj:0.01858 N( -6/ +0/ 22)","cobalt ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"340","metH","GO:0050897~cobalt ion binding",0.00365973842302477,-1.30584519070458,-1,-2.43654995435877,0.0185825593052512,22,2.43654995435877,-4,0,6,"cobalt ion binding
 padj:0.01858 N( -6/ +0/ 22)","cobalt ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"341","slyD","GO:0050897~cobalt ion binding",0.00115359452578197,-1.69568424558157,-1,-2.93794681350218,0.0185825593052512,22,2.93794681350218,-5,0,6,"cobalt ion binding
 padj:0.01858 N( -6/ +0/ 22)","cobalt ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
"342","map","GO:0050897~cobalt ion binding",0.00112731330608534,-2.10203996399709,-1,-2.94795536683394,0.0185825593052512,22,2.94795536683394,-6,0,6,"cobalt ion binding
 padj:0.01858 N( -6/ +0/ 22)","cobalt ion binding","mrna","Sta","Mg_mM_Levels","baseMglowMg","MF"
