"","ID","MF_Name","padj_gene","log2","signChange","score_gene","FDR_GoMF","numGenesInCat","abs_score","rank","numSigP","numSigN","MF_Name_long","MF_Name_short","pick_data","growthPhase","test_for","vs","df_category"
"94","poxB","GO:0043167~ion binding",0.0271567659225975,-1.80551041127253,-1,-1.56612195109255,6.30932417422514e-10,641,1.56612195109255,-24,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"95","yiiM","GO:0043167~ion binding",0.0271567659225975,-2.22192130550654,-1,-1.56612195109255,6.30932417422514e-10,641,1.56612195109255,-25,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"96","ybiI","GO:0043167~ion binding",0.0269028718036276,-2.19917169882034,-1,-1.57020135784524,6.30932417422514e-10,641,1.57020135784524,-26,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"97","ptsI","GO:0043167~ion binding",0.024528390134127,-1.87795591925112,-1,-1.61033095480252,6.30932417422514e-10,641,1.61033095480252,-27,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"98","entC","GO:0043167~ion binding",0.0244751171031961,-2.92876141100071,-1,-1.61127522160245,6.30932417422514e-10,641,1.61127522160245,-28,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"99","fepA","GO:0043167~ion binding",0.0213168890975133,-2.51837319167186,-1,-1.67127617424032,6.30932417422514e-10,641,1.67127617424032,-29,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"100","ispG","GO:0043167~ion binding",0.0211110421243216,-2.00790816286801,-1,-1.67549032767428,6.30932417422514e-10,641,1.67549032767428,-30,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"101","dps","GO:0043167~ion binding",0.0203591989130737,-1.67220459958899,-1,-1.69123931447262,6.30932417422514e-10,641,1.69123931447262,-31,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"102","ppx","GO:0043167~ion binding",0.0196728259583454,-2.28281746498115,-1,-1.70613325014869,6.30932417422514e-10,641,1.70613325014869,-32,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"103","hmpA","GO:0043167~ion binding",0.0193957980843617,-2.0140965617244,-1,-1.71229234565901,6.30932417422514e-10,641,1.71229234565901,-33,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"104","gshB","GO:0043167~ion binding",0.0186758800765124,-2.74007764024168,-1,-1.7287189234688,6.30932417422514e-10,641,1.7287189234688,-34,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"105","narH","GO:0043167~ion binding",0.0172560974753157,-3.55448703141631,-1,-1.76305741467926,6.30932417422514e-10,641,1.76305741467926,-35,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"106","otsA","GO:0043167~ion binding",0.0166894537896447,-1.89958227868455,-1,-1.77755787662363,6.30932417422514e-10,641,1.77755787662363,-36,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"107","ubiA","GO:0043167~ion binding",0.0158395847580378,-1.89902973344423,-1,-1.80025620782586,6.30932417422514e-10,641,1.80025620782586,-37,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"108","def","GO:0043167~ion binding",0.0158298893812501,-1.55394002896501,-1,-1.80052211996269,6.30932417422514e-10,641,1.80052211996269,-38,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"109","dapE","GO:0043167~ion binding",0.0156791716682543,-2.22063378730986,-1,-1.80467688485367,6.30932417422514e-10,641,1.80467688485367,-39,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"110","fdoG","GO:0043167~ion binding",0.0156791716682543,-1.82060391344053,-1,-1.80467688485367,6.30932417422514e-10,641,1.80467688485367,-40,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"111","ppa","GO:0043167~ion binding",0.0129927210941353,-2.11452740986565,-1,-1.88629988415329,6.30932417422514e-10,641,1.88629988415329,-41,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"112","pepN","GO:0043167~ion binding",0.01290949135452,-1.80864407119656,-1,-1.88909086898664,6.30932417422514e-10,641,1.88909086898664,-42,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"113","fucI","GO:0043167~ion binding",0.0127109232200393,-2.61053564553888,-1,-1.89582290461457,6.30932417422514e-10,641,1.89582290461457,-43,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"114","pepD","GO:0043167~ion binding",0.0127109232200393,-1.458039412856,-1,-1.89582290461457,6.30932417422514e-10,641,1.89582290461457,-44,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"115","fhuA","GO:0043167~ion binding",0.0117814500819051,-2.15316842475407,-1,-1.92880125251904,6.30932417422514e-10,641,1.92880125251904,-45,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"116","ygaG","GO:0043167~ion binding",0.0112856522671004,-2.3346780574539,-1,-1.94747333531762,6.30932417422514e-10,641,1.94747333531762,-46,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"117","galU","GO:0043167~ion binding",0.00724522437257802,-2.28960746888701,-1,-2.139948160605,6.30932417422514e-10,641,2.139948160605,-47,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"118","eno","GO:0043167~ion binding",0.00672637183819703,-1.9250134598096,-1,-2.17221912827718,6.30932417422514e-10,641,2.17221912827718,-48,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"119","cysQ","GO:0043167~ion binding",0.00637613107223392,-1.88920364687353,-1,-2.19544276385742,6.30932417422514e-10,641,2.19544276385742,-49,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"120","fumA","GO:0043167~ion binding",0.00617242170461572,-1.66274250455249,-1,-2.209544410261,6.30932417422514e-10,641,2.209544410261,-50,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"121","dadA","GO:0043167~ion binding",0.00549598315287606,-2.1238008730552,-1,-2.259954607212,6.30932417422514e-10,641,2.259954607212,-51,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"122","yhdH","GO:0043167~ion binding",0.00501584406836696,-2.39089024412088,-1,-2.29965597323404,6.30932417422514e-10,641,2.29965597323404,-52,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"123","hycI","GO:0043167~ion binding",0.00424171138126417,-3.53531686318854,-1,-2.37245888551033,6.30932417422514e-10,641,2.37245888551033,-53,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"124","map","GO:0043167~ion binding",0.00395822002462635,-2.23402545287433,-1,-2.40250006843552,6.30932417422514e-10,641,2.40250006843552,-54,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"125","pykF","GO:0043167~ion binding",0.003730994631775,-2.1693272164058,-1,-2.42817537582976,6.30932417422514e-10,641,2.42817537582976,-55,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"126","pykA","GO:0043167~ion binding",0.00328972154114482,-1.93178563942747,-1,-2.48284086140027,6.30932417422514e-10,641,2.48284086140027,-56,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"127","bfr","GO:0043167~ion binding",0.00301330221848022,-2.21191789514533,-1,-2.5209573086731,6.30932417422514e-10,641,2.5209573086731,-57,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"128","clpX","GO:0043167~ion binding",0.00280560183010585,-2.22570359457357,-1,-2.55197396383435,6.30932417422514e-10,641,2.55197396383435,-58,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"129","glpC","GO:0043167~ion binding",0.00229084773626057,-4.28321173960195,-1,-2.64000377571649,6.30932417422514e-10,641,2.64000377571649,-59,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"130","yqhD","GO:0043167~ion binding",0.00189379936139343,-2.77596631068908,-1,-2.72266603423209,6.30932417422514e-10,641,2.72266603423209,-60,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"131","glpK","GO:0043167~ion binding",0.00185761912480747,-2.36249125356464,-1,-2.73104332637618,6.30932417422514e-10,641,2.73104332637618,-61,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"132","rpmE","GO:0043167~ion binding",0.00169453243222661,-2.6959884545638,-1,-2.77095011463878,6.30932417422514e-10,641,2.77095011463878,-62,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"133","ribB","GO:0043167~ion binding",0.000936704270497131,-2.49218533577439,-1,-3.02839749978797,6.30932417422514e-10,641,3.02839749978797,-63,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"134","slyD","GO:0043167~ion binding",0.000913839488328113,-2.49104713145392,-1,-3.03913007938114,6.30932417422514e-10,641,3.03913007938114,-64,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"135","gltS","GO:0043167~ion binding",0.000612383869699552,-2.21195226522863,-1,-3.2129762572173,6.30932417422514e-10,641,3.2129762572173,-65,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"136","pflA","GO:0043167~ion binding",0.000439142707384724,-2.51733389089194,-1,-3.35739432495528,6.30932417422514e-10,641,3.35739432495528,-66,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"137","sdaA","GO:0043167~ion binding",0.000386123848291311,-2.15840908325918,-1,-3.41327337407793,6.30932417422514e-10,641,3.41327337407793,-67,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"138","dksA","GO:0043167~ion binding",0.000373685158282158,-2.74216590116641,-1,-3.42749415075663,6.30932417422514e-10,641,3.42749415075663,-68,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"139","crr","GO:0043167~ion binding",0.000361911709938486,-2.96708419365268,-1,-3.44139736472437,6.30932417422514e-10,641,3.44139736472437,-69,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"140","adhE","GO:0043167~ion binding",2.64516958660121e-05,-2.7086437484591,-1,-4.57754647933234,6.30932417422514e-10,641,4.57754647933234,-70,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"141","mntH","GO:0043167~ion binding",8.10355376053039e-06,-2.77056985868391,-1,-5.09132448234116,6.30932417422514e-10,641,5.09132448234116,-71,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"142","ydbK","GO:0043167~ion binding",6.81431394931065e-06,-3.18260641004872,-1,-5.16657786147664,6.30932417422514e-10,641,5.16657786147664,-72,1,72,"ion binding
 padj:0.00000 N( -72/ +1/ 641)","ion binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"143","aphA","GO:0043169~cation binding",0.0203716646962699,2.40732810841199,1,1.6909734806285,4.88728280068074e-10,639,1.6909734806285,1,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"144","xylA","GO:0043169~cation binding",0.0486800442400293,-1.50167088224229,-1,-1.31264903575849,4.88728280068074e-10,639,1.31264903575849,-1,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"145","glcF","GO:0043169~cation binding",0.0460192476075917,-2.89467771893986,-1,-1.33706048611375,4.88728280068074e-10,639,1.33706048611375,-2,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"146","pepT","GO:0043169~cation binding",0.0409878649790402,-2.33598847921728,-1,-1.38734470310263,4.88728280068074e-10,639,1.38734470310263,-3,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"147","cydB","GO:0043169~cation binding",0.0407220968316396,-1.67145671862183,-1,-1.39016986773011,4.88728280068074e-10,639,1.39016986773011,-4,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"148","copA","GO:0043169~cation binding",0.0407000834706362,-1.41705239247461,-1,-1.39040470009174,4.88728280068074e-10,639,1.39040470009174,-5,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"149","fbaA","GO:0043169~cation binding",0.0407000834706362,-1.56806996795617,-1,-1.39040470009174,4.88728280068074e-10,639,1.39040470009174,-6,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"150","iscA","GO:0043169~cation binding",0.0404895820722792,-1.75302023053459,-1,-1.39265670593447,4.88728280068074e-10,639,1.39265670593447,-7,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"151","fes","GO:0043169~cation binding",0.0404424616738739,-2.98151319640553,-1,-1.39316241740245,4.88728280068074e-10,639,1.39316241740245,-8,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"152","ygiE","GO:0043169~cation binding",0.0404424616738739,-1.772468246936,-1,-1.39316241740245,4.88728280068074e-10,639,1.39316241740245,-9,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"153","hflB","GO:0043169~cation binding",0.0397004193876676,-1.4773653228032,-1,-1.40120490540848,4.88728280068074e-10,639,1.40120490540848,-10,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"154","galT","GO:0043169~cation binding",0.0395313952831258,-3.19610927267269,-1,-1.40305785671526,4.88728280068074e-10,639,1.40305785671526,-11,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"155","cdd","GO:0043169~cation binding",0.0386564921470682,-1.71974260243684,-1,-1.41277755823016,4.88728280068074e-10,639,1.41277755823016,-12,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"156","glpQ","GO:0043169~cation binding",0.0378141568011724,-1.82273065386589,-1,-1.42234557927371,4.88728280068074e-10,639,1.42234557927371,-13,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"157","ade","GO:0043169~cation binding",0.0350126202628554,-2.80861016791599,-1,-1.45577538643243,4.88728280068074e-10,639,1.45577538643243,-14,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"158","yleA","GO:0043169~cation binding",0.0349473162035987,-1.91911480765913,-1,-1.45658617049688,4.88728280068074e-10,639,1.45658617049688,-15,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"159","ppsA","GO:0043169~cation binding",0.0332224535587494,-1.43649490237619,-1,-1.47856829699969,4.88728280068074e-10,639,1.47856829699969,-16,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"160","ygiD","GO:0043169~cation binding",0.0310496647487068,-2.364493941118,-1,-1.50794308465238,4.88728280068074e-10,639,1.50794308465238,-17,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"161","glpF","GO:0043169~cation binding",0.0304888212985013,-1.65625165436202,-1,-1.51585936518699,4.88728280068074e-10,639,1.51585936518699,-18,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"162","glgX","GO:0043169~cation binding",0.0295619032562484,-1.73372727426714,-1,-1.52926760860341,4.88728280068074e-10,639,1.52926760860341,-19,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"163","fecA","GO:0043169~cation binding",0.0289732318151214,-2.2511195947949,-1,-1.53800305877653,4.88728280068074e-10,639,1.53800305877653,-20,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"164","glcB","GO:0043169~cation binding",0.0289316023359727,-2.13784788331115,-1,-1.53862751289884,4.88728280068074e-10,639,1.53862751289884,-21,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"165","yeiH","GO:0043169~cation binding",0.0282662765465794,-2.57959172636738,-1,-1.54873139638407,4.88728280068074e-10,639,1.54873139638407,-22,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"166","yggG","GO:0043169~cation binding",0.0282662765465794,-1.78299189305035,-1,-1.54873139638407,4.88728280068074e-10,639,1.54873139638407,-23,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"167","poxB","GO:0043169~cation binding",0.0271567659225975,-1.80551041127253,-1,-1.56612195109255,4.88728280068074e-10,639,1.56612195109255,-24,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"168","yiiM","GO:0043169~cation binding",0.0271567659225975,-2.22192130550654,-1,-1.56612195109255,4.88728280068074e-10,639,1.56612195109255,-25,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"169","ybiI","GO:0043169~cation binding",0.0269028718036276,-2.19917169882034,-1,-1.57020135784524,4.88728280068074e-10,639,1.57020135784524,-26,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"170","ptsI","GO:0043169~cation binding",0.024528390134127,-1.87795591925112,-1,-1.61033095480252,4.88728280068074e-10,639,1.61033095480252,-27,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"171","entC","GO:0043169~cation binding",0.0244751171031961,-2.92876141100071,-1,-1.61127522160245,4.88728280068074e-10,639,1.61127522160245,-28,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"172","fepA","GO:0043169~cation binding",0.0213168890975133,-2.51837319167186,-1,-1.67127617424032,4.88728280068074e-10,639,1.67127617424032,-29,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"173","ispG","GO:0043169~cation binding",0.0211110421243216,-2.00790816286801,-1,-1.67549032767428,4.88728280068074e-10,639,1.67549032767428,-30,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"174","dps","GO:0043169~cation binding",0.0203591989130737,-1.67220459958899,-1,-1.69123931447262,4.88728280068074e-10,639,1.69123931447262,-31,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"175","ppx","GO:0043169~cation binding",0.0196728259583454,-2.28281746498115,-1,-1.70613325014869,4.88728280068074e-10,639,1.70613325014869,-32,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"176","hmpA","GO:0043169~cation binding",0.0193957980843617,-2.0140965617244,-1,-1.71229234565901,4.88728280068074e-10,639,1.71229234565901,-33,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"177","gshB","GO:0043169~cation binding",0.0186758800765124,-2.74007764024168,-1,-1.7287189234688,4.88728280068074e-10,639,1.7287189234688,-34,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"178","narH","GO:0043169~cation binding",0.0172560974753157,-3.55448703141631,-1,-1.76305741467926,4.88728280068074e-10,639,1.76305741467926,-35,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"179","otsA","GO:0043169~cation binding",0.0166894537896447,-1.89958227868455,-1,-1.77755787662363,4.88728280068074e-10,639,1.77755787662363,-36,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"180","ubiA","GO:0043169~cation binding",0.0158395847580378,-1.89902973344423,-1,-1.80025620782586,4.88728280068074e-10,639,1.80025620782586,-37,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"181","def","GO:0043169~cation binding",0.0158298893812501,-1.55394002896501,-1,-1.80052211996269,4.88728280068074e-10,639,1.80052211996269,-38,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"182","dapE","GO:0043169~cation binding",0.0156791716682543,-2.22063378730986,-1,-1.80467688485367,4.88728280068074e-10,639,1.80467688485367,-39,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"183","fdoG","GO:0043169~cation binding",0.0156791716682543,-1.82060391344053,-1,-1.80467688485367,4.88728280068074e-10,639,1.80467688485367,-40,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"184","ppa","GO:0043169~cation binding",0.0129927210941353,-2.11452740986565,-1,-1.88629988415329,4.88728280068074e-10,639,1.88629988415329,-41,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"185","pepN","GO:0043169~cation binding",0.01290949135452,-1.80864407119656,-1,-1.88909086898664,4.88728280068074e-10,639,1.88909086898664,-42,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"186","fucI","GO:0043169~cation binding",0.0127109232200393,-2.61053564553888,-1,-1.89582290461457,4.88728280068074e-10,639,1.89582290461457,-43,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"187","pepD","GO:0043169~cation binding",0.0127109232200393,-1.458039412856,-1,-1.89582290461457,4.88728280068074e-10,639,1.89582290461457,-44,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"188","fhuA","GO:0043169~cation binding",0.0117814500819051,-2.15316842475407,-1,-1.92880125251904,4.88728280068074e-10,639,1.92880125251904,-45,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"189","ygaG","GO:0043169~cation binding",0.0112856522671004,-2.3346780574539,-1,-1.94747333531762,4.88728280068074e-10,639,1.94747333531762,-46,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"190","galU","GO:0043169~cation binding",0.00724522437257802,-2.28960746888701,-1,-2.139948160605,4.88728280068074e-10,639,2.139948160605,-47,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
"191","eno","GO:0043169~cation binding",0.00672637183819703,-1.9250134598096,-1,-2.17221912827718,4.88728280068074e-10,639,2.17221912827718,-48,1,72,"cation binding
 padj:0.00000 N( -72/ +1/ 639)","cation binding","mrna","Sta","Na_mM_Levels","baseNahighNa","MF"
