gene_id	count
YP_003044966.1	1
YP_003043986.1	130
YP_003045405.1	5
YP_003044440.1	0
YP_003043527.1	5
YP_003045246.1	2
YP_003045867.1	0
YP_003045188.1	2
YP_003044265.1	0
YP_003043980.1	15
YP_003043822.1	39
YP_003046796.1	304
YP_003044442.1	0
YP_003046223.1	224
YP_003043289.1	0
YP_003045699.1	0
YP_003044536.1	0
YP_003045157.1	0
YP_003045863.1	15
YP_003043396.1	218
YP_003046794.1	331
YP_003044444.1	0
YP_003046974.1	71
YP_003046221.1	214
YP_003043287.1	176
YP_003045411.1	158
YP_003045268.1	0
YP_003043591.1	2
YP_003044849.1	62
YP_003046792.1	612
YP_003044046.1	3
YP_003043350.1	0
YP_003045054.1	1
YP_003043802.1	0
YP_003045264.1	0
YP_003043535.1	12
YP_003044355.1	1
YP_003046215.1	0
YP_003044958.1	4
YP_003045149.1	1
YP_003046958.1	1
YP_003045262.1	0
YP_003046231.1	43
YP_003047004.1	8
YP_003045153.1	0
YP_003045928.1	45
YP_003043523.1	0
YP_003045419.1	1
YP_003044859.1	1
YP_003046278.1	78
YP_003047006.1	1
YP_003045407.1	4
YP_003046211.1	0
YP_003043521.1	0
YP_003045861.1	0
YP_003045695.1	3
YP_003043394.1	1
YP_003046274.1	82
YP_003047397.1	0
YP_003045159.1	4
YP_003043966.1	1
YP_003045926.1	5
YP_003047348.1	0
YP_003046276.1	47
YP_003046515.1	0
YP_003045409.1	1
YP_003046485.1	117
YP_003045256.1	42
YP_003044096.1	0
YP_003045179.1	16
YP_003044335.1	3
YP_003047346.1	0
YP_003044349.1	0
YP_003043531.1	0
YP_003046270.1	1
YP_003046252.1	17
YP_003046591.1	201
YP_003045177.1	0
YP_003043800.1	8
YP_003045620.1	0
YP_003045266.1	0
YP_003043533.1	0
YP_003045687.1	38
YP_003046250.1	0
YP_003047248.1	9
YP_003044982.1	0
YP_003046200.1	0
YP_003044325.1	0
YP_003043825.1	2
YP_003044774.1	0
YP_003043576.1	0
YP_003047389.1	0
YP_003044984.1	99
YP_003046202.1	57
YP_003047037.1	866
YP_003046260.1	6
YP_003047189.1	27
YP_003047393.1	0
YP_003044772.1	228
YP_003043982.1	14
YP_003043611.1	39
YP_003045313.1	6
YP_003043820.1	2
YP_003046204.1	4
YP_003047039.1	1
YP_003044759.1	0
YP_003043690.1	0
YP_003047008.1	0
YP_003044770.1	0
YP_003045924.1	0
YP_003046689.1	2
YP_003043420.1	3
YP_003043878.1	0
YP_003046920.1	20
YP_003045522.1	22
YP_003046139.1	0
YP_003044755.1	12
YP_003047399.1	7
YP_003043642.1	29
YP_003046148.1	19
YP_003047182.1	94
YP_003045622.1	0
YP_003046922.1	0
YP_003045902.1	2
YP_003043905.1	95
YP_003046798.1	0
YP_003044757.1	0
YP_003043399.1	71
YP_003045523.1	44
YP_003046494.1	9
YP_003043818.1	22
YP_003045617.1	1
YP_003044749.1	0
YP_003045988.1	3
YP_003045900.1	0
YP_003043907.1	1
YP_003044751.1	0
YP_003046699.1	0
YP_003043698.1	69
YP_003046496.1	63
YP_003043816.1	29
YP_003045347.1	0
YP_003044980.1	0
YP_003043886.1	0
YP_003043901.1	187
YP_003043414.1	9
YP_003045090.1	76
YP_003043921.1	4
YP_003046954.1	0
YP_003045584.1	16
YP_003046861.1	0
YP_003044743.1	0
YP_003044589.1	4
YP_003046540.1	0
YP_003045603.1	55
YP_003046149.1	0
YP_003046956.1	0
YP_003043826.1	0
YP_003043913.1	0
YP_003044741.1	4
YP_003045379.1	9
YP_003047127.1	0
YP_003045605.1	70
YP_003043646.1	54
YP_003043911.1	0
YP_003044747.1	0
YP_003045610.1	19
YP_003045951.1	1
YP_003047125.1	0
YP_003046480.1	3
YP_003043644.1	0
YP_003045790.1	7
YP_003043917.1	1
YP_003044384.1	0
YP_003046864.1	6
YP_003047437.1	0
YP_003046742.1	2
YP_003043501.1	2
YP_003047133.1	0
YP_003047385.1	0
YP_003046135.1	0
YP_003045314.1	0
YP_003045353.1	118
YP_003044607.1	1
YP_003043503.1	1
YP_003043588.1	30
YP_003045580.1	63
YP_003047135.1	0
YP_003043672.1	0
YP_003046133.1	0
YP_003046443.1	81
YP_003043482.1	10
YP_003043923.1	2
YP_003044851.1	36
YP_003046315.1	45
YP_003046129.1	5
YP_003045349.1	1
YP_003047137.1	0
YP_003043670.1	5
YP_003046542.1	0
YP_003046441.1	75
YP_003046681.1	0
YP_003047299.1	0
YP_003046125.1	0
YP_003045802.1	0
YP_003043341.1	12
YP_003044108.1	26
YP_003043472.1	2
YP_003043490.1	1
YP_003046683.1	3
YP_003045297.1	0
YP_003045344.1	2
YP_003046127.1	78
YP_003047172.1	0
YP_003045859.1	0
YP_003045636.1	2
YP_003044615.1	0
YP_003043937.1	4
YP_003043496.1	0
YP_003045295.1	0
YP_003046121.1	4
YP_003045258.1	0
YP_003046451.1	0
YP_003043931.1	23
YP_003046740.1	0
YP_003043494.1	0
YP_003045609.1	8
YP_003043909.1	0
YP_003043344.1	428
YP_003046448.1	16
YP_003047339.1	0
YP_003043498.1	0
YP_003045080.1	0
YP_003045836.1	0
YP_003043888.1	49
YP_003044836.1	16
YP_003046695.1	1
YP_003044388.1	41
YP_003045285.1	0
YP_003045712.1	0
YP_003045806.1	0
YP_003046454.1	0
YP_003045287.1	2
YP_003045512.1	50
YP_003043939.1	0
YP_003045732.1	52
YP_003047108.1	0
YP_003045710.1	22
YP_003044628.1	0
YP_003045804.1	0
YP_003047139.1	0
YP_003044106.1	57
YP_003045281.1	0
YP_003044267.1	0
YP_003043511.1	129
YP_003043978.1	0
YP_003043370.1	5
YP_003045614.1	4
YP_003046827.1	325
YP_003045401.1	128
YP_003046427.1	0
YP_003044593.1	1
YP_003045720.1	9
YP_003044931.1	45
YP_003046198.1	63
YP_003047260.1	31
YP_003047242.1	0
YP_003043648.1	83
YP_003046151.1	0
YP_003044933.1	12
YP_003045832.1	0
YP_003043900.1	0
YP_003046871.1	0
YP_003047262.1	4
YP_003044394.1	8
YP_003046691.1	0
YP_003047240.1	248
YP_003045096.1	7
YP_003044935.1	0
YP_003045830.1	0
YP_003044898.1	0
YP_003046433.1	31
YP_003043678.1	0
YP_003044263.1	135
YP_003045701.1	0
YP_003046845.1	2
YP_003045728.1	33
YP_003044494.1	0
YP_003043624.1	1
YP_003047292.1	1
YP_003044469.1	36
YP_003047270.1	0
YP_003044581.1	0
YP_003046843.1	32
YP_003045761.1	0
YP_003043626.1	0
YP_003046055.1	0
YP_003044474.1	170
YP_003046859.1	7
YP_003044360.1	0
YP_003045417.1	38
YP_003045705.1	0
YP_003046112.1	0
YP_003044498.1	0
YP_003046094.1	2
YP_003043919.1	99
YP_003044476.1	113
YP_003046860.1	0
YP_003046425.1	61
YP_003047272.1	20
YP_003046098.1	0
YP_003044907.1	114
YP_003043310.1	12
YP_003046673.1	8
YP_003044164.1	0
YP_003043650.1	280
YP_003043595.1	28
YP_003045299.1	0
YP_003046191.1	0
YP_003047029.1	0
YP_003045026.1	0
YP_003047253.1	22
YP_003046877.1	0
YP_003047231.1	0
YP_003046851.1	40
YP_003045773.1	0
YP_003044029.1	0
YP_003044184.1	5
YP_003044488.1	11
YP_003045398.1	33
YP_003047255.1	0
YP_003046022.1	0
YP_003044261.1	2
YP_003044186.1	0
YP_003046068.1	0
YP_003046847.1	0
YP_003043263.1	7
YP_003045098.1	0
YP_003043273.1	0
YP_003043890.1	13
YP_003045017.1	121
YP_003045289.1	7
YP_003043242.1	0
YP_003046064.1	4
YP_003044486.1	0
YP_003046108.1	24
YP_003045973.1	0
YP_003045033.1	0
YP_003044039.1	0
YP_003047153.1	8
YP_003046552.1	0
YP_003044919.1	1
YP_003046066.1	29
YP_003044447.1	180
YP_003047223.1	1
YP_003045183.1	0
YP_003044903.1	0
YP_003045303.1	0
YP_003044178.1	4
YP_003045969.1	37
YP_003044269.1	0
YP_003046060.1	0
YP_003044449.1	50
YP_003045471.1	3
YP_003046082.1	3
YP_003045181.1	0
YP_003044277.1	8
YP_003044478.1	6
YP_003046855.1	1
YP_003044025.1	0
YP_003045250.1	0
YP_003043859.1	93
YP_003046835.1	260
YP_003044313.1	6
YP_003046307.1	0
YP_003043580.1	32
YP_003044287.1	1
YP_003044176.1	22
YP_003043985.1	80
