f5cce403f7cc4dc37bd31c3f2507c35f  MURI_103_SA14008_ACTTGA_L005_R2_001.fastq
6ecfab2a1a3552c7446c0fb86028b5bc  MURI_103_SA14008_ACTTGA_L006_R1_001.fastq
e948b63a641282c4c77d84e86b9a842e  MURI_103_SA14008_ACTTGA_L006_R2_001.fastq
131d039dafc0d2fd8ede0162062be8b6  MURI_103_SA14032_ACTTGA_L006_R1_001.fastq
88fb561f3add41eabf4de14eec495159  MURI_103_SA14032_ACTTGA_L006_R2_001.fastq
a71cc6ee068d5703b11b694200ad0c42  MURI_104_SA14008_GATCAG_L005_R1_001.fastq
4d195587e0922f93ead7c3e2d0908df3  MURI_104_SA14008_GATCAG_L005_R2_001.fastq
ef376d1456706e7bb4543f393dd4839b  MURI_104_SA14008_GATCAG_L006_R1_001.fastq
e655d6b79fe3397c1021254325756b38  MURI_104_SA14008_GATCAG_L006_R2_001.fastq
0ebddfc111b9744366c7954f84b95d77  MURI_104_SA14008_GATCAG_L007_R1_001.fastq
7c87f63ece2e913bfb43508a2edf30e9  MURI_104_SA14008_GATCAG_L007_R2_001.fastq
c98414e386d45d7f75883856f4225433  MURI_104_SA14008_GATCAG_L008_R1_001.fastq
eee3e0df24222cffcc87ebec5d667e2a  MURI_104_SA14008_GATCAG_L008_R2_001.fastq
8bbdb0b37f17d18734ecaad5c4b4fbc9  MURI_104_SA14200_ATCACG_L002_R1_001.fastq
bdab8653f11c3ecd3ebce91635376304  MURI_104_SA14200_ATCACG_L002_R2_001.fastq
c208899daf2e206e1c9f4ab4e86c1297  MURI_105_SA14008_TAGCTT_L005_R1_001.fastq
0395ef6579290a99433ad3682c32266f  MURI_105_SA14008_TAGCTT_L005_R2_001.fastq
a212d043118328580513ae2d1e65fcaa  MURI_105_SA14008_TAGCTT_L006_R1_001.fastq
d1f4991208deb37596fff582108486d4  MURI_105_SA14008_TAGCTT_L006_R2_001.fastq
5022a9870f55007d5d27054b4b259254  MURI_105_SA14008_TAGCTT_L007_R1_001.fastq
5083d487e2af56be5df81f66f7ddb7aa  MURI_105_SA14008_TAGCTT_L007_R2_001.fastq
7438a0ee453c61e3c6ac35eab4dcbbe3  MURI_105_SA14008_TAGCTT_L008_R1_001.fastq
4a6b52b9d2764840c32dec84e9f4496f  MURI_105_SA14008_TAGCTT_L008_R2_001.fastq
17d166ea98061aaa4ee590500f72f8ae  MURI_105_SA14200_TTAGGC_L007_R1_001.fastq
d86c41bf7dd7fe39a8e68d9b538c2140  MURI_105_SA14200_TTAGGC_L007_R2_001.fastq
23a86323e34d8c6ae67d9c0fcd9de716  MURI_105_SA14200_TTAGGC_L008_R1_001.fastq
c52d4340bd8c100d9b319a29b9c9d1a4  MURI_105_SA14200_TTAGGC_L008_R2_001.fastq
8d2814afc3a1004c99cc0d7edd976e4a  MURI_106_SA14200_TGACCA_L007_R1_001.fastq
da98e53e767e18192cb9cb93cf9c522a  MURI_106_SA14200_TGACCA_L007_R2_001.fastq
49579d1eb7b1d8427035f7dbff09263d  MURI_106_SA14200_TGACCA_L008_R1_001.fastq
f1370a990322425dd14eb49132c1be54  MURI_106_SA14200_TGACCA_L008_R2_001.fastq
36b03e86f135ff42fd12e12b0eb6749d  MURI_107_SA14140_ACAGTG_L001_R1_001.fastq
c7a6af5efd7713c5d64a1bd4c41ed0a0  MURI_107_SA14140_ACAGTG_L001_R2_001.fastq
e00390363351429c3f702e26799e0f31  MURI_108_SA14140_GCCAAT_L001_R1_001.fastq
ce3343976fe57f4ecda1345def3ce0b4  MURI_108_SA14140_GCCAAT_L001_R2_001.fastq
8bc8e1f8c1a3858d5e1c73a55c6e6a48  MURI_109_SA14140_CAGATC_L001_R1_001.fastq
05f3f4ce7467065704185e6dcf08ec75  MURI_109_SA14140_CAGATC_L001_R2_001.fastq
eac2f732589e09f7aa6a0c081a5a72ca  MURI_110_SA14140_ACTTGA_L001_R1_001.fastq
3ba540109d6cc4ef93bf0263bc029c09  MURI_110_SA14140_ACTTGA_L001_R2_001.fastq
7a3d82c0decc8f4694caf7784a7fdaf1  MURI_111_SA14140_GATCAG_L001_R1_001.fastq
71a9c0b4f5af71ad341cfc043636f7dd  MURI_111_SA14140_GATCAG_L001_R2_001.fastq
c5d55066550c334a7dd402fdd8ab421d  MURI_112_SA14140_TAGCTT_L001_R1_001.fastq
8f9b0a2596bb867c9375b499c17e97d4  MURI_112_SA14140_TAGCTT_L001_R2_001.fastq
475f9011cdd38fc4bd5bdc11e6d2c7f1  MURI_113_SA14140_GGCTAC_L001_R1_001.fastq
3d5dbdddf07ac65ae0b3915c3c671392  MURI_113_SA14140_GGCTAC_L001_R2_001.fastq
18b31092b97400e0f8f54c6d025b8e1a  MURI_114_SA14140_CTTGTA_L003_R1_001.fastq
ce6a6e71bf62e672e92f5dfd38bc6a6c  MURI_114_SA14140_CTTGTA_L003_R2_001.fastq
29edc330fe48624adf33f26f947dedce  MURI_114_SA15008_CTTGTA_L001_R1_001.fastq
8369d1efc89d7591bc64a22a7f7a8392  MURI_114_SA15008_CTTGTA_L001_R2_001.fastq
945f4b1504e47c07ee9b723c4b1377fd  MURI_115_SA14140_AGTCAA_L003_R1_001.fastq
bec9dee701d5481eade00461acabb06f  MURI_115_SA14140_AGTCAA_L003_R2_001.fastq
7ae67acbd88848dd8bae4fcb61d8fd76  MURI_116_SA14140_AGTTCC_L003_R1_001.fastq
8befd0cafd4b15c3f52b6a90a693d744  MURI_116_SA14140_AGTTCC_L003_R2_001.fastq
f5c817f25aa1b5b5ecd491090a7ba72b  MURI_117_SA14140_ATGTCA_L003_R1_001.fastq
c4875f8f0bcefbecfd255458dc0c6cb5  MURI_117_SA14140_ATGTCA_L003_R2_001.fastq
7be117560d3982ffb3ab480b7e45bbd3  MURI_118_SA14140_CCGTCC_L003_R1_001.fastq
7b0ef6e684269558234cb27813954046  MURI_118_SA14140_CCGTCC_L003_R2_001.fastq
6a062f78103947c6e8790ac3edb1b6e3  MURI_119_SA14140_GTCCGC_L003_R1_001.fastq
03334799402af2b43f97f02166668641  MURI_119_SA14140_GTCCGC_L003_R2_001.fastq
14fa1c9701482f6b2142b18d78f4e77b  MURI_120_SA14140_GTGGCC_L003_R1_001.fastq
3d55752a58527f9d703dbfb78ed56659  MURI_120_SA14140_GTGGCC_L003_R2_001.fastq
a0a60c5eaac491332d687e5ad4c424c9  MURI_121_SA14140_GTTTCG_L003_R1_001.fastq
de1e4ddd7dc380baecc44625fe1c00a8  MURI_121_SA14140_GTTTCG_L003_R2_001.fastq
aeab687d70a1050681985cbd6f1f3c91  MURI_122_SA14140_ACTGAT_L003_R1_001.fastq
425c4358af3a16259833a0f35603b12b  MURI_122_SA14140_ACTGAT_L003_R2_001.fastq
4edd25b3b3770a8634d409e3d83acbba  MURI_123_SA14140_ATTCCT_L003_R1_001.fastq
b2c977e9d3b3ed2eaa481db8cd7a4f70  MURI_123_SA14140_ATTCCT_L003_R2_001.fastq
64f6dccb3abe8bdf9f5118c7601602ed  MURI_124_SA14200_ATCACG_L006_R1_001.fastq
ab199cca5bf46bf1e154c047fafdd89c  MURI_124_SA14200_ATCACG_L006_R2_001.fastq
e6daf897d7928f40f6f2cdb0254908ae  MURI_124_SA15008_ATCACG_L001_R1_001.fastq
bd9633ccc1d049803cc8fc20d4d61355  MURI_124_SA15008_ATCACG_L001_R2_001.fastq
a2e1fe4fe6bce42d3d4a2401c03761ae  MURI_125_SA14141_TTAGGC_L004_R1_001.fastq
3b32958831be24c7ddbf95865929b2fb  MURI_125_SA14141_TTAGGC_L004_R2_001.fastq
c44e58a653481609b98c7062e16a97fe  MURI_126_SA14141_TGACCA_L004_R1_001.fastq
0494a6142d2bd8ec8fa951ed15699859  MURI_126_SA14141_TGACCA_L004_R2_001.fastq
cbf4379fd05958bd6a1bfc38fc1719a1  MURI_126_SA15008_TGACCA_L003_R1_001.fastq
d403eeaab89ea7ece5e55f136f7228f2  MURI_126_SA15008_TGACCA_L003_R2_001.fastq
9a216c5fb9a1fb6c1aa96ffa98492df2  MURI_127_SA14140_ACAGTG_L003_R1_001.fastq
b1cec13afd7f7fcd8e053625d7737211  MURI_127_SA14140_ACAGTG_L003_R2_001.fastq
60050f63dc8b22696ae0e526ecc9c629  MURI_128_SA14140_GCCAAT_L003_R1_001.fastq
5bcce2dd4d8345f177da5edff9756679  MURI_128_SA14140_GCCAAT_L003_R2_001.fastq
fb9c19c8cf1b467cbe61aff378de6164  MURI_129_SA14140_CAGATC_L003_R1_001.fastq
b9eea33cb75db701ac97e936de021088  MURI_129_SA14140_CAGATC_L003_R2_001.fastq
f2352344a983301651a6ad23803745ba  MURI_130_SA14140_ACTTGA_L003_R1_001.fastq
d0ac0233e1b515d149497e92c95f387d  MURI_130_SA14140_ACTTGA_L003_R2_001.fastq
7da5ae52a742a0d73c104901580d5dfe  MURI_130_SA15156_CGATGT_L004_R1_001.fastq
3da425e9948f0eb8da5510c906c8039c  MURI_130_SA15156_CGATGT_L004_R2_001.fastq
368be53414d374c6fe1a762ddd4f174e  MURI_131_SA14140_GATCAG_L003_R1_001.fastq
42ac5a00ea459e296af0fa9a1e31db80  MURI_131_SA14140_GATCAG_L003_R2_001.fastq
5b4dbc275ea4b6509e5fdc3d22312a4a  MURI_132_SA14140_TAGCTT_L003_R1_001.fastq
af4a94eb5ea4d96a7e8cbab773bbe99b  MURI_132_SA14140_TAGCTT_L003_R2_001.fastq
2657c7e8b1cc8bb7a7e9b09b67bfc9f3  MURI_133_SA14140_GGCTAC_L003_R1_001.fastq
9bce10aafbb5dbd5ebac86bfe9c9891d  MURI_133_SA14140_GGCTAC_L003_R2_001.fastq
9514ba8b41c62af27faf5f17250f6afb  MURI_134_SA14141_CTTGTA_L003_R1_001.fastq
ad7f90c03057c58d919200e1d9d062f9  MURI_134_SA14141_CTTGTA_L003_R2_001.fastq
ec7477e531b44ef4f266705813cadb05  MURI_134_SA15156_TTAGGC_L004_R1_001.fastq
13c8766c64e8e206afce7dcfa97aee65  MURI_134_SA15156_TTAGGC_L004_R2_001.fastq
5f80e54a8ecd05dc732af291cb5e4e83  MURI_135_SA14217_ATCACG_L003_R1_001.fastq
c74dc72b03d994125955d000ad4c09f9  MURI_135_SA14217_ATCACG_L003_R2_001.fastq
aa80ca86177180b4f667aaac9d9f14aa  MURI_135_SA14217_ATCACG_L004_R1_001.fastq
66c42ca72e97f1ce307d2651173955dc  MURI_135_SA14217_ATCACG_L004_R2_001.fastq
5276b1ff98fabd515244b2a65e473c4f  MURI_136_SA14141_CAGATC_L003_R1_001.fastq
c8b13b813866910d140e34941da66e65  MURI_136_SA14141_CAGATC_L003_R2_001.fastq
bcf99150afe545528df04d8ca4cf9736  MURI_137_SA14141_ACTTGA_L003_R1_001.fastq
70bd2409e2de512ce7b8580e2334dd47  MURI_137_SA14141_ACTTGA_L003_R2_001.fastq
717ff8254dff242d2a4a746cd07aff49  MURI_137_SA15008_ACTTGA_L001_R1_001.fastq
e0b93cf2e929e2b56b4ebe44cf6faa91  MURI_137_SA15008_ACTTGA_L001_R2_001.fastq
80bc8124ff236add6c63b77656512b2d  MURI_138_SA14141_GATCAG_L003_R1_001.fastq
dae8db02ec50833ae8b51b76ee0c3f75  MURI_138_SA14141_GATCAG_L003_R2_001.fastq
8211683380849ad4486f827ecc41d631  MURI_139_SA14141_TAGCTT_L003_R1_001.fastq
4f89e60bbbce5d2ccf78b357d5fc4536  MURI_139_SA14141_TAGCTT_L003_R2_001.fastq
5171b6cfd72d54a2a3c5eb16100c0e1c  MURI_139_SA15156_TGACCA_L004_R1_001.fastq
cc58e1016c8ad73976eb8885d821b703  MURI_139_SA15156_TGACCA_L004_R2_001.fastq
6c8abfe0f0393a8744801134387010f3  MURI_140_SA14140_GGCTAC_L002_R1_001.fastq
67259773c96e9d5107cd5f548c97909a  MURI_140_SA14140_GGCTAC_L002_R2_001.fastq
9315500e3f5c2e750227b88f5a8b6b35  MURI_141_SA14140_CTTGTA_L002_R1_001.fastq
b9b414a0f797c073b3d3f4faa1ee5ec7  MURI_141_SA14140_CTTGTA_L002_R2_001.fastq
db6745fb78bf084aab8e691f6ddd470f  MURI_141_SA14141_CTTGTA_L004_R1_001.fastq
f96ab8b1f34bcce97d937f3bc04ae309  MURI_141_SA14141_CTTGTA_L004_R2_001.fastq
1de67ea49116b7c58ecb5c70237474a0  MURI_142_SA14141_AGTCAA_L003_R1_001.fastq
47e532dc5990e8a1c52bc5211828e988  MURI_142_SA14141_AGTCAA_L003_R2_001.fastq
988cfca7965e3cedb2fd4b4d7c3a612c  MURI_143_SA14141_AGTTCC_L003_R1_001.fastq
dbb6076eb084e6f06155adc177266c1a  MURI_143_SA14141_AGTTCC_L003_R2_001.fastq
b024e4faa3504b02a32bad07a8020b0f  MURI_144_SA14141_ATGTCA_L003_R1_001.fastq
a3eeb11d1c0981566bfca6398826274c  MURI_144_SA14141_ATGTCA_L003_R2_001.fastq
1131bc8ca88eb507162e5060a393163c  MURI_145_SA14141_CCGTCC_L003_R1_001.fastq
995fe040d4023a8be2093c73cf63d63e  MURI_145_SA14141_CCGTCC_L003_R2_001.fastq
a1bbea5b44f17d5a7629976ef08abebf  MURI_146_SA14141_GTCCGC_L003_R1_001.fastq
52df126a0fcef948da07dffb2f8c89cb  MURI_146_SA14141_GTCCGC_L003_R2_001.fastq
e32039e320ac361ac3b89ecd1fcc8bdd  MURI_147_SA14155_GTGAAA_L008_R1_001.fastq
f128f0dca2103baa088e18a77a97039c  MURI_147_SA14155_GTGAAA_L008_R2_001.fastq
ffa45575272e1c09fefe1ba4d9003bf2  MURI_147_SA15008_GTGAAA_L001_R1_001.fastq
110303aea1d180b387e9fdfe04e296bb  MURI_147_SA15008_GTGAAA_L001_R2_001.fastq
7244cf38788deef80b7b8fbebe79d280  MURI_148_SA14141_GTGGCC_L003_R1_001.fastq
fbd4e2814c98053183675e7d08a4447c  MURI_148_SA14141_GTGGCC_L003_R2_001.fastq
2c979b1d552e3a0c0d22525c3646f3b9  MURI_148_SA15156_ACAGTG_L004_R1_001.fastq
bc603c31fa008091834d78917904bf5d  MURI_148_SA15156_ACAGTG_L004_R2_001.fastq
2e070814899a4c13eae9bffa17d0461b  MURI_149_SA14155_CGTACG_L008_R1_001.fastq
ca12dc76607dcabc35f4cf8764343ca2  MURI_149_SA14155_CGTACG_L008_R2_001.fastq
024d37a7daf668062e36884ae906d46c  MURI_149_SA15156_GCCAAT_L004_R1_001.fastq
82dde35c71069b87929170afcf0b5628  MURI_149_SA15156_GCCAAT_L004_R2_001.fastq
93cd32ac69059bf940dec7adbb376a9e  MURI_150_SA14155_GAGTGG_L008_R1_001.fastq
e96dd806d45d0f5a341a377de5152bb0  MURI_150_SA14155_GAGTGG_L008_R2_001.fastq
037be124ce6ad8dcbc26d4f77e70a27e  MURI_150_SA15156_CAGATC_L004_R1_001.fastq
7c8a4d64c2e3a585f6db85fc5014a2c0  MURI_150_SA15156_CAGATC_L004_R2_001.fastq
b9433550c54eabba38054002fa1fc248  MURI_151_SA14140_ACTGAT_L002_R1_001.fastq
ce1c9e54d8235864271a1ff8c109c47a  MURI_151_SA14140_ACTGAT_L002_R2_001.fastq
911125f4f9d71dfe50771a9cd3899a3c  MURI_151_SA15156_ACTTGA_L004_R1_001.fastq
e00b3cb32edf658318632d569bb2ea23  MURI_151_SA15156_ACTTGA_L004_R2_001.fastq
76ec65c54d7e8db0a3223d98b1777018  MURI_152_SA14140_ATTCCT_L002_R1_001.fastq
c2752769026fc625a2bbdb28902adeec  MURI_152_SA14140_ATTCCT_L002_R2_001.fastq
4dc712ccb5bc574745196de79f13c0e2  MURI_152_SA14141_ATTCCT_L004_R1_001.fastq
d9d40b0ea561d2d46f437dc1bbdd22ca  MURI_152_SA14141_ATTCCT_L004_R2_001.fastq
5ead3ebd1f3aa733658f27736abc4c9a  MURI_153_SA14217_ATCACG_L007_R1_001.fastq
1da5e1e9e001a5496a1ce8f8d540590b  MURI_153_SA14217_ATCACG_L007_R2_001.fastq
51b6cf9db90737a96fc66f1d059c2cf4  MURI_154_SA14141_CAGATC_L002_R1_001.fastq
97b9ca7195c6572c06e73ffe8f3ad0c8  MURI_154_SA14141_CAGATC_L002_R2_001.fastq
9c66639300e419a0731b36824f1328f0  MURI_155_SA14141_ACTTGA_L002_R1_001.fastq
5668810df4616de2a9f79ed5e9853444  MURI_155_SA14141_ACTTGA_L002_R2_001.fastq
696345fa958407df5330aa45c00ee93f  MURI_156_SA14141_GATCAG_L002_R1_001.fastq
087438d09ccf75b6953d5e7e2ba910c0  MURI_156_SA14141_GATCAG_L002_R2_001.fastq
4b017a9e4cbf3941a1f653ca1b6c26ca  MURI_157_SA14141_TAGCTT_L002_R1_001.fastq
35c655f32368a4091d56341f5cf82411  MURI_157_SA14141_TAGCTT_L002_R2_001.fastq
7ba8aa460a37e5efe68178f0310ae27d  MURI_157_SA15015_TAGCTT_L007_R1_001.fastq
6147f10b3c44b197d2c3378f0c532e5a  MURI_157_SA15015_TAGCTT_L007_R2_001.fastq
d1fbd8ee4b227ccdfeafff18465b6ca6  MURI_157_SA15015_TAGCTT_L008_R1_001.fastq
97f1062cf4c6b796f5a36a72f5823dc5  MURI_157_SA15015_TAGCTT_L008_R2_001.fastq
24819431e1fe94c1b943a6d932cb0b97  MURI_158_SA14141_GGCTAC_L002_R1_001.fastq
2d315fc70d7ed2eb2150e1054ea9a82e  MURI_158_SA14141_GGCTAC_L002_R2_001.fastq
ce7af5faee9ea11d8488bfb9849f16d1  MURI_158_SA15015_GGCTAC_L007_R1_001.fastq
6c4ad0b7c363c45c33d8195f5a478f23  MURI_158_SA15015_GGCTAC_L007_R2_001.fastq
fc001448e02a810c46c7e52f79d5d644  MURI_158_SA15015_GGCTAC_L008_R1_001.fastq
769e30b1ece68dff20655116dedb3393  MURI_158_SA15015_GGCTAC_L008_R2_001.fastq
e39f057d0f8a03399310c54cb6f86f2e  MURI_159_SA14141_CTTGTA_L002_R1_001.fastq
3b201923d55fb518e3a1838de60583ef  MURI_159_SA14141_CTTGTA_L002_R2_001.fastq
68936efb0b4038f4b72b8ded12902f11  MURI_159_SA15015_CTTGTA_L007_R1_001.fastq
be3a9dba6d60cf67a9547066056deb00  MURI_159_SA15015_CTTGTA_L007_R2_001.fastq
0f6681cf860d01afdd8999a0fae83f72  MURI_159_SA15015_CTTGTA_L008_R1_001.fastq
515ed77ea6b76ca29dcaac214eb0be48  MURI_159_SA15015_CTTGTA_L008_R2_001.fastq
2fcc85295aabaaf457f267da971199e7  MURI_160_SA14141_AGTCAA_L002_R1_001.fastq
00840af0e05aff8c26294cdf3e96fffd  MURI_160_SA14141_AGTCAA_L002_R2_001.fastq
78e1f72adcbb63681df71f1c43ade622  MURI_160_SA15015_AGTCAA_L007_R1_001.fastq
9fe850cebd756af85ed0cbae9bc32828  MURI_160_SA15015_AGTCAA_L007_R2_001.fastq
453b813ea6e8634d6e1d75b481dab131  MURI_160_SA15015_AGTCAA_L008_R1_001.fastq
644d1a5fea9c56ef4e7bb65dadf943b2  MURI_160_SA15015_AGTCAA_L008_R2_001.fastq
184a9cd1a8646a51a504a8653f7575a1  MURI_161_SA14141_AGTTCC_L002_R1_001.fastq
db9657500ebb77a6e4de53469b28ca20  MURI_161_SA14141_AGTTCC_L002_R2_001.fastq
31fec02ae2566d777c593432c097b286  MURI_162_SA14141_ATGTCA_L002_R1_001.fastq
d4e3f6195d74dfc84b68ab47d692011a  MURI_162_SA14141_ATGTCA_L002_R2_001.fastq
d82f3b567f58b0992de268c9b1cc01c9  MURI_163_SA14141_CCGTCC_L004_R1_001.fastq
6c03c0a99cd3029098ff00581c88da5e  MURI_163_SA14141_CCGTCC_L004_R2_001.fastq
1dabe2116cd9ad860cf681b8fe7608e0  MURI_164_SA14141_GTCCGC_L002_R1_001.fastq
7376423ffe2329495eb12ca83452fd8d  MURI_164_SA14141_GTCCGC_L002_R2_001.fastq
6e54a25b4a178dd6faba2cb330b6d3e5  MURI_165_SA14141_GTGAAA_L002_R1_001.fastq
d7a294918ecb928f81638c95ad10876c  MURI_165_SA14141_GTGAAA_L002_R2_001.fastq
87b480554163ef25f98e8af90423c58a  MURI_166_SA14141_GTGGCC_L002_R1_001.fastq
5666a4363c194093ef5ed2810e56672e  MURI_166_SA14141_GTGGCC_L002_R2_001.fastq
cf848113823e0f91db4611948d96bae7  MURI_167_SA14141_CGTACG_L002_R1_001.fastq
9dbfce905ce235dbc3fa2d7b03e85dee  MURI_167_SA14141_CGTACG_L002_R2_001.fastq
9f443ffa75f76487da19e601d248eb92  MURI_167_SA15015_CGTACG_L007_R1_001.fastq
536135987dad0e762dbee3b78aa859c2  MURI_167_SA15015_CGTACG_L007_R2_001.fastq
521a93ca2cdcd62f0817c82037a6afff  MURI_167_SA15015_CGTACG_L008_R1_001.fastq
397d4b97ad22438a40185f3e85952d92  MURI_167_SA15015_CGTACG_L008_R2_001.fastq
fa0e1a79bd0ac2ea82709b42f4886741  MURI_168_SA14141_GAGTGG_L003_R1_001.fastq
460318a0158df5be414c0527c0e1cc5f  MURI_168_SA14141_GAGTGG_L003_R2_001.fastq
ea609b40b160352ad88ad52122913163  MURI_168_SA15015_GAGTGG_L007_R1_001.fastq
d3337072cb2c49693003e7f9c9ebfc96  MURI_168_SA15015_GAGTGG_L007_R2_001.fastq
1c9437e8ddbe5a310e9c751941172699  MURI_168_SA15015_GAGTGG_L008_R1_001.fastq
d261f97eb9cf36a5088055ab32f0e691  MURI_168_SA15015_GAGTGG_L008_R2_001.fastq
0743ec5e59dd43822b57ffcf17dc3c99  MURI_169_SA14141_ACTGAT_L002_R1_001.fastq
22571dc397da51b3315285d142d1aadd  MURI_169_SA14141_ACTGAT_L002_R2_001.fastq
26538ce39dbc502ace3c7367a94c020e  MURI_169_SA15015_ACTGAT_L007_R1_001.fastq
b3635deaacf197be0350a016b04e708a  MURI_169_SA15015_ACTGAT_L007_R2_001.fastq
cd16d1e3da7fa0dda880f9bdfd006423  MURI_169_SA15015_ACTGAT_L008_R1_001.fastq
9d650820bf90a2cc44727262a3630476  MURI_169_SA15015_ACTGAT_L008_R2_001.fastq
4d1aba5954576286336631922be8bf96  MURI_16_SA13172_AGTTCC_L007_R1_001.fastq
d3ebb4d1a369927fdb1058741c12112d  MURI_16_SA13172_AGTTCC_L007_R2_001.fastq
2599180042e53ee3e9e08e7b81755c30  MURI_170_SA14141_ATTCCT_L002_R1_001.fastq
986db08d16af56b7c0f78251670451d6  MURI_170_SA14141_ATTCCT_L002_R2_001.fastq
45f152b974dbfa89c5d3f67103cb6575  MURI_170_SA15015_ATTCCT_L007_R1_001.fastq
74282fd428bed632da58290fbc836471  MURI_170_SA15015_ATTCCT_L007_R2_001.fastq
f4062ccc247372f918d29ac8b51005fc  MURI_170_SA15015_ATTCCT_L008_R1_001.fastq
479f760f29701597b233f7b5c8d7cecf  MURI_170_SA15015_ATTCCT_L008_R2_001.fastq
bb170b01525a7d0991ef3365b33d4427  MURI_171_SA14217_ATCACG_L006_R1_001.fastq
43f717d2e91b86cf1a303d343fc13846  MURI_171_SA14217_ATCACG_L006_R2_001.fastq
118284e216414abc2db2097ef863e514  MURI_171_SA15015_ATCACG_L007_R1_001.fastq
59846c693dc9ab38e7eefb99372e2f06  MURI_171_SA15015_ATCACG_L007_R2_001.fastq
eca414cf3aabeea7f54efde050f5cb03  MURI_171_SA15015_ATCACG_L008_R1_001.fastq
f2e530c837acd0732edce0dd0a42b108  MURI_171_SA15015_ATCACG_L008_R2_001.fastq
4bd5c079a23a8e2d4b8521fd99dd0118  MURI_17_SA13172_ATGTCA_L007_R1_001.fastq
d109a189ad7d60331d8368d827835f9a  MURI_17_SA13172_ATGTCA_L007_R2_001.fastq
e91308616ae255f169b379e78a183829  MURI_18_SA13172_CCGTCC_L007_R1_001.fastq
9b9da4a66d19e86448dd37050448bb3b  MURI_18_SA13172_CCGTCC_L007_R2_001.fastq
a3823fe3eab531be98ae57b467c619a5  MURI_18_SA14008_CCGTCC_L007_R1_001.fastq
251779a0c21a9f085d72f87e05f74bbb  MURI_18_SA14008_CCGTCC_L007_R2_001.fastq
994e23d6a0fdf7297cfb2e853cd95503  MURI_18_SA14008_CCGTCC_L008_R1_001.fastq
9c6806cc9f0bd231bbf94da92c8cb64b  MURI_18_SA14008_CCGTCC_L008_R2_001.fastq
596c986e4a8c8620e099a8b256334a4c  MURI_19_SA13172_GTCCGC_L007_R1_001.fastq
5b35811db10f1a26f727ceff157ea50a  MURI_19_SA13172_GTCCGC_L007_R2_001.fastq
d225af10d8cf61ae8933ef086221cb8f  MURI_20_SA13172_GTGAAA_L007_R1_001.fastq
2dc7750a3f3a019427b60589f60e41f8  MURI_20_SA13172_GTGAAA_L007_R2_001.fastq
3c17623cc92c28217346b5a8f0505eaf  MURI_21_SA13172_GTGGCC_L007_R1_001.fastq
1d6cf8628c1f8bc105e9de2b1aa3fb95  MURI_21_SA13172_GTGGCC_L007_R2_001.fastq
05a6474b03458c840c32df747ebca30b  MURI_22_SA13172_GTTTCG_L007_R1_001.fastq
2613dcd1fe508aabb298afb25dd3bad8  MURI_22_SA13172_GTTTCG_L007_R2_001.fastq
54221d2bb4df9f499c57887a430a7234  MURI_22_SA15008_GTTTCG_L001_R1_001.fastq
c2ec5918b5bdca5cf96ff0e04d166fda  MURI_22_SA15008_GTTTCG_L001_R2_001.fastq
d372d836c20db51d270402c666d61dac  MURI_23_SA13172_CGTACG_L007_R1_001.fastq
09e317b0e6344f02e715f643eb99e167  MURI_23_SA13172_CGTACG_L007_R2_001.fastq
