,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
3522,YP_003046761.1,26.2105000739019,2.2193353520423,0.536645483382488,4.13557072735203,3.54073537898231e-05,0.00018546743876176,dnaA,ECB_03585,b3702,1,protein,Exp,carbonSource,lactate,glucose
3523,YP_003046762.1,5.342806365402,2.43638495282078,0.815391331163255,2.98799467164433,0.00280814450102875,0.00788898768419683,rpmH,ECB_03586,b3703,1,protein,Exp,carbonSource,lactate,glucose
3524,YP_003046763.1,5.76078905737875,2.46866323853875,0.651319976595842,3.79024646448179,0.000150497879151372,0.000635372625139063,rnpA,ECB_03587,b3704,1,protein,Exp,carbonSource,lactate,glucose
3525,YP_003046764.1,0.29001788432865,-0.700287272487536,1.24681315287251,-0.561661762128637,0.574346491502394,NA,yidD,ECB_03588,b4557,-1,protein,Exp,carbonSource,lactate,glucose
3526,YP_003046765.1,81.5999742085248,2.98026246711683,0.700966031173989,4.25165034334893,2.12200984272211e-05,0.000118952598338283,yidC,ECB_03589,b3705,1,protein,Exp,carbonSource,lactate,glucose
3527,YP_003046766.1,23.120616504451,2.7277591701811,0.576279041890627,4.73339991895593,2.20789853789776e-06,1.84575934843116e-05,trmE,ECB_03590,b3706,1,protein,Exp,carbonSource,lactate,glucose
3528,YP_003046767.1,0.0637442323952984,-0.285678343702451,1.10331687434427,-0.258926832667393,0.795691694521994,NA,tnaL,ECB_03591,b3707,-1,protein,Exp,carbonSource,lactate,glucose
3529,YP_003046768.1,7.94088622399943,1.42207763057921,0.813375806114947,1.74836480245423,0.0804008786222253,0.120226613439093,tnaA,ECB_03592,b3708,1,protein,Exp,carbonSource,lactate,glucose
3530,YP_003046769.1,0.555785761412457,-1.01081882975996,1.23418100335275,-0.81901992253485,0.412775047075291,0.469651851940782,tnaB,ECB_03593,b3709,-1,protein,Exp,carbonSource,lactate,glucose
3531,YP_003046770.1,0.256406184491163,-0.807740510760754,1.24650192805961,-0.648005825404649,0.516981182510776,NA,yidY,ECB_03594,b3710,-1,protein,Exp,carbonSource,lactate,glucose
3532,YP_003046771.1,0.736981838917666,-2.78210165727303,1.26690237633103,-2.19598740143659,0.0280928451483114,0.0516902213569968,yidZ,ECB_03595,b3711,-1,protein,Exp,carbonSource,lactate,glucose
3533,YP_003046772.1,1.27044840330027,-3.07429789331003,1.21238415270352,-2.5357456928603,0.0112208185861382,0.0244679209169576,yieE,ECB_03596,b3712,-1,protein,Exp,carbonSource,lactate,glucose
3534,YP_003046773.1,5.00891273717037,1.24378578366821,0.939903745470652,1.32331187066968,0.185731685680841,0.234180407581869,yieF,ECB_03597,b3713,1,protein,Exp,carbonSource,lactate,glucose
3535,YP_003046774.1,0.290005946975314,-1.41793803867725,1.259899968565,-1.1254369982184,0.260403900357836,NA,yieG,ECB_03598,b3714,-1,protein,Exp,carbonSource,lactate,glucose
3536,YP_003046775.1,7.0009847937126,3.03181939674147,0.692604416246076,4.3774185171587,1.20093235514916e-05,7.4022812311577e-05,yieH,ECB_03599,b3715,1,protein,Exp,carbonSource,lactate,glucose
3537,YP_003046776.1,0.271340592386048,0.296660955718697,1.24285082853703,0.238693935673598,0.811342919487253,NA,yieI,ECB_03600,b3716,1,protein,Exp,carbonSource,lactate,glucose
3538,YP_003046777.1,0.329181050094008,-1.03558689548423,1.255551048569,-0.824806682822282,0.409481352008274,NA,yieJ,ECB_03601,b3717,-1,protein,Exp,carbonSource,lactate,glucose
3539,YP_003046778.1,2.3971687599821,1.70427200767891,0.967666538950014,1.76121829068117,0.0782014634227893,0.11763742549861,yieK,ECB_03602,b3718,1,protein,Exp,carbonSource,lactate,glucose
3540,YP_003046779.1,3.35890327688425,1.69582172314975,1.01751104553699,1.66663716387942,0.0955865743956647,0.138567628717295,yieL,ECB_03603,b3719,1,protein,Exp,carbonSource,lactate,glucose
3541,YP_003046780.1,1.24135941147817,-4.02658305179831,1.25328205513273,-3.21283069146942,0.00131433743943675,0.0042091281686905,yieC,ECB_03604,b3720,-1,protein,Exp,carbonSource,lactate,glucose
3542,YP_003046781.1,1.37685745967257,-2.2583412542363,1.14692648612536,-1.96903749416898,0.0489487856533151,0.0815036372587765,bglB,ECB_03605,b3721,-1,protein,Exp,carbonSource,lactate,glucose
3543,YP_003046782.1,0.626020251182951,-2.8702035263972,1.25982998812052,-2.27824671063683,0.0227118826795377,0.0431077930971057,bglF,ECB_03606,b3722,-1,protein,Exp,carbonSource,lactate,glucose
3544,YP_003046783.1,0.552482019747563,-2.64553269505479,1.26646036291198,-2.08891866854159,0.0367150450419184,0.0641228547155122,bglG,ECB_03607,b3723,-1,protein,Exp,carbonSource,lactate,glucose
3545,YP_003046784.1,19.600534274418,2.42963863849865,0.663970169642099,3.65925872815688,0.000252945864330138,0.00100492289732103,phoU,ECB_03608,b3724,1,protein,Exp,carbonSource,lactate,glucose
3546,YP_003046785.1,6.05217562478199,2.24029622672975,0.5795479717093,3.8655923859457,0.000110819889088146,0.000503849131360277,pstB,ECB_03609,b3725,1,protein,Exp,carbonSource,lactate,glucose
3547,YP_003046786.1,0.230419977745352,-0.929192892570251,1.25148284042868,-0.74247353823243,0.457800478663144,NA,pstA,ECB_03610,b3726,-1,protein,Exp,carbonSource,lactate,glucose
3548,YP_003046787.1,0.109868680517341,-0.436686822294682,1.1399111251185,-0.383088481787812,0.70165415959979,NA,pstC,ECB_03611,b3727,-1,protein,Exp,carbonSource,lactate,glucose
3549,YP_003046788.1,20.7988725930218,2.67931710170998,0.618719878573834,4.3304202668999,1.48825027834422e-05,8.82361465074064e-05,pstS,ECB_03612,b3728,1,protein,Exp,carbonSource,lactate,glucose
3550,YP_003046789.1,143.793685973025,2.96999811797707,0.629612121756791,4.71718700346804,2.39127877929219e-06,1.95065816160663e-05,glmS,ECB_03613,b3729,1,protein,Exp,carbonSource,lactate,glucose
3551,YP_003046790.1,50.294388232428,2.644816263606,0.580229690400208,4.55822290269525,5.15882701305086e-06,3.65896593830913e-05,glmU,ECB_03614,b3730,1,protein,Exp,carbonSource,lactate,glucose
3552,YP_003046791.1,36.1214552238021,3.76351775256214,0.747859691152512,5.03238481373726,4.84415667399431e-07,5.36840915614699e-06,atpC,ECB_03615,b3731,1,protein,Exp,carbonSource,lactate,glucose
3553,YP_003046792.1,398.262042982705,2.88023651641561,0.545630111457163,5.27873454183757,1.30079090073623e-07,1.92208971253524e-06,atpD,ECB_03616,b3732,1,protein,Exp,carbonSource,lactate,glucose
3554,YP_003046793.1,93.8916709709409,3.15306540604377,0.530457617506511,5.9440477466705,2.78068547686472e-09,1.05259880579295e-07,atpG,ECB_03617,b3733,1,protein,Exp,carbonSource,lactate,glucose
3555,YP_003046794.1,309.735424628566,3.18858095357144,0.50563129577207,6.30613844560918,2.86083156796822e-10,1.72109670580088e-08,atpA,ECB_03618,b3734,1,protein,Exp,carbonSource,lactate,glucose
3556,YP_003046795.1,55.3434279518409,2.89467366004436,0.60881159619419,4.75462963934915,1.98810535733285e-06,1.69922935938699e-05,atpH,ECB_03619,b3735,1,protein,Exp,carbonSource,lactate,glucose
3557,YP_003046796.1,154.328740748994,3.32650804218384,0.580653761788547,5.72890121634179,1.01083233494254e-08,2.91067874907814e-07,atpF,ECB_03620,b3736,1,protein,Exp,carbonSource,lactate,glucose
3558,YP_003046797.1,10.5617161650156,2.86702916118974,0.922615289808483,3.10750232828342,0.0018867549922784,0.00567036357625862,atpE,ECB_03621,b3737,1,protein,Exp,carbonSource,lactate,glucose
3559,YP_003046798.1,3.11252266019126,2.83006723144727,1.06453448520052,2.6585021629564,0.00784888467960167,0.0182995795747945,atpB,ECB_03622,b3738,1,protein,Exp,carbonSource,lactate,glucose
3560,YP_003046799.1,0.207995216983978,-0.279730925781632,1.21907522446076,-0.229461578882769,0.818510179592484,NA,atpI,ECB_03623,b3739,-1,protein,Exp,carbonSource,lactate,glucose
3561,YP_003046800.1,29.1691712420476,2.17153232153541,0.492049644868165,4.41323826606405,1.01835814017634e-05,6.47329919670586e-05,gidA,ECB_03625,b3741,1,protein,Exp,carbonSource,lactate,glucose
3562,YP_003046801.1,6.33878683087479,1.51615052321944,0.735385230319541,2.06170923851794,0.0392354264830517,0.0677771035105822,mioC,ECB_03626,b3742,1,protein,Exp,carbonSource,lactate,glucose
3563,YP_003046802.1,2.54118049838804,-0.613724250825214,0.865049832359528,-0.709466932270487,0.478034764992346,0.532396404383211,asnC,ECB_03627,b3743,-1,protein,Exp,carbonSource,lactate,glucose
3564,YP_003046803.1,61.5539964481713,3.37872760957822,0.641067159022528,5.27047371250456,1.3607211394384e-07,1.99262435413027e-06,asnA,ECB_03628,b3744,1,protein,Exp,carbonSource,lactate,glucose
3565,YP_003046804.1,1.16234151836735,-3.71955455152634,1.23687760577641,-3.00721310997584,0.00263654857927865,0.00749580773298715,yieM,ECB_03629,b3745,-1,protein,Exp,carbonSource,lactate,glucose
3566,YP_003046805.1,2.98636666672919,-0.632274000044846,0.849265528250023,-0.744495071344407,0.456577021850173,0.511882857442007,yieN,ECB_03630,b3746,-1,protein,Exp,carbonSource,lactate,glucose
3567,YP_003046806.1,1.48633867633365,-2.51102958325314,1.22848160206871,-2.04401073571201,0.0409524865798884,0.0701595193597726,trkD,ECB_03631,b3747,-1,protein,Exp,carbonSource,lactate,glucose
3568,YP_003046807.1,0.0193668903208547,0,1.01881084763439,0,1,NA,insJ-5,ECB_03632,,0,protein,Exp,carbonSource,lactate,glucose
3569,YP_003046808.1,0.203086588929205,0.695528484338112,1.18879117924776,0.585072043332477,0.558499275943718,NA,insK-5,ECB_03633,,1,protein,Exp,carbonSource,lactate,glucose
3570,YP_003046809.1,31.3316247709427,3.55058689660578,0.738739617151282,4.80627654747624,1.53767166009569e-06,1.35258898769253e-05,rbsD,ECB_03634,b3748,1,protein,Exp,carbonSource,lactate,glucose
3571,YP_003046810.1,94.7424390034583,3.82777675761572,0.545194399105192,7.02093925377464,2.20381662957839e-12,4.36744601473506e-10,rbsA,ECB_03635,b3749,1,protein,Exp,carbonSource,lactate,glucose
3572,YP_003046811.1,6.02743872033104,3.03903350409916,0.748572753707518,4.05977039512524,4.91209946076089e-05,0.00024810889180365,rbsC,ECB_03636,b3750,1,protein,Exp,carbonSource,lactate,glucose
3573,YP_003046812.1,296.102221276052,4.76710993701354,0.67135033091062,7.1007784125874,1.24056147683284e-12,2.67573550290227e-10,rbsB,ECB_03637,b3751,1,protein,Exp,carbonSource,lactate,glucose
3574,YP_003046813.1,36.2442248421376,4.65954797683476,0.670038412832739,6.95415051972239,3.54692750642586e-12,6.46610287747705e-10,rbsK,ECB_03638,b3752,1,protein,Exp,carbonSource,lactate,glucose
3575,YP_003046814.1,7.13335173170184,2.59958252354699,0.714201881987355,3.63984272389948,0.000272804617121394,0.00107494591237658,rbsR,ECB_03639,b3753,1,protein,Exp,carbonSource,lactate,glucose
3576,YP_003046815.1,0.300168870231983,-0.918156919031084,1.25204353339316,-0.733326673189063,0.463359210408073,NA,yieO,ECB_03640,b3754,-1,protein,Exp,carbonSource,lactate,glucose
3577,YP_003046816.1,1.17818016126121,-2.95871743024171,1.19401247965629,-2.47796189793042,0.0132135255032662,0.0278878252653403,yieP,ECB_03641,b3755,-1,protein,Exp,carbonSource,lactate,glucose
3578,YP_003046817.1,3.88091230296418,0.396496294065192,0.815544701037395,0.486173588720322,0.62684409545122,0.671063793319085,hdfR,ECB_03642,b4480,1,protein,Exp,carbonSource,lactate,glucose
3579,YP_003046818.1,54.2044689453244,3.6603190592191,0.619138457740362,5.9119555786891,3.38069722145946e-09,1.22468483216096e-07,yifE,ECB_03643,b3764,1,protein,Exp,carbonSource,lactate,glucose
3580,YP_003046819.1,0.715722899072791,-2.59975307890591,1.25614297883103,-2.06963150112518,0.0384868657957244,0.066574953561672,yifB,ECB_03644,b3765,-1,protein,Exp,carbonSource,lactate,glucose
3581,YP_003046820.1,0,NA,NA,NA,NA,NA,ilvL,ECB_03645,b3766,NA,protein,Exp,carbonSource,lactate,glucose
3582,YP_003046821.1,85.8547327672051,1.98899975755143,0.631420730622544,3.15003873184587,0.00163248818528838,0.00503649514307377,ilvG,ECB_03646,,1,protein,Exp,carbonSource,lactate,glucose
3583,YP_003046822.1,6.10740248180127,1.4576478155374,1.00251583497434,1.45398981710319,0.145949129383972,0.192975909299294,ilvM,ECB_03647,b3769,1,protein,Exp,carbonSource,lactate,glucose
3584,YP_003046823.1,202.070935922481,2.3338683317547,0.740767715573226,3.15060751527041,0.0016293127630461,0.00503186182645457,ilvE,ECB_03648,b3770,1,protein,Exp,carbonSource,lactate,glucose
3585,YP_003046824.1,178.572134780852,2.70291414579011,0.507084423952167,5.33030402457219,9.8048487432636e-08,1.54357642131098e-06,ilvD,ECB_03649,b3771,1,protein,Exp,carbonSource,lactate,glucose
3586,YP_003046825.1,106.929273789799,2.44264903437385,0.502441915553135,4.86155505494551,1.16467177976981e-06,1.09240466420462e-05,ilvA,ECB_03650,b3772,1,protein,Exp,carbonSource,lactate,glucose
3587,YP_003046826.1,0.680027869349812,-2.89710472183389,1.26473042615589,-2.29068951131313,0.0219813776889097,0.0418627820429264,ilvY,ECB_03651,b3773,-1,protein,Exp,carbonSource,lactate,glucose
3588,YP_003046827.1,252.380583948096,3.27787111312307,0.455452048436087,7.19696206083272,6.15688848707403e-13,1.48161123663946e-10,ilvC,ECB_03652,b3774,1,protein,Exp,carbonSource,lactate,glucose
3589,YP_003046828.1,13.2476308179426,3.53669538351883,0.725846168586832,4.87251367656112,1.1018722567352e-06,1.03983407085179e-05,ppiC,ECB_03653,b3775,1,protein,Exp,carbonSource,lactate,glucose
3590,YP_003046829.1,0.107220079580168,-0.60028542706085,1.16334134844525,-0.516001109960635,0.605853633988616,NA,,ECB_03654,,-1,protein,Exp,carbonSource,lactate,glucose
