genes
mglB
glpD
glpK
mglA
glpQ
aspA
pdhR
lldD
glpF
mglC
acs
lrhA
yfeK
ycjY
pepE
mppA
rbsR
pckA
tnaA
abgA
aldA
argT
insA-2
insA-3
insA-4
insA-5
insA-6
insA-7
insA-8
insA-9
insA-10
insA-11
insA-12
insA-13
insA-14
insA-15
insA-16
insA-17
insA-18
ucpA
insA-19
insA-20
insA-21
insA-22
insA-23
insA-24
insA-26
insA-27
insA-28
gcvA
rbsA
lldR
ymdC
rihA
oppD
ydiA
yggB
yidQ
yebK
ycjG
ptr
fucI
galK
ymdB
yqeF
ykgG
yehT
rihC
ppsA
yhdW
yffB
edd
fucR
gabT
aceA
fruR
agp
nanA
yciK
yihW
uxuB
betB
rbsB
entF
yeeI
ytfL
ykgE
yieL
gpmB
ygiB
dnaG
maeB
murQ
rsd
yegU
dhaK
fruB
sfcA
rbsK
ykgF
pspE
frdA
msbB
gcd
ypfJ
sufB
gabD
ygaP
sufA
ade
pflD
fumB
kdgR
mutM
folA
proP
ugpQ
ybjQ
ydeN
smp
uxuA
queA
prkB
ytfG
sseA
sdhA
ydfH
ygaD
insA-1
yciL
hsdR
entC
yfhM
yjcO
trpR
rplT
tehB
glcB
ipk
srlB
ndh
crp
sufI
udhA
moaB
yneH
ygiS
wecG
rnfB
yfbQ
yigP
nuoI
yrbB
yajF
ribD
ynjE
entE
pstB
amiA
araF
gntR
rpiB
betA
flgA
rfaH
gutQ
pyrH
frsA
fes
ydcH
ydgI
narX
shiA
flhC
wrbA
fruA
narP
malT
yeiU
lnt
rplQ
yjiY
torZ
tyrR
fruK
yieK
gltP
malF
glgX
ydcL
yeiG
pepB
yjgQ
apbA
yebE
acnA
lpp
dinI
glgC
yibO
rnpA
mntR
pqqL
lplA
ybaQ
dppB
abgB
nadR
entB
cpdB
lepB
hemA
yfcH
flk
frdB
rnfC
ihfA
rplM
kbl
dxs
yjgR
yaiL
hslV
yhcQ
ybhC
fxsA
malK
yqhD
trmE
malY
flgJ
cytR
thiM
yciT
yhjU
galT
ybjP
flhB
cusS
yfeY
apaH
sucB
rplC
yicH
wbbD
malM
putA
degQ
pcm
yiiM
ribF
ispH
tesB
nagB
tolQ
talA
hmpA
oppF
alsB
ygiQ
xylE
ftsL
cysB
amiB
dsbC
yihE
yfcD
treR
lipA
mepA
folP
rsmD
xylF
mrcB
ycfD
nagA
sbp
dnaN
ycgV
yeaY
dppD
trmA
yigN
bfr
moaE
ycdX
glpC
uxaC
pqiB
ftsX
yghZ
yjiA
minC
yjhC
ygiM
murP
yieH
ubiD
dld
wbbC
yraM
rbsD
wcaA
nanE
ysgA
recG
zur
recR
erfK
yggG
uvrY
csrA
tatA
kch
xerD
dnaA
mviM
ybdH
ymfB
flhD
moaC
fadI
ychJ
ligT
yaeH
pyrE
yggN
sucC
yfhQ
cycA
ycfP
gntT
yghU
glcE
sapF
yjeP
ydaO
tatC
ycgN
sdhB
yceH
yadR
mdlA
hemN
mipA
yeaM
ribB
hscA
tesA
nuoG
glnQ
gst
dctA
ypeA
sseB
rluC
slmA
glnP
cheB
yaiW
yejM
phoU
ybiL
yfhH
ygfE
narZ
sbcB
rpmB
sbcD
yafV
gpt
kdpD
ccmG
nlpI
fdhE
ybeA
yfeS
pmrD
proV
ygcF
fumA
menC
hypF
dppF
yliA
rna
yfeX
ygjD
pyrI
potF
pyrD
aspC
ydjF
ynfJ
dadA
xasA
ugpB
gpsA
hflC
yajD
hemD
yfcM
xdhD
nudC
fbp
ybaE
yafC
argA
galE
galS
amiC
sucD
ybhF
yfiP
truA
pth
gapC
ydhF
hrpA
mdoD
argK
malE
cyaA
rplV
truB
aslA
hslJ
yjjX
speG
cca
galM
rplU
pta
fkpB
sbmA
farR
yfiQ
mtlA
mdoB
cydA
pepT
ppx
yhiQ
rstA
nuoC
pstS
yiaD
yecI
yrfG
gnsB
yfgG
ymbA
