genes
araA
idnD
edd
entB
yejG
gntK
araG
araF
ptr
mppA
psiF
entF
slyX
entC
rplT
araB
araD
yaiL
cirA
idnO
ycjY
entE
yciK
glpQ
fhuE
mglB
sufI
rnpA
osmY
ybjQ
lnt
ydfH
fxsA
rnk
moaE
nuoI
elaB
yhdW
yebG
lepB
yfhM
ilvN
ytfQ
rna
ycaK
hscA
nrdF
yhiN
ybdZ
ccmG
ybdB
ynfD
pstS
rffT
fepA
yeaM
yajD
mukF
rseA
yrbB
yaiE
dinI
rlpA
ychH
argT
hdhA
rplW
entA
yhfG
exbD
yidQ
nadA
flhD
vacJ
yraM
yheR
gudD
miaA
proX
dacB
flgL
ydgT
malM
ynjB
rimO
rhlE
zipA
ygaD
rplC
ydaO
fumC
sufC
yfaS
yacG
folA
ybhC
yiaD
yciL
ybhF
pdhR
gcvH
lpxD
sixA
ybiI
yhjU
alsB
tonB
yciN
pepE
yfhQ
yifL
fes
ybaS
flgF
ydeI
nuoB
nudE
idi
garR
dhaK
ribD
mutS
idnK
pth
ihfA
ygcE
osmB
secG
rnfG
yfcL
yjgF
yccV
lolA
yqiC
ygdI
sirA
yheL
proP
nth
metJ
treA
yebK
trmA
