genes
glnA
hupA
flgE
apt
folE
atpD
secB
ndk
serA
rpoA
rplD
gapA
groEL
rpsE
groES
rpsJ
rpmF
metE
purC
rpsT
serC
tpx
pgk
gdhA
ahpC
hns
upp
rplF
rho
bcp
asd
rpsP
rbsB
atpA
rplA
flgM
rpsS
galU
fusA
ompA
trpE
ppa
pntB
ychF
aroA
metQ
rplJ
crr
yajG
icdA
hslU
atpC
thrB
atpG
purD
trpS
thrC
potF
gnd
yniC
eda
rplP
proS
dapA
hsdM
degP
tktA
rplO
lysC
flgN
ycdO
fbaA
livJ
htpG
yeeX
flgH
nusG
ibpA
rpsI
aspC
leuB
rplB
rpsC
hisD
rplY
asnC
proV
pepQ
dnaK
cyoA
tig
hisG
nfnB
sucA
ygaG
talB
purB
rpmB
yadF
asnA
yagU
trpC
mdh
argH
adk
infA
cspC
argG
purT
rbsD
pheA
fabD
hemL
rpsM
metA
yhbS
rpsB
ppiB
ftsZ
gpmA
rpsA
hisH
rpsQ
glmS
trpB
rplK
yibN
yifE
def
leuC
artJ
pntA
fabZ
murA
yjeI
purA
ilvC
flgK
pyrG
rplI
ybcU
proQ
purM
cysJ
argB
yhcB
pdxB
malP
rimM
purH
accD
flgL
hisC
clpX
purN
rpmD
sucC
pheT
ybgI
ygiN
accC
fis
ydhD
glpK
gltA
minD
yajQ
lrp
pnp
tyrB
proA
xthA
yhjN
rpoC
pheS
yaeH
mtlA
argD
hflK
yajC
purE
infC
rpsK
rne
metB
nusA
rpoZ
prsA
rpoB
rpsG
hlpA
aroG
atpE
rpiA
aroD
malE
tyrA
yiaF
ilvE
ackA
hisB
rpmE
trpD
ptsN
accA
gmhA
cysK
livG
frr
yfiA
infB
guaB
trxA
yaeT
rplE
panD
yhbL
thrA
ycdY
yraL
yggX
trxB
ycgK
glnB
adhE
sucB
hisF
deoD
cysH
aceE
sucD
ydcL
yjjK
ybaB
purF
katG
tolC
fabI
leuA
atpH
livK
ybeZ
eno
acrA
kdsA
greA
rplN
atpB
thrS
ldhA
wzzB
lpdA
fur
fucU
flgG
rplV
mreB
purL
pflB
rplL
tolR
ihfB
pyrC
tolB
yadR
glnH
hflB
hisJ
aroE
yidC
gltD
guaA
ybeD
ihfA
fldA
pta
gph
iscA
grpE
dnaJ
ybaK
hisA
hupB
speA
slyD
slyB
yghU
yfcZ
aceF
ilvI
deoB
aroK
pyrF
nadE
nagE
gcvP
acpD
yjgA
aspS
serS
leuD
metG
yceD
cysP
yecJ
yebY
yfgA
fklB
trpA
ppsA
rfaD
rfbD
yrdA
pykA
glyS
prlC
hslV
mglB
glyQ
ydjN
acpP
pyrB
ppc
metK
msyB
ilvG
pal
rplS
ilvD
ybhE
gltX
rpsU
rbsK
glnS
proX
rcsF
queF
pyrI
ybiS
rob
yeaD
glyA
rpmG
rpoD
valS
cmk
ppiD
atpF
oppA
fabF
potD
cysI
ydaA
yfcD
flgD
galF
uspA
psd
hflC
rpmC
yhgI
emrR
ybiC
lolA
rplC
hisS
ribF
pepD
nlpB
pgi
fkpA
pfkA
rpmI
yccU
yejK
rbfA
leuS
yrbI
ydfG
rpsN
fabG
tpiA
mnmA
rnb
iscU
aroH
dcrB
clpB
hfq
tsf
ybdQ
ybeY
gltB
gst
fabH
aceA
rpsL
hslO
rfaE
aroF
codA
yrbD
wzc
ycfM
ygfZ
ftn
ilvA
yfcH
yliB
ycgL
rpmA
yfcF
engA
dapB
yfiO
hisI
rpsR
panB
asnB
nusB
prfB
sodA
rpsF
zwf
sspA
znuA
argT
tufA
nfsA
rpsD
rbsA
ptsI
yciI
secG
bolA
manX
wcaJ
yjfH
yhgF
gltI
argS
yfiF
dut
solA
pykF
ycbX
yfcB
thyA
ssb
ygfE
metN
stpA
argI
lysS
recA
tyrS
glpD
rsmC
secD
panC
mdoG
yniA
secA
metH
proB
purU
nuoF
bipA
cusR
map
maeB
glmM
aroB
yjcD
yiaD
btuB
dps
ydeP
pfs
yeiP
moeA
ybjL
cysE
phoP
dinG
nagD
cysS
sdhB
fadL
yhbG
ileS
suhB
crp
rplR
ddl
ilvH
yieL
murC
argE
glcG
nrdA
yebA
ppiC
ygfB
yliJ
pspA
torZ
yceH
mogA
ecnB
yahO
yggV
rpsO
malQ
rfbA
pepA
pyrD
yjbH
acrB
iscS
manA
ilvB
acnB
prmA
insG
fepA
rpsH
metC
grxC
surA
glmU
rhsE
sseA
pckA
ybjP
modA
sodB
yfgM
