,MURI_016,MURI_017,MURI_018,MURI_019,MURI_020,MURI_021,MURI_022,MURI_023,MURI_024,MURI_025,MURI_026,MURI_027,MURI_028,MURI_029,MURI_030,MURI_031,MURI_032,MURI_033,MURI_034,MURI_035,MURI_036,MURI_037,MURI_038,MURI_039,MURI_040,MURI_041,MURI_042,MURI_043,MURI_044,MURI_045,MURI_046,MURI_047,MURI_048,MURI_049,MURI_050,MURI_051,MURI_052,MURI_053,MURI_054,MURI_055,MURI_056,MURI_057,MURI_058,MURI_059,MURI_060,MURI_069,MURI_070,MURI_071,MURI_072,MURI_073,MURI_074,MURI_075,MURI_076,MURI_077,MURI_078,MURI_079,MURI_080,MURI_081,MURI_083,MURI_084,MURI_085,MURI_086,MURI_087,MURI_088,MURI_089,MURI_090,MURI_091,MURI_092,MURI_093,MURI_094,MURI_095,MURI_096,MURI_097,MURI_098,MURI_099,MURI_100,MURI_101,MURI_102,MURI_103,MURI_104,MURI_105,MURI_106,MURI_107,MURI_108,MURI_110,MURI_112,MURI_113,MURI_114,MURI_116,MURI_118,MURI_119,MURI_120,MURI_122,MURI_124,MURI_125,MURI_126,MURI_128,MURI_130,MURI_131,MURI_132,MURI_134,MURI_136,MURI_137,MURI_138,MURI_140
YP_003044100.1,15.9336545761368,25.5852114486233,26.0811741506329,30.7351816939757,20.2369193098163,0,0,1.32907722188385,0,24.2137667606946,25.695930657977,29.8826872895644,28.1086958185486,25.6725631811985,0,0,0,0,0,0,13.4843078007145,14.7353339973347,0,2.71076721735326,0,0,0,12.4428464608078,14.2878035698337,15.4309124975493,0,0,0,0,2.36986625601927,0,9.84277686414089,9.13372801986314,18.9888052565413,22.7363814787073,11.9691101884064,7.89903514650312,2.3510012564097,3.94586145277717,1.26388898823439,6.60295375235412,5.99279760651954,3.19092505028512,4.67299282539803,3.75266140528339,6.20690802462799,3.23680426048612,6.61597756365707,16.3016305306411,15.2193854979799,13.7009557072191,8.60017649571588,9.574586223947,7.6602714587263,11.1674937319195,13.6741093218807,1.12307365392719,13.0323853557474,0.982731463585491,16.3041670415903,0,13.1830507919337,1.01207169900368,10.7031096768098,1.59594173497558,23.5793697491006,2.42480427294019,9.39889148083984,10.9875834277875,11.9234390791788,22.9283961814412,10.391876682839,0,0,0,1.11470422923994,29.0466622985092,13.6531219346187,0,1.94151600061691,0,0,0,0,17.2365186433801,13.2365642040954,0,0.968481636861159,2.50640739897958,0.999148690819589,1.18696303715583,1.11998341550154,0,7.09370322183073,6.28875493971261,0,0,0,0,0
YP_003044101.1,16.5237899308085,15.7000161162007,9.31470505379746,6.40316285291161,8.48645003314878,12.9308274798679,6.40650547839281,7.30992472036116,2.77225534770876,14.5282600564168,11.9914343070559,14.3436898989909,10.1191304946775,19.2544223858989,10.5265877771325,16.2513073646856,9.48570425843602,1.3667496449715,6.63201849293123,4.4306929547341,22.4738463345242,9.82355599822312,9.74706351719717,21.6861377388261,6.40642806595208,35.9307871333097,9.47916741175795,9.04934288058752,14.2878035698337,15.4309124975493,3.55593128898384,10.0382829962777,3.41824680239482,0,9.47946502407707,2.88227462633752,14.3855969552828,15.5273376337673,9.49440262827067,9.26297023206593,5.98455509420319,11.0586492051044,3.9183354273495,7.89172290555433,10.1111119058751,13.2059075047082,17.3125264188342,21.5387440894245,20.0271121088487,26.2686298369837,16.5517547323413,18.6116244977952,16.5399439091427,16.3016305306411,19.2778882974412,17.9166343863635,16.6270078917174,20.2755943565936,14.2262184233488,24.5684862102229,4.243689099894,3.36922096178157,8.68825690383157,4.91365731792745,8.89318202268562,7.54799090758428,8.00399512367405,5.56639434452022,6.62573456183462,4.25584462660156,5.18746134480213,4.84960854588038,10.4432127564887,10.9875834277875,15.8979187722385,8.49199858571898,6.06192806498939,9.05134866733503,10.5708596152169,5.95406425045511,58.8006480924067,7.92181699050251,8.1918731607712,6.09738515568431,5.82454800185074,1.82023017374088,0.914374374724608,8.95969278952651,6.23485614115895,8.11130289100242,4.41218806803181,7.32561804762375,10.6532980054727,2.50640739897958,1.99829738163918,8.30874126009082,6.71990049300924,0,1.77342580545768,8.38500658628348,7.56183620538507,6.66334719023235,2.36070631840525,0,14.6045540907412
YP_003044102.1,4.13094748270212,3.48889247026682,4.34686235843882,5.76284656762045,5.22243078963002,5.81887236594056,5.12520438271425,5.98084749847732,4.15838302156314,0,1.71306204386513,3.58592247474772,2.24869566548389,5.83467345027239,5.26329388856623,4.64323067562446,5.69142255506161,6.83374822485748,0,0,0,0,0,2.71076721735326,3.20321403297604,0,12.6388898823439,12.4428464608078,0,4.20843068114981,5.9265521483064,4.46145910945675,0,0,3.5547993840289,7.20568656584379,6.05709345485593,7.30698241589051,6.64608183978947,6.73670562332068,5.12961865217416,8.68893866115343,3.1346683418796,2.3675168716663,1.26388898823439,18.4882705065915,21.973591223905,17.5500877765681,15.3541192834507,20.0141941615114,22.7586627569693,19.4208255629168,22.494323716434,19.7948370729214,27.3948938963638,25.2940720748661,26.373874586862,22.5284381739929,23.5279766232308,27.9187343297987,4.243689099894,4.49229461570876,4.82680939101754,1.47409719537824,4.44659101134281,0.503199393838952,7.06234863853593,4.0482867960147,5.09671889371894,1.06396115665039,2.35793697491006,2.90976512752823,0,1.99774244141591,0.993619923264903,3.39679943428759,3.46395889427965,1.81026973346701,3.52361987173895,0.992344041742519,0.557352114619969,2.64060566350084,0,3.04869257784216,1.94151600061691,0,0,0,4.45346867225639,2.0278257227506,1.10304701700795,7.32561804762375,1.93696327372232,0,2.99744607245877,3.56088911146749,1.11998341550154,0,0,0,0,9.99502078534853,0,0,0
YP_003044104.1,4.13094748270212,2.32592831351121,0,0,1.3056076974075,1.93962412198019,2.56260219135712,1.32907722188385,0,4.84275335213892,3.42612408773027,2.98826872895644,0,1.75040203508172,1.16962086412583,1.74121150335917,0,0,0,0,2.24738463345242,7.36766699866734,0,2.71076721735326,3.20321403297604,0,0,0,0,0,0,0,0,0,0,0,0.757136681856992,2.74011840595894,0.949440262827067,0,0,3.15961405860125,0.783667085469901,0,0,2.64118150094165,3.99519840434636,1.59546252514256,6.67570403628291,5.00354854037785,6.20690802462799,1.61840213024306,7.93917307638848,5.8220109038004,5.07312849932663,7.3774376885026,6.30679609685831,5.63210954349823,6.01878471757066,5.58374686595975,3.77216808879466,0,2.41340469550877,1.96546292717098,1.97626267170792,0.503199393838952,0.941646485138124,1.01207169900368,2.03868755748758,1.59594173497558,0.943174789964024,0.484960854588038,1.04432127564887,1.99774244141591,5.96171953958942,3.39679943428759,5.19593834141948,1.81026973346701,0,1.98468808348504,0.836028171929954,2.64060566350084,0,0,1.94151600061691,0.910115086870441,1.82874874944922,1.11996159869081,2.67208120335384,4.05565144550121,2.2060940340159,2.0930337278925,2.90544491058348,1.25320369948979,0,0,4.47993366200616,0,3.54685161091537,0,6.48157389033006,0,0,2.54895038419659,4.38136622722235
YP_003044106.1,29.5067677335866,33.1444784675348,42.8476432474683,40.9802422586343,45.0434655605589,45.9044375535311,44.2048878009104,37.8787008236897,24.9502981293788,17.5549809015036,28.5510340644189,44.8240309343465,41.038695895081,54.8459304325605,42.1063511085298,36.5654415705426,29.0894930592038,25.2848684319727,72.9522034222436,66.4603943210115,71.9163082704773,66.3090029880061,17.057361155095,32.5292066082391,16.0160701648802,19.347346917936,6.31944494117197,25.4512768516524,37.5054843708135,21.042153405749,22.5208981635643,12.2690125510061,22.7883120159655,0,17.7739969201445,20.1759223843626,16.6570070008538,16.4407104357536,12.3427234167519,14.3154994495564,13.6789830724644,16.5879738076565,15.673341709398,12.6267566488869,13.9027788705783,12.5456121294728,13.3173280144879,11.1682376759979,13.3514080725658,13.7597584860391,11.0345031548942,11.3288149117014,9.26236858911989,12.8084239883609,8.62431844885526,10.5391966978609,9.74686669514466,12.3906409956961,9.84892044693381,10.6091190453235,14.6171513440793,20.2153257706894,16.8938328685614,22.6028236624663,17.2922983774443,25.6631690857865,24.0119853710222,24.7957566255901,20.8965474642477,21.811203711333,21.2214327741905,22.7931601656378,20.8864255129774,19.9774244141591,16.8915386955034,20.3807966057255,22.5157328128177,28.0591808687386,25.839879059419,75.4181471724314,27.8676057309985,29.9268641863428,29.1266601271865,41.6654652305095,32.035014010179,20.0225319111497,23.7737337428398,30.238963164652,23.1580370957332,30.4173858412591,31.9883634932306,35.5815733741725,27.1174858321124,33.8364998862244,31.9727581062268,29.6740759288958,21.2796848945293,11.1059078811173,30.1482386927806,27.2512714054213,32.4078694516503,26.6533887609294,7.08211895521575,15.2937023051796,33.5904744087047
YP_003044108.1,14.1632485121216,12.2111236459339,13.0405870753165,16.007907132279,15.6672923688901,14.8704516018481,19.8601669830177,17.27800388449,22.1780427816701,19.9763575775731,19.9857238450932,11.9530749158257,15.7408696583872,15.1701509707082,14.6202608015729,12.1884805235142,13.2799859618104,20.5012446745724,0,0,24.7212309679766,22.103000996002,12.1838293964965,46.0830426950054,51.2514245276166,2.76390670256229,22.1180572941019,17.5331018311383,19.6457299085213,15.4309124975493,4.74124171864512,10.0382829962777,9.1153248063862,0,14.2191975361156,0,18.9284170464248,13.7005920297947,23.7360065706767,20.210116869962,15.3888559565225,20.5374913809081,18.8080100512776,25.2535132977739,26.5416687529223,27.7324057598873,35.2909192383928,20.7410128268533,21.3622529161053,22.5159684317003,23.4483192041502,29.1312383443751,18.5247371782398,39.5896741458427,28.4095195962291,44.2646261310156,22.3604588888613,48.4361420740848,29.5467613408014,37.4111040019303,13.2025883107813,15.1614943280171,16.8938328685614,12.2841432948186,16.7982327095173,12.0767854521348,11.7705810642265,12.6508962375459,15.2901566811568,6.91574751822753,12.2612722695323,6.3044911096445,19.8421042373285,15.9819395313273,18.8787785420332,16.983997171438,17.3197944713983,9.05134866733503,14.0944794869558,16.8698487096228,22.5727606421088,21.1248453080067,26.3960357402628,19.3083863263337,15.5321280049353,19.1124168242793,17.3731131197676,21.2792703751255,12.4697122823179,16.2226057820048,22.060940340159,14.6512360952475,24.212040921529,22.5576665908162,19.9829738163918,16.6174825201816,15.6797678170216,2.77647697027934,7.09370322183073,6.28875493971261,15.1236724107701,3.33167359511618,18.885650547242,22.9405534577693,16.0650094998153
YP_003044109.1,7.67175961073251,5.23333870540023,11.177646064557,6.40316285291161,3.91682309222251,7.11195511392735,7.68780657407137,8.63900194224501,8.31676604312628,10.2908508732952,10.2783722631908,10.1601136784519,8.99478266193556,7.00160814032687,7.01772518475497,5.80403834453058,5.69142255506161,9.56724751480047,0,0,11.2369231672621,12.2794449977789,4.87353175859859,10.843068869413,6.40642806595208,0,6.31944494117197,3.95908751025704,3.57195089245843,5.61124090819974,5.9265521483064,10.0382829962777,9.1153248063862,0,16.5890637921349,2.88227462633752,9.0856401822839,10.9604736238358,10.4438428910977,8.42088202915085,10.2592373043483,16.5879738076565,10.1876721111087,12.6267566488869,20.2222238117503,15.8470890056499,12.6514616137635,9.57277515085535,17.3568304943356,20.0141941615114,8.96553381335154,6.47360852097225,7.93917307638848,16.8838316210212,14.2047597981145,14.2279155421122,18.9203882905749,15.7699067217951,19.1506786468157,13.4009924783034,12.2595462885827,7.86151557749033,12.0670234775438,9.33594890406216,10.8694446943935,8.55438969526218,12.2414043067956,11.6388245385423,12.7417972342974,5.85178636157714,13.6760344544783,10.1841779463488,10.4432127564887,10.9875834277875,19.8723984652981,11.8887980200066,7.79390751212921,9.05134866733503,2.34907991449264,14.8851606261378,16.9992394959091,22.8852490836739,12.7429138056441,10.1623085928072,17.4736440055522,17.2921866505384,8.22936937252148,5.59980799345407,10.6883248134153,20.278257227506,20.9578933231511,12.558202367355,14.5272245529174,10.0256295959183,12.9889329806547,14.24355644587,16.7997512325231,2.77647697027934,0,4.19250329314174,7.56183620538507,0,0,0,4.38136622722235
YP_003044110.1,112.715852742301,130.833467635006,120.470185362447,131.905154769979,150.797689050567,164.868050368316,141.583771072481,155.50203496041,136.533575874656,135.59709385989,96.5024951377359,152.999358922569,96.1317396994363,104.440654759876,96.4937212903809,88.8017866713179,113.196070817336,135.308214852178,53.0561479434499,57.5990084115433,125.853539473335,132.618005976012,41.425019948088,149.092196954429,172.973557780706,58.042040753808,139.027788705783,103.50185919672,98.2286495426067,95.3910954393956,92.4542135135798,71.3833457513079,76.3408452534844,0,86.5001183447032,115.290985053501,58.2995245029884,59.3692321291104,48.4214534041804,51.3673803778202,49.5863136376836,54.5033425108715,72.0973718632308,65.501300116101,56.8750044705477,62.7280606473641,70.5818384767857,70.2003511062726,74.7678852063685,53.7881468090619,52.4138899857475,67.9728894702086,58.8822003165479,52.9802992245836,52.7605363929969,65.8699793616303,69.9481021651558,55.1946735262827,64.5651451521217,47.4618483606579,71.1996726759993,65.138271927777,82.0557596472981,76.1616884278755,70.651390513558,73.9703108943259,86.1606533901383,78.9415925222867,86.1345493038501,86.1808536886816,87.2436680716722,80.5035018616144,93.9889148083984,96.8905084086716,61.604435242424,78.1263869886146,77.9390751212921,94.1340261402843,115.104915810139,93.2803399237968,61.3087326081966,71.2963529145226,82.8289397366866,78.2497761646154,65.0407860206665,73.7193220365057,72.2355756032441,77.2773503096661,85.5065985073228,74.0156388803971,67.285868037485,76.3957310680762,68.7621962171423,78.9518330678568,70.9395570481908,83.0874126009082,89.5986732401233,124.94146366257,108.178974132919,132.063853733965,98.3038706700059,146.593638185112,136.920966467505,104.50696575206,112.455066498707
YP_003044111.1,33.047579861617,30.2370680756458,19.2503904445148,26.2529676969376,21.5425270072238,19.3962412198019,19.8601669830177,21.9297741610835,22.1780427816701,39.3473709861288,31.9771581521492,41.2381084595988,26.4221740694357,33.8411060115799,31.5797633313974,30.180999391559,29.0894930592038,38.2689900592019,179.064499309143,172.79702523463,92.1427699715491,110.51500498001,114.527996327067,113.852223128837,89.6899929233291,60.8059474563703,145.347233646955,62.7798162340759,92.8707232039191,79.9601829418463,65.1920736313704,47.96068542666,67.2255204470982,0,69.9110545525684,60.5277671530879,37.8568340928496,30.1413024655484,41.7753715643909,36.2097927253486,29.9227754710159,31.5961405860125,28.2120150769164,32.3560639127728,20.2222238117503,31.6941780112998,26.6346560289757,37.4933693408501,28.0379569523882,55.0390339441564,35.8621352534062,40.4600532560766,31.7566923055539,41.9184785073629,25.3656424966331,24.767112239973,27.5205647862908,32.6662353522898,32.8297348231127,24.5684862102229,54.6964372875226,62.8921246199226,55.0256270575999,49.1365731792745,63.7344711625803,49.3135405962173,53.203026410304,54.6518717461985,59.1219391671397,56.3899413024707,58.0052495827875,57.2253808413885,50.1274212311458,49.9435610353977,40.738416853861,27.1743954743007,31.1756300485169,38.9207992695406,50.5052181615917,45.6478259201559,43.7521409976676,64.2547378118537,55.5226958674492,59.9576206975624,62.1285120197412,60.0675957334491,62.1774574812734,61.5978879279947,46.3160741914665,66.91824885077,70.5950090885089,56.5119106530975,63.9197880328365,75.1922219693875,55.952326685897,62.909040969259,67.1990049300924,91.6237400192181,65.6167548019343,88.0425691559765,50.7723288075855,79.9601662827882,77.9033085073733,81.566412294291,68.6414042264835
YP_003044112.1,34.8179859256322,22.0963189783565,39.1217612259493,32.6561305498492,24.8065462507426,7.11195511392735,6.40650547839281,3.32269305470962,3.46531918463595,32.6885851269377,28.5510340644189,25.6991110690253,33.1682610658874,30.9237692864437,2.33924172825166,4.06282684117141,3.16190141947867,2.73349928994299,0,22.1534647736705,8.98953853380966,22.103000996002,2.43676587929929,2.71076721735326,6.40642806595208,2.76390670256229,0,19.7954375512852,12.5018281236045,18.2365329516492,7.11186257796768,6.69218866418512,2.27883120159655,0,7.1095987680578,30.2638835765439,34.0711506835646,33.7947936734936,34.1798494617744,37.8939691311788,13.6789830724644,15.0081667783559,10.1876721111087,6.31337832444347,2.52777797646879,29.0529965103581,36.6226520398416,32.7069817654224,38.0515130068126,32.523065512456,23.4483192041502,27.5128362141321,27.7871057673597,25.6168479767218,40.585027994613,28.9827909191173,36.1207412820067,24.2180710370424,22.9808143761789,29.0354837029907,15.560193366278,1.12307365392719,13.0323853557474,0.982731463585491,20.2566923850061,1.50959818151686,9.41646485138124,7.59053774252757,29.5609695835699,7.44772809655273,16.0339714293884,6.3044911096445,13.5761765834353,15.9819395313273,25.8341180048875,27.1743954743007,8.65989723569913,3.62053946693401,4.69815982898527,1.98468808348504,0.278676057309985,14.0832302053378,14.5633300635932,21.3408480448951,21.356676006786,0,1.82874874944922,1.11996159869081,2.67208120335384,11.1530414751283,7.72132911905566,18.8373035510325,21.3065960109455,0,1.99829738163918,0,1.11998341550154,2.77647697027934,5.32027741637305,4.19250329314174,22.6855086161552,3.33167359511618,0,0,0
YP_003044113.1,21.2448727681823,19.7703906648453,24.2182331398734,27.5336002675199,35.2514078300026,36.8528583176235,28.1886241049283,27.9106216595608,29.8017449878692,10.8961950423126,25.695930657977,20.917881102695,30.9195654004035,28.0064325613075,35.0886259237749,30.7614032260121,34.7809156142654,36.9022404142304,0,8.8613859094682,22.4738463345242,22.103000996002,7.31029763789788,29.8184393908858,25.6257122638083,2.76390670256229,3.15972247058598,22.6233572014688,14.2878035698337,15.4309124975493,5.9265521483064,15.6151068830986,10.2547404071845,0,9.47946502407707,12.9702358185188,21.9569637738528,31.968048069521,18.0393649937143,26.9468224932827,18.8086017246386,24.4870089541597,24.2936796495669,13.4159289394424,2.52777797646879,18.4882705065915,12.6514616137635,11.1682376759979,14.6865488798224,13.7597584860391,15.1724418379795,16.1840213024306,19.8479326909712,19.2126359825413,15.2193854979799,20.0244737259356,10.8935568945734,23.0916491283428,19.6978408938676,17.3096152844752,26.876697632662,30.8845254829977,23.6513660159859,36.8524298844559,22.2329550567141,39.7527521132772,36.7242129203868,47.0613340036709,30.0706414729417,35.1107181694629,33.4827050437229,42.1915943491593,20.8864255129774,21.975166855575,20.866018388563,22.9283961814412,26.8456814306673,36.2053946693401,32.8871188028969,39.6937616697008,40.6867043672577,22.8852490836739,17.293954450517,19.3083863263337,20.3859180064776,20.0225319111497,18.2874874944922,25.7591167698887,19.5952621579281,21.2921700888813,20.9578933231511,29.302472190495,24.212040921529,16.2916480933673,21.981271198031,24.9262237802725,16.7997512325231,27.7647697027934,37.2419419146114,37.7325296382756,31.3276071365953,29.9850623560456,25.9677695024578,35.6853053787523,11.6836432725929
YP_003044114.1,12.9829778027781,13.3740878026895,15.5245084229958,5.76284656762045,16.9729000662976,16.1635343498349,10.2504087654285,15.2843880516643,16.6335320862526,12.1068833803473,13.7044963509211,13.7460361531996,7.30826091282264,16.3370856607627,16.3746920977616,19.733730371404,13.9123662457062,15.0342460946865,0,13.2920788642023,20.2264617010717,14.7353339973347,9.74706351719717,40.6615082602989,19.2192841978562,0,6.31944494117197,10.7460946706977,8.92987723114607,21.042153405749,10.6677938669515,20.0765659925554,18.2306496127724,0,27.2534619442216,4.32341193950628,18.1712803645678,10.0471008218495,11.3932831539248,9.26297023206593,21.3734110507257,7.89903514650312,14.8896746239281,26.0426855883293,17.6944458352815,19.8088612570623,21.3077248231806,16.7523565139969,22.0298233197336,12.5088713509446,19.3103805210649,24.2760319536459,21.8327259600683,25.0346468863417,24.3510167967678,28.4558310842243,24.0804941880045,24.7812819913922,23.5279766232308,24.5684862102229,13.2025883107813,14.0384206740899,14.9631091121544,17.6891663445388,17.2922983774443,16.6055799966854,15.06634376221,17.7112547325643,20.3868755748758,17.0233785064062,17.9203210093165,16.0037082014053,10.4432127564887,15.9819395313273,27.8213578514173,23.7775960400131,25.9796917070974,14.482157867736,15.2690194442021,16.8698487096228,10.0323380631594,12.3228264296706,8.1918731607712,9.14607773352647,18.4444020058607,18.2023017374088,11.8868668714199,10.0796543882173,20.4859558923794,11.1530414751283,8.82437613606361,10.4651686394625,13.5587429160562,7.51922219693875,10.9906355990155,3.56088911146749,6.71990049300924,5.55295394055867,3.54685161091537,8.38500658628348,10.8026231505501,0,2.36070631840525,15.2937023051796,11.6836432725929
YP_003044115.1,81.438678944699,84.8963834431593,99.9778342440928,110.774717355371,98.5733811542666,68.5333856432999,84.565872314785,93.6999441428113,105.345703212933,97.4604112117959,86.2241228745451,105.187059259267,94.4452179503234,89.8539711341949,79.5342187605563,79.5153253200689,91.0627608809857,92.2556010355759,33.1600924646562,93.0445520494161,112.369231672621,139.98567297468,60.9191469824823,130.116826432956,137.73820341797,58.042040753808,116.909731411681,77.4849984150306,89.2987723114607,63.1264602172471,96.0101448025636,64.6911570871228,67.2255204470982,0,92.4247839847514,57.6454925267503,63.5994812759873,58.4558593271241,65.5113781350676,67.3670562332068,68.3949153623222,63.1922811720249,61.1260326666522,82.0739182177651,84.6805622117044,73.9530820263661,79.2381016862028,66.2116947934162,67.4246107664573,65.0461310249121,57.2414851160137,67.9728894702086,58.2206025601822,60.5489133995241,57.8336648923235,73.774376885026,68.801411965727,59.7003611610813,64.5651451521217,70.9135851976888,86.288345031178,79.1766926018669,78.6769930735859,83.5321744047667,72.6276531852659,81.5183018019102,85.6898301475693,85.0140227163088,84.6055336357344,72.8813392305517,72.1528714322478,67.4095587877373,87.7229871545052,85.9029249808841,65.5789149354836,69.6343884028956,69.279177885593,76.0313288056142,86.9159568362276,91.2956518403117,63.2594650093665,100.343015213032,93.7514372843815,117.882779676563,113.578686036089,113.764385858805,107.896176217504,105.276390276936,105.101860665251,90.2382446624019,109.201654683787,102.558652666732,123.965649518228,99.0030922596935,98.9157203911393,113.94845156696,132.158043029182,86.0707860786595,106.405548327461,100.620079035402,116.668330025941,109.945228638834,106.231784328236,132.545419978223,84.7064137262988
YP_003044124.1,16.5237899308085,13.3740878026895,18.0084297706751,14.0869582764055,17.6257039150013,26.5081963337292,23.0634197222141,23.2588513829673,25.643361966306,21.1870459156078,11.9914343070559,24.5038035774428,18.5517392402421,21.5882917660079,30.9949528993345,24.9573648814815,19.6037888007678,12.9841216272292,0,8.8613859094682,33.7107695017862,24.5588899955578,48.7353175859859,21.6861377388261,25.6257122638083,46.9864139435589,25.2777797646879,19.2298536212485,21.4317053547506,23.8477738598489,11.8531042966128,16.7304716604628,10.2547404071845,0,5.92466564004817,10.0879611921813,16.6570070008538,22.8343200496578,12.3427234167519,15.9996758553866,23.9382203768128,21.3273948955584,33.6976846752057,18.9401349733304,16.4305568470471,15.8470890056499,15.9807936173854,17.5500877765681,20.694682512477,17.5124198913225,17.9310676267031,17.8024234326737,9.9239663454856,17.4660327114012,11.1608826985186,15.8087950467913,13.186937293431,20.2755943565936,16.9620296586082,11.7258684185155,14.14563033298,11.7922733662355,13.0323853557474,13.2668747584041,11.3635103623205,13.0831842398127,18.3621064601934,9.61468114053492,11.7224534555536,9.04366983152831,12.2612722695323,13.093943073877,14.6204978590842,13.9841970899114,19.8723984652981,19.5315967471537,23.3817225363876,19.9129670681371,16.4435594014485,9.92344041742519,53.2271269462071,22.0050471958403,16.3837463215424,19.3083863263337,9.70758000308456,31.8540280404654,29.2599799911875,29.1190015659612,12.4697122823179,21.2921700888813,18.7517992891352,10.4651686394625,16.4641878266397,26.3172776892856,22.9804198888505,10.6826673344025,4.47993366200616,5.55295394055867,14.1874064436615,10.4812582328543,4.32104926022004,0,4.7214126368105,0,2.92091081814824
YP_003044125.1,200.646020588389,216.892815234921,224.173901628059,224.751016137197,216.078073920942,268.314670207259,267.15127844898,309.010454087995,322.274684171143,162.837581465671,177.587431880686,168.538356313143,205.193479475405,221.717591110351,246.205191898487,248.412841145909,267.496860087896,308.202044941072,265.280739717249,314.579199786121,204.51200164417,238.221232956911,562.892918118137,138.249128085016,140.941417450946,818.116383958437,325.451414470356,195.692039792705,235.748758902256,179.559709062392,297.512917844981,256.533898793763,255.229094578814,108.34197590197,324.67167707464,311.285659644452,171.870026781537,170.800713971441,168.050926520391,182.733140032573,172.697161289863,155.610992386111,157.51708417945,172.039559341084,199.694460141034,163.753253058382,163.803134578201,157.950789989113,164.222319292559,162.61532756228,128.276099175645,153.748202373091,147.536299669553,154.865490041091,120.233145434041,168.100187330881,167.990114216317,121.653566139562,128.03596581014,154.111413500489,200.396429717217,221.245509823656,225.894679499621,221.605945038528,207.013514861404,231.471721165918,191.625059725608,197.860017155219,202.339740080642,228.751648679834,183.919084042985,226.961679947202,178.578938135957,191.783274375927,145.068508796676,142.665576240079,126.434499641207,161.114006278563,219.638972005062,189.537711972821,18.671295839769,185.722598332892,202.066204632356,223.570789041758,191.239326060766,248.46141871563,301.743543659121,315.829170830809,228.017596019527,216.977352334315,202.960651129463,188.373035510325,173.358212998147,248.134332498979,193.834846019,258.757942099971,229.596600177816,399.812683720225,349.364883675164,387.806554615611,234.416922366937,343.162380296966,347.023828805572,259.992939188053,330.062922450751
YP_003044127.1,12.9829778027781,11.0481594891783,9.31470505379746,10.2450605646586,5.87523463833377,9.69812060990093,4.48455383487496,4.65177027659347,9.00982988005347,15.1336042254341,7.42326885674892,13.1483824074083,7.87043482919362,5.83467345027239,5.26329388856623,5.22363451007752,7.58856340674881,5.46699857988598,33.1600924646562,26.5841577284046,4.49476926690483,14.7353339973347,4.87353175859859,5.42153443470651,0,0,15.7986123529299,7.35259109047736,7.14390178491685,8.41686136229961,2.37062085932256,0,3.41824680239482,0,3.5547993840289,4.32341193950628,8.32850350042691,7.30698241589051,11.3932831539248,7.57879382623576,7.69442797826124,7.10913163185281,7.83667085469901,9.4700674866652,11.3750008941095,9.24413525329576,9.32212961014151,9.57277515085535,5.34056322902632,11.2579842158502,12.413816049256,7.28280958609378,6.61597756365707,15.137228349881,12.1755083983839,6.85047785360956,9.17352159543027,11.8274300413463,8.20743370577818,12.2842431051114,5.18673112209266,7.86151557749033,5.79217126922105,2.94819439075647,6.91691935097771,5.53519333222847,6.59152539596687,15.687111334557,10.1934377874379,15.4274367714307,12.7328596645143,12.124021364701,10.4432127564887,9.98871220707955,9.93619923264903,8.49199858571898,6.9279177885593,13.5770230010025,4.69815982898527,10.9157844591677,68.8329861555662,23.7654509715075,21.8449950953899,27.4382332005794,21.356676006786,18.2023017374088,15.5443643703183,16.7994239803622,14.2510997512205,25.3478215343826,23.163987357167,20.930337278925,22.2750776478066,23.810870290306,26.9770146521289,21.365334668805,19.0397180635262,19.4353387919554,12.4139806382038,25.1550197588504,17.2841970408802,9.99502078534853,11.8035315920263,5.09790076839319,16.0650094998153
YP_003044129.1,141.042349766544,146.533483751206,156.487044903797,176.086978455069,171.034608360383,159.049178002375,159.521986411981,167.463729957365,178.810469927215,141.045191381046,145.610273728536,169.136010058934,156.846522667501,164.537791297682,157.898816656987,151.485400792248,161.889352677308,187.928076183581,59.6881664363811,155.074253415694,152.822155074764,196.471119964463,238.803056171331,203.307541301494,205.005698110466,149.250961938363,211.701405529261,135.174559278776,205.38717631636,155.711935202543,124.457595114434,130.49767895161,186.864158530917,81.2564819264779,138.637175977127,134.025770124695,81.7707616405551,84.9436705847272,93.9945860198796,74.9458500594425,78.6541526666705,95.5783252726877,82.2850439743396,86.8089519610977,74.5694503058292,68.0104236492474,79.2381016862028,73.3912761565577,69.4273219773422,81.3076637811401,67.586331823727,66.3544873399656,68.8061666620335,87.912364647386,56.8190391924582,72.7204572152399,73.3881727634422,77.1599007459258,67.8481186344329,72.5887092574768,96.1902862642639,92.0920396220296,102.328359089572,115.470946971295,91.8962142344181,125.799848459738,134.184624132183,134.099500117987,137.101738241039,123.95147474977,126.385421855179,141.123608685119,143.072014763895,143.837455781945,107.31095171261,106.999182180059,114.310643511228,115.857262941888,194.973632902889,123.050661176072,9.47498594853947,123.228264296706,153.825173796704,164.629399203476,147.555216046885,161.090370376068,158.186766827357,167.994239803622,156.762097263425,154.114754929046,156.632676415129,159.07056331983,151.083135350341,161.663277234183,149.872303622938,168.548751276128,148.957794261705,252.65940429542,180.889432156684,222.202674536512,147.995937162536,329.835685916501,254.956282387767,239.60133611448,195.701024815932
