,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,vs
1118,YP_003044350.1,1.37889552273392,0.0657986226788958,0.0306730973249024,2.14515743167144,0.0319402618233757,0.0777728463006402,ymfC,ECB_01133,b1135,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1119,YP_003044351.1,278.093355155811,-0.00180926745890002,0.0143366390070335,-0.126198857208611,0.899574515949821,0.957582793268014,icdA,ECB_01134,b1136,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1120,YP_003044352.1,0.137730128450716,-0.00237560740907496,0.0348539298281199,-0.0681589542639848,0.945659100702897,NA,ycgW,ECB_01135,b1160,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1121,YP_003044353.1,0.203019756807621,0.00151997994236147,0.0362808222171116,0.0418948593079178,0.966582514479825,NA,ycgX,ECB_01136,b1161,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1122,YP_003044354.1,2.61996500989771,-0.0466662984690959,0.0266577215404806,-1.7505734088426,0.0800194190050112,0.164589463116378,ycgE,ECB_01137,b1162,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1123,YP_003044355.1,1.31053056478403,-0.024850795942197,0.0326134616659879,-0.761979706315984,0.446072116249608,0.649437422979415,ycgF,ECB_01138,b1163,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1124,YP_003044356.1,0.381602506790134,0.000932877341324966,0.0345391984748031,0.0270092353765973,0.978452367954373,NA,ycgZ,ECB_01139,b1164,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1125,YP_003044357.1,0.198923485461371,0.00250626119299702,0.035983183247416,0.0696509026387207,0.94447152083687,NA,ymgA,ECB_01140,b1165,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1126,YP_003044358.1,0.114813760630041,-0.00386559608923898,0.0338883833736702,-0.11406847138782,0.909183515242805,NA,ymgB,ECB_01141,b1166,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1127,YP_003044359.1,0.21781528190027,0.0385399090234131,0.035942635652497,1.07226162811284,0.283602536586785,NA,ymgC,ECB_01142,b1167,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1128,YP_003044360.1,0.525684946074253,-0.00503524911403007,0.0350263397562769,-0.143756074687414,0.885693089818767,0.955444388782376,ycgG,ECB_01143,b1168,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1129,YP_003044361.1,0.0209260256363033,-0.000878364295422303,0.0198489372209048,-0.0442524597486869,0.964703166146549,NA,ymgF,ECB_01144,b4520,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1130,YP_003044362.1,0.199554631751654,0.0102338748334613,0.0363733658331603,0.281356278118518,0.778437149121192,NA,ymgD,ECB_01146,b1171,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1131,YP_003044363.1,0.209050866584913,-0.00503335556561966,0.0363932820339695,-0.138304524470245,0.889999749866251,NA,,ECB_01147,,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1132,YP_003044364.1,0.163680552989901,0.00336874047134437,0.0360016763835796,0.0935717669214109,0.925449337920549,NA,ycgI,ECB_01148,,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1133,YP_003044365.1,12.6282900370219,0.0164677393259468,0.0178830895970915,0.920855383323983,0.35712593523122,0.548991588113323,minE,ECB_01149,b1174,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1134,YP_003044366.1,55.0158524020933,-0.0129118422705552,0.0139597972399299,-0.924930502115238,0.355002059169339,0.547294841219398,minD,ECB_01150,b1175,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1135,YP_003044367.1,16.2290503782716,-0.059978498880433,0.0150730989833291,-3.9791750154875,6.91548202498339e-05,0.000403631386454062,minC,ECB_01151,b1176,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1136,YP_003044368.1,0.336887804855212,0.0171277783216462,0.0360927760616036,0.474548654623082,0.635108710834982,NA,ycgJ,ECB_01152,b1177,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1137,YP_003044369.1,23.9615844788503,-0.00312465747259618,0.0209343622690905,-0.149259740155053,0.881348682049328,0.954786243374579,ycgK,ECB_01153,b1178,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1138,YP_003044370.1,13.9285855664024,-0.0551246804530788,0.0170400731987186,-3.23500256191529,0.00121641639310806,0.00479271036648085,ycgL,ECB_01154,b1179,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1139,YP_003044371.1,17.6150941191927,-0.0579632679280212,0.0194771698701614,-2.97595945994287,0.00292073469313377,0.0102977491535571,ycgM,ECB_01155,b1180,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1140,YP_003044372.1,3.4863816473749,-0.12664448656325,0.0308181237439209,-4.10941586241867,3.96661200396867e-05,0.000246973385701647,ycgN,ECB_01156,b1181,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1141,YP_003044373.1,0.0299231636631837,-0.000996614412366316,0.0198489382137003,-0.0502099609377807,0.959955073887011,NA,umuD,ECB_01158,b1183,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1142,YP_003044374.1,1.30821332892813,-0.0134325715389066,0.0347145036544873,-0.386944075957434,0.698797609959574,0.855883617495562,umuC,ECB_01159,b1184,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1143,YP_003044375.1,0.401182721577141,-0.0582609870633915,0.0363440437859108,-1.60304085606393,0.108925634252667,NA,dsbB,ECB_01160,b1185,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1144,YP_003044376.1,1.09616889674061,0.0783446972407182,0.0298064677464804,2.62844621197926,0.00857759193347586,0.02556598929061,nhaB,ECB_01161,b1186,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1145,YP_003044377.1,14.2530676680364,-0.0929202305546008,0.0179912504575176,-5.16474553972842,2.40766233121106e-07,3.02744728287828e-06,fadR,ECB_01162,b1187,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1146,YP_003044378.1,8.7088852399816,-0.0541072231803031,0.0314911351823411,-1.71817315784298,0.0857650359875731,0.174732690407594,ycgB,ECB_01163,b1188,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1147,YP_003044379.1,11.2841883235414,0.044707332978622,0.0209285352913838,2.13619024724716,0.0326639100680415,0.0794192206396732,dadA,ECB_01164,b1189,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1148,YP_003044380.1,8.02473951023822,0.0384939796906243,0.0235110246370866,1.63727358908482,0.101573316816873,0.20207942325928,dadX,ECB_01165,b1190,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1149,YP_003044381.1,1.70202452441666,-0.0683380807968514,0.0259600627825107,-2.63243126063974,0.00847761760944144,0.0253386055242053,ycgO,ECB_01166,b1191,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1150,YP_003044382.1,6.6705844211396,-0.0234326084784499,0.0277762103304479,-0.843621509186347,0.398880940960328,0.597764315154234,ldcA,ECB_01167,b1192,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1151,YP_003044383.1,4.53581421839129,-0.041591476719592,0.0270953521829911,-1.53500410102441,0.124782820681519,0.237818768368153,mltE,ECB_01168,b1193,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1152,YP_003044384.1,0.503603198376298,-0.00315020784793356,0.0362053469588609,-0.0870094644173151,0.930663989123905,0.971779330455275,ycgR,ECB_01169,b1194,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1153,YP_003044385.1,0.00291543461652205,0.000117002136211981,0.0198489287194926,0.00589463229303048,0.99529679113862,NA,ymgE,ECB_01170,b1195,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1154,YP_003044386.1,0.137745088304776,0.00604522970337139,0.0356588853013317,0.169529407671799,0.86538024314363,NA,ycgY,ECB_01171,b1196,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1155,YP_003044387.1,12.7027713927265,-0.0504193740586794,0.028733314900437,-1.75473572170096,0.079304522842664,0.163537001300791,treA,ECB_01172,b1197,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1156,YP_003044388.1,26.1018706290072,-0.059940085826389,0.015933371234763,-3.76192112411298,0.000168613226991011,0.000868425564294502,dhaM,ECB_01173,b1198,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1157,YP_003044389.1,20.6769370007277,-0.0843430925638297,0.0183999184816306,-4.58388403448814,4.56417431320687e-06,3.80161571857554e-05,dhaL,ECB_01174,b1199,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1158,YP_003044390.1,20.6228741442937,-0.0474293052707089,0.0150608956883663,-3.14916896392459,0.00163735496830912,0.00616449782805505,dhaK,ECB_01175,b1200,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1159,YP_003044391.1,1.50535027160266,-0.006833303971418,0.0297643409570643,-0.229580220884957,0.818417977825146,0.926943832561291,dhaR,ECB_01176,b1201,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1160,YP_003044392.1,1.64729457567221,-0.10863905655019,0.0315030048434369,-3.44852997642931,0.000563646902330854,0.00247537735795657,ycgV,ECB_01177,b1202,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1161,YP_003044393.1,71.4021155419239,-0.0342505176593413,0.0144033815333752,-2.37794975992108,0.0174091976960659,0.046817215859345,ychF,ECB_01178,b1203,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1162,YP_003044394.1,18.778912969914,-0.0345083336736889,0.0145541746107065,-2.37102649904334,0.0177387592460642,0.0473112967381868,pth,ECB_01179,b1204,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1163,YP_003044395.1,0.677570983524956,0.0376167499841321,0.0361634288818718,1.04018759136496,0.29825275533917,0.48027794869274,ychH,ECB_01180,b1205,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1164,YP_003044396.1,0.562592337611527,-0.00566528499062414,0.0352132808373889,-0.160884895014066,0.872184059353364,0.954786243374579,ychM,ECB_01181,b1206,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1165,YP_003044397.1,149.008267476545,-0.0799608551100824,0.0152390802964497,-5.24709192120414,1.54518814268425e-07,2.03850845545106e-06,prsA,ECB_01182,b1207,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1166,YP_003044398.1,9.10466175017553,-0.0658103646216433,0.0198088651674354,-3.32226829075658,0.000892887956942219,0.00369223235660398,ipk,ECB_01183,b1208,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1167,YP_003044399.1,25.435569884517,-0.0274163047924118,0.0149864386805392,-1.82940759821835,0.0673385702019178,0.143551561245016,lolB,ECB_01184,b1209,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1168,YP_003044400.1,5.29365828839419,-0.130498598963767,0.0231913359329891,-5.62704103553328,1.83327127373728e-08,3.18989201630287e-07,hemA,ECB_01185,b1210,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1169,YP_003044401.1,14.4108647337938,-0.0560252086573731,0.0167595783765054,-3.34287697451344,0.000829146503528725,0.00346176730850709,prfA,ECB_01186,b1211,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1170,YP_003044402.1,1.7139572937845,0.00124606618486983,0.0276596321875159,0.0450499911358993,0.964067462210354,0.985811042203027,hemK,ECB_01187,b1212,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1171,YP_003044403.1,0.0274076895648744,0.000746334286960969,0.019848935417812,0.0376007212100264,0.970006032887558,NA,ychQ,ECB_01188,b1213,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1172,YP_003044404.1,1.05483075873255,0.037173289859882,0.0299283045467868,1.24207804026349,0.214207769890158,0.372118084876642,ychA,ECB_01189,b1214,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1173,YP_003044405.1,71.9760773356732,-0.028330516008306,0.0142257927292275,-1.99148944087311,0.0464271049399588,0.105394111989935,kdsA,ECB_01190,b1215,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1174,YP_003044406.1,0.00486311387707597,0.000140052061298006,0.0198489297144185,0.00705589990558891,0.994370253116303,NA,ldrA,ECB_01191,b4419,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1175,YP_003044407.1,0.00199723308480861,0.000106111778880242,0.0198489282452297,0.00534597019895741,0.995734553233066,NA,ldrB,ECB_01192,b4421,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1176,YP_003044408.1,0.0166993327574898,-0.000915058539495287,0.0198489350679319,-0.0461011402558146,0.963229637183673,NA,ldrC,ECB_01193,b4423,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1177,YP_003044409.1,0.183695465035025,0.00731748419978144,0.0362189181540573,0.202034863897825,0.839889468690678,NA,chaA,ECB_01194,b1216,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1178,YP_003044410.1,0.603653270725563,0.0444521531615402,0.0342439811568375,1.29810120376919,0.194252560728117,0.344897403741759,chaB,ECB_01195,b1217,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1179,YP_003044411.1,0.408038789827803,0.0175136719131062,0.0364448195769977,0.480553124322779,0.630834137881255,NA,chaC,ECB_01196,b1218,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1180,YP_003044412.1,12.9851445830104,-0.0917949113339658,0.0189004830237655,-4.85674949251523,1.19328402094619e-06,1.17467316924336e-05,ychN,ECB_01197,b1219,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1181,YP_003044413.1,0.625765201819132,0.0241630833835528,0.0355343628344805,0.679992026200236,0.496509509817735,0.69996839366782,ychP,ECB_01198,b1220,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1182,YP_003044414.1,9.69588918149701,0.0246049364407198,0.0151278440016795,1.626466827526,0.103850384610133,0.20622725975325,narL,ECB_01199,b1221,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1183,YP_003044415.1,2.77812378600835,-0.0995860242679951,0.0297065837360685,-3.35232166555328,0.000801368511713668,0.00336324020757014,narX,ECB_01200,b1222,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1184,YP_003044416.1,0.357580159782056,-0.00852382690071506,0.0362407860730411,-0.235199834891434,0.814053634140043,NA,narK,ECB_01201,b1223,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1185,YP_003044417.1,4.10406922173564,0.033736072523326,0.0327200851016618,1.03105087955937,0.302516960759353,0.485202838407752,narG,ECB_01202,b1224,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1186,YP_003044418.1,1.43297536605853,0.0361875019763875,0.0326199005133666,1.10936886400248,0.267271088558047,0.439624749140701,narH,ECB_01203,b1225,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1187,YP_003044419.1,0.633661035600108,-0.0251681854265077,0.0352854002797635,-0.713274760296313,0.475675752577692,0.680533443354484,narJ,ECB_01204,b1226,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1188,YP_003044420.1,0.146622573359336,-0.00128824601672974,0.0356901096982314,-0.0360953224190728,0.971206352068062,NA,narI,ECB_01205,b1227,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1189,YP_003044421.1,39.9130333116733,-0.0694288539573661,0.015735173663482,-4.41233477571943,1.02261828197369e-05,7.8004934826382e-05,purU,ECB_01208,b1232,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1190,YP_003044422.1,1.6268601673743,0.0679396432249503,0.0291019890505243,2.33453607267186,0.0195676695028991,0.051126889715773,ychJ,ECB_01209,b1233,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1191,YP_003044423.1,1.62697242518848,-0.0105163827350945,0.0294768862730704,-0.356767083119703,0.721266180598008,0.872512527375042,ychK,ECB_01210,b1234,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1192,YP_003044424.1,1.69965529436146,-0.0184140950332641,0.0305413779531527,-0.602922862927448,0.546560005663617,0.743922477053354,hnr,ECB_01211,b1235,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1193,YP_003044425.1,54.654273605708,-0.0633734064904995,0.0165121498059744,-3.83798640608079,0.000124047347605504,0.000672236383740936,galU,ECB_01212,b1236,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1194,YP_003044426.1,147.076903382786,-0.0707197036681656,0.0181043500332141,-3.90622715195098,9.37483894392003e-05,0.000527580534274101,hns,ECB_01213,b1237,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1195,YP_003044427.1,4.43080237089109,-0.0890422089335642,0.023747514566089,-3.74953802789597,0.000177160631480334,0.000902341887239233,tdk,ECB_01214,b1238,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1196,YP_003044428.1,252.897423597448,-0.0082093670765392,0.0162256480026594,-0.505950028941444,0.612891730231742,0.798345454907099,adhE,ECB_01215,b1241,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1197,YP_003044429.1,0.396564831969349,-0.0500266856293751,0.0356477058275859,-1.40336339935408,0.160508501419157,NA,ychE,ECB_01216,b1242,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1198,YP_003044430.1,159.872330725857,-0.0491901389746242,0.0167985200868618,-2.92824241184769,0.00340884158544509,0.0117484593828134,oppA,ECB_01217,b1243,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1199,YP_003044431.1,2.77830438860964,0.0559284850478097,0.0255868268675939,2.18583122234059,0.0288279555909659,0.0708916646656373,oppB,ECB_01218,b1244,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1200,YP_003044432.1,0.533209735417023,-0.0012456621492644,0.035689954248344,-0.0349023184674492,0.972157631871438,0.988857460805956,oppC,ECB_01219,b1245,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1201,YP_003044433.1,15.1718274269869,-0.0422231539643753,0.0138430558476075,-3.05013245841038,0.00228740459582958,0.00828251450390937,oppD,ECB_01220,b1246,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1202,YP_003044434.1,18.4562585651093,-0.0868517561682449,0.0193540559135028,-4.48752223081317,7.2056295229572e-06,5.65729791082908e-05,oppF,ECB_01221,b1247,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1203,YP_003044435.1,1.34679670713411,0.199303352611633,0.0274969293905903,7.24820396417923,4.22334305205919e-13,2.77447781317929e-11,yciU,ECB_01222,b1248,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1204,YP_003044436.1,4.21069722305029,-0.0562296826029329,0.0267519582013699,-2.10189034311714,0.0355628826709968,0.0851129511657537,cls,ECB_01223,b1249,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1205,YP_003044437.1,10.8604012208195,-0.154447393679845,0.019045819981917,-8.10925409493971,5.09314410556389e-16,6.30570418300391e-14,kch,ECB_01224,b1250,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1206,YP_003044438.1,11.2963676592559,-0.0284256509854815,0.022442897984471,-1.26657666960614,0.205306698962737,0.360350198452044,yciI,ECB_01225,b1251,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1207,YP_003044439.1,3.81722561484184,-0.0500027865027771,0.0267240652830379,-1.87107709748466,0.0613343955290817,0.13268509355384,tonB,ECB_01226,b1252,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1208,YP_003044440.1,2.31426780241458,0.146863137306267,0.0272984539803948,5.37990676731147,7.45244239031791e-08,1.0709558952872e-06,yciA,ECB_01227,b1253,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1209,YP_003044441.1,0.0662526632867802,-0.000953766113830805,0.0286672225504406,-0.0332702657940661,0.973459065086382,NA,ispZ,ECB_01228,b1254,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1210,YP_003044442.1,0.166403270842807,-0.00941929906933841,0.03581741307459,-0.262980998927049,0.792565224453437,NA,yciC,ECB_01229,b1255,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1211,YP_003044443.1,4.32160454265151,-0.142929101115879,0.0306432131949911,-4.66429875373651,3.09671216970754e-06,2.70144077893999e-05,yciD,ECB_01230,b1256,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1212,YP_003044444.1,0.647500634477241,0.00454425878446052,0.0355990380953583,0.12765116777279,0.898425036299267,0.957527778172575,yciE,ECB_01231,b1257,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1213,YP_003044445.1,1.10589870357943,0.00525301583827983,0.0362516058980069,0.14490436239043,0.884786382102009,0.954786243374579,yciF,ECB_01232,b1258,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1214,YP_003044446.1,0.345125508255849,-0.00240518257379383,0.0364201196086861,-0.0660399416486321,0.947346026008068,NA,yciG,ECB_01233,b1259,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1215,YP_003044447.1,105.934041813176,-0.0270458033002469,0.0161581372812201,-1.67381937840576,0.0941661026660034,0.189095873039217,trpA,ECB_01234,b1260,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1216,YP_003044448.1,105.629117251525,-0.0430517203846851,0.0163016967430803,-2.64093493230755,0.00826775962958948,0.0248032788887684,trpB,ECB_01235,b1261,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1217,YP_003044449.1,69.4768176178816,-0.00891463647907517,0.0146660353767432,-0.607842286621757,0.543292080209222,0.742614524922924,trpC,ECB_01236,b1262,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1218,YP_003044450.1,55.7592819676969,-0.0320386835036392,0.0154070590289184,-2.07948080444839,0.0375731803245688,0.0885417770606054,trpD,ECB_01237,b1263,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1219,YP_003044451.1,87.1967838423005,-0.0258818578167726,0.0145802001936546,-1.7751373419438,0.0758752125271374,0.158085636974016,trpE,ECB_01238,b1264,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1220,YP_003044452.1,0.0210278967552064,6.24006324229019e-05,0.0198489383844008,0.00314377682143153,0.997491633143408,NA,NA,NA,NA,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1221,YP_003044453.1,0.880354597983584,-0.0665501596387783,0.0342307683466931,-1.94416201718731,0.0518759165319801,0.115483108794221,yciV,ECB_01240,b1266,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1222,YP_003044454.1,20.8245842994134,-0.0820357536174088,0.0160051815871847,-5.12557468783075,2.96631545168205e-07,3.61688236324413e-06,yciO,ECB_01241,b1267,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1223,YP_003044455.1,1.22582232742298,0.00501323585580734,0.0345965276271791,0.144905752098339,0.884785284855907,0.954786243374579,insA-11,ECB_01243,,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1224,YP_003044456.1,0.0541853983529376,-0.000700548836323229,0.0198489342443028,-0.035294027764957,0.971845285518778,NA,insB-11,ECB_01244,,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1225,YP_003044457.1,9.54700521466305,-0.0408232208011468,0.0220391773115291,-1.85230238969906,0.0639824127616415,0.137673386817997,yciL,ECB_01245,b1269,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1226,YP_003044458.1,4.35009130835576,0.0778888694638135,0.021192463882842,3.67530976550936,0.000237561000390452,0.00116217152014721,btuR,ECB_01246,b1270,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1227,YP_003044459.1,23.5663653736566,-0.108706497902897,0.0134815969278502,-8.06332502630545,7.42467722940565e-16,8.53572714337742e-14,yciK,ECB_01247,b1271,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1228,YP_003044460.1,32.8014255164259,-0.0565214843480817,0.0151714620035601,-3.72551335756689,0.000194918129972602,0.000975803204326291,sohB,ECB_01248,b1272,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1229,YP_003044461.1,7.89446685436397,-0.0890586820849035,0.0199413550371899,-4.46602961126826,7.96845856145534e-06,6.20959744385006e-05,yciN,ECB_01249,b1273,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1230,YP_003044462.1,82.6829384754129,-0.0357180848269708,0.0124380173605953,-2.87168636217929,0.00408287962780572,0.0136761597522441,topA,ECB_01250,b1274,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1231,YP_003044463.1,20.8328450977527,-0.0257014023578777,0.0168509948356819,-1.52521572812159,0.127205298889923,0.24186288075999,cysB,ECB_01251,b1275,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1232,YP_003044464.1,49.7507700133671,-0.0487205472011514,0.0187358653830774,-2.6003894778811,0.00931180087089269,0.0274493470727139,acnA,ECB_01253,b1276,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1233,YP_003044465.1,8.99656097225083,-0.0429756955688218,0.0187994862457304,-2.2860037240955,0.0222540406919956,0.0570519628552326,ribA,ECB_01254,b1277,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1234,YP_003044466.1,0.359071188266115,0.0065030836128291,0.0359466500941409,0.180909308539131,0.856438762255491,NA,pgpB,ECB_01255,b1278,1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1235,YP_003044467.1,8.81035023569737,-0.090866552703632,0.0237326408957408,-3.82875859044998,0.000128791261544443,0.00069327603831365,yciS,ECB_01256,b1279,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1236,YP_003044468.1,7.18475370109575,-0.111019291568544,0.0232231542476129,-4.78054317621196,1.74822206624815e-06,1.65515495036847e-05,yciM,ECB_01257,b1280,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1237,YP_003044469.1,25.9963323975181,-0.0556146562536594,0.0158743594361925,-3.50342679824053,0.000459312879187914,0.00208537116799139,pyrF,ECB_01258,b1281,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1238,YP_003044470.1,1.30607715650399,-0.0301149852325375,0.0306526915616916,-0.982458103945884,0.325874213401984,0.512702391466757,yciH,ECB_01259,b1282,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
1239,YP_003044471.1,3.20702230390999,-0.180908594752482,0.0345533143477069,-5.23563652771527,1.64417234198341e-07,2.16024113014065e-06,osmB,ECB_01260,b1283,-1,protein,ExpAllPhase,carbonSource,glucoseglycerollactategluconate
