genes
idnO
idnD
gntK
glpD
acs
edd
mglB
glpK
argT
idnK
glpQ
pdhR
ycjY
ptr
tehB
pckA
nth
yidQ
yfeK
aldA
minC
yciT
glnQ
zipA
ybhC
thiM
rplW
ucpA
ygaD
yajD
sufC
yaiL
rplI
mglA
miaA
ycfD
yciK
yfhQ
slyX
ydfH
yebK
pstS
wrbA
nuoI
yneH
entC
tolQ
exuR
gabT
rplT
sufB
ccmG
sucB
abgA
sfcA
rnfC
gcvA
mreC
rplC
folA
yddB
ispH
ampH
ppsA
yeaM
yibQ
pepE
ypfJ
fxsA
ribD
lnt
potF
ydcL
yjgR
ygjO
dinI
ybjQ
engB
yeaY
tesA
dhaK
yfeX
yghU
cytR
rbsK
phoU
sdhA
pyrE
nusB
ycgN
yciL
yrbB
accB
mppA
fucI
flgJ
yhdW
yegU
rbsA
mrcB
ycaJ
agp
djlA
ycfP
ycjF
nlpI
rplQ
nadR
ipk
msbB
ygiB
pyrH
dppB
pepB
yciW
ycjG
yeeI
nudE
rpsC
ygaP
vacJ
hscA
bfr
mutS
trmA
ftsL
aroD
uxuR
apaH
eda
hflC
yrfG
yfcB
galE
yraM
sufI
torZ
nagB
cysI
gpt
tauA
rng
ybeB
flgH
fhuE
speB
rbfA
ugpQ
livK
aceA
fklB
ppa
recR
modF
cirA
yihW
nudC
uxuA
lplA
yhdE
lepB
entE
yaiE
rseB
pstB
yehT
secG
nuoG
rsd
entF
yiaD
yieH
fruR
yejG
mogA
yidR
coaA
yihE
yijP
secB
rimO
ybiS
yqeF
yleA
fepC
prfB
aspA
yhjU
guaC
pspC
lolA
fes
dld
yjcO
ydiJ
galM
aspC
hdhA
panD
pth
yebG
cysM
rplV
glpF
rfaH
aroC
ydcF
yagR
allR
artI
cedA
nagZ
nuoF
yjfR
gpmB
rtcA
ychK
proV
cysB
kdgR
goaG
ihfA
sseB
rlpA
hemA
yfcD
degQ
hemN
xylE
sseA
yggG
mdoD
pyrF
frdA
yecO
yicH
iadA
cca
yqiB
dacB
ydaO
cdh
wecG
flgF
ycdX
ycfU
phoP
acnA
lrhA
ybeA
fsa
pta
mgsA
hda
speC
ybaQ
fis
rnfG
era
lipB
ybiN
dsbC
mrcA
yfaS
aceE
hemH
yegO
nuoC
aceF
lpp
yfhM
rpsR
mdlA
yaeH
entB
ybhA
moaD
yccW
proX
csdA
yiiS
kdsA
hisJ
ytfG
yfcM
flhB
rplM
pyrI
frdB
ftsX
ybjP
ribF
gpmA
ansA
ygiQ
purN
yddS
ftn
btuB
ydjN
mipA
ypeA
ytfL
pal
mepA
glcB
yadR
ycjK
yifL
flgL
ftsQ
rnfB
ynjB
mqo
yfiF
lysA
ssb
ybgF
tonB
usg
bglX
glcG
wecE
rbsB
livJ
ykgE
surA
ybjL
sufA
nirB
atpF
amiA
fucU
pabB
ybbO
fabF
ycgV
trmE
tauB
narQ
rpsM
yjbN
yhbT
lolB
wbbC
smp
dapF
fdhD
spr
nadA
iclR
cysS
yebT
rplD
prfC
ispA
dacC
solA
yhbS
