genes
mglB
glpK
potF
ppsA
flgH
rplI
flgE
argT
pyrI
lysC
cysI
flgL
galU
ilvC
gdhA
rbsB
rbsA
rplF
rbsK
lrp
yjcO
yraL
glnA
secB
aspC
accC
hsdM
rpsC
ydcL
pyrD
aroF
ybhC
purH
sucB
flgK
ychF
glnB
crp
flhD
mdoD
flgG
purB
ibpA
cysH
gcvT
rpsK
purD
flgM
pyrG
livJ
pyrB
clpX
dacA
hflB
rho
atpA
cysJ
yjjK
yajC
aceE
livK
tktA
hisJ
ybeZ
hflC
pta
proS
trpC
rpoA
secD
ndk
thrS
lysS
rpmD
nlpA
hisG
yaeH
yrbB
rne
htpG
folE
wzzB
metA
flgB
artJ
clpB
acnB
aroD
atpG
sucC
gpmB
minD
yifE
yaeT
ydjN
ybjP
trpE
purC
livG
rimO
glyS
pyrH
ddl
sucA
trpA
ldhA
gnd
maeB
gcvP
fklB
yciT
rpsJ
argG
nusB
hisC
kdgR
atpF
btuB
talB
yajG
rplY
dapA
suhB
thrB
ihfA
rpoB
tyrB
aceF
murD
purF
yfiO
frr
serA
rpsU
degQ
panD
ansA
rpsI
hupA
asd
nrdA
rpsQ
leuS
zwf
sucD
glnS
cysP
pheT
pepQ
purT
metE
yliB
groEL
icdA
infB
rplB
yccU
glyQ
purL
rimM
rbfA
rcsF
mtlA
lolA
oppA
purA
srmB
secG
surA
yhgF
ribF
rplS
adk
solA
ppa
acrA
glnQ
murF
aspS
hisF
rfaE
pnp
rpsD
guaA
fkpA
bcp
yfeY
proA
flgN
purM
ydfH
lepB
yrbD
thrC
ssb
ycgL
ydfG
pckA
rfbA
nuoC
pflB
ybiS
degP
nuoF
rplD
lrhA
rpsB
pyrE
flgF
pth
ispH
glnH
nuoI
ilvD
rpsG
fabI
asnC
yraM
hslU
pepD
rpsM
ydiJ
nadA
yhbL
fusA
lolD
yhjJ
atpD
fis
pykA
asnA
thrA
rplJ
yejK
tig
kdsA
aroH
ycbL
plsB
ileS
proQ
yibN
yfcD
iscS
trpS
metH
valS
mreB
tauA
yfgA
engA
dld
ycdY
yicC
gst
rpsN
nfnB
lipA
yhjN
ubiE
rplL
zipA
rpmC
ppiD
yniC
ycdO
dapB
prc
glpD
apt
hisB
ypfJ
recA
cysB
bioB
serC
yhbS
nagB
acpD
yiaF
fabZ
xthA
aroC
oppD
