genes
glpK
glpQ
glpD
mglA
pspA
glpA
mglB
tnaA
glpB
gcd
glpC
glpF
aldA
katE
ptsG
ycjK
nanA
acs
gcvR
mglC
ykfE
insA-1
nanE
pspC
mqo
aspA
ydbK
uxuB
nrdD
fadH
yegW
cyaA
hepA
uxaC
speD
ptsI
ydhZ
rpsD
yejG
yciD
manB
malF
entB
rimO
metK
fecA
rhlE
moaC
ompX
ndh
rpsE
ompL
rnt
fadI
yihM
rihA
ycfH
yjgR
purU
glpX
pepE
rbsB
xylA
fadB
pdxJ
pflD
yjcH
cspA
hsdR
nadA
coaD
yigN
wecC
yrbH
ucpA
yidQ
rpsF
exuT
cca
tufA
dgoA
yiaO
fepA
fadJ
hpaG
otsA
xylF
ade
yoaA
mutH
yhjW
yagU
edd
rpmA
yfeK
dctA
artJ
lpp
rna
yehT
ygaP
manY
ybjT
flhB
ygaG
yibK
yceD
nadD
ispB
cirA
artP
pfs
thrB
metJ
yjiK
deaD
sdaB
yncB
malY
guaB
sprT
fecE
yacG
entC
frdA
fucI
shiA
rnb
torY
ygfB
nanK
yjhC
ptsH
yjiM
yrbB
nfo
ebgC
chaB
iscA
rbsR
nadE
yccR
cyoA
asnB
yceA
alsB
ybdB
yejA
trpD
goaG
ppiC
metE
fldA
aroG
tsf
emrR
pyrI
nagD
yhjE
yfiQ
yebA
gmk
rplN
map
gabD
rnfG
yeiQ
fucR
ymdC
znuA
dkgA
ydhY
ygaU
ygjR
dgoD
melR
thiD
yqeF
fecB
glpE
potA
ypdC
gltD
yobA
rihC
galS
yedZ
yccM
wzb
fabD
recR
ydeN
talA
yieH
pepA
yoaB
cyoB
napG
lysU
cpsG
yhjA
glmU
yghZ
modC
rcsF
ylbE
ybiU
yebB
panB
yebO
yfcE
dapE
araF
aidB
rpiB
tpiA
rnc
idi
mcrC
ycdO
mltE
yqjI
clpA
wzxE
yihN
ygeV
bipA
yjbL
rpmE
deoC
crp
priC
tag
recX
yjbI
rplL
yeeD
ybjN
gshB
entF
sohB
napC
rrmB
cutC
ybaE
speF
ybgF
gabT
proC
araA
yagV
yigB
priA
mpl
ackA
rpsU
manX
carA
basS
ybaT
fadE
cysD
zntB
bioF
udk
asd
eno
pepT
atoC
rplA
yeiU
feaR
pgaA
yfbR
fldB
sgbH
fabB
ribC
cysC
gcvA
entE
trpB
gspA
yjeA
yaaU
thrC
araH
yecP
dacD
elaD
adhP
menC
erfK
yabN
etp
ybjD
ycdB
fdx
xdhB
mppA
gspE
apbA
ydhX
fhuE
argR
cfa
hypE
yegV
cadC
glgX
yhbJ
yegQ
yiaJ
moaE
secF
glnL
rumB
artQ
gapC
ygcP
ybbP
yegI
yahI
ybiW
mdoC
rsuA
intR
ilvI
nikB
yegS
narP
frdB
yijO
phoE
csiD
htpX
yiaK
hpaE
ybeL
cysM
trpS
yebK
yggW
dinD
bioB
ubiG
folX
fepG
ycbK
bioC
grxA
cspE
hyfR
yrdD
glcC
tonB
pflC
yhdW
avtA
murC
aroE
yegX
ybgD
yhfK
clpP
dhaK
rpsQ
kdpD
rpsL
intD
glyA
uidA
ykgA
argD
yedW
ybhE
hlpA
ybaX
ugpC
nfrA
gsk
wecB
cobB
rspA
fabF
usg
ykgF
flgB
era
ynbC
ydeO
lpxD
fhuC
ygfT
prmA
narH
yehQ
nrdI
uvrC
kdsB
yibQ
ilvG
yjiN
ycgN
yqhD
tkrA
yieL
lon
ytfJ
tauA
trmA
ykgG
tam
dgoR
pdxY
rffH
ygiY
agaV
pyrC
yohGH
recB
yohI
smpA
glnD
yhiW
envZ
ygjQ
thiM
garL
yccT
pabC
ygiS
glnP
ynhG
motB
yejM
yqfB
ykgK
ydfE
yieN
recD
ydjO
metN
btuD
treA
engB
yjgJ
wcaK
yegH
hofC
nlpI
trkA
rimK
gldA
yhgH
yafC
ypdB
yidS
baeS
yhjC
hns
pspE
yifB
prpE
bglJ
yabI
yacH
ybgL
rpiR
ydhV
phnI
yis2
yieM
yecG
yehL
garR
narY
slyD
eutQ
ksgA
yfgI
yfiE
yihW
yqhC
ydcJ
uxaB
yebR
yagW
ssuD
glcF
tolB
fixB
ynfD
yfbG
eutE
yfcTU
ygcO
yfiN
rhtC
thiC
hpaD
fadA
rimI
yccV
tehB
syd
rhaA
yhfX
yjeK
ampE
ybiJ
yeaH
yidZ
ydaM
kduI
yciI
yejH
tdcE
dinG
malM
lacA
wzx
idnR
ydcR
ybcT
ycbS
rpsV
yggF
aslB
ypfI
wcaC
ygcN
yhjV
phoR
argE
yjgL
ynaK
ybhP
dut
adiA
yjgB
cdaR
yehS
frlA
ytfQ
yliE
wcaJ
ydhK
nlpC
yijP
yehZ
ypdA
yigP
yqiG
cysA
lhr
kptA
yfgF
hcaF
ligB
hybC
ilvE
ptsA
yhhY
yjbH
rlpA
sodC
ompT
yccE
yncE
yedV
yihV
ada
soxS
yfbS
yfeS
ubiC
ompF
ycjT
hrpB
uidR
ydiH
rhsC
ycfW
yeaG
osmC
insI
fimE
ansB
secY
acrF
sgcC
yfeC
rmf
ydeH
ybfN
yedY
yhdA
nikD
frvB
ydbD
hha
kdpB
yqjK
fecC
yebS
yqiK
spy
exbB
ydhL
yrfD
cspG
dksA
yliF
yddW
ydjJ
ydfZ
ypfG
dipZ
ydhB
yfcS
yaiE
malS
yhgE
ygcE
yfcL
yegE
yfbE
fdnG
yfcD
speE
yhjG
betI
yeaA
menA
ybiY
ybiS
