,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
3636,YP_003046870.1,0.0539788535715217,-0.108557212710648,0.777427920385352,-0.139636369963197,0.888947303053197,NA,yigF,ECB_03696,b3817,-1,protein,Sta,carbonSource,gluconate,glucose
3637,YP_003046871.1,0.0297572049962898,-0.0622051592697174,0.777380795738243,-0.0800189040052681,0.936222220958595,NA,yigG,ECB_03697,b3818,-1,protein,Sta,carbonSource,gluconate,glucose
3638,YP_003046872.1,0.119705434283461,-0.277402958244255,0.863866150719602,-0.321117985712461,0.74812098088525,NA,rarD,ECB_03698,b3819,-1,protein,Sta,carbonSource,gluconate,glucose
3639,YP_003046873.1,3.24087237855541,-2.15034477130948,0.892615636232907,-2.40903775827248,0.0159946431003919,0.119689643470838,yigI,ECB_03699,b3820,-1,protein,Sta,carbonSource,gluconate,glucose
3640,YP_003046874.1,5.0093913354923,0.0941991364986247,0.582193468421553,0.161800400739668,0.871463037456831,0.924046192923569,pldA,ECB_03700,b3821,1,protein,Sta,carbonSource,gluconate,glucose
3641,YP_003046875.1,1.48820196329987,-1.814716055285,1.00550553820609,-1.80477977130052,0.0711091510703938,0.253634089566703,recQ,ECB_03701,b3822,-1,protein,Sta,carbonSource,gluconate,glucose
3642,YP_003046876.1,0.725004043794163,1.25445123349296,0.940775092421841,1.3334230929346,0.182392998255751,NA,rhtC,ECB_03702,b3823,1,protein,Sta,carbonSource,gluconate,glucose
3643,YP_003046877.1,0.0168131983200542,-0.0328477877244967,0.777348232584501,-0.0422562068679123,0.966294455937363,NA,rhtB,ECB_03703,b3824,-1,protein,Sta,carbonSource,gluconate,glucose
3644,YP_003046878.1,0.789120788005676,-0.293025090209104,0.943844077271925,-0.310459213831229,0.756211770821003,NA,pldB,ECB_03704,b3825,-1,protein,Sta,carbonSource,gluconate,glucose
3645,YP_003046879.1,11.9609805917061,-0.0799271900161592,0.502570508592198,-0.159036769268558,0.87363990479262,0.924453434338579,yigL,ECB_03705,b3826,-1,protein,Sta,carbonSource,gluconate,glucose
3646,YP_003046880.1,0.0889872715682352,-0.165909875239371,0.777492176778059,-0.213391054205721,0.831021957533376,NA,yigM,ECB_03706,b3827,-1,protein,Sta,carbonSource,gluconate,glucose
3647,YP_003046881.1,8.58849927018641,1.82635688044576,0.775144385528691,2.3561505630981,0.0184654316148732,0.129577379266821,metR,ECB_03707,b3828,1,protein,Sta,carbonSource,gluconate,glucose
3648,YP_003046882.1,512.530493897664,0.228055006263976,0.521470788415723,0.437330357385557,0.661871782505963,0.779397128256623,metE,ECB_03708,b3829,1,protein,Sta,carbonSource,gluconate,glucose
3649,YP_003046883.1,0.532689272795986,-0.398053931254851,0.989285316651319,-0.402365146388954,0.687415316586633,NA,,ECB_03709,,-1,protein,Sta,carbonSource,gluconate,glucose
3650,YP_003046884.1,0.159607207512059,-0.26538203590114,0.933125608510456,-0.284401192594819,0.776102945160827,NA,,ECB_03710,,-1,protein,Sta,carbonSource,gluconate,glucose
3651,YP_003046885.1,0.294595578266472,-0.676606847913108,0.995117795064741,-0.679926387879627,0.496551072224146,NA,,ECB_03711,,-1,protein,Sta,carbonSource,gluconate,glucose
3652,YP_003046886.1,1.34865056688874,-2.25254378083938,1.01179331037009,-2.22628846994002,0.025994865288393,NA,,ECB_03712,,-1,protein,Sta,carbonSource,gluconate,glucose
3653,YP_003046887.1,1.51096715369464,-1.80953778670583,1.00194761443793,-1.80602035538648,0.0709151600866084,0.253634089566703,,ECB_03713,,-1,protein,Sta,carbonSource,gluconate,glucose
3654,YP_003046888.1,0.618179597658419,-1.35505108481855,1.01682896553319,-1.3326243948096,0.182655095494586,NA,,ECB_03714,,-1,protein,Sta,carbonSource,gluconate,glucose
3655,YP_003046889.1,0.492165903947631,-0.0109026880071954,1.0153576929047,-0.0107377804722249,0.991432655379943,NA,,ECB_03715,,-1,protein,Sta,carbonSource,gluconate,glucose
3656,YP_003046890.1,2.61670978204997,0.103713670984489,0.827658873368445,0.125309682916091,0.900278386750526,0.940621050307743,,ECB_03716,,1,protein,Sta,carbonSource,gluconate,glucose
3657,YP_003046891.1,33.9453418447658,1.25429468829798,0.539458270051605,2.32510049049391,0.0200665874366806,0.134282450671443,ysgA,ECB_03717,b3830,1,protein,Sta,carbonSource,gluconate,glucose
3658,YP_003046892.1,50.6293882078551,0.106527288627532,0.542147535776605,0.19649132680265,0.844225620561243,0.902926001710841,udp,ECB_03718,b3831,1,protein,Sta,carbonSource,gluconate,glucose
3659,YP_003046893.1,0.268523634177094,-0.355395315115226,1.00517706398027,-0.353564887073669,0.723664992740813,NA,,ECB_03719,,-1,protein,Sta,carbonSource,gluconate,glucose
3660,YP_003046894.1,0.319017686413935,1.32226192107243,1.00674938174987,1.31339730129673,0.189049106410096,NA,,ECB_03720,,1,protein,Sta,carbonSource,gluconate,glucose
