,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
1847,YP_003045079.1,0.794598158336793,-2.86084290229903,1.01652216128013,-2.81434385916025,0.00488769154112213,0.0222358570955447,yedU,ECB_01882,b1967,-1,protein,Exp,carbonSource,glycerol,glucose
1848,YP_003045080.1,0.970523205911707,-2.30230088698618,0.964835000358393,-2.38621203224487,0.0170229332711947,0.0511302264760903,yedV,ECB_01883,b1968,-1,protein,Exp,carbonSource,glycerol,glucose
1849,YP_003045081.1,0.496791761903743,-1.07234880578219,0.949026343524016,-1.1299463003316,0.258498852655093,0.358362022104114,yedW,ECB_01884,b1969,-1,protein,Exp,carbonSource,glycerol,glucose
1850,YP_003045082.1,2.0425453567328,-1.31688912138623,0.760976149126598,-1.73052614447597,0.0835363142683082,0.156587918923256,yedX,ECB_01885,b1970,-1,protein,Exp,carbonSource,glycerol,glucose
1851,YP_003045083.1,2.10444707931792,-0.208972321298103,0.618637887160352,-0.337794250296113,0.735518243074987,0.79546954480087,yedY,ECB_01886,b1971,-1,protein,Exp,carbonSource,glycerol,glucose
1852,YP_003045084.1,0.0532466944757267,0.0711972115725211,1.31877457636144,0.0539874007648505,0.95694520233563,NA,yedZ,ECB_01887,b1972,1,protein,Exp,carbonSource,glycerol,glucose
1853,YP_003045085.1,18.4438503905247,1.73438991026912,1.03755291067495,1.67161586886289,0.0946000935381468,0.171422629994915,yodA,ECB_01888,b1973,1,protein,Exp,carbonSource,glycerol,glucose
1854,YP_003045086.1,0.129807048031705,-0.518867416567549,1.26853076481251,-0.409030219022112,0.682517484639495,NA,yodB,ECB_01889,b1974,-1,protein,Exp,carbonSource,glycerol,glucose
1855,YP_003045087.1,13.0404537001424,1.28708008385428,0.402538774202437,3.1974064769398,0.00138669369556244,0.00980765078513437,yeeI,ECB_01890,b1976,1,protein,Exp,carbonSource,glycerol,glucose
1856,YP_003045088.1,3.51374854097111,-2.78690270402526,0.701730524349071,-3.97147139439374,7.14300788782983e-05,0.00108189614753875,yeeJ,ECB_01891,b1978,-1,protein,Exp,carbonSource,glycerol,glucose
1857,YP_003045089.1,2.68391828375696,-1.70918817716059,0.779701953750007,-2.19210452011847,0.0283719604513483,0.0731991329698854,shiA,ECB_01893,b1981,-1,protein,Exp,carbonSource,glycerol,glucose
1858,YP_003045090.1,33.4771346692325,0.0540149708409301,0.449926533174198,0.120052868320209,0.904441267900769,0.932255384073982,amn,ECB_01894,b1982,1,protein,Exp,carbonSource,glycerol,glucose
1859,YP_003045091.1,6.74328659159483,0.622869709859399,0.414276411266671,1.50351237222255,0.132706968927749,0.218860851169492,yeeN,ECB_01895,b1983,1,protein,Exp,carbonSource,glycerol,glucose
1860,YP_003045092.1,0.912787109050952,-0.412260587289509,0.83762906700534,-0.492175598398713,0.622595213093997,0.700719673762645,yeeO,ECB_01896,b1985,-1,protein,Exp,carbonSource,glycerol,glucose
1861,YP_003045093.1,4.88652056255914,0.300614981263802,0.539932561025137,0.556763942320951,0.577688722750311,0.667491359752158,cbl,ECB_01897,b1987,1,protein,Exp,carbonSource,glycerol,glucose
1862,YP_003045094.1,0.791159108234829,-0.975279819932572,0.943840281554668,-1.03331023160626,0.301458740624394,0.402990847687314,nac,ECB_01898,b1988,-1,protein,Exp,carbonSource,glycerol,glucose
1863,YP_003045095.1,7.55185668216424,-0.411352440243973,0.404162886072659,-1.01778875403721,0.308778357594263,0.409367178462088,erfK,ECB_01899,b1990,-1,protein,Exp,carbonSource,glycerol,glucose
1864,YP_003045096.1,3.41804769141958,-0.88932453025883,0.575769465915304,-1.54458439168021,0.122446823961042,0.206391995663467,cobT,ECB_01900,b1991,-1,protein,Exp,carbonSource,glycerol,glucose
1865,YP_003045097.1,0.510073999515407,-1.59253520423233,0.998695742566231,-1.59461499269054,0.110798357837221,0.192206119403196,cobS,ECB_01901,b1992,-1,protein,Exp,carbonSource,glycerol,glucose
1866,YP_003045098.1,0.645181676089966,-1.90200728176921,0.921921660227777,-2.06308991731389,0.0391040859506172,0.0911198983943626,cobU,ECB_01902,b1993,-1,protein,Exp,carbonSource,glycerol,glucose
