genes
flgE
flgN
trpA
fbaA
thrC
rpsS
glnA
rplI
trpC
rplF
hisF
serA
asnA
rpsG
ppa
rpoA
rpsB
lysC
flgL
proS
rpsQ
folE
rplJ
ybcU
argG
serC
asd
rpmE
purD
ychF
yraL
aroG
rpsP
fabD
ilvC
purB
flgG
rpmF
ftn
hisC
rplY
upp
purF
flgC
gdhA
gnd
rplE
hsdM
fusA
clpX
hupA
icdA
ndk
apt
purE
guaA
gltB
tyrA
lysS
aroF
potF
rpsC
btuB
cysI
accC
rplL
galU
hisG
htpG
leuD
trpS
pyrI
dacA
rpsA
rpsO
flgB
hisJ
purL
gltD
yjjK
yhgF
artJ
rpsJ
gcvP
metE
ydjN
rpmA
rne
leuC
gmhA
thrA
yifE
talB
flgH
ppc
ycdO
trpE
speA
purA
thrB
cysN
accA
bipA
rpoZ
rpsE
yibN
pal
ptsG
livJ
hisH
rpsT
glyA
nlpA
cspC
rplD
fabI
hisB
groES
trpB
dapB
valS
ybiS
bcp
rplB
rpsI
metG
trxA
ilvA
adk
rpsD
wzzB
yidC
gapA
pyrC
livK
argD
pykF
pgk
trpD
rpsH
slyB
pheT
asnB
atpH
secD
leuS
rplA
purH
purT
aceE
tolB
yejK
leuA
oppA
purM
groEL
atpF
aspC
malP
purN
hflB
aroA
gltX
tktA
atpC
leuB
hisA
cysP
proQ
argH
glnS
metA
flhD
flgM
purC
tyrB
ahpC
thrS
panD
ydiJ
tufA
rplP
ybeD
tig
aroK
infA
tyrS
rpmD
cysJ
atpA
murA
pgi
sucA
codA
glmS
hslU
tpx
nusA
dapA
deaD
ackA
flhA
frr
rimO
lolA
map
pyrG
infB
fabG
pyrF
flgK
yaeT
cysH
ybeZ
glmM
nfnB
prlC
pntA
hisD
cspA
rpsM
rpsF
eno
acrA
cyoA
aroD
secA
rpoB
hemL
fkpA
yadF
cysM
ompA
metQ
mdoG
secB
crr
purK
sodB
pdxB
yrdA
nadE
glnH
ppiB
rpmC
bglX
guaB
metH
mdoB
engA
rpoC
hflC
kdsB
pyrD
pheS
ibpA
nusG
asnC
rbsK
sspA
ilvI
ptsI
rho
degP
rnb
fecA
ilvB
argB
ydgH
purU
dnaK
ppiC
ileS
infC
cysD
mnmA
atpD
yfiO
ftsZ
rfaE
yihD
rhlB
lrp
pepD
solA
ygaG
argE
pyrB
ppiD
acnB
rbfA
ppsA
yajG
yfbT
rpiA
serS
yiaF
mdoD
yeeX
adhE
cysS
ilvG
atpG
fabZ
hns
proA
yleA
pntB
yfiF
vioA
ilvD
yijP
gyrA
fldA
clpB
yniC
rpsK
rplK
kdsA
zwf
pgm
ydgJ
serB
nuoC
ptsH
aspS
pflB
glnB
tolC
metN
argS
yhbG
sucC
ydfG
atpE
sucB
yjeQ
yjeI
ybaK
eda
pepQ
fabF
alaS
rbsB
fadR
prsA
gyrB
cspG
slyD
gshB
aroH
ygiF
malQ
ybgI
rfbD
aceF
nuoF
mdh
yfcD
rplO
clpP
mgtA
lpdA
greA
pheA
aroB
rfaD
aroE
yeaD
yhbL
sucD
iscS
hslO
suhB
nagD
proB
metB
tolR
yfcL
ybiC
pta
ybjX
yfgL
pnp
oxyR
rpsL
nfsA
yhjJ
dnaJ
murC
livG
ispG
imp
hpt
prfB
plsB
glmU
gsk
ycfH
nlpB
lepA
pcnB
ydcL
fur
trxB
surA
gpmA
hfq
fis
lolD
ycdY
fabH
yajQ
ddl
ygfZ
yhcB
hflK
panB
flgF
cysK
ysgA
secG
galF
gph
fklB
ydhD
ybiT
