genes
hupA
flgE
glnA
secB
atpD
ndk
rbsB
folE
apt
purC
rplD
gapA
rpoA
rho
serA
rpsS
rpsJ
groEL
rpsE
rpmF
tpx
rplF
groES
ahpC
glpK
ychF
pgk
metE
yajG
bcp
hns
flgM
gdhA
rpsT
upp
rpmB
serC
sucC
adk
atpA
rplO
asd
galU
sucA
potF
rpsP
hslU
ppa
rplJ
purD
livJ
atpG
metQ
trpE
proV
atpC
sucB
degP
tktA
flgN
rplP
flgH
rplA
dapA
aspC
icdA
crr
rpsK
thrB
yniC
fusA
ompA
hsdM
accD
pntB
rpsI
aroA
flgL
mdh
pepQ
rbsD
eda
trpS
proS
rplY
rplB
gnd
ibpA
lysC
thrC
htpG
cyoA
leuB
nfnB
ybcU
fbaA
ycdO
rpsC
yadR
asnA
hemL
nusG
tig
cysJ
yjeI
argH
yagU
purB
rpsM
argG
gpmA
flgK
yeeX
hisD
talB
rplK
trpC
ygaG
dnaK
yhcB
purT
xthA
yhbS
def
asnC
yibN
hisG
sucD
lrp
pyrG
yifE
malE
rpsQ
artJ
glmS
yaeH
rpmD
metA
purN
yadF
rpsB
hslV
gltA
frr
fabD
leuC
minD
rplI
infA
mglB
ppiB
rpsA
fucU
cspC
proQ
rpsG
pheA
trpB
ftsZ
rimM
rne
rpsU
ilvC
hisH
accC
fabZ
aroD
hlpA
purA
glnB
hflK
cysH
argB
purH
yraL
atpB
clpX
livK
pdxB
ydhD
purM
fis
proA
malP
yajC
murA
yaeT
pnp
mtlA
ybgI
rpiA
pntA
metB
infC
hisC
ppsA
pheT
yhjN
rbsK
rplC
rpmE
livG
rpoZ
yghU
prsA
greA
rpoC
rplS
ygiN
yhbL
crp
argD
pheS
tyrB
ihfA
yjjK
ycdY
accA
yajQ
ackA
rpoB
infB
atpE
katG
purE
pyrI
ptsN
yggX
yiaF
flgG
maeB
kdsA
aceE
tyrA
ydcL
thrS
aroG
nusA
gmhA
dnaJ
yfiA
leuA
fklB
ilvE
acrA
cysK
rplN
trxA
ybaB
trpD
hisF
yfcD
ihfB
hflB
hisB
pyrB
fur
pykA
hisJ
mreB
panD
gph
cmk
rplV
hflC
glnH
cysP
ribF
adhE
pta
trxB
pspA
wzzB
rplE
deoD
hupB
purL
atpH
iscA
purF
lpdA
thrA
proX
queF
yebY
fabI
yjgA
deoB
ldhA
pflB
rbsA
aceF
grpE
tolC
nagE
pyrC
ycgK
sdhB
dcrB
rpmG
tolR
tolB
yfgA
ftn
yfcZ
yidC
argT
ybeZ
