genes
mgtA
araA
alsB
araB
pmrD
yaiL
ydcP
yejA
flgF
idnD
ybaL
entA
flgL
yejG
manZ
yebG
ycjK
tnaA
yajD
phoQ
rstA
yrdD
yhjU
slyX
ytfM
hrpB
ybjQ
ftsK
idnO
dinI
ynjB
ydaO
napA
ygjO
bcsC
