,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
2691,YP_003045924.1,1.65963250245712,2.83450161066892,0.885291954919652,3.20177043846081,0.00136585798523108,0.021431918680023,gcvH,ECB_02736,b2904,1,protein,Sta,carbonSource,gluconate,glucose
2692,YP_003045925.1,23.1421732880182,0.811459102638288,0.423524114604114,1.91596906683057,0.0553690331637217,0.177024460845902,gcvT,ECB_02737,b2905,1,protein,Sta,carbonSource,gluconate,glucose
2693,YP_003045926.1,6.97021501034166,0.435246744843877,0.678471280065009,0.641510934408562,0.521190779025604,0.641421818379394,visC,ECB_02738,b2906,1,protein,Sta,carbonSource,gluconate,glucose
2694,YP_003045927.1,6.44020093787097,0.624542979162521,0.585670692821556,1.06637225802386,0.286255397210393,0.438213068613328,ubiH,ECB_02739,b2907,1,protein,Sta,carbonSource,gluconate,glucose
2695,YP_003045928.1,28.7384288684661,-0.0398346828723749,0.441000327816844,-0.0903280119304559,0.928026560831574,0.957651642184662,pepP,ECB_02740,b2908,-1,protein,Sta,carbonSource,gluconate,glucose
2696,YP_003045929.1,12.1269865175408,0.75124931819982,0.524690035837759,1.43179642624682,0.152202090349039,0.307866597919288,ygfB,ECB_02741,b2909,1,protein,Sta,carbonSource,gluconate,glucose
2697,YP_003045930.1,10.5684311164504,0.765640723854555,0.37314909209459,2.05183595531963,0.0401856077099304,0.146591601458105,ygfE,ECB_02742,b2910,1,protein,Sta,carbonSource,gluconate,glucose
2698,YP_003045931.1,0.285397655276187,1.29898980931184,1.45467296820149,0.892977210484542,0.371869377046352,NA,ygfA,ECB_02743,b2912,1,protein,Sta,carbonSource,gluconate,glucose
2699,YP_003045932.1,186.102905411346,0.607676299200768,0.438169926775811,1.3868507674003,0.165487272911542,0.322511269765508,serA,ECB_02744,b2913,1,protein,Sta,carbonSource,gluconate,glucose
2700,YP_003045933.1,40.89857907677,1.02713497536057,0.485924804723835,2.11377350029358,0.0345346173442745,0.134729201851338,rpiA,ECB_02745,b2914,1,protein,Sta,carbonSource,gluconate,glucose
2701,YP_003045934.1,0.371499300290015,0.0758994647935499,1.40064492373137,0.0541889407569128,0.956784631736789,NA,yqfE,ECB_02746,,1,protein,Sta,carbonSource,gluconate,glucose
2702,YP_003045935.1,21.8853114599324,0.254355842532332,0.443766072566653,0.573175504520185,0.566525868165768,0.676174216088931,iciA,ECB_02747,b2916,1,protein,Sta,carbonSource,gluconate,glucose
2703,YP_003045936.1,2.09503383292302,-1.8288498446432,1.16291213295336,-1.57264662808067,0.115800664518239,0.266578876032279,sbm,ECB_02748,b2917,-1,protein,Sta,carbonSource,gluconate,glucose
2704,YP_003045937.1,1.5400087949922,-1.11024433438855,1.08437194449645,-1.02385933168358,0.305901721428755,NA,argK,ECB_02749,b2918,-1,protein,Sta,carbonSource,gluconate,glucose
2705,YP_003045938.1,0.260827826737679,-1.08099889266191,1.46334013722068,-0.73872018211367,0.460076928026658,NA,ygfG,ECB_02750,b2919,-1,protein,Sta,carbonSource,gluconate,glucose
2706,YP_003045939.1,1.44573678903905,-2.7253226881213,1.27821361746478,-2.13213398048969,0.0329958338704761,NA,ygfH,ECB_02751,b2920,-1,protein,Sta,carbonSource,gluconate,glucose
2707,YP_003045940.1,0.868372341318198,-1.74526718625394,1.3765634544435,-1.26784361492401,0.204853803226484,NA,ygfI,ECB_02752,b2921,-1,protein,Sta,carbonSource,gluconate,glucose
2708,YP_003045941.1,35.2236927235901,0.569555615216368,0.451428180164877,1.26167492469865,0.207065783414479,0.3667040512917,yggE,ECB_02753,b2922,1,protein,Sta,carbonSource,gluconate,glucose
2709,YP_003045942.1,0.138598844384404,-0.197791784358598,1.40017638824445,-0.141262048138514,0.887662930110864,NA,yggA,ECB_02754,b2923,-1,protein,Sta,carbonSource,gluconate,glucose
