genes
araA
idnD
idnO
edd
araG
yejG
araF
gntK
entB
araB
ptr
mppA
psiF
rplT
yhdW
slyX
mglB
yaiL
araD
osmY
ycjY
entF
entC
cirA
argT
yciK
yeaM
sufI
ydfH
glpQ
nuoI
yrbB
rnpA
ytfQ
lepB
elaB
fhuE
lnt
proX
ynfD
rimO
rlpA
entE
rnk
fis
ihfA
rffT
moaE
pstS
ybjQ
vacJ
zipA
ccmG
ybhC
yfhM
rplW
secG
fumC
fxsA
yhfG
hscA
nudE
flgL
ycaK
lolA
dinI
ilvN
rna
yraM
rseA
yciL
rplC
yhiN
yiaD
dacB
yacG
yaiE
mukF
yciN
rpsM
ppa
yebG
sixA
yidQ
yheR
alsB
folA
ynjB
yajD
rhlE
flgF
nadA
ybdB
eda
prfB
yaeH
miaA
rnfG
lpxD
ybaY
cysM
ydgT
gudD
ydaO
ygaD
flgE
hdhA
dsbC
flhD
metJ
flgD
fepA
malM
yggS
rpsH
pth
sufC
tolQ
ybdZ
ybiI
dhaK
yheL
engB
yjgF
pdhR
yfcL
entA
nuoB
ybhF
yfhQ
trmA
yifL
yfgM
gcvH
ribD
nrdF
bcsC
rbsB
pepE
panD
yfaS
yoaF
tgt
rplD
lolB
treA
mutS
exbD
yhjU
yrbD
yggG
ynhG
livJ
pyrD
yjgA
ybfE
idnK
idi
garR
livK
yjeI
tnaA
rplR
frlB
cdh
ykfE
nth
rpmG
yiiS
yccV
hlpA
sdhB
yqjD
sucB
rpsI
ycfU
ygdI
flgG
ybbO
osmB
ftn
truA
usg
yqiC
xylF
hflC
ybgF
potF
damX
secB
atpC
yhdE
yeaZ
ygcE
nemA
ynjE
glpK
rplI
pta
sirA
yliB
tonB
yebK
gnsB
farR
yiaJ
chpA
ybiS
tehB
btuB
ydeI
yfcB
ppsA
iadA
sdhA
rlpB
ftsN
gcvA
ybdL
rpsF
pyrH
dppF
mutL
ybeL
flgM
ykgE
ycfD
nuoK
kefA
katE
tktA
yifE
yiiU
lipA
bioD
ymbA
rbfA
yffB
