,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
860,YP_003044092.1,2.14322943101628,-0.688926956977795,1.03056896716761,-0.668491851516959,0.503819681584132,0.559131627533702,ybjT,ECB_00874,b0869,-1,protein,Sta,carbonSource,lactate,glucose
861,YP_003044093.1,25.9552452604251,1.92280539374377,0.524918938989258,3.66305204656203,0.000249227874393402,0.00118107794830864,ltaE,ECB_00875,b0870,1,protein,Sta,carbonSource,lactate,glucose
862,YP_003044094.1,28.1470785521698,1.65969783662948,0.782796755637471,2.12021552807524,0.033987873487502,0.0643776195689426,poxB,ECB_00876,b0871,1,protein,Sta,carbonSource,lactate,glucose
863,YP_003044095.1,0.866055297770418,-2.86072019705263,1.31046724187347,-2.18297726615653,0.0290374842278657,0.0572136871438878,hcr,ECB_00877,b0872,-1,protein,Sta,carbonSource,lactate,glucose
864,YP_003044096.1,1.78286573487265,-3.82287966507042,1.28421820777434,-2.97681472037046,0.00291259970039662,0.00892703580488794,hcp,ECB_00878,b0873,-1,protein,Sta,carbonSource,lactate,glucose
865,YP_003044097.1,0.27836150755587,-1.29663996407055,1.32421431156431,-0.979176824134168,0.327492617783559,NA,ybjE,ECB_00879,b0874,-1,protein,Sta,carbonSource,lactate,glucose
866,YP_003044098.1,0.0328036927449636,0.0500656729417587,1.22140158038315,0.0409903456372254,0.967303592460335,NA,aqpZ,ECB_00880,b0875,1,protein,Sta,carbonSource,lactate,glucose
867,YP_003044099.1,9.17903483465735,0.993343307662436,0.675065199593619,1.47147758210676,0.141162005812288,0.194366467393823,ybjD,ECB_00881,b0876,1,protein,Sta,carbonSource,lactate,glucose
868,YP_003044100.1,1.69528198829649,-1.60568617958846,1.12060038208557,-1.43288027137746,0.151892056206243,0.204639338969918,ybjX,ECB_00882,b0877,-1,protein,Sta,carbonSource,lactate,glucose
869,YP_003044101.1,9.4819434971326,0.365475014067312,0.671255119008431,0.544465142563362,0.586121428990037,0.636255106377568,macA,ECB_00883,b0878,1,protein,Sta,carbonSource,lactate,glucose
