genes
ppsA
mglB
iscA
argT
glpK
thrB
metE
ihfA
yaeH
secB
mtlA
yejG
rbsB
rplD
potF
rpsM
rpmD
lysC
yhdW
ndk
glnA
maeB
rplF
yibN
ychF
galF
pyrD
yifE
pyrI
yjeI
rcsF
artJ
rpsI
trpE
tktA
rpmF
trpS
rpoA
asd
hupA
yciN
frr
glpQ
osmY
flgH
yhjN
rpsE
hlpA
purC
atpG
yccU
galK
adk
ydcL
secG
rpsQ
rbsD
yjgA
gdhA
ppa
ybhC
lrp
rpsK
ibpA
lolA
groEL
galU
accD
pyrG
yhbS
ackA
minD
fis
livK
pta
ybgI
hns
ynfD
malE
dinI
fumC
yraL
yrbB
trxA
mppA
pepQ
gltA
sucC
aspC
mreB
livJ
degP
atpD
rho
yfgA
crp
hslU
folE
accC
yeaA
astB
fabD
purT
ygjG
atpA
tyrB
rne
purD
flgE
sucB
kdsA
yoaF
argG
sucD
damX
argH
gapA
yfcL
metA
dksA
ygiF
rplT
hflC
yghU
rimM
gcvT
ilvD
ilvC
aceE
yhbL
pyrB
eda
coaA
htpG
deoB
fabZ
rimO
katG
ybiI
mdh
yhgI
tig
pgm
purB
pyrF
grxC
rbsK
yceH
upp
serA
rpsC
astA
atpF
purH
sixA
proX
yhfG
yliB
flgD
thrS
bolA
yfcD
dapA
argD
yagU
fklB
nuoI
ydaA
hisJ
cmk
yahO
folP
infA
fucU
rpsB
degQ
atpC
gnd
aceF
proS
gltI
cysP
cysJ
trpC
yebV
ribF
proA
ycdO
leuB
yadR
ygiN
rpoD
ydhD
crr
rpsJ
yjbJ
rplP
trpR
ssb
yjfH
udk
yciK
gcvP
ydfH
rplI
rpsA
xthA
yjjK
ldhA
murD
rnk
aroG
yggX
metJ
aroD
serC
yraM
accB
tpx
bcp
grpE
yacG
ybjP
fkpA
purN
lepB
rbsA
sucA
purM
ybaY
talB
dnaJ
purA
metQ
psiF
yadF
metB
fur
yajG
rph
yajC
pyrC
icdA
engA
glpD
zwf
rpsS
rplC
cysH
ybiS
livG
aroL
nusB
ddl
trpB
iscU
prfB
ptsN
gpmA
sdhB
trxB
lolB
ompA
cyoA
sseA
yceD
trpA
rpsP
gmhA
asnA
yrbD
gshB
ihfB
flgM
ppiB
acrA
nrdA
valS
kch
rpmB
cysI
nfnB
infB
yiaD
usg
rpmG
ftn
purL
yniC
yiaF
rplN
murA
glyQ
dnaK
fusA
hemY
ispA
yqjD
folA
pheT
emrR
glmS
apt
psd
hflK
rihA
aroH
yaeT
yjgF
rplV
rplB
rpsT
flgN
cysM
nusG
ycjG
ytfQ
rlpA
hisB
pyrH
dcrB
nagE
mglA
ycfM
mogA
sdhA
ftsZ
aceA
argB
ysgA
ycbX
ilvB
rpoC
yfiA
ynhG
wzzB
ybhE
yliJ
hisG
yaiL
oppA
pgk
hupB
yebY
pfkA
ymdB
srmB
pfs
rplW
ybeL
dppA
ycjY
leuC
cysE
btuB
gutQ
yciO
ybaB
yecJ
pflB
wecC
glpF
fabH
fabB
asnC
yggS
msyB
yiiU
purE
hisC
yheL
fkpB
ybaK
fldA
solA
yeeI
rplO
yfeY
leuS
betA
thrC
ptr
rpoZ
pstS
ybfF
nlpA
nudE
purF
ahpC
proV
aroA
ychH
yfhM
rplR
rnfG
ansA
queF
yfiF
hemX
ybiB
ydcJ
deoC
nusA
rplJ
ybdQ
yhjJ
ppiD
flgK
gst
dsbC
flgL
trpD
metG
ilvE
lysA
prsA
ygaG
proQ
nuoF
greA
rpoB
yejK
serS
nlpB
ydcS
araF
argI
hemL
tolR
nagB
ycdY
rseB
murQ
glcG
rpmC
ygfE
phnB
mdoH
fmt
zipA
minC
yeeX
speA
xseB
molR
tas
yfaS
artI
thyA
glmU
rpsR
dacB
vacJ
pepA
yfgM
yiiS
hsdM
pckA
gltX
ycfD
hisD
yrdA
yeaZ
lrhA
ycbL
cysS
tolB
ybgS
glnH
guaA
rplE
slyX
manA
ecnB
nagA
trmA
panD
pykA
murC
moeA
guaC
aspS
yfiO
ybhF
agp
lpdA
pspA
tufA
rfbD
lpxD
hisF
truD
rof
metN
aroE
pnp
rpmE
ybcU
ybeM
groES
rplY
ygfZ
narX
ucpA
rpsG
hflB
yfgD
rplS
ileS
hmpA
slyA
tyrA
rpsU
panC
hpt
ypfH
rpiA
selD
ycfF
ygiM
iadA
imp
kdgR
tgt
yjgD
pth
dacC
glgC
accA
yghJ
yjgR
fbaA
pal
rbfA
aldB
yeaD
thrA
pdxB
surA
malP
rna
bioD
rnb
def
rob
acnB
clpX
betB
dacA
yfcF
prlC
fruR
ycaR
ydiA
pepD
ilvH
glmM
hslO
yffB
fumB
rsuA
mdoG
pspB
yicC
ydjA
hisA
clpP
clpB
map
gabD
mdaB
sfcA
argE
yciI
glyA
glnB
recA
pheA
rfaD
baeR
yniA
dps
nuoE
ygdH
serB
yfcZ
rpsH
yrbI
rpmI
sohB
pepB
yajF
glnQ
hslV
gltD
ybiC
aspA
deoD
cutA
ubiG
atpH
rhlB
rpsF
yecO
ypfJ
metK
mdoD
murF
glyS
ygfB
ftsA
cysK
fabA
fabF
ppiC
ycgL
fdx
hnr
atpB
panB
tolC
galM
glnS
wecE
mraW
dapB
nrdR
pfkB
recE
pheS
trxC
ilvA
mhpA
ybbP
ilvG
yggV
argS
yfcH
nuoC
yccJ
flu
proB
oxyR
cdd
yiiT
ybeZ
ribD
nfsA
acrD
seqA
ispH
leuA
sodA
lolD
ilvI
hisH
phoP
rplA
xdhD
livF
aceB
plsB
suhB
yidC
yggN
fadB
yfcB
nuoB
rplM
dnaB
hfq
yraP
yeaY
rseA
rhsE
ybgK
gpsA
dhaK
rfaE
rplL
yagR
ltaE
yciT
codA
gcvA
arcC
hemC
nadE
asnB
ygdK
flgG
rhsD
ushA
aroK
ugpB
yeiP
fabG
yhgF
arcA
purU
ynfE
gyrB
elaB
ydcH
ispG
hisS
acs
metH
fbaB
yfaY
astC
rpsO
tyrR
ribC
mtlD
pdxA
rpmA
acpP
menB
malM
fic
wrbA
fadL
galE
alaS
gph
yegH
insG
yfhJ
yggJ
dinJ
sufI
ydfG
rpsN
mgsA
yijP
yggG
yajQ
purK
aroF
leuD
slp
rsmC
ymbA
bipA
pepE
lipA
glk
ygiQ
yihW
rihC
flhD
dld
nagD
dcp
rtn
guaB
add
pntB
pdxJ
ybgF
uspA
hisI
iscS
slyB
iscR
tesB
yqjH
ygcE
acpD
ygiC
metC
infC
yobA
cheB
ybeD
lepA
yjeQ
secA
garR
yhcB
intB
ydgJ
phoU
sodB
fabI
erfK
astD
nanR
rlpB
yrdC
ycgK
potG
gcvH
celF
ycfH
mpl
rng
yigB
uvrC
yhdE
ydhF
gnsB
apaG
nirB
dut
xni
avtA
proP
secD
mnmA
pbpG
ycfP
tyrS
nemA
hslJ
rbsC
pdxH
yebR
yccC
plsX
udhA
sodC
ykfE
insA-2
insA-3
insA-4
insA-5
insA-6
insA-7
insA-8
insA-9
yccV
insA-10
potD
insA-11
insA-12
ydiD
cspC
insA-13
insA-14
asmA
insA-15
insA-16
insA-17
insA-18
insA-19
insA-20
mutS
insA-21
insA-22
ygjF
insA-23
ftsY
insA-24
insA-26
insA-27
insA-28
yhiR
atpE
aroC
acrB
ybjL
ompR
hpaD
ebgA
hyaB
pepN
fpr
hemE
sbm
lon
cysG
ptsI
rhsB
rplK
wza
rhlE
creA
adhE
treF
ipk
cutC
malK
fdhF
hycE
secF
yhbG
aroB
hypF
tsf
recB
fadE
ilvN
rpsD
sseB
argK
tmk
fxsA
mviM
gpt
rrmJ
yggE
yrbC
