genes
mgtA
mdoB
ybjX
rstB
yagU
thiM
pmrD
talA
ycfD
slyX
wrbA
sfcA
yhiQ
yihE
nadR
rstA
udhA
mviM
fumC
rnfB
ynhG
yebG
amiB
ybiN
glcB
mrdA
ribD
fadA
djlA
tilS
yncD
smpA
mrcA
fumB
barA
flgJ
ynfD
fepB
dacC
entA
ygiQ
argR
ompT
rumB
yebF
zntA
mutL
yahO
lpxD
yceF
phoP
fadD
yfiC
fadB
fdhD
yhjU
ompX
yniA
yneI
acs
trmA
ybaX
yneH
yeiU
ompF
hsdR
nadA
poxB
frdA
rnk
htrB
yicH
smp
acnA
ydbK
yfeX
yajD
yegQ
fldB
rimO
rbsK
mdaB
wecC
fxsA
yfcN
ampH
astC
ygiT
speD
erfK
yaeQ
nagA
galM
spr
bfr
ytfM
ypeA
sapD
yfjF
yqjG
yeeD
nadD
wbbD
idi
hypB
ugpB
yieH
insA-1
rnt
elaC
fdx
pckA
yciU
apbA
yebU
yjgJ
yrbH
nth
yeiG
dapE
rluD
lysA
flu
yjbN
lpxA
ybeL
lrhA
uup
yejG
ubiD
cpxP
yceA
gudD
mqo
gabD
rep
cyoA
cbpA
ycjX
narP
kdgK
rpmH
phoQ
yfbR
ycjG
entD
yjbD
ycjK
yidR
rnd
truA
yfcM
nudF
ycgN
ygjR
sirA
yqeF
aceB
