genes
glpQ
entB
poxB
pspA
glpK
entC
gcd
betB
cirA
entE
yghJ
entF
yghA
yaiW
ptsG
pepE
sufC
ycaC
fepA
slp
sodC
osmY
ybiL
nrdE
yebV
yjeF
fhuE
ydgH
sufS
edd
ygaM
ygiW
ybiX
ybgS
yjhT
rhlE
yncE
yhjG
yahO
glpF
ycbB
iscR
yjbJ
astB
glpB
astA
glpA
ybdK
glcE
yddV
ybdB
hepA
ybeM
moaC
narX
ampH
phnB
yfaS
treA
proP
ybaY
fes
ydcJ
yiiT
cheB
gntT
slt
nrdF
ydbK
yccC
narZ
dinJ
yneK
astD
pbpC
prpC
cpsG
yqjG
yrdD
sufB
tnaA
yigI
ptsI
yegP
aldB
yhdP
dinG
ybaS
hyaB
mglC
proV
yfgC
proX
uxuB
ycgB
lhr
mhpA
msyB
yegH
ygiB
prpD
cdd
sufA
yccJ
rplC
fecB
ygiS
ptrB
betA
ompX
deoC
ychH
yqhD
crp
sufD
ftsN
ygdI
garR
sms
fecE
gnsA
manB
celF
atpB
rhsB
yajO
ydiD
ygaE
ynhG
prpB
ygcE
yrbE
xdhD
molR
fhuF
acrD
insG
yggB
fhuC
recE
yfhG
glpC
pdxJ
appA
psiF
ycgV
rpsU
chiA
yifL
yliE
ebgA
wrbA
yeeZ
guaC
sfsA
hypF
narG
ycjK
ygiT
ybiI
glpT
livM
dmsA
evgS
ydaL
fabB
ycjG
blc
yegO
hycE
ykfE
gcvH
rhsA
torS
torA
yrbH
torT
mviM
flhD
phoA
osmB
ydeP
ydiU
yhhA
apbA
cytR
ybhF
nadB
purU
dsbC
bcsC
glnG
fepB
