Entrez
946178
945184
947426
945511
945181
948900
946117
946884
946792
944827
945022
946389
946199
945341
949065
945777
948444
945553
945437
945435
945621
947263
946312
946355
946373
946590
946525
946505
946129
945442
947280
946391
946300
947456
945744
946301
945937
944848
946826
945152
945742
945950
945906
948438
944980
945335
945841
944830
945978
945092
944843
946394
945100
949014
945753
945307
945314
945312
946529
945049
945503
944796
945771
945652
949129
945620
945951
944790
949093
948800
945637
945979
945413
945381
946054
945999
945788
946724
945493
945491
946424
945212
945879
946175
948477
946201
946409
945716
947376
944817
944905
945765
946013
945988
945747
945838
945869
2847738
945480
945676
945633
945289
945290
945828
945672
945804
945767
946059
944989
945556
945752
945773
945358
944943
945354
946362
945357
945653
946744
945060
947044
946585
945227
944803
947507
944770
946333
945957
945818
945802
948203
945997
945300
945402
945051
944777
944993
946987
945038
946495
946272
946209
944807
945397
945399
946960
945127
945396
945600
945159
945074
947904
948586
946195
946905
946947
948753
948808
948537
948547
948978
947921
947755
948532
948538
948919
948914
947941
948882
947942
948423
946725
949015
946812
948384
948327
946734
948587
948725
948362
948658
948233
948422
947934
946735
949079
946765
948496
947862
948429
947278
948591
949024
946570
946630
948217
948406
948218
947570
946685
949045
948215
947148
948626
944885
945130
948878
944865
948642
948602
947784
949057
947813
946941
948121
948122
947817
947828
948320
948666
948667
948411
949030
947412
947289
948729
945142
948090
948529
947135
946898
948162
946953
946913
946919
946887
946876
946783
946784
948552
947057
947030
947302
946980
948138
2847718
948857
948039
948427
947362
946776
947526
948240
948237
946917
946956
948517
947766
947691
949041
949039
948326
949036
948971
944923
947745
947742
947006
948454
948328
948321
949081
948056
948065
947839
947946
947924
948604
948063
947673
944963
948301
946970
947176
947955
947962
948221
946778
946677
946672
946676
947867
948760
948911
947140
948963
947555
947553
945086
946769
947453
947472
948157
948917
948381
947324
948763
947293
948683
946916
948232
948272
948229
948118
947493
947143
948199
947599
948264
948261
948267
948498
948260
948266
948171
949043
948075
947082
946795
946757
947040
947969
946759
948697
946762
948060
948067
946793
947687
946994
946993
947812
948572
948520
948766
948125
948657
948735
947363
946653
948158
