id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,signChange,pick_data,growthPhase,test_for,vs
ECB_00024,0.61319990232849,1.32430194314714,1.03569824865066,1.27865615769118,0.201018164916293,NA,insB-1,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00025,0.0523642383532942,-0.230368705151266,1.11462988905746,-0.206677308237327,0.836261880175157,NA,ECB_00025,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00026,0.131279416112483,0.474414993942291,1.21616161941722,0.390092062081047,0.696468472350181,NA,ECB_00026,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00027,13.6957234234217,-0.11442144119996,0.617933046220051,-0.185168024108575,0.853097248429593,0.913261430506906,rpsT,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00028,0.144764570265521,1.19233704741524,1.20544329220745,0.989127448070813,0.322600789770049,NA,yaaY,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00029,3.01220623628301,-0.0777793358801465,0.718749323014258,-0.108214830107887,0.913825281314102,0.95253691940083,ribF,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00030,8.2247721871573,-0.403025553121153,0.598033450147565,-0.673918077695665,0.500363398292339,0.65776861241095,ileS,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00031,1.11684612944712,0.768158637140641,0.986820109131279,0.778418102785592,0.436322570078194,NA,lspA,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00032,0.176222240750865,-0.964926728786631,1.2169627500176,-0.792897505509249,0.427837540802101,NA,fkpB,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00033,3.73380465564351,-0.76346976146659,0.914679431134531,-0.834685612772131,0.403894744333532,0.568847792177916,ispH,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00034,0.173425012313345,0.267903103016837,1.2107764360457,0.221265540888611,0.824885679402566,NA,rihC,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00035,1.21932030580404,-0.244114225920655,1.01760572236927,-0.239890775527765,0.810414932154505,NA,dapB,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00036,4.15666917704961,-2.11532653101789,0.883536235080769,-2.39415934177789,0.0166585100208189,0.0725135142082707,carA,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00037,4.56608864074569,0.495098082140537,0.852779054667817,0.580570171641225,0.561530180504169,0.70519528654087,carB,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00038,1.26024630188591,-1.9516457035695,1.07963568738348,-1.80768913660066,0.0706548962947659,NA,caiF,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00039,0.23833937422124,1.48184769308539,1.2354881677959,1.19940257762969,0.23037144580513,NA,caiE,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00040,0.0763385625232219,-0.23036872450518,1.11462988928416,-0.206677325558824,0.836261866646648,NA,caiD,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00041,0.29725316271779,-0.296261350246606,1.21510882592301,-0.243814664107606,0.807374362692007,NA,caiC,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00042,0.121737753532763,0.48598020513633,1.17777718605806,0.412624909778457,0.679881447982159,NA,caiB,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00043,9.66675409638809,-1.51204082490043,0.748040876674601,-2.02133449126761,0.0432451509998846,0.134037326659328,caiA,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00044,5.65849354258226,1.57199037073968,0.820116360271543,1.91678943000136,0.0552646883278437,0.157040138352401,caiT,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00045,0.168249106597063,0.348396784122433,1.22993824918714,0.283263638928774,0.776974748182937,NA,fixA,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00046,0.0408808098821171,-0.223548165646449,1.11454972056746,-0.200572627242355,0.841032763391032,NA,fixB,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00047,0.0591219806512587,0.903453984079072,1.11415299026077,0.81088862299568,0.417429634352147,NA,fixC,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00048,0,NA,NA,NA,NA,NA,fixX,NA,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00049,0.0952171445697596,0.683244536310894,1.14873037938142,0.594782334109429,0.551988977690054,NA,yaaU,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00050,1.22226034678823,-0.844400166029636,0.938778748049514,-0.899466639806273,0.368404157376512,NA,yabF,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00051,1.76428244455646,-2.32931233755048,1.07225428458739,-2.17235069239832,0.0298292211383403,NA,kefC,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00052,18.5323625165159,-1.70991357313997,0.658642097368576,-2.59611947060696,0.00942832759866923,0.0505775994715131,folA,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00053,0.347288512750312,0.299312109396143,1.18415986811518,0.252763260650402,0.80045115971009,NA,apaH,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00054,0.579449413748888,-1.03186957060075,1.16744862643768,-0.883867218850874,0.376767894975255,NA,apaG,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00055,3.58865640998168,-0.804877752407055,0.728095777262469,-1.10545587207397,0.268962105342829,0.43944498536234,ksgA,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00056,2.46320292167022,-0.448630542616296,0.804727856675224,-0.557493491613223,0.577190304609928,0.716583149999742,pdxA,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00057,10.5508425422041,-0.294906992668844,0.523706996478189,-0.563114479378786,0.57335693245681,0.713582278937138,surA,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00058,22.2112567079467,-0.625913429514053,0.598074330044023,-1.04654789224607,0.295308145402494,0.467856615731338,imp,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00059,1.00124644367957,-0.0949392007535212,0.910654530990389,-0.104253805941392,0.916967935596037,NA,djlA,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00060,2.29350076940141,-1.66183238679154,0.933042694416645,-1.78108932928364,0.0748978586733272,0.188511464745243,rluA,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00061,1.52416744486845,1.18035358161071,0.860125061515553,1.37230460362463,0.169968633109809,NA,hepA,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00062,1.72522376410775,-1.32341394094852,0.956277096451471,-1.3839230761245,0.166382010023176,NA,polB,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00063,1.07261805327246,-1.66797330052702,1.13505842673214,-1.46950435435219,0.141696041638574,NA,araD,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00064,9.91764813569833,-1.62478479409662,0.750682428414369,-2.16441031865975,0.0304328726038143,0.107452846410287,araA,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00065,8.77943428344856,-1.89210682968312,0.730390528233801,-2.59054130159455,0.00958251221504809,0.0509537176464833,araB,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00066,6.46442722929644,-1.29181924995286,0.606368754248763,-2.13041856279899,0.0331370726161235,0.113832574402776,araC,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00067,8.78246696525939,-1.04447095771162,0.72906248874921,-1.43262199582306,0.151965892308329,0.295447769687914,yabI,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00068,0.126523399496379,0.389143944196039,1.21242787972046,0.320962550189593,0.748238771220169,NA,yabJ,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00069,0.144420566151197,-0.703321964984677,1.18112227694569,-0.595469223392707,0.551529865589553,NA,thiP,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00070,0.0884265098960179,-0.469735791676008,1.13365175275107,-0.414356340504113,0.678613158192002,NA,tbpA,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00071,2.20534953113933,-1.23522479206357,0.952851228069636,-1.29634590970302,0.194856338339988,0.35062295531086,yabN,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00072,4.34885355326621,-0.0349868070657225,0.759693870126795,-0.0460538230483327,0.963267350796189,0.97869726259384,setA,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00073,4.23770915166431,-0.757729969908303,0.830992639724912,-0.911837161589227,0.36185444468271,0.530533543899185,leuD,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00074,1.88781651621199,-0.270024206106563,0.90149767736124,-0.299528454578992,0.764536864407037,0.858834580130865,leuC,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00075,1.69682266186815,0.374438018148528,0.811833540283734,0.461225115209779,0.644637104549745,NA,leuB,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00076,2.21179941655453,0.177585597992761,0.876756405583424,0.202548389566187,0.839488032858299,0.906081218168224,leuA,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00077,125.861832102449,-1.40343368513258,0.520837873610832,-2.69456918599822,0.00704796928328909,0.0417239781570714,leuL,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00078,0.824495102707287,0.954472559223007,0.970379195545477,0.983607813939654,0.325308381661029,NA,leuO,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00079,2.28370433717136,-0.966420938280243,0.856116179105023,-1.12884321295099,0.258963979726517,0.429831801863827,ilvI,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00080,9.3057931064917,-0.801708768722935,0.765004058486035,-1.04797975883885,0.294647932688392,0.467684666116749,ilvH,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00081,30.0649479361939,-1.98112096808652,0.57416579768895,-3.45043361353226,0.000559686801188012,0.00809314375547818,fruR,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00082,18.4029636958618,-0.890019737686355,0.578738327046799,-1.53786209776009,0.124082336353967,0.258650503949115,yabB,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00083,19.6708609695606,-1.72999383730949,0.629566716603365,-2.74791184426512,0.00599761324246477,0.0378141568011724,mraW,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00084,19.3798811033187,-2.40368843368361,0.766605125650556,-3.13549747224009,0.00171562906881207,0.0164700390605959,ftsL,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00085,14.0906485256594,-0.827234215236781,0.720786136120065,-1.14768330546661,0.251099325470919,0.421107084075875,ftsI,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00086,3.10173316971978,-1.05989911789775,0.817049754075113,-1.29722714266959,0.194553044214035,0.35062295531086,murE,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00087,1.24289970896934,-0.766522414520715,0.951327908194942,-0.805739438439393,0.420393104241944,NA,murF,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00088,2.34849365378471,-2.25319437354857,0.900471399069938,-2.50223868950841,0.0123410690806656,0.05988453193241,mraY,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00089,2.15176226630155,-1.72043095137367,0.886841464895166,-1.93995321540028,0.0523853758871496,0.152020306496042,murD,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00090,1.60657283106332,0.917967759701098,0.797875336077736,1.15051527249072,0.249931707561896,NA,ftsW,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00091,1.41397745247134,0.121572289784561,0.833162446945783,0.145916669948606,0.8839871717251,NA,murG,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00092,2.35493498727052,1.11136104393537,0.78193203024753,1.42130134198947,0.155229173561588,0.299189020929346,murC,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00093,6.76202641003375,-1.49793927559931,0.745365732208081,-2.00967016710279,0.0444661094368897,0.13660990443238,ddl,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00094,3.18155061444342,-1.87363714419886,0.856762568314596,-2.18688025538352,0.028751266672453,0.102740944889892,ftsQ,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00095,11.9159208255891,-0.878864708347641,0.591339890358645,-1.48622598048411,0.137219357721088,0.276619272772591,ftsA,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00096,22.8940678329722,-1.57875577076031,0.497776775370557,-3.17161396207175,0.00151594375140677,0.0152972505823774,ftsZ,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00097,1173.34409807018,-2.29440577374432,0.557735888780044,-4.1137854312423,3.89223244470338e-05,0.00138252096435864,lpxC,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00098,1.84291733381667,-0.993757383161426,0.849555778414594,-1.16973765397245,0.242106560192609,0.409116318650878,yacA,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00099,34.3883154182924,-1.05251158834514,0.593502174664589,-1.77339129202004,0.0761638909417013,0.19061907933291,secA,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00100,0.341456356238767,-1.67846875098067,1.24090880876723,-1.352612487817,0.176179460864248,NA,mutT,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00101,0.712008956463066,-2.10172335565828,1.23537471327195,-1.70128409872642,0.0888896524239809,NA,yacG,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00102,1.40328986037755,-0.4604838759946,0.928095568678008,-0.496159976984395,0.619781546113262,NA,yacF,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00103,1.00673009995573,-2.79788638009642,1.19412440899745,-2.34304429171282,0.0191271123013937,NA,coaE,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00104,3.06472280191109,-1.35860221897375,0.796229412540493,-1.70629494160348,0.0879531794223145,0.20639730550999,guaC,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00105,0.398132997814716,0.986055373808676,1.20986094205867,0.81501546130651,0.415063459968287,NA,hofC,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00106,0.0408808098821171,-0.223548165646449,1.11454972056746,-0.200572627242355,0.841032763391032,NA,hofB,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00107,0,NA,NA,NA,NA,NA,ppdD,NA,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00108,2.24249092161209,-0.418478265796495,0.92142925001387,-0.454162124536633,0.649712141720936,0.778602404653429,nadC,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00109,0.91888137771822,-0.992566843923832,1.06037362234478,-0.936053880451111,0.349245446943641,NA,ampD,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00110,1.16574462273934,-1.9694174312101,1.07705393765262,-1.82852256731203,0.0674711619247475,NA,ampE,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00111,21.9784892271077,-2.01794166290884,0.52806374742687,-3.82139783831363,0.000132697383856358,0.00280560183010585,aroP,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00112,3.47150947235703,-1.95876250993067,0.828014387876355,-2.36561409875303,0.0180001958191884,0.0754464122723126,pdhR,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00113,49.109844221524,-0.905169309526184,0.504406477212362,-1.7945235646629,0.0727296408625797,0.184525488817059,aceE,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00114,21.539281853321,-2.11680023166296,0.560541403016872,-3.77634947261737,0.000159143662251636,0.00317572072088659,aceF,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00115,34.7423211785025,-0.931376363718957,0.471435341712565,-1.97561845986256,0.0481980062933215,0.143223626816911,lpdA,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00116,1.26702914191354,-1.41997620669366,1.02124941926884,-1.39043036882242,0.164398229955153,NA,yacH,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00117,34.1922467470359,-1.01205267189041,0.562804925364796,-1.79822994838651,0.0721405755062458,0.18373378669593,acnB,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00118,57.049011645863,-1.94750549622649,0.594900592845835,-3.27366541510772,0.00106162233540486,0.0127109232200393,yacL,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00119,0.415747401361234,-0.799130673711981,1.19238711420535,-0.670193986660574,0.502734136721069,NA,speD,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00120,0.81774492423083,-1.53423225493263,1.12011308658931,-1.36971192757357,0.170776843903028,NA,speE,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00121,2.46240676861897,0.33372756638744,0.85453058983482,0.390539051916151,0.696137984010648,0.814338427232641,yacC,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00122,1.54853297435233,0.4352374525065,0.893414820016746,0.487161666400768,0.626143768537907,NA,cueO,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00123,41.7558201664746,-3.01318711319268,0.64617052188355,-4.66314542546665,3.11412522799338e-06,0.000291088758153486,gcd,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00124,2.0225598432504,-0.648627259950893,0.855653671883436,-0.758048824266899,0.448421754486041,0.609051390542495,hpt,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00125,3.54743312005352,-0.757105277393222,0.723869128667309,-1.0459145823598,0.295600471105558,0.467902349985268,yadF,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00126,1.87000168077744,-1.7994604590285,1.04997994082447,-1.7138046062247,0.0865646171692867,0.204465605571571,yadG,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00127,17.6223205556479,-2.06594276428773,0.780921312804413,-2.64551976033104,0.00815655229211444,0.0468803782226383,yadH,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00128,1.33659104431033,-1.47130581750368,1.05493834563513,-1.39468417618081,0.163111098701227,NA,yadI,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00129,0.973784998339263,0.140812705362255,0.977612412023431,0.14403735430364,0.885470972709496,NA,yadE,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00130,3.83705299161334,-0.914178507135954,0.736788512343687,-1.24076107569593,0.21469402442667,0.377147959823706,panD,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00131,0.958264096208902,-1.64048230559267,1.11635792707629,-1.46949492255503,0.141698597989215,NA,yadD,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00132,4.16247462638006,-1.51919271583131,0.725340654204054,-2.0944541120453,0.0362195467295491,0.1212729756447,panC,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00133,2.28079994262717,-1.40093732459002,0.909575293099845,-1.54021039843288,0.123509076046144,0.258061316538767,panB,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00134,6.25211474020085,-0.154907568792602,0.787129375757275,-0.196800644930282,0.84398354640543,0.908687806176391,yadC,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00135,0.92383391251843,1.79495875046024,1.11748909936852,1.60624273782586,0.108220586426958,NA,yadK,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00136,0.176978764333994,0.201123224586042,1.23306436284914,0.163108456172818,0.870433041898942,NA,yadL,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00137,0.393226979618056,1.68443674941992,1.17893601026159,1.42877707929726,0.153068315437442,NA,yadM,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00138,0.521370114690622,0.229485178596173,1.20800212455763,0.189970840225311,0.849331980541388,NA,htrE,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00139,0.235294117647059,-0.969785064976245,1.18461730428322,-0.818648403555977,0.412987042332373,NA,ecpD,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00140,0,NA,NA,NA,NA,NA,yadN,NA,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00141,0,NA,NA,NA,NA,NA,folK,NA,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00142,1.38389307921906,0.0977845873169382,0.838967892787647,0.116553432089074,0.907213941922277,NA,pcnB,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00143,0.363469041700198,0.995676266793662,1.14283639301153,0.871232551642777,0.383627189648795,NA,yadB,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00144,216.993928868836,-2.74216590116641,0.600995248102623,-4.56270812427152,5.04979943624537e-06,0.000373685158282158,dksA,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00145,49.2033506716472,-2.5888132435199,0.636877324550088,-4.06485384818611,4.80625700900263e-05,0.0015907217115262,sfsA,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00146,0.0523642383532942,-0.230368705151266,1.11462988905746,-0.206677308237327,0.836261880175157,NA,ligT,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00147,1.52606854748339,-0.118888085665533,0.810346920256368,-0.146712577901722,0.883358890310003,NA,hrpB,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00148,5.32646387783525,0.123879542688841,0.66544251320275,0.186161148755905,0.852318390136544,0.912977961931545,mrcB,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00149,22.4444352655423,-2.15316842475407,0.649085966856629,-3.31723151431137,0.000909142478085054,0.0117814500819051,fhuA,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00150,0.311571877165029,-0.418824393612442,1.23428735217117,-0.339324868618081,0.734365010355626,NA,fhuC,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00151,0.269179856311144,-1.42664544422255,1.23832653034615,-1.15207532848688,0.249290120275767,NA,fhuD,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00152,0.28116951951737,-1.53080952941283,1.24084322040485,-1.23368488801782,0.217320347246141,NA,fhuB,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00153,37.3091413412778,-2.55616302580044,0.479744499187869,-5.32817578967058,9.92040858662871e-08,1.71129928276336e-05,hemL,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00154,2.88166843181773,-0.106357029225316,0.815027720883589,-0.13049498379026,0.896174822564499,0.94513449220579,yadQ,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00155,66.5465529719514,-1.33563993990234,0.543905946555239,-2.45564504003211,0.0140631989722402,0.0642062760275029,yadR,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00156,0.182597191757183,-1.07957415563097,1.21999881380767,-0.884897709253972,0.376211803639455,NA,yadS,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00157,0.109577345488874,0.618754388118094,1.16408997773424,0.531534846921734,0.59504820015211,NA,yadT,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00158,7.52804531422563,-0.771584334220345,0.638304327085466,-1.20880323300242,0.226738449239647,0.38944631126655,pfs,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00159,0.630519015634032,0.0144667391012712,1.16443424051448,0.0124238351964636,0.990087468714083,NA,dgt,1,mrna,Sta,Na_mM_Levels,baseNahighNa
ECB_00160,19.9729112984338,-0.169756596347343,0.631551849014991,-0.2687928103007,0.788089126353915,0.87096844331335,degP,-1,mrna,Sta,Na_mM_Levels,baseNahighNa
