,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
1,YP_003043230.1,0.0345170641396138,0.0167354483925419,1.31879645224543,0.0126899404104761,0.989875164211161,NA,thrL,ECB_00001,b0001,1,protein,Exp,carbonSource,glycerol,glucose
2,YP_003043231.1,216.697240562313,0.996159383453677,0.312464247364775,3.18807476968956,0.001432234964429,0.0102391414499902,thrA,ECB_00002,b0002,1,protein,Exp,carbonSource,glycerol,glucose
3,YP_003043232.1,46.8253436262275,0.96999362476076,0.383628185599693,2.52847330089798,0.0114559799316154,0.0407213643407042,thrB,ECB_00003,b0003,1,protein,Exp,carbonSource,glycerol,glucose
4,YP_003043233.1,218.194234108105,1.25925989413208,0.382227214793046,3.29453227137135,0.000985856238847558,0.00788684991078047,thrC,ECB_00004,b0004,1,protein,Exp,carbonSource,glycerol,glucose
5,YP_003043234.1,0.0928836879676988,-0.0199657271813056,1.2895550360198,-0.0154826483737598,0.987647127426999,NA,yaaX,ECB_00005,b0005,-1,protein,Exp,carbonSource,glycerol,glucose
6,YP_003043235.1,27.7100935097974,0.329965016441202,0.368654534833434,0.895052102343696,0.370759236589905,0.472326421747736,yaaA,ECB_00006,b0006,1,protein,Exp,carbonSource,glycerol,glucose
7,YP_003043236.1,0.225682431780626,-0.397266114988909,1.15275756630733,-0.344622431116619,0.730378240133383,NA,yaaJ,ECB_00007,b0007,-1,protein,Exp,carbonSource,glycerol,glucose
8,YP_003043237.1,166.253703628128,1.52199836174855,0.351973049734008,4.32419005630901,1.53093273283873e-05,0.000362137181695953,talB,ECB_00008,b0008,1,protein,Exp,carbonSource,glycerol,glucose
9,YP_003043238.1,9.28467546095552,0.809811506315891,0.407930729192806,1.98516916810437,0.0471256533607326,0.107009080283211,mogA,ECB_00009,b0009,1,protein,Exp,carbonSource,glycerol,glucose
10,YP_003043239.1,0.0112771630477337,0.132473197959429,1.31871207737155,0.100456498603906,0.919981917163056,NA,yaaH,ECB_00010,b0010,1,protein,Exp,carbonSource,glycerol,glucose
