,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
1,YP_003043230.1,0.0345883148751253,0.00619373489686397,0.695828253231607,0.0089012408853746,0.992897931110989,NA,thrL,ECB_00001,b0001,1,protein,Exp,carbonSource,glucose,glycerol
2,YP_003043231.1,216.687687751045,0.785679795291319,0.238191848247029,3.29851672537714,0.000971970895343692,0.00632633688021947,thrA,ECB_00002,b0002,1,protein,Exp,carbonSource,glucose,glycerol
3,YP_003043232.1,46.8251677166651,1.073088010646,0.285467899033849,3.75904966645221,0.000170559980335685,0.00169824482351323,thrB,ECB_00003,b0003,1,protein,Exp,carbonSource,glucose,glycerol
4,YP_003043233.1,218.159361709715,1.12311947647662,0.292439618259527,3.84051751661055,0.000122775210897892,0.00136991287949227,thrC,ECB_00004,b0004,1,protein,Exp,carbonSource,glucose,glycerol
5,YP_003043234.1,0.0930044374909297,0.00920340018122047,0.836338081278846,0.0110044016734806,0.991219935010592,NA,yaaX,ECB_00005,b0005,1,protein,Exp,carbonSource,glucose,glycerol
6,YP_003043235.1,27.712779147481,0.71468762105494,0.255157741104853,2.80096389770613,0.00509502186531578,0.02236985931399,yaaA,ECB_00006,b0006,1,protein,Exp,carbonSource,glucose,glycerol
7,YP_003043236.1,0.22597316753564,0.235563992459913,0.838684967869232,0.280873035149763,0.778807783280052,NA,yaaJ,ECB_00007,b0007,1,protein,Exp,carbonSource,glucose,glycerol
8,YP_003043237.1,166.249611712895,0.277016577662723,0.258606843139739,1.07118811822406,0.284084853011561,0.406736055831313,talB,ECB_00008,b0008,1,protein,Exp,carbonSource,glucose,glycerol
9,YP_003043238.1,9.28522516766716,0.29424910728974,0.278992128136888,1.05468605603584,0.291568931149689,0.414097161120897,mogA,ECB_00009,b0009,1,protein,Exp,carbonSource,glucose,glycerol
10,YP_003043239.1,0.0113090176390844,-0.0493003057959496,0.695791371010191,-0.0708550117894858,0.943513148726457,NA,yaaH,ECB_00010,b0010,-1,protein,Exp,carbonSource,glucose,glycerol
11,YP_003043242.1,0.376358261932115,0.865065965688852,0.83389761292908,1.0373767142111,0.299560326161805,NA,yaaI,ECB_00013,b0013,1,protein,Exp,carbonSource,glucose,glycerol
12,YP_003043243.1,558.054321034305,0.483260544327862,0.284159560067522,1.70066614761449,0.0890056953111864,0.182185450816277,dnaK,ECB_00014,b0014,1,protein,Exp,carbonSource,glucose,glycerol
