genes
glpK
pspA
yghJ
glpQ
hupA
purC
yaiW
rpsS
betB
rpmB
rbsB
yghA
pgk
entB
ampH
proV
flgE
tpx
crp
yhjG
yajG
rplC
rbsD
narZ
sucC
yfaS
atpD
rpoA
narX
yhdP
poxB
ygaM
rplJ
ndk
pbpC
adk
folE
rho
dinG
rpsU
slt
yccC
proX
flgM
fucU
mdh
rplO
ybdK
ahpC
hyaB
yneK
rplP
rhsB
atpB
secB
lhr
gnsA
dmsA
sucA
rpsJ
yigI
mglB
entC
ydbH
glpD
betA
proP
flgL
glpF
lepB
mhpA
molR
evgS
ibpA
rpsK
nrdE
gntT
rhlE
metQ
rpmF
ptrB
glk
rplW
glnA
pepE
apt
cheB
aroF
rhsA
sucB
narG
ydeP
rpsR
bcp
rnk
torS
hslU
groES
xdhD
recE
acrD
metB
allB
celF
yegO
atpA
sucD
ychF
yjhT
yeeJ
rplD
rhsE
hycE
yliE
glcE
insG
prpC
lrp
yfaQ
rplS
ycgV
trpE
gdhA
glnB
agaR
yjeF
asnA
fdnG
ydhV
aidB
ydiD
mltD
yjeI
yeeZ
yegH
hipA
gapA
cysH
ygcE
malE
phoA
hns
topB
talC
torA
spy
hypF
ygeR
gph
bcsC
metE
gltA
ycaC
ydiF
ygaE
lysS
rplF
yniC
ebgA
ytfM
hyi
ybhF
cytR
rtn
ydgH
wza
cirA
rpsG
eda
cusR
treC
arcC
rpsT
yagR
hemL
sixA
thrB
yaeH
ydiU
accD
ygiB
rpsE
chiA
hrpA
atpG
fbaA
hisD
nrfA
ydeM
edd
cpsG
yphE
xdhA
yfhG
prpB
menF
nadB
ppa
rpsB
yoaC
yjcS
yjcP
xthA
cysJ
yadR
ycjN
ybcU
umuC
ynfE
hisF
norV
rplB
yeeR
citC
torT
ygaG
hpaR
ybiX
araB
rhsD
entE
flgN
flgD
ychH
yciR
sodC
ygiQ
rplK
ccmH
adhP
potF
def
modA
trpC
stfR
otsB
yraJ
nirB
argB
lysC
gcl
ycbJ
proQ
mglA
slp
insI
maeB
serA
groEL
ybeY
upp
sgaE
mdlA
phnJ
dinB
yfhA
kdpD
allC
eutB
eutD
sspB
yhcB
entF
ybiL
appA
yhbS
rbsC
pepQ
yjgL
idnD
ftsI
rpmD
argH
astB
ygbD
eaeH
hrpB
proA
dhaR
ygdI
metA
ynfF
sbm
alkA
hpaD
wzc
yehI
bcsA
ycjK
livG
ycbB
ydcM
alsA
hsdM
pspB
gcd
yjgI
dhaK
dapA
yieL
polB
nfnB
yhdZ
asd
treF
asnC
pflC
fdhF
yfdE
yqeB
ptsA
wcaA
yddV
rfbD
mqo
ygiW
recB
yjbJ
lacZ
moaC
aspC
rumB
glpB
ygfE
yadD
sufC
ybgG
torZ
proS
fepE
ydhK
hpaB
rpsC
folP
ypdA
hisH
atpC
garR
oxyR
yifE
zraR
yrbE
tynA
ftn
ygfT
ycbS
fhlA
yfbE
yhiKL
yjbH
galK
yqiK
tdcB
yciM
wcaJ
frlC
ldcC
yegD
ddg
rpsA
torR
pdxB
argK
livM
gadB
dnaJ
phoE
yphG
purD
uvrY
nfi
osmB
hcp
dnaK
aceK
yhcP
tdcE
ydcT
argT
ybgI
yojL
ssnA
yjeA
rbsA
hepA
hupB
yjfJ
manB
nfrA
ybdB
nagE
napA
prpD
aslA
rplI
rpsP
ygaA
ygfK
yrdD
gadA
fhuE
yhbL
hslV
ubiB
ybdH
ytfR
ychK
tktA
yibN
yfaA
grxC
rus
phrB
prpR
fdrA
yneB
yehX
ligB
caiA
yagX
aroA
ycdQ
cdaR
yajO
xseB
sdhB
yliB
serC
flgH
ydjC
menE
amiA
yfhK
xerD
yqhD
pnp
fis
yhgE
hflC
ycaN
dinJ
hflB
ycjT
flgG
purA
ydhO
uxuB
yjgB
yfaW
ychA
folA
eutT
purN
accC
mcrB
yjbB
yhhI-2
mrdA
yddA
glcF
treA
hisG
ada
narQ
deoB
rne
greA
dedD
pykA
yejG
flhD
trpA
galR
cyaA
ybjL
ptsN
yjeJ
degP
rpmI
dos
dacD
ybcK
rplY
minD
rbsK
ygjK
ycaQ
ymcA
ygaF
ygiT
yhcS
kefB
yedY
nudE
cdh
recQ
ynfJ
yggX
ybhH
lpp
recN
htpG
envY
cls
aroD
tap
yejO
yfcTU
emrK
yfhH
nikE
yjdA
sms
folD
osmY
dkgB
rlpB
yagU
livK
ygeZ
tadA
rrmA
yghU
atpE
glpA
hfq
ygcR
hflK
yebV
rtcR
katG
yegP
rplA
ilvY
atoB
yfbG
yhiJ
tar
agaA
citA
yfdW
thiC
tig
xasA
ygjQ
frcK
yahF
ispH
ygfM
ybjR
cadA
caiC
htrE
macB
yciF
gnd
yehQ
yheS
ydhT
yieC
betT
ssuD
purB
gpmA
tdcG
insL-1
yifL
ydhS
allD
kdpB
nfsA
pstS
frvR
citE
fes
icdA
ygcU
idnO
