genes
mglB
glpK
insA-2
insA-3
insA-4
insA-5
insA-6
insA-7
insA-8
insA-9
insA-10
insA-11
insA-12
insA-13
insA-14
insA-15
insA-16
insA-17
insA-18
insA-19
insA-20
insA-21
insA-22
insA-23
insA-24
insA-26
insA-27
insA-28
mglA
lldD
ykgG
glpD
mppA
glpQ
rbsA
fucI
ycjY
glpF
mglC
ppsA
pdhR
aspA
aldA
tnaA
ydiA
acs
oppD
crp
gcd
maeB
pflD
rihA
fruB
abgB
rbsR
lrhA
kbl
gpmB
yehT
nanA
yihW
pckA
ymdC
yieL
rihC
yibO
edd
ykgF
yggB
yfhM
ygiM
glgC
betB
ndh
ypfJ
yffB
kdgR
trpR
rplC
argT
yfeK
prkB
moaB
parE
fucR
ytfL
malK
fumB
yebK
aceA
ytfG
glgX
pspE
rbsB
sdhB
ygiB
rplM
acnA
gabT
dhaK
putA
betA
dadA
mdoB
ihfA
sufA
xerD
yjeP
dsbC
ybjQ
frdA
hsdR
queA
gcvT
tehB
ykgE
lplA
sdhA
rplV
gcvA
yghZ
ade
folA
sucB
sucC
rpmB
agp
ydgI
gntR
proP
waaF
araF
tatA
tolA
lpp
rpiB
ydfH
yaiW
sseA
fruR
lrp
gcvR
yhdW
yieK
pstB
yeiU
ycjG
ygiS
yjiY
metJ
mqo
gltP
uxuB
yhiQ
rplX
apbA
ucpA
sufB
ynfD
ychJ
prfC
pepE
yjhC
ppx
yigN
tyrR
tolQ
yegU
dctA
wecG
cysB
yadG
fruA
yeeX
ptr
malT
gabD
lepB
nagB
pqqL
malY
ygaP
rplS
cspC
sufI
xylF
mntR
ynjE
shiA
fldB
ygjD
yciL
rplU
rplQ
yggN
fruK
flhD
astC
yfcD
ugpQ
uxuA
rluC
yigP
msbB
sseB
ompX
sfcA
yfbQ
nanE
lldP
dnaG
cmk
udhA
flgA
cyaA
pyrE
murQ
yadR
glnQ
yebE
surA
mipA
frsA
yliA
malM
yaeH
rpsK
yiiM
yeeI
hslV
galK
ydjF
murP
uvrD
nuoI
ysgA
hrpA
folK
yggE
yfiQ
adk
sbp
entF
malE
rfaH
ligT
yjiA
lipA
fkpB
ybaE
ydcH
sbcB
hmpA
yidQ
malF
ftsX
ygaD
ybaQ
slmA
rbsK
glnP
yjcO
oppB
yfcH
visC
narX
lldR
glcB
ycbK
yfeS
alsB
uxaC
pqiB
rplT
trmE
csrA
galS
cspE
ygiQ
potF
yjgJ
yqeF
rseC
ygfE
hemA
rplW
yfhQ
yhjW
tesB
ybeX
mepA
gpt
dnaN
frdB
insA-25
seqA
moaC
ychM
fdhE
dadX
yrbB
yeiG
hscB
