,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
1,YP_003043230.1,0.0469602329412727,0.0198789811251691,1.39288722153212,0.0142717808146039,0.988613152986751,NA,thrL,ECB_00001,b0001,1,protein,Sta,carbonSource,glycerol,glucose
2,YP_003043231.1,182.898722036479,0.747632341335706,0.454449514564347,1.64513838693923,0.0999412759473218,0.197461363513686,thrA,ECB_00002,b0002,1,protein,Sta,carbonSource,glycerol,glucose
3,YP_003043232.1,41.9621076184805,1.52956578857698,0.460384175305231,3.3223682972224,0.000892567963869019,0.0139160212759132,thrB,ECB_00003,b0003,1,protein,Sta,carbonSource,glycerol,glucose
4,YP_003043233.1,178.921538549459,1.06283854036906,0.515345197503859,2.0623817695732,0.0391714035615633,0.10946176417192,thrC,ECB_00004,b0004,1,protein,Sta,carbonSource,glycerol,glucose
5,YP_003043234.1,0.15122134955216,-0.303659390513225,1.43002301936224,-0.212345805907831,0.831837262195096,NA,yaaX,ECB_00005,b0005,-1,protein,Sta,carbonSource,glycerol,glucose
6,YP_003043235.1,27.0289230626919,0.0974941710543481,0.472608143587894,0.206289655345764,0.836564658597041,0.897389052846515,yaaA,ECB_00006,b0006,1,protein,Sta,carbonSource,glycerol,glucose
7,YP_003043236.1,0.0984377045983535,-0.156704913108316,1.41573909472553,-0.110687706295697,0.911863995026341,NA,yaaJ,ECB_00007,b0007,-1,protein,Sta,carbonSource,glycerol,glucose
8,YP_003043237.1,145.403055904449,1.12220520890116,0.490600733848643,2.28741037563833,0.0221718812481182,0.0767649096043337,talB,ECB_00008,b0008,1,protein,Sta,carbonSource,glycerol,glucose
9,YP_003043238.1,8.86515360498028,0.899958116528948,0.482516717556685,1.86513354622418,0.062162687450518,0.144504869639526,mogA,ECB_00009,b0009,1,protein,Sta,carbonSource,glycerol,glucose
10,YP_003043239.1,0.0379747773232496,0.179198367119739,1.39259701398086,0.128679269968764,0.897611439186615,NA,yaaH,ECB_00010,b0010,1,protein,Sta,carbonSource,glycerol,glucose
11,YP_003043242.1,0.461288573595087,-1.28554991272364,1.27535850943434,-1.00799101053853,0.313458777822374,NA,yaaI,ECB_00013,b0013,-1,protein,Sta,carbonSource,glycerol,glucose
12,YP_003043243.1,564.910001082785,1.34214827533022,0.467848907590588,2.86876436720191,0.0041207866460809,0.0308638510022794,dnaK,ECB_00014,b0014,1,protein,Sta,carbonSource,glycerol,glucose
13,YP_003043244.1,54.5280383354972,1.34699965348736,0.468161423984974,2.87721197107986,0.00401205989957013,0.0304377464215449,dnaJ,ECB_00015,b0015,1,protein,Sta,carbonSource,glycerol,glucose
14,YP_003043245.1,1.65526621901174,-3.09959000073183,1.20356991524701,-2.57533024169659,0.0100144418922028,0.0496451071314863,insL-1,ECB_00016,b0016,-1,protein,Sta,carbonSource,glycerol,glucose
15,YP_003043246.1,0.0846188867323091,-0.148922915682911,1.39316228197354,-0.106895598316047,0.914871805218557,NA,mokC,ECB_00017,b0018,-1,protein,Sta,carbonSource,glycerol,glucose
16,YP_003043247.1,0,NA,NA,NA,NA,NA,hokC,ECB_04280,b4412,NA,protein,Sta,carbonSource,glycerol,glucose
17,YP_003043248.1,0.120858740878878,0.0439303678242672,1.3988919876417,0.0314036882135029,0.974947599834416,NA,nhaA,ECB_00018,b0019,1,protein,Sta,carbonSource,glycerol,glucose
18,YP_003043249.1,0.941684254827683,-2.34573718055754,1.20401066328578,-1.9482694398702,0.0513827318056158,0.128173067613669,nhaR,ECB_00019,b0020,-1,protein,Sta,carbonSource,glycerol,glucose
