genes
hupA
flgE
glnA
secB
atpD
ndk
rbsB
folE
apt
purC
rplD
gapA
rpoA
rho
serA
rpsS
rpsJ
groEL
rpsE
groES
rpmF
tpx
rplF
ahpC
glpK
ychF
pgk
metE
bcp
yajG
hns
flgM
gdhA
rpsT
upp
rpmB
serC
sucC
atpA
adk
rplO
asd
galU
sucA
potF
rpsP
hslU
ppa
rplJ
purD
livJ
metQ
atpG
trpE
proV
atpC
sucB
degP
flgN
tktA
flgH
rplP
rplA
dapA
aspC
icdA
crr
rpsK
thrB
yniC
fusA
ompA
hsdM
accD
pntB
aroA
rpsI
flgL
mdh
pepQ
rbsD
eda
trpS
proS
rplY
rplB
gnd
ibpA
lysC
thrC
htpG
cyoA
leuB
nfnB
ybcU
fbaA
ycdO
rpsC
yadR
asnA
hemL
nusG
tig
cysJ
yjeI
argH
yagU
purB
rpsM
argG
gpmA
flgK
yeeX
hisD
talB
rplK
trpC
dnaK
ygaG
yhcB
purT
yhbS
xthA
def
asnC
yibN
hisG
sucD
lrp
pyrG
yifE
malE
rpsQ
artJ
glmS
yaeH
rpmD
metA
purN
yadF
rpsB
hslV
gltA
frr
fabD
leuC
minD
rplI
infA
mglB
ppiB
rpsA
cspC
fucU
proQ
rpsG
pheA
trpB
ftsZ
rimM
rne
rpsU
ilvC
hisH
accC
hlpA
fabZ
aroD
purA
glnB
argB
hflK
cysH
purH
atpB
yraL
clpX
livK
pdxB
purM
ydhD
fis
malP
proA
yajC
murA
yaeT
pnp
mtlA
ybgI
rpiA
pntA
infC
hisC
metB
ppsA
pheT
yhjN
rbsK
rplC
rpmE
livG
rpoZ
yghU
prsA
rpoC
greA
rplS
ygiN
yhbL
argD
crp
tyrB
pheS
ihfA
ycdY
yjjK
accA
yajQ
ackA
rpoB
atpE
infB
katG
purE
pyrI
ptsN
yggX
flgG
yiaF
maeB
kdsA
aceE
tyrA
ydcL
thrS
aroG
nusA
gmhA
dnaJ
yfiA
leuA
cysK
ilvE
fklB
acrA
rplN
trxA
yfcD
ybaB
trpD
hisF
ihfB
hflB
hisB
pyrB
fur
hisJ
pykA
mreB
panD
gph
cmk
rplV
glnH
hflC
cysP
adhE
pta
ribF
trxB
pspA
wzzB
rplE
hupB
purL
deoD
atpH
iscA
lpdA
purF
proX
thrA
queF
yebY
fabI
yjgA
deoB
ldhA
pflB
rbsA
aceF
tolC
grpE
nagE
ycgK
pyrC
sdhB
rpmG
dcrB
tolR
tolB
yfcZ
yfgA
yidC
ftn
argT
ybeZ
