,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,signChange,pick_data,growthPhase,test_for,contrast,base
1,ECB_00001,78.506136702022,0.668615562863015,0.62039616373957,1.07772356107554,0.28115714064024,0.556174267605124,thrL,1,mrna,Exp,carbonSource,lactate,glucose
2,ECB_00002,408.139694282282,0.88283314084107,0.664309863149419,1.32894781458709,0.18386518736916,0.437691251566112,thrA,1,mrna,Exp,carbonSource,lactate,glucose
3,ECB_00003,172.687704835938,0.988978964203028,0.637973679233138,1.55018772152451,0.121096466013629,0.357050584136357,thrB,1,mrna,Exp,carbonSource,lactate,glucose
4,ECB_00004,197.869346301947,1.24616332267405,0.673106131702765,1.85136230971722,0.0641174475139491,0.245850337811299,thrC,1,mrna,Exp,carbonSource,lactate,glucose
5,ECB_00005,20.1889442996216,1.91080099630552,0.560869273914788,3.40685625897884,0.000657157255852038,0.0120949792939568,yaaX,1,mrna,Exp,carbonSource,lactate,glucose
6,ECB_00006,6.9772608121277,-0.143716776082478,0.474564893054872,-0.302839038845337,0.76201253083305,0.894441366708054,yaaA,-1,mrna,Exp,carbonSource,lactate,glucose
7,ECB_00007,1.04997416712263,0.864788775932565,0.652013671615273,1.3263353416964,0.184728645409337,0.437691251566112,yaaJ,1,mrna,Exp,carbonSource,lactate,glucose
8,ECB_00008,334.664753625052,0.526475889270816,0.316965351894702,1.66098876777458,0.0967157026006869,0.310654887672887,talB,1,mrna,Exp,carbonSource,lactate,glucose
9,ECB_00009,27.111669576119,-0.184073464971949,0.376372648834592,-0.489072374259708,0.62479045886883,0.821376313962915,mogA,-1,mrna,Exp,carbonSource,lactate,glucose
10,ECB_00010,9.47533537552819,0.461373283809242,0.427193997655862,1.08000881646496,0.28013825416269,0.555597474985379,yaaH,1,mrna,Exp,carbonSource,lactate,glucose
11,ECB_00013,0.118776045414841,-0.140095871398738,0.923335136935365,-0.151728084196741,0.879401405630889,NA,yaaI,-1,mrna,Exp,carbonSource,lactate,glucose
12,ECB_00014,523.033174361552,-1.76660063504866,0.471409463426849,-3.747486574,0.000178615394099628,0.00490659153493082,dnaK,-1,mrna,Exp,carbonSource,lactate,glucose
13,ECB_00015,38.887081929789,-0.0716168188529086,0.484660102133486,-0.147767102217925,0.882526572895493,0.945913054306813,dnaJ,-1,mrna,Exp,carbonSource,lactate,glucose
14,ECB_00016,14.2063622074488,0.0590232743541372,0.538518393633884,0.109603079582579,0.912724168221515,0.958829241787499,insL-1,1,mrna,Exp,carbonSource,lactate,glucose
