genes
glpQ
mppA
yciK
ycjY
ptr
mglB
hmpA
pepE
xylF
ygiS
dinI
glpF
yfhM
yejG
psiF
rplT
yggB
sufI
ykgE
sdaA
lldR
fumB
entC
ydfH
yfcL
nanE
glpK
entF
malM
murQ
rihC
betB
yaiL
glpA
rihA
astB
ymdC
gpmB
pdhR
rna
slyX
nuoI
entE
maeB
gcvH
yciN
lldD
glpB
edd
garR
rnk
flhD
frdA
osmY
fruR
lrhA
yjbJ
ilvN
ybiI
ychH
pflD
argT
galK
ynjE
yidQ
yraM
ynfD
mglA
yehT
entB
ppsA
yhfG
insA-2
insA-3
insA-4
insA-5
insA-6
insA-7
insA-8
insA-9
sdhA
insA-10
kch
insA-11
insA-12
ydiA
msbB
insA-13
erfK
insA-14
insA-15
insA-16
insA-17
insA-18
insA-19
insA-20
insA-21
insA-22
insA-23
insA-24
insA-26
insA-27
insA-28
trpR
lepB
crp
ydeN
tnaA
fes
folA
dnaG
gnsB
yffB
mdaB
yqjD
aldB
cpdB
yqiC
sdhB
yacG
sirA
mglC
yjgF
fdhE
ykgG
sixA
ykgF
rhlE
yajD
lpxD
pyrI
ybhC
yifL
yggN
recR
yoaF
ypfJ
rpsV
nuoB
moaE
dacB
rimJ
uxuA
malY
araF
nrdE
sbp
ribD
sucB
sfcA
ygaU
nrdF
yebK
pyrD
ygjF
yfeK
ycaK
yheR
ybdZ
dppF
yciL
rplM
rplC
ytfQ
rlpA
yfbQ
ycjG
entA
glpD
ychJ
yfhQ
yaiB
yccV
fumC
elaB
rbsB
pspA
alsB
rseA
fxsA
yfaW
ihfA
btuR
tatA
ucpA
rbsK
yihW
gcvA
yadR
cheB
betA
narX
metJ
idi
proX
ybiL
pth
yegH
hscA
uxuB
surE
ybdF
sseB
gntR
pstS
yhdW
ccmG
rplW
ygaD
sapF
yciH
trmA
proP
oppD
yrbB
yeaA
yebG
yhiI
yebE
abgA
rplU
miaA
exbD
pspB
yciS
mutS
yiaD
yaiW
insA-1
lipA
yqeF
rbsA
ybdB
ybhF
yeiE
yfaS
sucC
udhA
tgt
murP
farR
pqiB
damX
yggG
yjgR
ytfG
fkpB
prpC
rsd
frdB
ybiX
astA
ygdR
nlpA
dinJ
ydgI
yfcD
ytfL
fbp
rpsK
gntT
mreC
ybaS
sufC
ispA
mhpA
hemY
galS
ybbP
mviM
hflC
ispD
secG
mutM
rimO
coaA
fhuF
narP
ybeL
lnt
hscB
yfhJ
hnr
dsbC
ipk
yiiS
yiiU
fumA
yqhD
dhaK
rnfG
ygaM
nuoE
yjeP
ysgA
livK
ilvB
frr
ampH
adk
yaeH
yjjV
mscL
ftn
thiM
iadA
ribF
degQ
dppD
pyrH
fadI
ygcE
molR
truA
pcm
mdoH
prpD
yciT
ynjB
yeiG
pepB
ygdI
rpsU
accD
exbB
yccU
pbpG
ynfE
ybfF
hslJ
yghJ
rplX
yheL
gutQ
wecC
sucD
ydaO
mdoD
acrD
fadH
treF
cirA
yeaM
yagR
cydA
lolA
yciA
xdhD
yfeY
recE
gudD
nlpI
dxs
hslV
yccC
yqiA
ydcH
garL
ybdL
pgm
rsuA
yfiL
ypeA
folP
lolB
ftsX
ydiD
yieK
nanA
gltI
ycjF
yjgD
yrbD
ybdH
nanR
plsX
dld
ygiC
malE
ubiD
csrA
sbm
waaF
grxC
insG
ylbA
yqjH
ymbA
ydcJ
uxaC
uvrA
