,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
3410,YP_003046644.1,4.74301997376717,0.681999687223821,0.620177839046334,1.09968406525546,0.27146979995639,0.400794222112207,yibK,ECB_03464,b3606,1,protein,Exp,carbonSource,gluconate,glucose
3411,YP_003046645.1,33.4600761609895,0.562311115162149,0.430385249271581,1.30652971056478,0.191372482204035,0.314063705959729,cysE,ECB_03465,b3607,1,protein,Exp,carbonSource,gluconate,glucose
3412,YP_003046646.1,27.7656068901471,0.812108237580566,0.447297959359171,1.81558672600261,0.0694337913335108,0.164400316033351,gpsA,ECB_03466,b3608,1,protein,Exp,carbonSource,gluconate,glucose
3413,YP_003046647.1,37.3339690303038,1.26966620632524,0.40204575630689,3.15801419716037,0.00158847821678043,0.0188797321858531,secB,ECB_03467,b3609,1,protein,Exp,carbonSource,gluconate,glucose
3414,YP_003046648.1,24.9159142776502,0.763332631079926,0.384933900412035,1.98302261833227,0.0473649031212511,0.130147893035081,grxC,ECB_03468,b3610,1,protein,Exp,carbonSource,gluconate,glucose
3415,YP_003046649.1,47.2521497307069,0.37350086073882,0.427222226647723,0.874254281359755,0.381979791040797,0.505478778696319,yibN,ECB_03469,b3611,1,protein,Exp,carbonSource,gluconate,glucose
3416,YP_003046650.1,64.2702371599402,0.728659402026599,0.413647712942888,1.76154582565577,0.0781460639475564,0.176503727680502,yibO,ECB_03470,b3612,1,protein,Exp,carbonSource,gluconate,glucose
3417,YP_003046651.1,7.53543944943719,0.828884397399394,0.493765452835772,1.67870067182502,0.0932103949624176,0.198474651464891,yibP,ECB_03471,b3613,1,protein,Exp,carbonSource,gluconate,glucose
3418,YP_003046652.1,4.62097903117823,2.38714688753505,0.622187027467932,3.83670308468154,0.000124697082457731,0.0039554648067842,yibQ,ECB_03472,b3614,1,protein,Exp,carbonSource,gluconate,glucose
3419,YP_003046653.1,0.664552655013004,-2.10268803250232,1.34265940181983,-1.56606212242088,0.117334074457826,NA,yibD,ECB_03473,b3615,-1,protein,Exp,carbonSource,gluconate,glucose
3420,YP_003046654.1,9.78011494228098,-0.923959564545944,0.565874332228713,-1.63279992027011,0.1025110838598,0.210765120581095,tdh,ECB_03474,b3616,-1,protein,Exp,carbonSource,gluconate,glucose
3421,YP_003046655.1,18.452072863568,0.526369261819953,0.411337432364951,1.27965320052113,0.200667130575732,0.322596421533548,kbl,ECB_03475,b3617,1,protein,Exp,carbonSource,gluconate,glucose
3422,YP_003046656.1,77.193036494868,0.744342470211905,0.396897030504379,1.87540448278485,0.0607370988989005,0.151807557734564,rfaD,ECB_03476,b3619,1,protein,Exp,carbonSource,gluconate,glucose
3423,YP_003046657.1,13.5179013172269,1.13922191517831,0.448916445619868,2.53771481596148,0.0111578867024639,0.0554857461926968,waaF,ECB_03477,b3620,1,protein,Exp,carbonSource,gluconate,glucose
3424,YP_003046658.1,4.51300322534576,-0.403116254638609,0.620274391954334,-0.649899882805879,0.515756893888768,0.629235079252303,waaC,ECB_03478,b3621,-1,protein,Exp,carbonSource,gluconate,glucose
3425,YP_003046659.1,0.241291376390162,-1.08984445129254,1.36811843667728,-0.796600953598299,0.425682823420461,NA,waaL,ECB_03479,b3622,-1,protein,Exp,carbonSource,gluconate,glucose
3426,YP_003046660.1,0.587988481394619,0.151348495179864,1.29358613542881,0.116999163051244,0.906860716715331,NA,waaV,ECB_03480,,1,protein,Exp,carbonSource,gluconate,glucose
3427,YP_003046661.1,0.623148295978095,-0.765949924592732,1.28343492896999,-0.596796851405187,0.550643020359076,NA,waaW,ECB_03481,,-1,protein,Exp,carbonSource,gluconate,glucose
3428,YP_003046662.1,0.440106586557082,-1.6693023079038,1.36023621707872,-1.22721501379286,0.219741787892862,NA,waaY,ECB_03482,b3625,-1,protein,Exp,carbonSource,gluconate,glucose
3429,YP_003046663.1,0.0802989089183801,0,1.11664109053731,0,1,NA,insB-24,ECB_03484,,0,protein,Exp,carbonSource,gluconate,glucose
3430,YP_003046664.1,1.68560071069549,0,1.36779909547089,0,1,1,insA-24,ECB_03485,,0,protein,Exp,carbonSource,gluconate,glucose
3431,YP_003046665.1,1.43415187154324,1.63355437759071,0.852738760781,1.91565629794356,0.0554088585310331,NA,waaO,ECB_03486,b3627,1,protein,Exp,carbonSource,gluconate,glucose
3432,YP_003046666.1,2.69909487726948,0.0331079107264629,0.718280950218654,0.0460932601879312,0.963235917891528,0.981675723909157,waaP,ECB_03487,b3630,1,protein,Exp,carbonSource,gluconate,glucose
3433,YP_003046667.1,2.8252069334102,1.3984389368944,0.67789486313934,2.062914196485,0.0391207810703371,0.115911435121864,waaG,ECB_03488,b3631,1,protein,Exp,carbonSource,gluconate,glucose
3434,YP_003046668.1,6.54989326847309,0.494005694662635,0.591347869466634,0.83538932017833,0.403498541015261,0.527163145348224,waaQ,ECB_03489,b3632,1,protein,Exp,carbonSource,gluconate,glucose
3435,YP_003046669.1,9.92876591662398,0.289651681785057,0.579806045889465,0.499566508211742,0.617380345380169,0.718377767308306,waaA,ECB_03490,b3633,1,protein,Exp,carbonSource,gluconate,glucose
3436,YP_003046670.1,12.9122031921624,-0.850095434472214,0.632544807788673,-1.34392919522031,0.178971284105258,0.299954203430491,coaD,ECB_03491,b3634,-1,protein,Exp,carbonSource,gluconate,glucose
3437,YP_003046671.1,4.47493948368886,1.0154406313997,0.545186213438838,1.86255742784593,0.0625245586594605,0.155406418650673,mutM,ECB_03492,b3635,1,protein,Exp,carbonSource,gluconate,glucose
3438,YP_003046672.1,23.2044874102545,1.04775590799265,0.572762571784325,1.82930233155525,0.0673543295801897,0.161850979630856,rpmG,ECB_03493,b3636,1,protein,Exp,carbonSource,gluconate,glucose
3439,YP_003046673.1,22.0775080683034,0.382291871750289,0.408223293470436,0.936477358997091,0.349027464430405,0.475285505540646,rpmB,ECB_03494,b3637,1,protein,Exp,carbonSource,gluconate,glucose
