genes
mqo
pdhR
lldD
moaC
oppD
ycjK
rnfB
ygiB
yrbH
yieH
yneH
ydiA
ytfL
pyrH
ptr
goaG
sfcA
yrdD
insA-1
abgA
ppsA
amiA
yrbB
rhlE
mutM
talA
fruB
rnt
recR
rna
ymbA
zntA
ycjY
thiM
truA
mepA
bioF
ybgF
artQ
flgJ
recG
wecC
ymdB
trmA
ycjG
abgB
yfcM
sppA
amiB
ykfE
parE
treR
tldD
ycgN
pyrD
lrhA
hrpA
rng
yiaJ
nadR
bglA
yciL
nadA
galT
rimO
ycbZ
yafJ
glcB
hemN
hslJ
ampH
lnt
bioB
ydaO
tyrR
rumB
lldR
wbbC
aldH
cytR
ybhC
gutQ
ydfH
pepB
yaiW
yrfG
mntR
ftsL
dacB
lysU
trmE
murQ
speD
yfgB
dnaG
gpsA
pyrB
ygiF
ygiQ
rsmD
mltB
yebU
dsbC
sufI
gpmB
ydcP
mltE
yraM
panB
mglB
ydiJ
udhA
pabB
wecB
ubiD
ykgF
mfd
yegQ
ppx
amiC
yjcO
yggS
gshB
srmB
ushA
mukB
sms
ybjQ
dnaA
rlpA
yeiG
pyrI
iadA
rnfG
tolQ
erfK
ygjU
rph
yciT
yhjU
fruR
nrdB
lysA
murF
ycbL
pspA
nrdA
ynjB
yebO
yacG
mrcA
pyrE
nuoI
yfeX
lpxD
fxsA
dxs
yceH
flgA
ygfB
pdxJ
ygaD
folP
bisC
glyQ
oppF
sapF
mviM
yffB
ycfH
prfC
mutS
gsk
rcsF
rffH
dppF
cfa
pmbA
ubiX
ddl
artJ
mpl
lpxB
yijP
frsA
tgt
yjgQ
yoaB
phoU
yheS
fdhD
yfcD
ymdC
ycaJ
dapE
elaC
yciW
yciK
murD
mltA
galM
pckA
dppD
rnpA
iclR
smp
ppk
btuB
aspA
yliJ
glnE
yfiC
pstB
parC
yceF
manB
cmk
pncB
msbB
mppA
wbbB
yibQ
yhaJ
barA
alr
ileS
tauA
cysM
yfgC
cysD
nagA
miaA
thiD
artP
nudC
hepA
pmrD
cysA
glmU
gppA
nanR
rimI
yeaZ
ygjO
wecE
aroL
rbsK
lepA
rhlB
fadR
pdxA
pfkA
yadG
sbp
yggJ
gcvP
yoaC
yjbN
kefA
lplA
aceE
mrcB
clpS
yecP
gcvT
guaA
yraL
ydhF
gst
pta
fumB
farR
wbbD
yihE
pqiB
flhC
yieL
pepA
relA
avtA
nagB
yfeY
argT
yjbB
mcrB
thiJ
glpE
yecO
yjiA
ykgG
rsd
prfB
uvrD
prc
deaD
sbcB
topA
yfbQ
degS
rluC
ycfP
ribA
bioA
ribF
plsB
dcp
fmt
ygfZ
yggG
yfeK
iscA
aceF
flgB
rnc
selA
malT
dnaN
yfjG
glgC
cpsG
kbl
waaA
yleA
sirA
pyrG
yeaK
ispH
trpR
ydbH
ygcF
yicH
coaA
rnb
pth
mdoD
yebR
mdoG
murB
ccmE
yfhM
cysG
leuS
gntR
rlmL
suhB
yggB
flu
yjiY
ydcL
cusS
ynjE
bglX
rbsR
engA
ybaX
yaeR
degQ
ydhZ
rnfC
yfbR
ispB
hisP
htrB
hemA
fabB
kch
yegW
purH
ribD
lipB
cyoB
ychJ
holB
yhbL
ycfD
yhgF
yieK
yejK
ldhA
purK
tehB
fruK
ubiE
ipk
recC
rbsA
tyrB
frdA
ybeL
artI
yeiP
yeeI
aspC
mreB
prkB
hscA
rplN
ispA
secF
ybiS
ykgE
ybgL
yliA
gcvA
rsuA
ssb
argA
murC
mdoH
alaS
thyA
waaF
nusB
sdhA
cydD
fabD
slyA
vacJ
yigB
rfbA
gidA
speE
insA-25
fhuC
argG
ogt
tyrS
yjjK
galK
fruA
argS
pepN
lipA
yheO
yigL
cysN
cysS
minC
ypeA
yiiS
yccW
galU
acpD
aroC
aceA
ltaE
kdgR
usg
purF
gltX
rrmB
galE
purL
xerD
metL
phnA
pfs
yajF
yneI
purR
bipA
ytfG
zntR
map
thiI
accC
zwf
modC
ybgI
ypfJ
fabH
purU
polA
engB
ybjP
cutC
ackA
cspA
glpA
fdhE
flgF
ribC
thrS
ppiC
nuoF
rfaH
imp
asnB
dld
apaH
metG
yhdP
rpiR
menB
dppA
yjfH
hsdM
