,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,vs
1110,YP_003044342.1,3.7742877253218,0.35179604115118,0.635784546357467,0.553325876142614,0.580040285334891,0.845039123006972,pepT,ECB_01125,b1127,1,protein,Exp,carbonSource,glucosegluconate
1111,YP_003044343.1,33.562066506838,0.784016320159305,0.487405496440062,1.60855042851516,0.107714681018069,0.457271499647255,ycfD,ECB_01126,b1128,1,protein,Exp,carbonSource,glucosegluconate
1112,YP_003044344.1,9.49639848769423,0.00799746854751939,0.519104783025,0.0154062701963858,0.987708061127762,0.99465194856053,phoQ,ECB_01127,b1129,1,protein,Exp,carbonSource,glucosegluconate
1113,YP_003044345.1,45.3208249329194,0.238246560545896,0.398447022966836,0.597937860777357,0.549881396129337,0.826429163372823,phoP,ECB_01128,b1130,1,protein,Exp,carbonSource,glucosegluconate
1114,YP_003044346.1,113.943619891079,0.613204810760351,0.305144670521494,2.00955438517862,0.0444783731697214,0.332036227615827,purB,ECB_01129,b1131,1,protein,Exp,carbonSource,glucosegluconate
1115,YP_003044347.1,15.8871764299866,-0.0582211389693667,0.442801409199522,-0.131483635236429,0.895392731373199,0.969116683580624,ycfC,ECB_01130,b1132,-1,protein,Exp,carbonSource,glucosegluconate
1116,YP_003044348.1,33.856438079961,0.311225098244752,0.341201538378151,0.912144475444372,0.36169266837329,0.720609740809661,mnmA,ECB_01131,b1133,1,protein,Exp,carbonSource,glucosegluconate
1117,YP_003044349.1,2.93561773589838,-1.37408261967178,0.636460751620452,-2.15894321240284,0.0308545728467738,0.284334484702805,ymfB,ECB_01132,b1134,-1,protein,Exp,carbonSource,glucosegluconate
1118,YP_003044350.1,1.28843850816042,0.249037226969169,0.646908140460775,0.384965362766632,0.700263078062498,NA,ymfC,ECB_01133,b1135,1,protein,Exp,carbonSource,glucosegluconate
1119,YP_003044351.1,315.075697858894,0.329349920931046,0.315325098477681,1.04447734265706,0.296264596537529,0.660114941155841,icdA,ECB_01134,b1136,1,protein,Exp,carbonSource,glucosegluconate
1120,YP_003044352.1,0.0642486824029718,-0.106933922858009,0.322708308806932,-0.331364021129016,0.740369538155774,NA,ycgW,ECB_01135,b1160,-1,protein,Exp,carbonSource,glucosegluconate
1121,YP_003044353.1,0.1294572392168,0.369580962880905,0.353680478827974,1.04495720008529,0.29604275117035,NA,ycgX,ECB_01136,b1161,1,protein,Exp,carbonSource,glucosegluconate
1122,YP_003044354.1,2.85858968394655,-0.93560390880564,0.633007794925474,-1.4780290484666,0.139400003262893,0.511568848185801,ycgE,ECB_01137,b1162,-1,protein,Exp,carbonSource,glucosegluconate
1123,YP_003044355.1,0.895285225808391,-0.260621405127048,0.636403319230857,-0.409522385021544,0.682156342669372,NA,ycgF,ECB_01138,b1163,-1,protein,Exp,carbonSource,glucosegluconate
1124,YP_003044356.1,0.101300832376556,0.140148434480895,0.334071769675826,0.419515945980384,0.674839103360231,NA,ycgZ,ECB_01139,b1164,1,protein,Exp,carbonSource,glucosegluconate
1125,YP_003044357.1,0.065729315545815,-0.107518976957453,0.322949177499451,-0.332928474349919,0.739188274955011,NA,ymgA,ECB_01140,b1165,-1,protein,Exp,carbonSource,glucosegluconate
1126,YP_003044358.1,0.139767797343632,-0.125319130256897,0.338087098578001,-0.370671140022766,0.710882488344664,NA,ymgB,ECB_01141,b1166,-1,protein,Exp,carbonSource,glucosegluconate
1127,YP_003044359.1,0.0474461952308072,-0.0945279053433115,0.321157023148135,-0.294335476200096,0.768501566539752,NA,ymgC,ECB_01142,b1167,-1,protein,Exp,carbonSource,glucosegluconate
1128,YP_003044360.1,0.423987167318503,0.264162620676043,0.546637859677955,0.48324977130503,0.628918399636276,NA,ycgG,ECB_01143,b1168,1,protein,Exp,carbonSource,glucosegluconate
1129,YP_003044361.1,0.0306437080586427,-0.0754641566938831,0.321087709380828,-0.235026612633056,0.814188077773975,NA,ymgF,ECB_01144,b4520,-1,protein,Exp,carbonSource,glucosegluconate
