,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
16,YP_003043247.1,0.0127108904031998,0,0.455302956511751,0,1,NA,hokC,ECB_04280,b4412,0,protein,Exp,carbonSource,gluconate,glycerol
17,YP_003043248.1,0.21055618026587,-0.32720142035036,0.725944523685685,-0.450725103192637,0.652187687409512,NA,nhaA,ECB_00018,b0019,-1,protein,Exp,carbonSource,gluconate,glycerol
18,YP_003043249.1,0.910366370777581,0.363062319301608,0.809415451791295,0.448548787273736,0.653757184589313,NA,nhaR,ECB_00019,b0020,1,protein,Exp,carbonSource,gluconate,glycerol
19,YP_003043250.1,0.217864858783771,-0.0366975919415045,0.692806191269142,-0.0529694919069339,0.957756215506903,NA,cirA,ECB_00020,b2155,-1,protein,Exp,carbonSource,gluconate,glycerol
20,YP_003043251.1,0.371526725279389,0.0452697953023583,0.747875018499399,0.0605312307304923,0.951732542919613,NA,yehB,ECB_00021,,1,protein,Exp,carbonSource,gluconate,glycerol
21,YP_003043252.1,0.752232782059621,1.1078071069993,0.801780642266422,1.38168352863673,0.167068894046254,NA,yjcF,ECB_00022,,1,protein,Exp,carbonSource,gluconate,glycerol
22,YP_003043253.1,3.79334867155197,0.0362327867089887,0.786285410800467,0.0460809601848042,0.963245721457097,0.977696327114247,insA-1,ECB_00023,b0022,1,protein,Exp,carbonSource,gluconate,glycerol
23,YP_003043254.1,0.560314056449081,-0.24617541990519,0.740523367964606,-0.332434370817797,0.73956128869234,NA,insB-1,ECB_00024,b0021,-1,protein,Exp,carbonSource,gluconate,glycerol
24,YP_003043255.1,0.37675923452128,0,0.723865378742933,0,1,NA,talA,ECB_00025,,0,protein,Exp,carbonSource,gluconate,glycerol
25,YP_003043256.1,0.418937051511022,0.0205098635202549,0.738585396417373,0.0277691159610538,0.977846298351887,NA,elfG,ECB_00026,,1,protein,Exp,carbonSource,gluconate,glycerol
26,YP_003043257.1,95.3595758280147,0.537572416116651,0.554077862310285,0.970210962544483,0.331941347486826,0.447778290512247,rpsT,ECB_00027,b0023,1,protein,Exp,carbonSource,gluconate,glycerol
27,YP_003043258.1,0.0832747961588443,-0.0666319841524071,0.571684012064049,-0.116553870226026,0.907213594706018,NA,yaaY,ECB_00028,b0024,-1,protein,Exp,carbonSource,gluconate,glycerol
28,YP_003043259.1,17.8558649947244,1.12723637959201,0.448865251163875,2.51130239346701,0.0120286609010341,0.0388811437080381,ribF,ECB_00029,b0025,1,protein,Exp,carbonSource,gluconate,glycerol
29,YP_003043260.1,195.687064359249,1.60843768629833,0.448464333794411,3.58654538408774,0.000335087767265075,0.00342551807578562,ileS,ECB_00030,b0026,1,protein,Exp,carbonSource,gluconate,glycerol
30,YP_003043261.1,0.131625172334323,-0.057999157131726,0.638683341914127,-0.0908105054969856,0.927643162365599,NA,lspA,ECB_00031,b0027,-1,protein,Exp,carbonSource,gluconate,glycerol
31,YP_003043262.1,7.51749795979738,0.130746614869664,0.511677806287302,0.255525280289861,0.798317420666135,0.86400937098688,fkpB,ECB_00032,b0028,1,protein,Exp,carbonSource,gluconate,glycerol
32,YP_003043263.1,16.7346637432558,1.38795062242938,0.4171298461917,3.3273826725684,0.000876658966493452,0.00682654653691833,ispH,ECB_00033,b0029,1,protein,Exp,carbonSource,gluconate,glycerol
33,YP_003043264.1,3.82427654072715,-0.630782898298428,0.726682818144039,-0.868030566498681,0.385377599557333,0.501060567959716,rihC,ECB_00034,b0030,-1,protein,Exp,carbonSource,gluconate,glycerol
34,YP_003043265.1,44.50532980443,1.33236056457133,0.434410741724746,3.06705253024233,0.00216180862635147,0.0124699356336826,dapB,ECB_00035,b0031,1,protein,Exp,carbonSource,gluconate,glycerol
35,YP_003043266.1,122.536124790818,1.67834516372619,0.477653052765551,3.51373272715161,0.000441857159773383,0.0042359373050275,carA,ECB_00036,b0032,1,protein,Exp,carbonSource,gluconate,glycerol
36,YP_003043267.1,248.148562998404,1.16116606250358,0.375683761249202,3.0908071688873,0.00199613220760136,0.0117320358904527,carB,ECB_00037,b0033,1,protein,Exp,carbonSource,gluconate,glycerol
37,YP_003043268.1,0.756163479817655,-0.746340571234561,0.790077919121252,-0.944641728583761,0.344841815665137,NA,caiF,ECB_00038,b0034,-1,protein,Exp,carbonSource,gluconate,glycerol
38,YP_003043269.1,0.454225022502969,0.126137561324671,0.754760944904489,0.167122533533625,0.867273636155924,NA,caiE,ECB_00039,b0035,1,protein,Exp,carbonSource,gluconate,glycerol
39,YP_003043270.1,1.06228703885925,0.94346517466719,0.809080056218167,1.16609619458076,0.243575555070755,NA,caiD,ECB_00040,b0036,1,protein,Exp,carbonSource,gluconate,glycerol
40,YP_003043271.1,1.60114634231963,0.795293993365085,0.81625948652539,0.974315161408354,0.329900078961134,0.445861196941833,caiC,ECB_00041,b0037,1,protein,Exp,carbonSource,gluconate,glycerol
41,YP_003043272.1,1.3503467556308,0.325141301057307,0.792561992173253,0.410240844587753,0.681629281512483,NA,caiA,ECB_00043,b0039,1,protein,Exp,carbonSource,gluconate,glycerol
42,YP_003043273.1,0.159431391864235,0.132911173595953,0.722421797544967,0.183980015619172,0.854029132530783,NA,caiT,ECB_00044,b0040,1,protein,Exp,carbonSource,gluconate,glycerol
43,YP_003043274.1,0.7494773775633,-0.0281287909825395,0.765214717042538,-0.0367593439541438,0.970676890947846,NA,fixA,ECB_00045,b0041,-1,protein,Exp,carbonSource,gluconate,glycerol
44,YP_003043275.1,0.839119433673463,0.126735174155837,0.788601785019658,0.160708708201412,0.87232283043878,NA,fixB,ECB_00046,b0042,1,protein,Exp,carbonSource,gluconate,glycerol
45,YP_003043276.1,1.14225185089517,0.813763321896568,0.810870815664794,1.0035671603613,0.315587290090866,NA,fixC,ECB_00047,b0043,1,protein,Exp,carbonSource,gluconate,glycerol
46,YP_003043277.1,0.489663016442822,0.0802823558636832,0.708692098961264,0.113282419800297,0.909806654482008,NA,fixX,ECB_00048,b0044,1,protein,Exp,carbonSource,gluconate,glycerol
47,YP_003043278.1,0.275403193691578,0,0.697527983550339,0,1,NA,yaaU,ECB_00049,b0045,0,protein,Exp,carbonSource,gluconate,glycerol
48,YP_003043279.1,0.243734187260242,-0.80543461562274,0.764765680540309,-1.05317829515271,0.292259284185539,NA,yabF,ECB_00050,b0046,-1,protein,Exp,carbonSource,gluconate,glycerol
49,YP_003043280.1,1.64823129526869,0.638649040368765,0.811884623937881,0.7866253671256,0.431501205074699,0.546213673325191,kefC,ECB_00051,b0047,1,protein,Exp,carbonSource,gluconate,glycerol
50,YP_003043281.1,9.18729934005604,1.06365229397661,0.545523640400247,1.94978221878014,0.0512020817710918,0.108490069135801,folA,ECB_00052,b0048,1,protein,Exp,carbonSource,gluconate,glycerol
51,YP_003043282.1,6.20248673907763,1.52376482414128,0.515745313981049,2.95449087531074,0.00313185414738216,0.0160080791372116,apaH,ECB_00053,b0049,1,protein,Exp,carbonSource,gluconate,glycerol
52,YP_003043283.1,2.56200979625643,0.44519019100417,0.609331508856846,0.730620663026901,0.465010887292585,0.578447799244583,apaG,ECB_00054,b0050,1,protein,Exp,carbonSource,gluconate,glycerol
53,YP_003043284.1,12.7463413770524,1.40690265102998,0.586857759181727,2.39734864031049,0.0165142022466813,0.0492004616658724,ksgA,ECB_00055,b0051,1,protein,Exp,carbonSource,gluconate,glycerol
54,YP_003043285.1,14.3632686764386,1.34747896592451,0.481745012696431,2.79707922326457,0.00515668871826385,0.0219821691013737,pdxA,ECB_00056,b0052,1,protein,Exp,carbonSource,gluconate,glycerol
55,YP_003043286.1,75.050242917546,1.06918753259223,0.45340077871413,2.35815107248935,0.0183662168799365,0.0522637596438299,surA,ECB_00057,b0053,1,protein,Exp,carbonSource,gluconate,glycerol
56,YP_003043287.1,84.3334952740736,1.44499322566022,0.509104691957635,2.83830270764911,0.00453541478112913,0.0205522892497805,imp,ECB_00058,b0054,1,protein,Exp,carbonSource,gluconate,glycerol
57,YP_003043288.1,12.3231384855018,2.0651257209171,0.461152882424776,4.47818022964209,7.52820319653423e-06,0.000331394577447435,djlA,ECB_00059,b0055,1,protein,Exp,carbonSource,gluconate,glycerol
58,YP_003043289.1,0.982978308219273,0.360357107987736,0.810950174246238,0.444364055193256,0.656779396783891,NA,rluA,ECB_00060,b0058,1,protein,Exp,carbonSource,gluconate,glycerol
59,YP_003043290.1,27.434755493415,1.95841542823874,0.421165556491496,4.64998953037196,3.31951879485877e-06,0.000198894501125288,hepA,ECB_00061,b0059,1,protein,Exp,carbonSource,gluconate,glycerol
60,YP_003043291.1,2.43685923928765,0.645005762015581,0.816199368723464,0.790255159133938,0.429378768483788,0.544594301491141,polB,ECB_00062,b0060,1,protein,Exp,carbonSource,gluconate,glycerol
61,YP_003043292.1,0.418074454980581,0.373263716780866,0.80757980449422,0.462200410044475,0.643937609233354,NA,araD,ECB_00063,b0061,1,protein,Exp,carbonSource,gluconate,glycerol
62,YP_003043293.1,1.4123156413129,-0.157915393281678,0.808748043134212,-0.19525907310971,0.84519013526967,NA,araA,ECB_00064,b0062,-1,protein,Exp,carbonSource,gluconate,glycerol
63,YP_003043294.1,1.37445057135958,0.609906320791616,0.810777978483806,0.752248256584584,0.451901778432192,NA,araB,ECB_00065,b0063,1,protein,Exp,carbonSource,gluconate,glycerol
64,YP_003043295.1,1.78169182632194,0.458269975978551,0.812244938661867,0.564201700946919,0.57261687036293,0.683149662263739,araC,ECB_00066,b0064,1,protein,Exp,carbonSource,gluconate,glycerol
65,YP_003043296.1,0.434346872522488,0.13169732643266,0.809759206684026,0.162637640110277,0.870803749018546,NA,yabI,ECB_00067,b0065,1,protein,Exp,carbonSource,gluconate,glycerol
66,YP_003043297.1,0.909057287085652,0.253608704067555,0.773791602968193,0.327748069499249,0.743102154816544,NA,thiQ,ECB_00068,b0066,1,protein,Exp,carbonSource,gluconate,glycerol
67,YP_003043298.1,0.296373260737941,-0.00593156752387999,0.694751417201296,-0.00853768323031919,0.993187997122395,NA,thiP,ECB_00069,b0067,-1,protein,Exp,carbonSource,gluconate,glycerol
68,YP_003043299.1,1.08540363726141,1.82648024124145,0.787847319211943,2.31831751749618,0.0204320710681215,NA,tbpA,ECB_00070,b0068,1,protein,Exp,carbonSource,gluconate,glycerol
69,YP_003043300.1,1.05075602935766,0.188792134419829,0.790956717017752,0.238688325616169,0.811347269952862,NA,yabN,ECB_00071,b0069,1,protein,Exp,carbonSource,gluconate,glycerol
70,YP_003043301.1,0.354552254635218,-0.440480517172268,0.789358460521213,-0.558023431941705,0.576828383666053,NA,setA,ECB_00072,b0070,-1,protein,Exp,carbonSource,gluconate,glycerol
71,YP_003043302.1,110.045322763428,0.884205906202099,0.555907700386313,1.59056243615198,0.111708083875238,0.19637680270488,leuD,ECB_00073,b0071,1,protein,Exp,carbonSource,gluconate,glycerol
72,YP_003043303.1,177.240341175446,0.933998750628331,0.504361925057865,1.85184230653647,0.064048470549916,0.128633660126787,leuC,ECB_00074,b0072,1,protein,Exp,carbonSource,gluconate,glycerol
73,YP_003043304.1,131.288982695087,1.19173520286697,0.509983503505036,2.33681127855383,0.0194489991300323,0.0541309562883608,leuB,ECB_00075,b0073,1,protein,Exp,carbonSource,gluconate,glycerol
74,YP_003043305.1,184.403099558042,1.21369741865617,0.496126802553352,2.44634519322438,0.0144312756823372,0.0440286586234813,leuA,ECB_00076,b0074,1,protein,Exp,carbonSource,gluconate,glycerol
75,YP_003043306.1,0.00803877446555446,0,0.455302150048053,0,1,NA,leuL,ECB_00077,b0075,0,protein,Exp,carbonSource,gluconate,glycerol
76,YP_003043307.1,0.571401249556432,-0.439105274164067,0.778317321370169,-0.564172558039766,0.572636701765101,NA,leuO,ECB_00078,b0076,-1,protein,Exp,carbonSource,gluconate,glycerol
77,YP_003043308.1,64.2613113456742,1.42119432460721,0.523606172846893,2.71424287624428,0.00664274448175162,0.0262424905625242,ilvI,ECB_00079,b0077,1,protein,Exp,carbonSource,gluconate,glycerol
78,YP_003043309.1,19.980727547094,1.2226766941472,0.489613370998949,2.49722896997807,0.0125168106810802,0.0397625340781885,ilvH,ECB_00080,b0078,1,protein,Exp,carbonSource,gluconate,glycerol
79,YP_003043310.1,15.70452136132,1.20227050138158,0.498423947699177,2.41214433401825,0.0158590020124209,0.0475770060372628,fruR,ECB_00081,b0080,1,protein,Exp,carbonSource,gluconate,glycerol
80,YP_003043311.1,4.52966739853844,0.734578243589227,0.478322855596434,1.5357372849626,0.124602826647755,0.213817261001756,yabB,ECB_00082,b0081,1,protein,Exp,carbonSource,gluconate,glycerol
81,YP_003043312.1,26.9472594552008,1.00945884595551,0.425974584044494,2.36976308861204,0.0177994865400135,0.0514658075962589,mraW,ECB_00083,b0082,1,protein,Exp,carbonSource,gluconate,glycerol
82,YP_003043313.1,3.61623420011404,2.84078154265268,0.660033680999335,4.303994817888,1.67745588438584e-05,0.000565355053534417,ftsL,ECB_00084,b0083,1,protein,Exp,carbonSource,gluconate,glycerol
83,YP_003043314.1,10.4762913341698,1.93744435281876,0.577500213877276,3.354880753742,0.000793992026960339,0.00648727576573277,ftsI,ECB_00085,b0084,1,protein,Exp,carbonSource,gluconate,glycerol
84,YP_003043315.1,29.1215328995083,0.520405724762818,0.759999577203095,0.684744755619449,0.493505001595149,0.605512109465721,murE,ECB_00086,b0085,1,protein,Exp,carbonSource,gluconate,glycerol
85,YP_003043316.1,13.4530883472823,1.84004196757789,0.503260145224194,3.65624416127405,0.000255937594774063,0.00292983682284996,murF,ECB_00087,b0086,1,protein,Exp,carbonSource,gluconate,glycerol
86,YP_003043317.1,0.349473488723476,0,0.754354164915647,0,1,NA,mraY,ECB_00088,b0087,0,protein,Exp,carbonSource,gluconate,glycerol
87,YP_003043318.1,26.1414213767137,1.11548151874301,0.399159316875711,2.79457718154766,0.00519676341459901,0.0221093070715781,murD,ECB_00089,b0088,1,protein,Exp,carbonSource,gluconate,glycerol
88,YP_003043319.1,0.703173116100663,0.745590864078497,0.811780214077036,0.918463952618267,0.35837602262843,NA,ftsW,ECB_00090,b0089,1,protein,Exp,carbonSource,gluconate,glycerol
89,YP_003043320.1,19.789151974903,1.10050899317958,0.413367355232627,2.66230262077725,0.00776080704126835,0.0285666566348393,murG,ECB_00091,b0090,1,protein,Exp,carbonSource,gluconate,glycerol
90,YP_003043321.1,32.9187399171466,1.29628314868053,0.548646816956393,2.36269145945589,0.018142767294505,0.0521091199124465,murC,ECB_00092,b0091,1,protein,Exp,carbonSource,gluconate,glycerol
91,YP_003043322.1,26.0076925142604,1.10631583670659,0.428438012452251,2.58220747121471,0.00981705483910032,0.0337725475086753,ddl,ECB_00093,b0092,1,protein,Exp,carbonSource,gluconate,glycerol
92,YP_003043323.1,4.52126308048444,1.40585551323541,0.556780697466113,2.52497171621323,0.0115707601313181,0.0379302881508407,ftsQ,ECB_00094,b0093,1,protein,Exp,carbonSource,gluconate,glycerol
93,YP_003043324.1,26.0185105135482,0.825235974759094,0.499200866804081,1.65311406617202,0.0983076511222042,0.178255867517036,ftsA,ECB_00095,b0094,1,protein,Exp,carbonSource,gluconate,glycerol
94,YP_003043325.1,142.973276582956,1.04481429089075,0.496949412511351,2.10245603392657,0.0355133471359619,0.0831729530643538,ftsZ,ECB_00096,b0095,1,protein,Exp,carbonSource,gluconate,glycerol
95,YP_003043326.1,7.85303008014014,0.207134617236389,0.604769201743278,0.342501927411834,0.731973193747352,0.815576660291648,lpxC,ECB_00097,b0096,1,protein,Exp,carbonSource,gluconate,glycerol
96,YP_003043327.1,0.306795804448412,-0.0762027907162374,0.788484205669279,-0.0966446634800442,0.923008586155239,NA,yacA,ECB_00098,b0097,-1,protein,Exp,carbonSource,gluconate,glycerol
97,YP_003043328.1,181.81728637418,1.45329474167889,0.513769315987182,2.82869119750068,0.00467387732462697,0.0206912387111465,secA,ECB_00099,b0098,1,protein,Exp,carbonSource,gluconate,glycerol
98,YP_003043329.1,2.51564052253369,0.338129210965694,0.656637788455348,0.514940225662458,0.606594790404895,0.715377235048309,mutT,ECB_00100,b0099,1,protein,Exp,carbonSource,gluconate,glycerol
99,YP_003043330.1,10.7856586449189,1.49979477734644,0.553995114979683,2.70723466108802,0.00678462817156285,0.0265843488724262,yacG,ECB_00101,b0101,1,protein,Exp,carbonSource,gluconate,glycerol
100,YP_003043331.1,16.8514595800635,0.733347660933377,0.522608965130143,1.40324355275986,0.160544224280887,0.259980399229634,yacF,ECB_00102,b0102,1,protein,Exp,carbonSource,gluconate,glycerol
101,YP_003043332.1,2.43882312140379,-0.737819034288152,0.728777601995032,-1.01240629825666,0.311343828177628,0.428160622576511,coaE,ECB_00103,b0103,-1,protein,Exp,carbonSource,gluconate,glycerol
102,YP_003043333.1,19.1342720459954,1.78666812749802,0.446295233303752,4.00333231047978,6.24564756096057e-05,0.00116771224695776,guaC,ECB_00104,b0104,1,protein,Exp,carbonSource,gluconate,glycerol
103,YP_003043334.1,0.31381562021815,-0.37879592545621,0.771511338497135,-0.490979077759357,0.623441245462432,NA,hofC,ECB_00105,b0106,-1,protein,Exp,carbonSource,gluconate,glycerol
104,YP_003043335.1,0.827100515748441,0.145945843765989,0.808803118190316,0.180446687807708,0.856801904252104,NA,hofB,ECB_00106,b0107,1,protein,Exp,carbonSource,gluconate,glycerol
105,YP_003043336.1,0.0457215474568405,0,0.455309214654187,0,1,NA,ppdD,ECB_00107,b0108,0,protein,Exp,carbonSource,gluconate,glycerol
106,YP_003043337.1,15.5608076260532,0.835580304046765,0.606380164275965,1.37798093221679,0.168209175339358,0.269159637393913,nadC,ECB_00108,b0109,1,protein,Exp,carbonSource,gluconate,glycerol
107,YP_003043338.1,1.9569942886015,0.631973896451508,0.725506327419353,0.871079786029513,0.383710590366858,0.499495318902421,ampD,ECB_00109,b0110,1,protein,Exp,carbonSource,gluconate,glycerol
108,YP_003043339.1,1.93408785005465,-1.64659022295002,0.760776909213165,-2.16435357462808,0.0304372239467764,0.0741842848058719,ampE,ECB_00110,b0111,-1,protein,Exp,carbonSource,gluconate,glycerol
109,YP_003043340.1,4.48502086087396,-0.745545968934622,0.696011732357527,-1.07116868046076,0.284093591304037,0.397657285167299,aroP,ECB_00111,b0112,-1,protein,Exp,carbonSource,gluconate,glycerol
110,YP_003043341.1,9.10297147598501,1.69704457931714,0.394116180226404,4.30595003316599,1.66270587945949e-05,0.000565355053534417,pdhR,ECB_00112,b0113,1,protein,Exp,carbonSource,gluconate,glycerol
111,YP_003043342.1,354.252602296595,1.63244175092477,0.461126820113628,3.54011451887034,0.000399953441207172,0.00395733748937555,aceE,ECB_00113,b0114,1,protein,Exp,carbonSource,gluconate,glycerol
112,YP_003043343.1,186.084599346718,1.5678808060405,0.455634538546186,3.44109296683963,0.000579369433071522,0.00514279780714104,aceF,ECB_00114,b0115,1,protein,Exp,carbonSource,gluconate,glycerol
113,YP_003043344.1,248.327377547882,0.9345919022012,0.47403157706742,1.97158153046053,0.0486573973284402,0.103914857462817,lpdA,ECB_00115,b0116,1,protein,Exp,carbonSource,gluconate,glycerol
114,YP_003043345.1,1.15903458231243,-0.252601258056033,0.775462531556425,-0.325742699068953,0.744619035465497,NA,yacH,ECB_00116,b0117,-1,protein,Exp,carbonSource,gluconate,glycerol
115,YP_003043346.1,284.261181743241,0.552381655855196,0.381399570068908,1.44830172659973,0.147532685012046,0.243107717013738,acnB,ECB_00117,b0118,1,protein,Exp,carbonSource,gluconate,glycerol
116,YP_003043347.1,1.04077447328602,0.51141080028085,0.800601288712823,0.638783383802788,0.522963859232816,NA,yacL,ECB_00118,b0119,1,protein,Exp,carbonSource,gluconate,glycerol
117,YP_003043348.1,48.9543300772433,2.44685542945975,0.491530648991634,4.97803226407026,6.42339506913451e-07,6.42170218813517e-05,speD,ECB_00119,b0120,1,protein,Exp,carbonSource,gluconate,glycerol
118,YP_003043349.1,21.5635328311781,2.100623531513,0.54062177742579,3.88556957789469,0.000102090247678733,0.00168012323629187,speE,ECB_00120,b0121,1,protein,Exp,carbonSource,gluconate,glycerol
119,YP_003043350.1,1.85062579442694,1.44647937409596,0.692698102313506,2.08818151697679,0.036781463931691,0.0849138663314435,yacC,ECB_00121,b0122,1,protein,Exp,carbonSource,gluconate,glycerol
120,YP_003043351.1,21.8540538357593,0.69803104699445,0.55214525621924,1.26421632556286,0.206152392721941,0.3133690705435,cueO,ECB_00122,b0123,1,protein,Exp,carbonSource,gluconate,glycerol
121,YP_003043352.1,33.5247960637719,2.30677538005697,0.532642662577476,4.33081227270531,1.48560298706549e-05,0.000534074273850045,gcd,ECB_00123,b0124,1,protein,Exp,carbonSource,gluconate,glycerol
122,YP_003043353.1,40.2601687259855,1.40069775315729,0.4689684649342,2.98676320028005,0.00281948020807354,0.0149793566719572,hpt,ECB_00124,b0125,1,protein,Exp,carbonSource,gluconate,glycerol
123,YP_003043354.1,63.3881842246411,1.02265168245569,0.495222868700717,2.06503323471056,0.0389198557887621,0.0884616743270388,yadF,ECB_00125,b0126,1,protein,Exp,carbonSource,gluconate,glycerol
124,YP_003043355.1,13.1691592506593,1.34528104361857,0.519259107144484,2.59077024381248,0.00957614011150387,0.0333252957599043,yadG,ECB_00126,b0127,1,protein,Exp,carbonSource,gluconate,glycerol
125,YP_003043356.1,0.0653898497552323,0,0.476061466576135,0,1,NA,yadH,ECB_00127,b0128,0,protein,Exp,carbonSource,gluconate,glycerol
126,YP_003043357.1,0.428429464699222,-0.0349097796011999,0.769331965243694,-0.0453767439523222,0.963807017527023,NA,yadI,ECB_00128,b0129,-1,protein,Exp,carbonSource,gluconate,glycerol
127,YP_003043358.1,1.18109022021326,-0.157958459319018,0.783596726443421,-0.201581315986296,0.840244053055021,NA,yadE,ECB_00129,b0130,-1,protein,Exp,carbonSource,gluconate,glycerol
128,YP_003043359.1,37.7266175117187,1.64771421594406,0.496307196451039,3.3199482653615,0.000900341311521946,0.00693253762924228,panD,ECB_00130,b0131,1,protein,Exp,carbonSource,gluconate,glycerol
129,YP_003043360.1,0.988055795904971,-0.32284119054505,0.784835674081449,-0.411348771732242,0.68081681188763,NA,yadD,ECB_00131,b0132,-1,protein,Exp,carbonSource,gluconate,glycerol
130,YP_003043361.1,49.5714045651458,1.12625736188858,0.452708761316829,2.48781878798313,0.0128529204532372,0.0404726268870549,panC,ECB_00132,b0133,1,protein,Exp,carbonSource,gluconate,glycerol
131,YP_003043362.1,23.4639012099285,1.90972924607438,0.515243632105756,3.7064587062813,0.000210177486017839,0.00260547607666941,panB,ECB_00133,b0134,1,protein,Exp,carbonSource,gluconate,glycerol
132,YP_003043363.1,0.523017752919079,-0.28143796419859,0.755046384294427,-0.372742615622996,0.709340015772182,NA,yadC,ECB_00134,b0135,-1,protein,Exp,carbonSource,gluconate,glycerol
133,YP_003043364.1,0.221718172693049,0.43723808198845,0.730249179294655,0.598751897825859,0.549338343514704,NA,yadK,ECB_00135,b0136,1,protein,Exp,carbonSource,gluconate,glycerol
134,YP_003043365.1,0.109096005200473,0.0792446158898633,0.62509151348892,0.126772823146427,0.899120206145933,NA,yadL,ECB_00136,b0137,1,protein,Exp,carbonSource,gluconate,glycerol
135,YP_003043366.1,0.522423249588852,0.209730976023835,0.760439710068441,0.275802240791658,0.78269996254099,NA,yadM,ECB_00137,b0138,1,protein,Exp,carbonSource,gluconate,glycerol
136,YP_003043367.1,1.44383753871999,0.19020501770643,0.816714913105095,0.232890344787856,0.815846556068093,NA,htrE,ECB_00138,b0139,1,protein,Exp,carbonSource,gluconate,glycerol
137,YP_003043368.1,0.532195129799127,0.484731684422304,0.795298949638371,0.609496195918171,0.542195593454571,NA,ecpD,ECB_00139,b0290,1,protein,Exp,carbonSource,gluconate,glycerol
138,YP_003043369.1,0.2742560980015,0,0.738898292875759,0,1,NA,yadN,ECB_00140,b0141,0,protein,Exp,carbonSource,gluconate,glycerol
139,YP_003043370.1,3.20389513897262,-0.32052191003483,0.732238201898648,-0.437729019332421,0.661582730583434,0.758253958484839,folK,ECB_00141,b0142,-1,protein,Exp,carbonSource,gluconate,glycerol
140,YP_003043371.1,40.0944447082001,1.41871982842112,0.431089414927235,3.29101058688855,0.000998281562145667,0.00739963343487355,pcnB,ECB_00142,b0143,1,protein,Exp,carbonSource,gluconate,glycerol
141,YP_003043372.1,1.20746822455084,1.0647114227134,0.820287968746062,1.29797274040357,0.194296702318413,NA,yadB,ECB_00143,b0144,1,protein,Exp,carbonSource,gluconate,glycerol
142,YP_003043373.1,67.5703891787177,1.3163876427498,0.535294015096633,2.45918617736116,0.0139252382839535,0.042811999166785,dksA,ECB_00144,b0145,1,protein,Exp,carbonSource,gluconate,glycerol
