,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
12,YP_003043243.1,558.054321034305,0.451946632149646,0.522220541647069,0.865432506205556,0.386801445932879,0.523293951656657,dnaK,ECB_00014,b0014,1,protein,Exp,carbonSource,lactate,glycerol
13,YP_003043244.1,57.2460028449363,0.970937897550225,0.501147347643058,1.93742998364979,0.0526928044116719,0.11482481343007,dnaJ,ECB_00015,b0015,1,protein,Exp,carbonSource,lactate,glycerol
14,YP_003043245.1,1.29438702268231,0.43632332965779,0.786727026595066,0.554605746222023,0.579164357776717,0.711769447134408,insL-1,ECB_00016,b0016,1,protein,Exp,carbonSource,lactate,glycerol
15,YP_003043246.1,0.0623930766676025,0,0.513018095020868,0,1,NA,mokC,ECB_00017,b0018,0,protein,Exp,carbonSource,lactate,glycerol
16,YP_003043247.1,0.0127108904031998,0,0.456492626483047,0,1,NA,hokC,ECB_04280,b4412,0,protein,Exp,carbonSource,lactate,glycerol
17,YP_003043248.1,0.21055618026587,0.0117351419298543,0.732683126750448,0.0160166673714752,0.987221094760953,NA,nhaA,ECB_00018,b0019,1,protein,Exp,carbonSource,lactate,glycerol
18,YP_003043249.1,0.910366370777581,0.358839077231215,0.81466928165504,0.440472085190467,0.659595225812622,NA,nhaR,ECB_00019,b0020,1,protein,Exp,carbonSource,lactate,glycerol
19,YP_003043250.1,0.217864858783771,-0.0196919038220394,0.698478228372416,-0.0281925807020861,0.97750855461587,NA,cirA,ECB_00020,b2155,-1,protein,Exp,carbonSource,lactate,glycerol
20,YP_003043251.1,0.371526725279389,-0.115214593966982,0.755335001020317,-0.152534430168532,0.878765436798164,NA,yehB,ECB_00021,,-1,protein,Exp,carbonSource,lactate,glycerol
21,YP_003043252.1,0.752232782059621,-0.0878819042065123,0.794743787786391,-0.110578913049815,0.911950269868241,NA,yjcF,ECB_00022,,-1,protein,Exp,carbonSource,lactate,glycerol
22,YP_003043253.1,3.79334867155197,3.7986574712698,0.755552625677029,5.02765438458497,4.96515712829819e-07,5.92675174789271e-05,insA-1,ECB_00023,b0022,1,protein,Exp,carbonSource,lactate,glycerol
23,YP_003043254.1,0.560314056449081,-0.226113701895475,0.747650174908875,-0.302432487122783,0.762322392387206,NA,insB-1,ECB_00024,b0021,-1,protein,Exp,carbonSource,lactate,glycerol
24,YP_003043255.1,0.37675923452128,0,0.730530932225287,0,1,NA,talA,ECB_00025,,0,protein,Exp,carbonSource,lactate,glycerol
25,YP_003043256.1,0.418937051511022,0.0434763980249371,0.745725112048102,0.0583008367594474,0.953509001012997,NA,elfG,ECB_00026,,1,protein,Exp,carbonSource,lactate,glycerol
26,YP_003043257.1,95.3595758280147,0.185058456672217,0.544752441808605,0.339711109982019,0.734074094264614,0.8290484340519,rpsT,ECB_00027,b0023,1,protein,Exp,carbonSource,lactate,glycerol
27,YP_003043258.1,0.0832747961588443,-0.0581798691658208,0.574401299623109,-0.101287843888925,0.919321965737031,NA,yaaY,ECB_00028,b0024,-1,protein,Exp,carbonSource,lactate,glycerol
28,YP_003043259.1,17.8558649947244,1.44222985617425,0.43219562700552,3.33698391667399,0.000846928490034888,0.00666435533142207,ribF,ECB_00029,b0025,1,protein,Exp,carbonSource,lactate,glycerol
29,YP_003043260.1,195.687064359249,1.55671628066339,0.437957323654332,3.55449309004377,0.00037870846293953,0.00399696310582331,ileS,ECB_00030,b0026,1,protein,Exp,carbonSource,lactate,glycerol
30,YP_003043261.1,0.131625172334323,-0.0457314233406244,0.642833086556912,-0.0711404317807709,0.943285989762337,NA,lspA,ECB_00031,b0027,-1,protein,Exp,carbonSource,lactate,glycerol
31,YP_003043262.1,7.51749795979738,0.75521299693969,0.488395983067898,1.54631287545765,0.122029023916943,0.216299599261937,fkpB,ECB_00032,b0028,1,protein,Exp,carbonSource,lactate,glycerol
32,YP_003043263.1,16.7346637432558,1.31437068896928,0.404730645201179,3.24751956530484,0.00116415659849511,0.00849232777017709,ispH,ECB_00033,b0029,1,protein,Exp,carbonSource,lactate,glycerol
33,YP_003043264.1,3.82427654072715,1.45317402386508,0.706802812080668,2.05598223298979,0.0397842287841853,0.0924794755673211,rihC,ECB_00034,b0030,1,protein,Exp,carbonSource,lactate,glycerol
34,YP_003043265.1,44.50532980443,1.03890679982332,0.425816844170145,2.43979733081719,0.0146955038108254,0.0474048510026627,dapB,ECB_00035,b0031,1,protein,Exp,carbonSource,lactate,glycerol
35,YP_003043266.1,122.536124790818,0.962969973241551,0.468423050204736,2.05576982776715,0.0398047076087678,0.0924794755673211,carA,ECB_00036,b0032,1,protein,Exp,carbonSource,lactate,glycerol
36,YP_003043267.1,248.148562998404,1.00082429591936,0.366024814615379,2.73430722715078,0.00625116871956067,0.0260465363315028,carB,ECB_00037,b0033,1,protein,Exp,carbonSource,lactate,glycerol
37,YP_003043268.1,0.756163479817655,-0.462634088576817,0.801001541977023,-0.577569535552888,0.563554779685784,NA,caiF,ECB_00038,b0034,-1,protein,Exp,carbonSource,lactate,glycerol
38,YP_003043269.1,0.454225022502969,-0.032134642844203,0.761524312298705,-0.0421977897819214,0.966341024491196,NA,caiE,ECB_00039,b0035,-1,protein,Exp,carbonSource,lactate,glycerol
39,YP_003043270.1,1.06228703885925,0.476865717645396,0.812895153127268,0.586626351271573,0.557454680859015,NA,caiD,ECB_00040,b0036,1,protein,Exp,carbonSource,lactate,glycerol
40,YP_003043271.1,1.60114634231963,1.1822448858135,0.822264747715096,1.43779103883356,0.150493352721048,0.257076152574247,caiC,ECB_00041,b0037,1,protein,Exp,carbonSource,lactate,glycerol
41,YP_003043272.1,1.3503467556308,-0.112187174797497,0.793596163939716,-0.141365570922819,0.887581151512373,0.932261443274075,caiA,ECB_00043,b0039,-1,protein,Exp,carbonSource,lactate,glycerol
42,YP_003043273.1,0.159431391864235,0,0.729043828080759,0,1,NA,caiT,ECB_00044,b0040,0,protein,Exp,carbonSource,lactate,glycerol
43,YP_003043274.1,0.7494773775633,-0.0168371890837978,0.772790562734834,-0.0217875190196585,0.982617450204661,NA,fixA,ECB_00045,b0041,-1,protein,Exp,carbonSource,lactate,glycerol
44,YP_003043275.1,0.839119433673463,-0.250885011533913,0.787188398059381,-0.318710250497096,0.749946240935279,NA,fixB,ECB_00046,b0042,-1,protein,Exp,carbonSource,lactate,glycerol
45,YP_003043276.1,1.14225185089517,-0.0455994009493646,0.806110951949051,-0.0565671522500871,0.954890001336421,0.973963452276842,fixC,ECB_00047,b0043,-1,protein,Exp,carbonSource,lactate,glycerol
46,YP_003043277.1,0.489663016442822,0.0984059415358768,0.714829937666955,0.137663430629461,0.890506422288703,NA,fixX,ECB_00048,b0044,1,protein,Exp,carbonSource,lactate,glycerol
47,YP_003043278.1,0.275403193691578,0,0.703347539861254,0,1,NA,yaaU,ECB_00049,b0045,0,protein,Exp,carbonSource,lactate,glycerol
48,YP_003043279.1,0.243734187260242,-0.779397123224127,0.772743495505033,-1.00861039628,0.313161519438269,NA,yabF,ECB_00050,b0046,-1,protein,Exp,carbonSource,lactate,glycerol
49,YP_003043280.1,1.64823129526869,0.536432742546863,0.819066518220016,0.654931840838313,0.51251163868515,0.647042573826597,kefC,ECB_00051,b0047,1,protein,Exp,carbonSource,lactate,glycerol
50,YP_003043281.1,9.18729934005604,1.30433321851536,0.530778590293706,2.45739606375911,0.0139948300367257,0.0458846886450024,folA,ECB_00052,b0048,1,protein,Exp,carbonSource,lactate,glycerol
51,YP_003043282.1,6.20248673907763,1.43128230821878,0.500228299351839,2.8612581696664,0.00421963284361476,0.0203017739643278,apaH,ECB_00053,b0049,1,protein,Exp,carbonSource,lactate,glycerol
52,YP_003043283.1,2.56200979625643,-1.59811931087531,0.71672657056546,-2.22974754461031,0.0257642075639759,0.0686282998374498,apaG,ECB_00054,b0050,-1,protein,Exp,carbonSource,lactate,glycerol
53,YP_003043284.1,12.7463413770524,1.40719258520171,0.577132389143917,2.43824919840153,0.014758595969225,0.0475358418636638,ksgA,ECB_00055,b0051,1,protein,Exp,carbonSource,lactate,glycerol
54,YP_003043285.1,14.3632686764386,1.62122669196706,0.464595636694174,3.4895435168158,0.000483846272660169,0.00459202907353778,pdxA,ECB_00056,b0052,1,protein,Exp,carbonSource,lactate,glycerol
55,YP_003043286.1,75.050242917546,1.15284266744854,0.442655523939334,2.60437881174287,0.00920409647487855,0.0344366970018832,surA,ECB_00057,b0053,1,protein,Exp,carbonSource,lactate,glycerol
56,YP_003043287.1,84.3334952740736,1.43038683656864,0.498363389962063,2.87016836585354,0.00410253290131948,0.0199717626027723,imp,ECB_00058,b0054,1,protein,Exp,carbonSource,lactate,glycerol
57,YP_003043288.1,12.3231384855018,0.83644619762149,0.469437249735947,1.78180619048016,0.0747808424172557,0.147884013889663,djlA,ECB_00059,b0055,1,protein,Exp,carbonSource,lactate,glycerol
58,YP_003043289.1,0.982978308219273,0.99014763968831,0.818273641488723,1.21004464702894,0.22626176137895,NA,rluA,ECB_00060,b0058,1,protein,Exp,carbonSource,lactate,glycerol
59,YP_003043290.1,27.434755493415,1.46972879354511,0.417528107355916,3.52007150573041,0.000431430470370395,0.00433666672795539,hepA,ECB_00061,b0059,1,protein,Exp,carbonSource,lactate,glycerol
60,YP_003043291.1,2.43685923928765,0.181033645369954,0.820839558481371,0.220546930882428,0.825445226467304,0.891168935457278,polB,ECB_00062,b0060,1,protein,Exp,carbonSource,lactate,glycerol
61,YP_003043292.1,0.418074454980581,-0.39011616527262,0.808938295115066,-0.482257012220108,0.629623380894563,NA,araD,ECB_00063,b0061,-1,protein,Exp,carbonSource,lactate,glycerol
62,YP_003043293.1,1.4123156413129,-0.0160986725039582,0.817275769311663,-0.0196979686764934,0.984284311227741,0.992899305373911,araA,ECB_00064,b0062,-1,protein,Exp,carbonSource,lactate,glycerol
63,YP_003043294.1,1.37445057135958,0.596217238529446,0.816209703429704,0.730470657263872,0.465102542508114,0.601749920226131,araB,ECB_00065,b0063,1,protein,Exp,carbonSource,lactate,glycerol
64,YP_003043295.1,1.78169182632194,1.39798830915528,0.82140591913016,1.70194574521169,0.0887655393032457,0.169211512571715,araC,ECB_00066,b0064,1,protein,Exp,carbonSource,lactate,glycerol
65,YP_003043296.1,0.434346872522488,1.31276738211902,0.826806115251293,1.58775722373561,0.112341247707766,NA,yabI,ECB_00067,b0065,1,protein,Exp,carbonSource,lactate,glycerol
66,YP_003043297.1,0.909057287085652,0.0593890077165932,0.776810369385817,0.0764523879406359,0.939059191974985,NA,thiQ,ECB_00068,b0066,1,protein,Exp,carbonSource,lactate,glycerol
67,YP_003043298.1,0.296373260737941,0.0127495096746328,0.700484213238652,0.0182009950169842,0.985478508859906,NA,thiP,ECB_00069,b0067,1,protein,Exp,carbonSource,lactate,glycerol
68,YP_003043299.1,1.08540363726141,1.92318304583695,0.789768662718301,2.43512200043181,0.0148867694890175,NA,tbpA,ECB_00070,b0068,1,protein,Exp,carbonSource,lactate,glycerol
69,YP_003043300.1,1.05075602935766,0.0869024590244896,0.798023038653177,0.108897180676832,0.913284042841413,NA,yabN,ECB_00071,b0069,1,protein,Exp,carbonSource,lactate,glycerol
70,YP_003043301.1,0.354552254635218,-0.160057518571518,0.797836742392662,-0.200614373927573,0.841000117799546,NA,setA,ECB_00072,b0070,-1,protein,Exp,carbonSource,lactate,glycerol
71,YP_003043302.1,110.045322763428,0.524703691202151,0.546493698640813,0.960127614475965,0.336990991946468,0.469401265624796,leuD,ECB_00073,b0071,1,protein,Exp,carbonSource,lactate,glycerol
72,YP_003043303.1,177.240341175446,0.770919012597455,0.494043137714231,1.56042854104651,0.11865864453427,0.211418520328321,leuC,ECB_00074,b0072,1,protein,Exp,carbonSource,lactate,glycerol
73,YP_003043304.1,131.288982695087,0.772089105308728,0.499991403788397,1.54420475923919,0.122538736262505,0.216882719048682,leuB,ECB_00075,b0073,1,protein,Exp,carbonSource,lactate,glycerol
74,YP_003043305.1,184.403099558042,1.00168106318035,0.485707940270345,2.06231148418701,0.0391780903636285,0.0921621251010344,leuA,ECB_00076,b0074,1,protein,Exp,carbonSource,lactate,glycerol
75,YP_003043306.1,0.00803877446555446,0,0.456491814679781,0,1,NA,leuL,ECB_00077,b0075,0,protein,Exp,carbonSource,lactate,glycerol
76,YP_003043307.1,0.571401249556432,-0.433152590753836,0.786396357435279,-0.550806964781096,0.581766009220078,NA,leuO,ECB_00078,b0076,-1,protein,Exp,carbonSource,lactate,glycerol
77,YP_003043308.1,64.2613113456742,1.27327926840398,0.513647683839766,2.47889615482269,0.013178966950722,0.0441136969061823,ilvI,ECB_00079,b0077,1,protein,Exp,carbonSource,lactate,glycerol
78,YP_003043309.1,19.980727547094,1.26905091225001,0.478987790695521,2.64944313174928,0.00806245397930287,0.0313105008904966,ilvH,ECB_00080,b0078,1,protein,Exp,carbonSource,lactate,glycerol
79,YP_003043310.1,15.70452136132,1.85319408402587,0.478587226058862,3.87221802655875,0.000107849411356638,0.00182280695250656,fruR,ECB_00081,b0080,1,protein,Exp,carbonSource,lactate,glycerol
80,YP_003043311.1,4.52966739853844,0.519549723337911,0.480358040297296,1.08158848140932,0.279435425001679,0.412704627694788,yabB,ECB_00082,b0081,1,protein,Exp,carbonSource,lactate,glycerol
81,YP_003043312.1,26.9472594552008,1.04721440366163,0.414441043228608,2.52681152306622,0.0115103255763809,0.0402107443716365,mraW,ECB_00083,b0082,1,protein,Exp,carbonSource,lactate,glycerol
82,YP_003043313.1,3.61623420011404,2.72039332810777,0.651385973068702,4.17631548817654,2.96268846556642e-05,0.000808005945154478,ftsL,ECB_00084,b0083,1,protein,Exp,carbonSource,lactate,glycerol
83,YP_003043314.1,10.4762913341698,1.42641199576261,0.573998006885226,2.48504694903554,0.012953434989903,0.0436632640109088,ftsI,ECB_00085,b0084,1,protein,Exp,carbonSource,lactate,glycerol
84,YP_003043315.1,29.1215328995083,0.816233891868007,0.759574365203459,1.07459378470385,0.28255663573158,0.415990759062351,murE,ECB_00086,b0085,1,protein,Exp,carbonSource,lactate,glycerol
85,YP_003043316.1,13.4530883472823,1.88646195246906,0.489986273916747,3.85003020062065,0.000118103261339775,0.00191518802172608,murF,ECB_00087,b0086,1,protein,Exp,carbonSource,lactate,glycerol
86,YP_003043317.1,0.349473488723476,0,0.762017221353105,0,1,NA,mraY,ECB_00088,b0087,0,protein,Exp,carbonSource,lactate,glycerol
87,YP_003043318.1,26.1414213767137,1.40350708631764,0.38641239222152,3.63214822963815,0.000281071583018727,0.00337285899622473,murD,ECB_00089,b0088,1,protein,Exp,carbonSource,lactate,glycerol
88,YP_003043319.1,0.703173116100663,0.320361564328201,0.810478274742941,0.395274709158379,0.692640162074207,NA,ftsW,ECB_00090,b0089,1,protein,Exp,carbonSource,lactate,glycerol
89,YP_003043320.1,19.789151974903,0.678847524413328,0.408628651836888,1.66128224577924,0.0966567740465864,0.180899054740385,murG,ECB_00091,b0090,1,protein,Exp,carbonSource,lactate,glycerol
90,YP_003043321.1,32.9187399171466,1.6282688279737,0.536702793657604,3.03383706441534,0.00241464803428337,0.0139795122736193,murC,ECB_00092,b0091,1,protein,Exp,carbonSource,lactate,glycerol
91,YP_003043322.1,26.0076925142604,1.05733682036417,0.41840965513843,2.52703733620667,0.0115029273302161,0.0402107443716365,ddl,ECB_00093,b0092,1,protein,Exp,carbonSource,lactate,glycerol
92,YP_003043323.1,4.52126308048444,0.867464536012128,0.559100737376958,1.55153531022311,0.120773452177652,0.214549433920329,ftsQ,ECB_00094,b0093,1,protein,Exp,carbonSource,lactate,glycerol
93,YP_003043324.1,26.0185105135482,0.985907207857158,0.486192399447716,2.02781287608997,0.0425793497059193,0.0974793714748331,ftsA,ECB_00095,b0094,1,protein,Exp,carbonSource,lactate,glycerol
94,YP_003043325.1,142.973276582956,1.05521399364085,0.486357787622,2.16962495614641,0.0300352692277042,0.0770958782315402,ftsZ,ECB_00096,b0095,1,protein,Exp,carbonSource,lactate,glycerol
95,YP_003043326.1,7.85303008014014,0.64244591135634,0.585840804117389,1.09662199498758,0.272806668450515,0.405429858666833,lpxC,ECB_00097,b0096,1,protein,Exp,carbonSource,lactate,glycerol
96,YP_003043327.1,0.306795804448412,-0.291740481710173,0.796951948281847,-0.366070353851494,0.714312578609666,NA,yacA,ECB_00098,b0097,-1,protein,Exp,carbonSource,lactate,glycerol
97,YP_003043328.1,181.81728637418,1.31289518839469,0.503483701359106,2.6076220240112,0.00911735677703268,0.0342435935287612,secA,ECB_00099,b0098,1,protein,Exp,carbonSource,lactate,glycerol
98,YP_003043329.1,2.51564052253369,0.524294225202489,0.651817761637433,0.804357070426262,0.421190786649318,0.558176636089654,mutT,ECB_00100,b0099,1,protein,Exp,carbonSource,lactate,glycerol
99,YP_003043330.1,10.7856586449189,2.05356861356167,0.535762338031837,3.83298426893089,0.000126598052077916,0.00199090783738848,yacG,ECB_00101,b0101,1,protein,Exp,carbonSource,lactate,glycerol
100,YP_003043331.1,16.8514595800635,0.431997855792433,0.516349615552057,0.836638283017915,0.402795919861573,0.540061568529483,yacF,ECB_00102,b0102,1,protein,Exp,carbonSource,lactate,glycerol
101,YP_003043332.1,2.43882312140379,-0.215609291538217,0.698598051477661,-0.308631395524457,0.757601935823892,0.844516788656452,coaE,ECB_00103,b0103,-1,protein,Exp,carbonSource,lactate,glycerol
102,YP_003043333.1,19.1342720459954,1.15701918224424,0.44228332337648,2.61601358471154,0.00889630180605979,0.0336768522626869,guaC,ECB_00104,b0104,1,protein,Exp,carbonSource,lactate,glycerol
103,YP_003043334.1,0.31381562021815,-0.566843596199922,0.779670832000616,-0.727029373082247,0.467207962217202,NA,hofC,ECB_00105,b0106,-1,protein,Exp,carbonSource,lactate,glycerol
104,YP_003043335.1,0.827100515748441,-0.101529295498627,0.812361560738827,-0.124980427934439,0.900539045081048,NA,hofB,ECB_00106,b0107,-1,protein,Exp,carbonSource,lactate,glycerol
105,YP_003043336.1,0.0457215474568405,0,0.456498888522555,0,1,NA,ppdD,ECB_00107,b0108,0,protein,Exp,carbonSource,lactate,glycerol
106,YP_003043337.1,15.5608076260532,0.662620738707534,0.599130399645511,1.1059708188728,0.268739150056698,0.401352806556364,nadC,ECB_00108,b0109,1,protein,Exp,carbonSource,lactate,glycerol
107,YP_003043338.1,1.9569942886015,-0.447520894228428,0.746123449724888,-0.599794704741472,0.548643062788008,0.681897126199492,ampD,ECB_00109,b0110,-1,protein,Exp,carbonSource,lactate,glycerol
108,YP_003043339.1,1.93408785005465,-1.81523373028514,0.772504754683429,-2.34980266371178,0.0187833663175859,0.055861312468657,ampE,ECB_00110,b0111,-1,protein,Exp,carbonSource,lactate,glycerol
109,YP_003043340.1,4.48502086087396,0.22172757314211,0.660017077895619,0.335942175691968,0.736914471811957,0.83149728836328,aroP,ECB_00111,b0112,1,protein,Exp,carbonSource,lactate,glycerol
110,YP_003043341.1,9.10297147598501,2.35214005221824,0.364885797141748,6.44623624882965,1.1466188410976e-10,1.3010209917599e-07,pdhR,ECB_00112,b0113,1,protein,Exp,carbonSource,lactate,glycerol
111,YP_003043342.1,354.252602296595,1.55774293020386,0.450593067318225,3.45709475619545,0.000546032813064416,0.0049575826205584,aceE,ECB_00113,b0114,1,protein,Exp,carbonSource,lactate,glycerol
112,YP_003043343.1,186.084599346718,1.4710254123776,0.445120732069615,3.30477847108576,0.000950514973507311,0.00726508260005588,aceF,ECB_00114,b0115,1,protein,Exp,carbonSource,lactate,glycerol
113,YP_003043344.1,248.327377547882,0.939630396390021,0.463432352396575,2.02754596551332,0.0426066086154583,0.0974793714748331,lpdA,ECB_00115,b0116,1,protein,Exp,carbonSource,lactate,glycerol
114,YP_003043345.1,1.15903458231243,-0.247251655312413,0.781777397441323,-0.316268615748732,0.751798630473148,0.840140239025739,yacH,ECB_00116,b0117,-1,protein,Exp,carbonSource,lactate,glycerol
115,YP_003043346.1,284.261181743241,0.737086205075548,0.371113430334601,1.9861480205957,0.0470168905245827,0.104967941636278,acnB,ECB_00117,b0118,1,protein,Exp,carbonSource,lactate,glycerol
116,YP_003043347.1,1.04077447328602,-0.935374700586754,0.804452723116533,-1.16274663968196,0.244932312576859,NA,yacL,ECB_00118,b0119,-1,protein,Exp,carbonSource,lactate,glycerol
117,YP_003043348.1,48.9543300772433,1.99191270250504,0.482762981318441,4.12606761410136,3.69018816074482e-05,0.000952306622127696,speD,ECB_00119,b0120,1,protein,Exp,carbonSource,lactate,glycerol
118,YP_003043349.1,21.5635328311781,1.60245801226368,0.533442948082071,3.0039913696959,0.00266462883432236,0.0149722242963491,speE,ECB_00120,b0121,1,protein,Exp,carbonSource,lactate,glycerol
119,YP_003043350.1,1.85062579442694,1.45079629758268,0.689196592657494,2.10505436770735,0.0352865757717952,0.0868592634382652,yacC,ECB_00121,b0122,1,protein,Exp,carbonSource,lactate,glycerol
120,YP_003043351.1,21.8540538357593,1.11573778937644,0.535510516313476,2.0835030412798,0.0372053947708047,0.0903328837099613,cueO,ECB_00122,b0123,1,protein,Exp,carbonSource,lactate,glycerol
121,YP_003043352.1,33.5247960637719,0.340075100834556,0.548238764567843,0.620304733654916,0.535057179029571,0.668821473786964,gcd,ECB_00123,b0124,1,protein,Exp,carbonSource,lactate,glycerol
122,YP_003043353.1,40.2601687259855,1.24377263337417,0.458947052705453,2.710056914065,0.00672716636335244,0.0274578218912344,hpt,ECB_00124,b0125,1,protein,Exp,carbonSource,lactate,glycerol
123,YP_003043354.1,63.3881842246411,1.02547049761983,0.484740561401565,2.11550379579298,0.0343870317575697,0.0849936933245802,yadF,ECB_00125,b0126,1,protein,Exp,carbonSource,lactate,glycerol
124,YP_003043355.1,13.1691592506593,1.76001464085644,0.50486185028611,3.48613118590566,0.000490060617214987,0.00461233522084694,yadG,ECB_00126,b0127,1,protein,Exp,carbonSource,lactate,glycerol
125,YP_003043356.1,0.0653898497552323,0,0.477453354838643,0,1,NA,yadH,ECB_00127,b0128,0,protein,Exp,carbonSource,lactate,glycerol
126,YP_003043357.1,0.428429464699222,-0.022871041433638,0.777322852941404,-0.0294228342150158,0.976527361616553,NA,yadI,ECB_00128,b0129,-1,protein,Exp,carbonSource,lactate,glycerol
127,YP_003043358.1,1.18109022021326,-0.610537136839285,0.786036331433075,-0.776728902245746,0.437318731153882,0.574789131856143,yadE,ECB_00129,b0130,-1,protein,Exp,carbonSource,lactate,glycerol
128,YP_003043359.1,37.7266175117187,1.0359407633816,0.488443369236507,2.12090250094068,0.0339300081673869,0.0843855125406514,panD,ECB_00130,b0131,1,protein,Exp,carbonSource,lactate,glycerol
129,YP_003043360.1,0.988055795904971,-0.318290999370129,0.791379946124576,-0.402197453863741,0.68753871590894,NA,yadD,ECB_00131,b0132,-1,protein,Exp,carbonSource,lactate,glycerol
130,YP_003043361.1,49.5714045651458,0.80893992324104,0.443155369327242,1.82540927907316,0.0679392900860594,0.138887816189559,panC,ECB_00132,b0133,1,protein,Exp,carbonSource,lactate,glycerol
131,YP_003043362.1,23.4639012099285,2.01686832351953,0.503109738477272,4.0088039830512,6.10270452113617e-05,0.00134371475694741,panB,ECB_00133,b0134,1,protein,Exp,carbonSource,lactate,glycerol
132,YP_003043363.1,0.523017752919079,-0.252430822762618,0.762640806227799,-0.330995693780406,0.740647738264516,NA,yadC,ECB_00134,b0135,-1,protein,Exp,carbonSource,lactate,glycerol
133,YP_003043364.1,0.221718172693049,0.27370950829729,0.73371374280282,0.37304672426021,0.70911366895248,NA,yadK,ECB_00135,b0136,1,protein,Exp,carbonSource,lactate,glycerol
134,YP_003043365.1,0.109096005200473,0,0.628910980901508,0,1,NA,yadL,ECB_00136,b0137,0,protein,Exp,carbonSource,lactate,glycerol
135,YP_003043366.1,0.522423249588852,0.0360011657586064,0.76627081210809,0.0469823007606978,0.962527333896717,NA,yadM,ECB_00137,b0138,1,protein,Exp,carbonSource,lactate,glycerol
136,YP_003043367.1,1.44383753871999,0.307769813469057,0.821404478345694,0.374687284501911,0.707893049989615,0.812502783345326,htrE,ECB_00138,b0139,1,protein,Exp,carbonSource,lactate,glycerol
137,YP_003043368.1,0.532195129799127,0.46882964254253,0.802006601905402,0.584570802071563,0.558836345105159,NA,ecpD,ECB_00139,b0290,1,protein,Exp,carbonSource,lactate,glycerol
138,YP_003043369.1,0.2742560980015,0,0.746064813890937,0,1,NA,yadN,ECB_00140,b0141,0,protein,Exp,carbonSource,lactate,glycerol
139,YP_003043370.1,3.20389513897262,-1.35598487939957,0.757453414977459,-1.79018914244373,0.0734235099638468,0.146700595836941,folK,ECB_00141,b0142,-1,protein,Exp,carbonSource,lactate,glycerol
140,YP_003043371.1,40.0944447082001,1.10514524987556,0.422626165443183,2.61494753576523,0.00892411621414737,0.0337289431715806,pcnB,ECB_00142,b0143,1,protein,Exp,carbonSource,lactate,glycerol
141,YP_003043372.1,1.20746822455084,0.903991576903866,0.825320864690324,1.09532136600359,0.273375870211267,0.40579037708465,yadB,ECB_00143,b0144,1,protein,Exp,carbonSource,lactate,glycerol
142,YP_003043373.1,67.5703891787177,1.17099120213221,0.52507349936702,2.23014721471156,0.0257376712143868,0.0686282998374498,dksA,ECB_00144,b0145,1,protein,Exp,carbonSource,lactate,glycerol
143,YP_003043374.1,5.12318458703264,0.69259495077893,0.6417822289241,1.07917439836253,0.280509990276604,0.413528241194011,sfsA,ECB_00145,b0146,1,protein,Exp,carbonSource,lactate,glycerol
