genes
glnA
hupA
flgE
apt
folE
atpD
secB
ndk
serA
rpoA
rplD
gapA
groEL
rpsE
groES
rpsJ
rpmF
metE
purC
rpsT
serC
tpx
pgk
gdhA
ahpC
hns
upp
rplF
rho
bcp
asd
rpsP
rbsB
atpA
rplA
flgM
rpsS
galU
fusA
ompA
trpE
ppa
ychF
pntB
aroA
metQ
rplJ
crr
yajG
icdA
hslU
atpC
thrB
atpG
purD
trpS
thrC
potF
gnd
yniC
eda
rplP
proS
dapA
hsdM
degP
tktA
rplO
lysC
flgN
ycdO
fbaA
livJ
htpG
yeeX
flgH
nusG
rpsI
ibpA
aspC
leuB
rplB
rpsC
hisD
rplY
asnC
pepQ
proV
dnaK
cyoA
tig
hisG
nfnB
sucA
ygaG
talB
purB
rpmB
yadF
asnA
trpC
argH
mdh
yagU
adk
infA
cspC
argG
purT
rbsD
fabD
pheA
hemL
rpsM
yhbS
metA
rpsB
ppiB
ftsZ
gpmA
rpsA
glmS
rpsQ
hisH
trpB
yibN
yifE
rplK
def
leuC
artJ
pntA
fabZ
murA
yjeI
purA
ilvC
flgK
pyrG
rplI
ybcU
proQ
purM
cysJ
argB
yhcB
pdxB
malP
accD
rimM
purH
flgL
clpX
hisC
purN
rpmD
sucC
pheT
ybgI
accC
ygiN
fis
ydhD
glpK
gltA
minD
yajQ
lrp
pnp
tyrB
proA
xthA
yhjN
rpoC
pheS
yaeH
mtlA
argD
hflK
yajC
purE
infC
rpsK
rne
nusA
metB
rpoZ
prsA
rpsG
rpoB
hlpA
aroG
atpE
rpiA
aroD
malE
yiaF
tyrA
ilvE
ackA
hisB
rpmE
trpD
accA
gmhA
ptsN
cysK
frr
livG
yfiA
infB
yaeT
guaB
trxA
rplE
panD
yhbL
thrA
ycdY
yraL
trxB
yggX
ycgK
glnB
sucB
adhE
hisF
cysH
deoD
aceE
sucD
ydcL
yjjK
ybaB
purF
katG
tolC
fabI
leuA
atpH
livK
ybeZ
eno
acrA
kdsA
greA
rplN
thrS
atpB
ldhA
wzzB
lpdA
fucU
fur
flgG
rplV
mreB
purL
pflB
rplL
ihfB
pyrC
tolR
tolB
yadR
glnH
hflB
hisJ
yidC
aroE
gltD
guaA
ybeD
ihfA
fldA
pta
grpE
iscA
gph
dnaJ
ybaK
hisA
hupB
speA
slyD
slyB
yghU
aceF
ilvI
yfcZ
deoB
pyrF
aroK
nadE
nagE
gcvP
acpD
yjgA
aspS
serS
leuD
metG
yceD
cysP
yecJ
yebY
yfgA
fklB
ppsA
trpA
rfaD
rfbD
yrdA
pykA
glyS
prlC
hslV
mglB
glyQ
ydjN
acpP
pyrB
ppc
metK
msyB
pal
ilvG
rplS
ilvD
ybhE
gltX
rpsU
rbsK
glnS
rcsF
proX
queF
pyrI
ybiS
yeaD
glyA
rpoD
rpmG
rob
valS
cmk
ppiD
atpF
oppA
fabF
potD
cysI
ydaA
yfcD
galF
hflC
flgD
uspA
psd
rpmC
yhgI
emrR
ybiC
lolA
rplC
hisS
nlpB
ribF
pepD
pgi
pfkA
fkpA
yccU
rpmI
rbfA
yejK
leuS
yrbI
ydfG
rpsN
fabG
tpiA
mnmA
rnb
iscU
aroH
dcrB
clpB
hfq
ybdQ
tsf
gltB
gst
fabH
aceA
ybeY
hslO
rpsL
aroF
rfaE
codA
yrbD
ycfM
ygfZ
ftn
wzc
ilvA
yliB
yfcH
ycgL
rpmA
yfcF
engA
dapB
yfiO
rpsR
hisI
panB
asnB
nusB
prfB
sodA
rpsF
zwf
argT
sspA
znuA
tufA
nfsA
rbsA
rpsD
ptsI
yciI
secG
bolA
yjfH
manX
yhgF
wcaJ
gltI
argS
yfiF
solA
dut
pykF
ycbX
yfcB
ssb
thyA
metN
ygfE
stpA
argI
lysS
recA
tyrS
glpD
rsmC
secD
panC
mdoG
yniA
secA
metH
proB
nuoF
purU
bipA
maeB
map
cusR
glmM
aroB
yiaD
yjcD
btuB
dps
pfs
yeiP
ydeP
moeA
cysE
phoP
cysS
nagD
ybjL
sdhB
dinG
fadL
yhbG
ileS
suhB
crp
rplR
ddl
ilvH
murC
argE
yieL
glcG
nrdA
ppiC
yebA
ygfB
yliJ
yceH
pspA
mogA
torZ
ecnB
yggV
yahO
rpsO
malQ
rfbA
pyrD
pepA
acrB
manA
iscS
yjbH
ilvB
acnB
prmA
rpsH
grxC
surA
metC
glmU
fepA
insG
sseA
pckA
ybjP
rhsE
modA
sodB
yfgM
