gene_ID	count
ECB_00001	129
ECB_00002	612
ECB_00003	288
ECB_00004	362
ECB_00005	30
ECB_00006	6
ECB_00007	0
ECB_00008	477
ECB_00009	27
ECB_00010	5
ECB_00011	0
ECB_00012	0
ECB_00013	0
ECB_00014	349
ECB_00015	32
ECB_00016	15
ECB_00017	2
ECB_00018	35
ECB_00019	12
ECB_00020	0
ECB_00021	0
ECB_00022	0
ECB_00023	3
ECB_00024	2
ECB_00025	0
ECB_00026	5
ECB_00027	220
ECB_00028	0
ECB_00029	47
ECB_00030	501
ECB_00031	167
ECB_00032	25
ECB_00033	41
ECB_00034	9
ECB_00035	20
ECB_00036	216
ECB_00037	783
ECB_00038	1
ECB_00039	0
ECB_00040	0
ECB_00041	0
ECB_00042	0
ECB_00043	2
ECB_00044	2
ECB_00045	0
ECB_00046	1
ECB_00047	0
ECB_00048	0
ECB_00049	0
ECB_00050	3
ECB_00051	7
ECB_00052	9
ECB_00053	24
ECB_00054	5
ECB_00055	41
ECB_00056	78
ECB_00057	423
ECB_00058	304
ECB_00059	14
ECB_00060	6
ECB_00061	41
ECB_00062	19
ECB_00063	1
ECB_00064	9
ECB_00065	2
ECB_00066	14
ECB_00067	37
ECB_00068	0
ECB_00069	3
ECB_00070	1
ECB_00071	7
ECB_00072	32
ECB_00073	416
ECB_00074	423
ECB_00075	323
ECB_00076	140
ECB_00077	325
ECB_00078	1
ECB_00079	87
ECB_00080	101
ECB_00081	115
ECB_00082	41
ECB_00083	60
ECB_00084	61
ECB_00085	428
ECB_00086	147
ECB_00087	70
ECB_00088	103
ECB_00089	97
ECB_00090	31
ECB_00091	64
ECB_00092	124
ECB_00093	101
ECB_00094	47
ECB_00095	245
ECB_00096	462
ECB_00097	1593
ECB_00098	24
ECB_00099	953
ECB_00100	3
ECB_00101	5
ECB_00102	15
ECB_00103	2
ECB_00104	29
ECB_00105	3
ECB_00106	7
ECB_00107	0
ECB_00108	42
ECB_00109	21
ECB_00110	27
ECB_00111	192
ECB_00112	31
ECB_00113	1541
ECB_00114	497
ECB_00115	1375
ECB_00116	4
ECB_00117	3728
ECB_00118	21
ECB_00119	38
ECB_00120	33
ECB_00121	11
ECB_00122	31
ECB_00123	207
ECB_00124	91
ECB_00125	93
ECB_00126	13
ECB_00127	51
ECB_00128	16
ECB_00129	8
ECB_00130	106
ECB_00131	5
ECB_00132	61
ECB_00133	26
ECB_00134	11
ECB_00135	0
ECB_00136	0
ECB_00137	1
ECB_00138	0
ECB_00139	0
ECB_00140	1
ECB_00141	3
ECB_00142	45
ECB_00143	3
ECB_00144	335
ECB_00145	35
ECB_00146	8
ECB_00147	21
ECB_00148	100
ECB_00149	169
ECB_00150	5
ECB_00151	24
ECB_00152	31
ECB_00153	206
ECB_00154	23
ECB_00155	179
ECB_00156	9
ECB_00157	6
ECB_00158	133
ECB_00159	26
ECB_00160	237
ECB_00161	24
ECB_00162	113
ECB_00163	2
ECB_00164	266
ECB_00165	37
ECB_00166	115
ECB_00167	1491
ECB_00168	813
ECB_00169	16
ECB_00170	426
ECB_00171	22
ECB_00172	64
ECB_00173	33
ECB_00174	78
ECB_00175	939
ECB_00176	1887
ECB_00177	634
ECB_00178	189
ECB_00179	92
ECB_00180	68
ECB_00181	46
ECB_00182	203
ECB_00183	199
ECB_00184	9
ECB_00185	12
ECB_00186	14
ECB_00187	17
ECB_00188	36
ECB_00189	10
ECB_00190	4
ECB_00191	13
ECB_00192	1
ECB_00193	179
ECB_00194	8
ECB_00195	22
ECB_00196	383
ECB_00197	35
ECB_00198	10
ECB_00199	11
ECB_00200	4
ECB_00201	20
ECB_00202	42
ECB_00203	14
ECB_00204	165
ECB_00205	6
ECB_00206	22
ECB_00207	5
ECB_00208	15
ECB_00209	1
ECB_00210	1
ECB_00211	5
ECB_00212	0
ECB_00213	1
ECB_00214	18
ECB_00215	13
ECB_00216	1100
ECB_00217	74
ECB_00218	21
ECB_00219	8
ECB_00220	9
ECB_00221	18
ECB_00222	0
ECB_00223	0
ECB_00224	0
ECB_00225	0
ECB_00226	6
ECB_00227	2
ECB_00228	0
ECB_00229	0
ECB_00230	0
ECB_00231	0
ECB_00232	222
ECB_00233	4
ECB_00234	47
ECB_00235	330
ECB_00236	1
ECB_00237	5
ECB_00238	2
ECB_00239	50
ECB_00240	70
ECB_00241	0
ECB_00242	4
ECB_00243	2
ECB_00244	0
ECB_00245	0
ECB_00246	64
ECB_00247	1
ECB_00248	5
ECB_00249	6
ECB_00250	1
ECB_00251	0
ECB_00252	0
ECB_00253	5
ECB_00254	1
ECB_00255	3
ECB_00256	14
ECB_00257	5
ECB_00258	0
ECB_00259	0
ECB_00260	4
ECB_00261	2
ECB_00262	1
ECB_00263	12
ECB_00264	3
ECB_00265	0
ECB_00266	1
ECB_00267	51
