gene_ID	count
ECB_00001	8
ECB_00002	7
ECB_00003	0
ECB_00004	3
ECB_00005	0
ECB_00006	0
ECB_00007	0
ECB_00008	10
ECB_00009	4
ECB_00010	1
ECB_00011	0
ECB_00012	0
ECB_00013	0
ECB_00014	22
ECB_00015	0
ECB_00016	2
ECB_00017	0
ECB_00018	16
ECB_00019	2
ECB_00020	0
ECB_00021	0
ECB_00022	0
ECB_00023	0
ECB_00024	0
ECB_00025	0
ECB_00026	0
ECB_00027	13
ECB_00028	0
ECB_00029	1
ECB_00030	0
ECB_00031	1
ECB_00032	0
ECB_00033	1
ECB_00034	0
ECB_00035	0
ECB_00036	1
ECB_00037	4
ECB_00038	0
ECB_00039	0
ECB_00040	0
ECB_00041	0
ECB_00042	0
ECB_00043	5
ECB_00044	11
ECB_00045	1
ECB_00046	0
ECB_00047	0
ECB_00048	0
ECB_00049	0
ECB_00050	1
ECB_00051	0
ECB_00052	2
ECB_00053	0
ECB_00054	0
ECB_00055	1
ECB_00056	0
ECB_00057	10
ECB_00058	8
ECB_00059	1
ECB_00060	1
ECB_00061	2
ECB_00062	1
ECB_00063	0
ECB_00064	3
ECB_00065	2
ECB_00066	1
ECB_00067	2
ECB_00068	0
ECB_00069	0
ECB_00070	0
ECB_00071	3
ECB_00072	2
ECB_00073	0
ECB_00074	2
ECB_00075	0
ECB_00076	0
ECB_00077	60
ECB_00078	2
ECB_00079	2
ECB_00080	3
ECB_00081	7
ECB_00082	4
ECB_00083	13
ECB_00084	2
ECB_00085	2
ECB_00086	0
ECB_00087	1
ECB_00088	0
ECB_00089	0
ECB_00090	0
ECB_00091	1
ECB_00092	3
ECB_00093	4
ECB_00094	0
ECB_00095	4
ECB_00096	2
ECB_00097	325
ECB_00098	0
ECB_00099	18
ECB_00100	0
ECB_00101	0
ECB_00102	0
ECB_00103	0
ECB_00104	0
ECB_00105	0
ECB_00106	0
ECB_00107	0
ECB_00108	0
ECB_00109	0
ECB_00110	0
ECB_00111	7
ECB_00112	1
ECB_00113	20
ECB_00114	2
ECB_00115	11
ECB_00116	1
ECB_00117	14
ECB_00118	30
ECB_00119	0
ECB_00120	0
ECB_00121	1
ECB_00122	2
ECB_00123	6
ECB_00124	0
ECB_00125	3
ECB_00126	0
ECB_00127	9
ECB_00128	0
ECB_00129	1
ECB_00130	0
ECB_00131	0
ECB_00132	0
ECB_00133	1
ECB_00134	14
ECB_00135	0
ECB_00136	0
ECB_00137	1
ECB_00138	0
ECB_00139	0
ECB_00140	0
ECB_00141	0
ECB_00142	3
ECB_00143	1
ECB_00144	53
ECB_00145	6
ECB_00146	0
ECB_00147	0
ECB_00148	4
ECB_00149	7
ECB_00150	0
