gene_ID	count
ECB_00001	82
ECB_00002	1794
ECB_00003	620
ECB_00004	752
ECB_00005	62
ECB_00006	26
ECB_00007	2
ECB_00008	821
ECB_00009	36
ECB_00010	34
ECB_00011	1
ECB_00012	1
ECB_00013	0
ECB_00014	1080
ECB_00015	89
ECB_00016	41
ECB_00017	3
ECB_00018	119
ECB_00019	14
ECB_00020	1
ECB_00021	0
ECB_00022	0
ECB_00023	2
ECB_00024	6
ECB_00025	0
ECB_00026	6
ECB_00027	1726
ECB_00028	3
ECB_00029	139
ECB_00030	1395
ECB_00031	243
ECB_00032	37
ECB_00033	294
ECB_00034	22
ECB_00035	70
ECB_00036	249
ECB_00037	1079
ECB_00038	3
ECB_00039	1
ECB_00040	0
ECB_00041	0
ECB_00042	0
ECB_00043	24
ECB_00044	1
ECB_00045	3
ECB_00046	0
ECB_00047	0
ECB_00048	0
ECB_00049	2
ECB_00050	4
ECB_00051	22
ECB_00052	17
ECB_00053	36
ECB_00054	19
ECB_00055	87
ECB_00056	127
ECB_00057	752
ECB_00058	824
ECB_00059	33
ECB_00060	21
ECB_00061	72
ECB_00062	30
ECB_00063	1
ECB_00064	3
ECB_00065	1
ECB_00066	8
ECB_00067	50
ECB_00068	1
ECB_00069	0
ECB_00070	2
ECB_00071	25
ECB_00072	38
ECB_00073	777
ECB_00074	571
ECB_00075	544
ECB_00076	215
ECB_00077	205
ECB_00078	3
ECB_00079	312
ECB_00080	223
ECB_00081	300
ECB_00082	100
ECB_00083	121
ECB_00084	72
ECB_00085	423
ECB_00086	340
ECB_00087	136
ECB_00088	167
ECB_00089	291
ECB_00090	87
ECB_00091	155
ECB_00092	395
ECB_00093	204
ECB_00094	158
ECB_00095	649
ECB_00096	1446
ECB_00097	2552
ECB_00098	53
ECB_00099	3033
ECB_00100	28
ECB_00101	18
ECB_00102	21
ECB_00103	11
ECB_00104	102
ECB_00105	3
ECB_00106	7
ECB_00107	1
ECB_00108	62
ECB_00109	48
ECB_00110	38
ECB_00111	977
ECB_00112	74
ECB_00113	9315
ECB_00114	2232
ECB_00115	3499
ECB_00116	1
ECB_00117	4435
ECB_00118	58
ECB_00119	98
ECB_00120	136
ECB_00121	34
ECB_00122	2041
ECB_00123	972
ECB_00124	356
ECB_00125	304
ECB_00126	74
ECB_00127	114
ECB_00128	40
ECB_00129	14
ECB_00130	133
ECB_00131	16
ECB_00132	157
ECB_00133	39
ECB_00134	9
ECB_00135	0
ECB_00136	0
ECB_00137	0
ECB_00138	0
ECB_00139	0
ECB_00140	0
ECB_00141	1
ECB_00142	129
ECB_00143	8
ECB_00144	426
ECB_00145	90
ECB_00146	12
ECB_00147	59
ECB_00148	253
ECB_00149	294
ECB_00150	11
ECB_00151	55
ECB_00152	61
ECB_00153	345
ECB_00154	46
ECB_00155	287
ECB_00156	13
ECB_00157	30
ECB_00158	218
ECB_00159	53
ECB_00160	580
ECB_00161	38
ECB_00162	117
ECB_00163	11
ECB_00164	401
ECB_00165	81
ECB_00166	271
ECB_00167	6793
ECB_00168	2880
ECB_00169	130
ECB_00170	1842
ECB_00171	78
ECB_00172	152
ECB_00173	65
ECB_00174	343
ECB_00175	1982
ECB_00176	2854
ECB_00177	1091
ECB_00178	671
ECB_00179	215
ECB_00180	94
ECB_00181	80
