gene_ID	count
ECB_00001	10
ECB_00002	4
ECB_00003	3
ECB_00004	1
ECB_00005	0
ECB_00006	0
ECB_00007	0
ECB_00008	18
ECB_00009	6
ECB_00010	2
ECB_00011	0
ECB_00012	0
ECB_00013	0
ECB_00014	33
ECB_00015	6
ECB_00016	1
ECB_00017	0
ECB_00018	9
ECB_00019	0
ECB_00020	0
ECB_00021	0
ECB_00022	0
ECB_00023	0
ECB_00024	0
ECB_00025	0
ECB_00026	0
ECB_00027	7
ECB_00028	0
ECB_00029	1
ECB_00030	6
ECB_00031	0
ECB_00032	0
ECB_00033	0
ECB_00034	0
ECB_00035	1
ECB_00036	1
ECB_00037	6
ECB_00038	0
ECB_00039	0
ECB_00040	0
ECB_00041	0
ECB_00042	0
ECB_00043	1
ECB_00044	1
ECB_00045	0
ECB_00046	0
ECB_00047	0
ECB_00048	0
ECB_00049	0
ECB_00050	0
ECB_00051	1
ECB_00052	13
ECB_00053	0
ECB_00054	0
ECB_00055	2
ECB_00056	1
ECB_00057	0
ECB_00058	10
ECB_00059	1
ECB_00060	0
ECB_00061	0
ECB_00062	0
ECB_00063	0
ECB_00064	4
ECB_00065	1
ECB_00066	3
ECB_00067	0
ECB_00068	0
ECB_00069	0
ECB_00070	1
ECB_00071	2
ECB_00072	1
ECB_00073	5
ECB_00074	4
ECB_00075	1
ECB_00076	0
ECB_00077	30
ECB_00078	0
ECB_00079	1
ECB_00080	1
ECB_00081	7
ECB_00082	4
ECB_00083	13
ECB_00084	6
ECB_00085	5
ECB_00086	0
ECB_00087	0
ECB_00088	1
ECB_00089	1
ECB_00090	0
ECB_00091	1
ECB_00092	3
ECB_00093	3
ECB_00094	4
ECB_00095	4
ECB_00096	11
ECB_00097	896
ECB_00098	0
ECB_00099	12
ECB_00100	0
ECB_00101	0
ECB_00102	1
ECB_00103	0
ECB_00104	4
ECB_00105	0
ECB_00106	0
ECB_00107	0
ECB_00108	1
ECB_00109	1
ECB_00110	0
ECB_00111	14
ECB_00112	2
ECB_00113	22
ECB_00114	18
ECB_00115	11
ECB_00116	0
ECB_00117	11
ECB_00118	24
ECB_00119	0
ECB_00120	0
ECB_00121	1
ECB_00122	1
ECB_00123	10
ECB_00124	0
ECB_00125	1
ECB_00126	0
ECB_00127	4
ECB_00128	0
ECB_00129	1
ECB_00130	0
ECB_00131	0
ECB_00132	3
ECB_00133	0
ECB_00134	0
ECB_00135	0
ECB_00136	0
ECB_00137	0
ECB_00138	0
ECB_00139	0
ECB_00140	0
ECB_00141	0
ECB_00142	0
ECB_00143	0
ECB_00144	86
ECB_00145	25
ECB_00146	0
ECB_00147	0
ECB_00148	3
ECB_00149	4
ECB_00150	0
ECB_00151	0
ECB_00152	0
ECB_00153	28
ECB_00154	1
ECB_00155	30
ECB_00156	0
ECB_00157	0
ECB_00158	3
ECB_00159	0
ECB_00160	5
ECB_00161	0
ECB_00162	13
ECB_00163	0
ECB_00164	4
ECB_00165	3
ECB_00166	15
ECB_00167	12
ECB_00168	9
ECB_00169	1
ECB_00170	37
ECB_00171	2
ECB_00172	2
ECB_00173	0
ECB_00174	0
ECB_00175	9
ECB_00176	31
ECB_00177	8
ECB_00178	3
ECB_00179	0
ECB_00180	2
ECB_00181	0
ECB_00182	4
ECB_00183	7
ECB_00184	2
ECB_00185	2
ECB_00186	0
ECB_00187	6
ECB_00188	4
ECB_00189	0
ECB_00190	1
ECB_00191	0
ECB_00192	0
ECB_00193	66
ECB_00194	0
ECB_00195	0
ECB_00196	1
ECB_00197	2
ECB_00198	0
ECB_00199	0
ECB_00200	1
ECB_00201	1
ECB_00202	3
ECB_00203	1
ECB_00204	1
ECB_00205	0
ECB_00206	0
ECB_00207	0
ECB_00208	1
ECB_00209	0
ECB_00210	0
ECB_00211	0
ECB_00212	0
ECB_00213	0
ECB_00214	2
ECB_00215	2
ECB_00216	285
ECB_00217	3
ECB_00218	0
ECB_00219	0
ECB_00220	8
ECB_00221	3
ECB_00222	0
ECB_00223	0
