gene_ID	count
ECB_00001	23
ECB_00002	7
ECB_00003	1
ECB_00004	1
ECB_00005	1
ECB_00006	4
ECB_00007	0
ECB_00008	32
ECB_00009	4
ECB_00010	1
ECB_00011	0
ECB_00012	0
ECB_00013	1
ECB_00014	64
ECB_00015	2
ECB_00016	1
ECB_00017	2
ECB_00018	69
ECB_00019	2
ECB_00020	0
ECB_00021	0
ECB_00022	0
ECB_00023	0
ECB_00024	0
ECB_00025	2
ECB_00026	0
ECB_00027	8
ECB_00028	0
ECB_00029	0
ECB_00030	1
ECB_00031	1
ECB_00032	1
ECB_00033	0
ECB_00034	0
ECB_00035	2
ECB_00036	52
ECB_00037	0
ECB_00038	8
ECB_00039	0
ECB_00040	0
ECB_00041	1
ECB_00042	0
ECB_00043	115
ECB_00044	0
ECB_00045	1
ECB_00046	1
ECB_00047	0
ECB_00048	0
ECB_00049	0
ECB_00050	0
ECB_00051	2
ECB_00052	6
ECB_00053	1
ECB_00054	1
ECB_00055	2
ECB_00056	1
ECB_00057	3
ECB_00058	4
ECB_00059	0
ECB_00060	2
ECB_00061	0
ECB_00062	2
ECB_00063	0
ECB_00064	1
ECB_00065	4
ECB_00066	2
ECB_00067	3
ECB_00068	0
ECB_00069	0
ECB_00070	0
ECB_00071	1
ECB_00072	1
ECB_00073	0
ECB_00074	2
ECB_00075	0
ECB_00076	4
ECB_00077	130
ECB_00078	1
ECB_00079	0
ECB_00080	1
ECB_00081	33
ECB_00082	5
ECB_00083	7
ECB_00084	2
ECB_00085	1
ECB_00086	0
ECB_00087	0
ECB_00088	2
ECB_00089	0
ECB_00090	0
ECB_00091	2
ECB_00092	0
ECB_00093	4
ECB_00094	1
ECB_00095	14
ECB_00096	2
ECB_00097	189
ECB_00098	5
ECB_00099	5
ECB_00100	4
ECB_00101	0
ECB_00102	0
ECB_00103	0
ECB_00104	7
ECB_00105	0
ECB_00106	1
ECB_00107	0
ECB_00108	2
ECB_00109	1
ECB_00110	0
ECB_00111	10
ECB_00112	9
ECB_00113	17
ECB_00114	13
ECB_00115	62
ECB_00116	0
ECB_00117	19
ECB_00118	30
ECB_00119	0
ECB_00120	2
ECB_00121	3
ECB_00122	3
ECB_00123	22
ECB_00124	1
ECB_00125	2
ECB_00126	3
ECB_00127	1
ECB_00128	0
ECB_00129	2
ECB_00130	0
ECB_00131	3
ECB_00132	1
ECB_00133	3
ECB_00134	49
ECB_00135	0
ECB_00136	1
ECB_00137	1
ECB_00138	4
ECB_00139	0
ECB_00140	0
ECB_00141	0
ECB_00142	0
ECB_00143	0
ECB_00144	25
ECB_00145	12
ECB_00146	0
ECB_00147	2
ECB_00148	1
ECB_00149	10
ECB_00150	1
ECB_00151	2
ECB_00152	0
ECB_00153	16
ECB_00154	0
ECB_00155	42
ECB_00156	0
ECB_00157	0
ECB_00158	7
ECB_00159	1
ECB_00160	14
ECB_00161	0
ECB_00162	16
ECB_00163	1
ECB_00164	7
ECB_00165	35
ECB_00166	14
ECB_00167	10
ECB_00168	0
ECB_00169	3
ECB_00170	25
ECB_00171	4
ECB_00172	2
ECB_00173	27
ECB_00174	2
ECB_00175	11
ECB_00176	17
ECB_00177	10
ECB_00178	5
ECB_00179	1
ECB_00180	0
ECB_00181	0
ECB_00182	4
ECB_00183	1
ECB_00184	2
ECB_00185	2
ECB_00186	0
ECB_00187	3
ECB_00188	3
ECB_00189	0
ECB_00190	1
ECB_00191	0
ECB_00192	0
ECB_00193	14
ECB_00194	0
ECB_00195	5
ECB_00196	2
ECB_00197	0
ECB_00198	16
ECB_00199	2
ECB_00200	0
ECB_00201	8
ECB_00202	3
ECB_00203	4
ECB_00204	3
ECB_00205	2
ECB_00206	0
ECB_00207	0
ECB_00208	9
ECB_00209	2
ECB_00210	0
ECB_00211	0
ECB_00212	0
ECB_00213	1
ECB_00214	3
ECB_00215	5
ECB_00216	83
ECB_00217	51
ECB_00218	0
ECB_00219	2
ECB_00220	18
ECB_00221	21
ECB_00222	0
ECB_00223	1
ECB_00224	0
ECB_00225	0
ECB_00226	2
ECB_00227	0
ECB_00228	0
ECB_00229	0
ECB_00230	0
ECB_00231	0
ECB_00232	9
ECB_00233	1
ECB_00234	2
ECB_00235	23
ECB_00236	0
ECB_00237	0
ECB_00238	0
ECB_00239	10
ECB_00240	8
ECB_00241	0
ECB_00242	1
ECB_00243	1
ECB_00244	0
ECB_00245	2
ECB_00246	76
ECB_00247	2
ECB_00248	0
ECB_00249	0
ECB_00250	1
ECB_00251	0
ECB_00252	0
ECB_00253	0
ECB_00254	2
ECB_00255	0
ECB_00256	3
ECB_00257	1
ECB_00258	2
ECB_00259	1
ECB_00260	6
ECB_00261	0
ECB_00262	0
ECB_00263	0
ECB_00264	0
ECB_00265	0
ECB_00266	3
ECB_00267	1
ECB_00268	1
ECB_00269	5
ECB_00270	15
ECB_00271	0
ECB_00272	3
ECB_00273	0
ECB_00274	0
ECB_00275	0
ECB_00276	0
ECB_00277	0
ECB_00278	0
ECB_00279	6
ECB_00280	1
ECB_00281	1
ECB_00282	2
ECB_00283	5
ECB_00284	5
ECB_00285	1
ECB_00286	0
ECB_00287	0
ECB_00288	1
ECB_00289	0
ECB_00290	0
ECB_00291	0
ECB_00292	0
ECB_00293	0
ECB_00294	0
ECB_00295	0
ECB_00296	2
ECB_00297	0
ECB_00298	0
ECB_00299	0
ECB_00300	7
ECB_00301	0
ECB_00302	0
ECB_00303	0
ECB_00304	0
ECB_00305	1
ECB_00306	0
ECB_00307	0
ECB_00308	1
ECB_00309	29
ECB_00310	0
ECB_00311	1
ECB_00312	8
ECB_00313	1
ECB_00314	0
ECB_00315	2
ECB_00316	0
ECB_00317	0
ECB_00318	0
ECB_00319	4
ECB_00320	0
ECB_00321	19
ECB_00322	0
ECB_00323	3
ECB_00324	4
ECB_00325	0
ECB_00326	0
ECB_00327	16
ECB_00328	1
ECB_00329	1
ECB_00330	4
ECB_00331	3
ECB_00332	1
ECB_00333	1
ECB_00334	10
ECB_00335	11
ECB_00336	3
ECB_00337	1
ECB_00338	1
ECB_00339	12
ECB_00340	1
ECB_00341	0
ECB_00342	1
ECB_00343	1
ECB_00344	5
ECB_00345	0
ECB_00346	1
ECB_00347	5
ECB_00348	0
ECB_00349	8
ECB_00350	0
ECB_00351	0
ECB_00352	22
ECB_00353	1
ECB_00354	1
ECB_00355	5
ECB_00356	4
ECB_00357	1
ECB_00358	0
ECB_00359	1
ECB_00360	0
ECB_00361	3
ECB_00362	2
ECB_00363	0
ECB_00364	2
ECB_00365	0
ECB_00366	125
ECB_00367	9
ECB_00368	1
ECB_00369	6
ECB_00370	1
ECB_00371	1
ECB_00372	2
ECB_00373	52
ECB_00374	4
ECB_00375	5
ECB_00376	1
ECB_00377	2
ECB_00378	0
ECB_00379	1
ECB_00380	2
ECB_00381	1
ECB_00382	3
ECB_00383	2
ECB_00384	0
ECB_00385	0
ECB_00386	166
ECB_00387	3
ECB_00388	62
ECB_00389	43
ECB_00390	1
ECB_00391	1
ECB_00392	18
ECB_00393	5
ECB_00394	0
ECB_00395	0
ECB_00396	0
ECB_00397	19
ECB_00398	1
ECB_00399	153
ECB_00400	20
ECB_00401	3
ECB_00402	0
ECB_00403	0
ECB_00404	1
ECB_00405	4
ECB_00406	21
ECB_00407	2
ECB_00408	4
ECB_00409	15
ECB_00410	13
ECB_00411	12
ECB_00412	279
ECB_00413	3
ECB_00414	2
ECB_00415	1
ECB_00416	0
ECB_00417	0
ECB_00418	2
ECB_00419	2
ECB_00420	0
ECB_00421	1
ECB_00422	7
ECB_00423	1
ECB_00424	5
ECB_00425	3
ECB_00426	17
ECB_00427	0
ECB_00428	0
ECB_00429	6
ECB_00430	4
ECB_00431	2
ECB_00432	0
ECB_00433	8
ECB_00434	2
ECB_00435	12
ECB_00436	0
ECB_00437	0
ECB_00438	12
ECB_00439	1
ECB_00440	57
ECB_00441	0
ECB_00442	2
ECB_00443	4
ECB_00444	5
ECB_00445	0
ECB_00446	1
ECB_00447	0
ECB_00448	5
ECB_00449	3
ECB_00450	0
ECB_00451	0
ECB_00452	0
ECB_00453	0
ECB_00454	1
ECB_00455	0
ECB_00456	164
ECB_00457	1
ECB_00458	0
ECB_00459	1
ECB_00460	0
ECB_00461	0
ECB_00462	0
ECB_00463	0
ECB_00464	0
ECB_00465	1
ECB_00466	1
ECB_00467	0
ECB_00468	0
ECB_00469	0
ECB_00470	0
ECB_00471	0
ECB_00472	0
ECB_00473	0
ECB_00474	0
ECB_00475	8
ECB_00476	3
ECB_00477	0
ECB_00478	2
ECB_00479	7
ECB_00480	0
ECB_00481	0
ECB_00482	4
ECB_00483	0
ECB_00484	1
ECB_00485	1
ECB_00486	5
ECB_00487	0
ECB_00488	0
ECB_00489	0
ECB_00490	1
ECB_00491	0
ECB_00492	0
ECB_00493	0
ECB_00494	0
ECB_00495	4
ECB_00496	12
ECB_00497	0
ECB_00498	0
ECB_00499	0
ECB_00500	0
ECB_00501	0
ECB_00502	0
ECB_00503	7
ECB_00504	0
ECB_00505	0
ECB_00506	0
ECB_00507	0
ECB_00508	0
ECB_00509	8
ECB_00510	0
ECB_00511	0
ECB_00512	0
ECB_00513	1
ECB_00514	2
ECB_00515	1
ECB_00516	1
ECB_00517	0
ECB_00518	0
ECB_00519	0
ECB_00520	0
ECB_00521	1
ECB_00522	2
ECB_00523	1
ECB_00524	0
ECB_00525	3
ECB_00526	0
ECB_00527	0
ECB_00528	4
ECB_00529	2
ECB_00530	0
ECB_00531	0
ECB_00532	0
ECB_00533	2
ECB_00534	0
ECB_00535	0
ECB_00536	2
ECB_00537	0
ECB_00538	0
ECB_00539	0
ECB_00540	0
ECB_00541	6
ECB_00542	5
ECB_00543	0
ECB_00544	0
ECB_00545	1
ECB_00546	0
ECB_00547	0
ECB_00548	0
ECB_00549	0
ECB_00550	14
ECB_00551	3
ECB_00552	0
ECB_00553	1
ECB_00554	0
ECB_00555	0
ECB_00556	0
ECB_00557	44
ECB_00558	1
ECB_00559	2
ECB_00560	10
ECB_00561	0
ECB_00562	0
ECB_00563	0
ECB_00564	0
ECB_00565	26
ECB_00566	3
ECB_00567	17
ECB_00568	4
ECB_00569	6
ECB_00570	2
ECB_00571	1
ECB_00572	1
ECB_00573	0
ECB_00574	304
ECB_00575	5
ECB_00576	21
ECB_00577	1
ECB_00578	3
ECB_00579	7
ECB_00580	2
ECB_00581	0
ECB_00582	0
ECB_00583	0
ECB_00584	0
ECB_00585	0
ECB_00586	1
ECB_00587	3
ECB_00588	0
ECB_00589	2
ECB_00590	0
ECB_00591	31
ECB_00592	1
ECB_00593	15
ECB_00594	2
ECB_00595	4
ECB_00596	3
ECB_00597	3
ECB_00598	0
ECB_00599	4
ECB_00600	2
ECB_00601	0
ECB_00602	2
ECB_00603	2
ECB_00604	0
ECB_00605	0
ECB_00606	1
ECB_00607	0
ECB_00608	0
ECB_00609	0
ECB_00610	0
ECB_00611	8
ECB_00612	59
ECB_00613	5
ECB_00614	1
ECB_00615	0
ECB_00616	0
ECB_00617	3
ECB_00618	4
ECB_00619	1
ECB_00620	3
ECB_00621	1
ECB_00622	1
ECB_00623	18
ECB_00624	1
ECB_00625	0
ECB_00626	6
ECB_00627	1
ECB_00628	61
ECB_00629	4
ECB_00630	11
ECB_00631	37
ECB_00632	1
ECB_00633	3
ECB_00634	8
ECB_00635	5
ECB_00636	7
ECB_00637	0
ECB_00638	2
ECB_00639	0
ECB_00640	76
ECB_00641	7
ECB_00642	0
ECB_00643	1
ECB_00644	2
ECB_00645	4
ECB_00646	0
ECB_00647	0
ECB_00648	1
ECB_00649	0
ECB_00650	0
ECB_00651	1
ECB_00652	7
ECB_00653	1
ECB_00654	1
ECB_00655	2
ECB_00656	0
ECB_00657	19
ECB_00658	8
ECB_00659	0
ECB_00660	2
ECB_00661	0
ECB_00662	0
ECB_00663	0
ECB_00664	0
ECB_00665	2
ECB_00666	0
ECB_00667	0
ECB_00668	0
ECB_00669	1
ECB_00670	3
ECB_00671	0
ECB_00672	0
ECB_00673	2
ECB_00674	1
ECB_00675	1
ECB_00676	3
ECB_00677	0
ECB_00678	0
ECB_00679	9
ECB_00680	34
ECB_00681	6
ECB_00682	0
ECB_00683	8
ECB_00684	14
ECB_00685	11
ECB_00686	4
ECB_00687	8
ECB_00688	7
ECB_00689	0
ECB_00690	0
ECB_00691	4
ECB_00692	62
ECB_00693	11
ECB_00694	0
ECB_00695	0
ECB_00696	2
ECB_00697	0
ECB_00698	0
ECB_00699	0
ECB_00700	10
ECB_00701	11
ECB_00702	2
ECB_00703	3
ECB_00704	9
ECB_00705	15
ECB_00706	4
ECB_00707	29
ECB_00708	465
ECB_00709	4
ECB_00710	2
ECB_00711	1
ECB_00712	15
ECB_00713	3
ECB_00714	3
ECB_00715	7
ECB_00716	0
ECB_00717	1
ECB_00718	2
ECB_00719	3
ECB_00720	1
ECB_00721	0
ECB_00722	0
ECB_00723	0
ECB_00724	2
ECB_00725	1
ECB_00726	1
ECB_00727	3
ECB_00728	2
ECB_00729	0
ECB_00730	0
ECB_00731	0
ECB_00732	0
ECB_00733	0
ECB_00734	0
ECB_00735	0
ECB_00736	2
ECB_00737	0
ECB_00738	0
ECB_00739	0
ECB_00740	2
ECB_00741	7
ECB_00742	5
ECB_00743	0
ECB_00744	0
ECB_00745	0
ECB_00746	7
ECB_00747	1
ECB_00748	0
ECB_00749	0
ECB_00750	0
ECB_00751	0
ECB_00752	1
ECB_00753	34
ECB_00754	3
ECB_00755	1
ECB_00756	0
ECB_00757	1
ECB_00758	42
ECB_00759	2
ECB_00760	0
ECB_00761	0
ECB_00762	0
ECB_00763	58
ECB_00764	0
ECB_00765	0
ECB_00766	2
ECB_00767	11
ECB_00768	24
ECB_00769	0
ECB_00770	2
ECB_00771	1
ECB_00772	1
ECB_00773	2
ECB_00774	1
ECB_00775	3
ECB_00776	0
ECB_00777	2
ECB_00778	35
ECB_00779	233
ECB_00780	0
ECB_00781	228
ECB_00782	1
ECB_00783	0
ECB_00784	8
ECB_00785	2
ECB_00786	2
ECB_00787	10
ECB_00788	1
ECB_00789	1
ECB_00790	1
ECB_00791	0
ECB_00792	1
ECB_00793	0
ECB_00794	0
ECB_00795	3
ECB_00796	0
ECB_00797	0
ECB_00798	0
ECB_00799	0
ECB_00800	0
ECB_00801	45
ECB_00802	0
ECB_00803	31
ECB_00804	2
ECB_00805	0
ECB_00806	5
ECB_00807	1
ECB_00808	0
ECB_00809	1
ECB_00810	0
ECB_00811	1
ECB_00812	2
ECB_00813	3
ECB_00814	11
ECB_00815	2
ECB_00816	0
ECB_00817	2
ECB_00818	0
ECB_00819	1
ECB_00820	0
ECB_00821	0
ECB_00822	0
ECB_00823	0
ECB_00824	1
ECB_00825	0
ECB_00826	13
ECB_00827	11
ECB_00828	8
ECB_00829	0
ECB_00830	5
ECB_00831	5
ECB_00832	0
ECB_00833	0
ECB_00834	0
ECB_00835	0
ECB_00836	0
ECB_00837	0
ECB_00838	0
ECB_00839	0
ECB_00840	1
ECB_00841	0
ECB_00842	0
ECB_00843	0
ECB_00844	0
ECB_00845	0
ECB_00846	0
ECB_00847	0
ECB_00848	0
ECB_00849	0
ECB_00850	0
ECB_00851	0
ECB_00852	6
ECB_00853	1
ECB_00854	322
ECB_00855	1
ECB_00856	0
ECB_00857	1
ECB_00858	0
ECB_00859	3
ECB_00860	0
ECB_00861	0
ECB_00862	3
ECB_00863	1
ECB_00864	0
ECB_00865	64
ECB_00866	0
ECB_00867	0
ECB_00868	0
ECB_00869	0
ECB_00870	12
ECB_00871	15
ECB_00872	7
ECB_00873	0
ECB_00874	1
ECB_00875	0
ECB_00876	3
ECB_00877	1
ECB_00878	6
ECB_00879	1
ECB_00880	3
ECB_00881	4
ECB_00882	0
ECB_00883	4
ECB_00884	0
ECB_00885	23
ECB_00886	35
ECB_00887	40
ECB_00888	4
ECB_00889	1
ECB_00890	0
ECB_00891	1
ECB_00892	0
ECB_00893	34
