gene_ID	count
ECB_00001	20
ECB_00002	13
ECB_00003	4
ECB_00004	4
ECB_00005	1
ECB_00006	0
ECB_00007	0
ECB_00008	56
ECB_00009	13
ECB_00010	5
ECB_00011	3
ECB_00012	0
ECB_00013	0
ECB_00014	76
ECB_00015	2
ECB_00016	0
ECB_00017	3
ECB_00018	16
ECB_00019	0
ECB_00020	0
ECB_00021	0
ECB_00022	0
ECB_00023	0
ECB_00024	0
ECB_00025	0
ECB_00026	0
ECB_00027	14
ECB_00028	0
ECB_00029	2
ECB_00030	2
ECB_00031	0
ECB_00032	1
ECB_00033	2
ECB_00034	0
ECB_00035	0
ECB_00036	0
ECB_00037	1
ECB_00038	0
ECB_00039	0
ECB_00040	0
ECB_00041	1
ECB_00042	0
ECB_00043	5
ECB_00044	0
ECB_00045	0
ECB_00046	0
ECB_00047	0
ECB_00048	0
ECB_00049	0
ECB_00050	1
ECB_00051	2
ECB_00052	16
ECB_00053	0
ECB_00054	1
ECB_00055	6
ECB_00056	3
ECB_00057	13
ECB_00058	26
ECB_00059	0
ECB_00060	1
ECB_00061	2
ECB_00062	3
ECB_00063	0
ECB_00064	7
ECB_00065	12
ECB_00066	2
ECB_00067	4
ECB_00068	0
ECB_00069	0
ECB_00070	0
ECB_00071	1
ECB_00072	2
ECB_00073	4
ECB_00074	1
ECB_00075	3
ECB_00076	2
ECB_00077	131
ECB_00078	1
ECB_00079	0
ECB_00080	5
ECB_00081	39
ECB_00082	17
ECB_00083	29
ECB_00084	22
ECB_00085	13
ECB_00086	2
ECB_00087	0
ECB_00088	5
ECB_00089	3
ECB_00090	2
ECB_00091	0
ECB_00092	2
ECB_00093	4
ECB_00094	2
ECB_00095	6
ECB_00096	24
ECB_00097	1696
ECB_00098	5
ECB_00099	50
ECB_00100	0
ECB_00101	0
ECB_00102	0
ECB_00103	3
ECB_00104	5
ECB_00105	0
ECB_00106	0
ECB_00107	0
ECB_00108	1
ECB_00109	0
ECB_00110	2
ECB_00111	27
ECB_00112	5
ECB_00113	35
ECB_00114	23
ECB_00115	25
ECB_00116	2
ECB_00117	32
ECB_00118	37
ECB_00119	0
ECB_00120	1
ECB_00121	0
ECB_00122	1
ECB_00123	49
ECB_00124	1
ECB_00125	3
ECB_00126	2
ECB_00127	27
ECB_00128	0
ECB_00129	0
ECB_00130	2
ECB_00131	1
ECB_00132	7
ECB_00133	0
ECB_00134	0
ECB_00135	0
ECB_00136	0
ECB_00137	0
ECB_00138	0
ECB_00139	0
ECB_00140	0
ECB_00141	0
ECB_00142	1
ECB_00143	0
ECB_00144	221
ECB_00145	49
ECB_00146	0
ECB_00147	1
ECB_00148	4
ECB_00149	34
ECB_00150	0
ECB_00151	1
ECB_00152	1
ECB_00153	59
ECB_00154	6
ECB_00155	142
ECB_00156	0
ECB_00157	0
ECB_00158	13
ECB_00159	1
ECB_00160	21
ECB_00161	3
ECB_00162	17
ECB_00163	0
ECB_00164	11
ECB_00165	1
ECB_00166	71
ECB_00167	17
ECB_00168	8
ECB_00169	0
ECB_00170	191
ECB_00171	4
ECB_00172	0
ECB_00173	4
ECB_00174	0
ECB_00175	9
ECB_00176	92
ECB_00177	30
ECB_00178	12
ECB_00179	3
ECB_00180	0
ECB_00181	1
ECB_00182	5
ECB_00183	6
ECB_00184	1
ECB_00185	3
ECB_00186	0
ECB_00187	8
ECB_00188	5
ECB_00189	1
ECB_00190	0
ECB_00191	2
ECB_00192	0
ECB_00193	104
ECB_00194	1
ECB_00195	0
ECB_00196	9
ECB_00197	0
ECB_00198	0
ECB_00199	0
ECB_00200	4
ECB_00201	4
ECB_00202	17
ECB_00203	3
ECB_00204	2
ECB_00205	0
ECB_00206	1
ECB_00207	0
ECB_00208	1
ECB_00209	0
ECB_00210	0
ECB_00211	0
ECB_00212	0
ECB_00213	1
ECB_00214	12
ECB_00215	2
ECB_00216	453
ECB_00217	7
ECB_00218	0
ECB_00219	0
ECB_00220	11
ECB_00221	3
ECB_00222	0
ECB_00223	0
ECB_00224	0
ECB_00225	0
ECB_00226	2
ECB_00227	0
ECB_00228	0
ECB_00229	0
ECB_00230	0
ECB_00231	0
ECB_00232	15
ECB_00233	0
ECB_00234	2
ECB_00235	109
ECB_00236	0
ECB_00237	0
ECB_00238	0
ECB_00239	3
ECB_00240	8
ECB_00241	0
ECB_00242	0
ECB_00243	0
ECB_00244	0
ECB_00245	0
ECB_00246	3
ECB_00247	1
ECB_00248	0
ECB_00249	1
ECB_00250	1
ECB_00251	0
ECB_00252	0
ECB_00253	0
ECB_00254	0
ECB_00255	0
ECB_00256	1
ECB_00257	1
ECB_00258	0
ECB_00259	0
ECB_00260	0
ECB_00261	0
ECB_00262	0
ECB_00263	0
ECB_00264	0
ECB_00265	1
ECB_00266	0
ECB_00267	1
ECB_00268	5
ECB_00269	3
ECB_00270	4
ECB_00271	0
ECB_00272	0
ECB_00273	0
ECB_00274	0
ECB_00275	0
ECB_00276	0
ECB_00277	0
ECB_00278	0
ECB_00279	3
ECB_00280	0
ECB_00281	0
ECB_00282	0
ECB_00283	4
ECB_00284	17
ECB_00285	0
ECB_00286	3
ECB_00287	3
ECB_00288	1
ECB_00289	0
ECB_00290	0
ECB_00291	2
ECB_00292	0
ECB_00293	0
ECB_00294	0
ECB_00295	0
ECB_00296	0
ECB_00297	0
ECB_00298	1
