gene_ID	count
ECB_00001	10
ECB_00002	3
ECB_00003	4
ECB_00004	7
ECB_00005	1
ECB_00006	0
ECB_00007	0
ECB_00008	16
ECB_00009	3
ECB_00010	5
ECB_00011	0
ECB_00012	0
ECB_00013	0
ECB_00014	58
ECB_00015	3
ECB_00016	0
ECB_00017	0
ECB_00018	38
ECB_00019	2
ECB_00020	0
ECB_00021	1
ECB_00022	0
ECB_00023	0
ECB_00024	0
ECB_00025	0
ECB_00026	0
ECB_00027	10
ECB_00028	0
ECB_00029	1
ECB_00030	7
ECB_00031	1
ECB_00032	0
ECB_00033	2
ECB_00034	0
ECB_00035	0
ECB_00036	4
ECB_00037	4
ECB_00038	1
ECB_00039	1
ECB_00040	0
ECB_00041	1
ECB_00042	0
ECB_00043	8
ECB_00044	3
ECB_00045	1
ECB_00046	0
ECB_00047	0
ECB_00048	0
ECB_00049	0
ECB_00050	3
ECB_00051	2
ECB_00052	22
ECB_00053	0
ECB_00054	0
ECB_00055	4
ECB_00056	5
ECB_00057	3
ECB_00058	6
ECB_00059	1
ECB_00060	0
ECB_00061	2
ECB_00062	1
ECB_00063	0
ECB_00064	3
ECB_00065	5
ECB_00066	4
ECB_00067	1
ECB_00068	0
ECB_00069	0
ECB_00070	1
ECB_00071	2
ECB_00072	1
ECB_00073	6
ECB_00074	1
ECB_00075	0
ECB_00076	3
ECB_00077	162
ECB_00078	3
ECB_00079	1
ECB_00080	1
ECB_00081	23
ECB_00082	9
ECB_00083	5
ECB_00084	5
ECB_00085	7
ECB_00086	3
ECB_00087	1
ECB_00088	3
ECB_00089	1
ECB_00090	0
ECB_00091	0
ECB_00092	3
ECB_00093	9
ECB_00094	3
ECB_00095	5
ECB_00096	16
ECB_00097	698
ECB_00098	2
ECB_00099	25
ECB_00100	1
ECB_00101	0
ECB_00102	0
ECB_00103	0
ECB_00104	2
ECB_00105	0
ECB_00106	2
ECB_00107	0
ECB_00108	0
ECB_00109	0
ECB_00110	0
ECB_00111	31
ECB_00112	1
ECB_00113	8
ECB_00114	11
ECB_00115	11
ECB_00116	2
ECB_00117	10
ECB_00118	31
ECB_00119	1
ECB_00120	1
ECB_00121	1
ECB_00122	2
ECB_00123	15
ECB_00124	1
ECB_00125	0
ECB_00126	1
ECB_00127	29
ECB_00128	0
ECB_00129	3
ECB_00130	4
ECB_00131	0
ECB_00132	0
ECB_00133	3
ECB_00134	9
ECB_00135	1
ECB_00136	0
ECB_00137	0
ECB_00138	1
ECB_00139	0
ECB_00140	0
ECB_00141	1
ECB_00142	2
ECB_00143	1
ECB_00144	366
ECB_00145	46
ECB_00146	1
ECB_00147	1
ECB_00148	3
ECB_00149	26
ECB_00150	0
