gene_ID	count
ECB_00001	28
ECB_00002	20
ECB_00003	10
ECB_00004	7
ECB_00005	1
ECB_00006	1
ECB_00007	0
ECB_00008	47
ECB_00009	7
ECB_00010	4
ECB_00011	0
ECB_00012	1
ECB_00013	0
ECB_00014	145
ECB_00015	9
ECB_00016	3
ECB_00017	3
ECB_00018	40
ECB_00019	4
ECB_00020	0
ECB_00021	0
ECB_00022	1
ECB_00023	0
ECB_00024	1
ECB_00025	0
ECB_00026	1
ECB_00027	49
ECB_00028	0
ECB_00029	14
ECB_00030	41
ECB_00031	5
ECB_00032	2
ECB_00033	4
ECB_00034	1
ECB_00035	4
ECB_00036	10
ECB_00037	6
ECB_00038	2
ECB_00039	1
ECB_00040	0
ECB_00041	1
ECB_00042	1
ECB_00043	5
ECB_00044	0
ECB_00045	0
ECB_00046	0
ECB_00047	0
ECB_00048	0
ECB_00049	0
ECB_00050	0
ECB_00051	7
ECB_00052	24
ECB_00053	2
ECB_00054	1
ECB_00055	12
ECB_00056	5
ECB_00057	37
ECB_00058	53
ECB_00059	1
ECB_00060	1
ECB_00061	0
ECB_00062	2
ECB_00063	1
ECB_00064	9
ECB_00065	8
ECB_00066	4
ECB_00067	7
ECB_00068	0
ECB_00069	0
ECB_00070	0
ECB_00071	1
ECB_00072	4
ECB_00073	24
ECB_00074	25
ECB_00075	23
ECB_00076	43
ECB_00077	178
ECB_00078	0
ECB_00079	6
ECB_00080	19
ECB_00081	41
ECB_00082	16
ECB_00083	26
ECB_00084	14
ECB_00085	44
ECB_00086	16
ECB_00087	8
ECB_00088	9
ECB_00089	3
ECB_00090	0
ECB_00091	2
ECB_00092	7
ECB_00093	14
ECB_00094	3
ECB_00095	15
ECB_00096	40
ECB_00097	1753
ECB_00098	2
ECB_00099	48
ECB_00100	1
ECB_00101	0
ECB_00102	3
ECB_00103	1
ECB_00104	4
ECB_00105	0
ECB_00106	0
ECB_00107	0
ECB_00108	8
ECB_00109	1
ECB_00110	1
ECB_00111	33
ECB_00112	4
ECB_00113	45
ECB_00114	27
ECB_00115	95
ECB_00116	0
ECB_00117	153
ECB_00118	20
ECB_00119	0
ECB_00120	3
ECB_00121	10
ECB_00122	3
ECB_00123	24
ECB_00124	20
ECB_00125	18
ECB_00126	0
ECB_00127	13
ECB_00128	0
ECB_00129	0
ECB_00130	17
ECB_00131	0
ECB_00132	12
ECB_00133	4
ECB_00134	17
ECB_00135	0
ECB_00136	0
ECB_00137	0
ECB_00138	1
ECB_00139	0
ECB_00140	0
ECB_00141	0
ECB_00142	8
ECB_00143	1
ECB_00144	180
ECB_00145	48
ECB_00146	0
ECB_00147	1
ECB_00148	6
ECB_00149	21
ECB_00150	1
ECB_00151	2
ECB_00152	0
ECB_00153	55
ECB_00154	6
ECB_00155	67
ECB_00156	1
ECB_00157	0
ECB_00158	8
ECB_00159	3
ECB_00160	16
ECB_00161	4
ECB_00162	32
ECB_00163	2
ECB_00164	25
ECB_00165	5
ECB_00166	35
ECB_00167	87
ECB_00168	47
ECB_00169	2
ECB_00170	183
ECB_00171	3
ECB_00172	10
ECB_00173	5
ECB_00174	19
ECB_00175	56
ECB_00176	149
ECB_00177	43
ECB_00178	22
ECB_00179	8
ECB_00180	5
ECB_00181	3
ECB_00182	16
ECB_00183	21
ECB_00184	10
ECB_00185	6
ECB_00186	2
ECB_00187	10
ECB_00188	7
ECB_00189	3
ECB_00190	0
ECB_00191	3
ECB_00192	0
ECB_00193	91
ECB_00194	6
ECB_00195	5
ECB_00196	26
ECB_00197	3
ECB_00198	3
ECB_00199	1
ECB_00200	4
