gene_ID	count
ECB_00001	507
ECB_00002	984
ECB_00003	516
ECB_00004	531
ECB_00005	77
ECB_00006	13
ECB_00007	1
ECB_00008	722
ECB_00009	28
ECB_00010	8
ECB_00011	2
ECB_00012	0
ECB_00013	0
ECB_00014	625
ECB_00015	67
ECB_00016	30
ECB_00017	1
ECB_00018	59
ECB_00019	15
ECB_00020	0
ECB_00021	1
ECB_00022	0
ECB_00023	2
ECB_00024	9
ECB_00025	1
ECB_00026	2
ECB_00027	1189
ECB_00028	5
ECB_00029	119
ECB_00030	946
ECB_00031	264
ECB_00032	44
ECB_00033	131
ECB_00034	9
ECB_00035	43
ECB_00036	287
ECB_00037	1096
ECB_00038	5
ECB_00039	0
ECB_00040	2
ECB_00041	2
ECB_00042	2
ECB_00043	6
ECB_00044	4
ECB_00045	3
ECB_00046	0
ECB_00047	1
ECB_00048	0
ECB_00049	0
ECB_00050	1
ECB_00051	19
ECB_00052	6
ECB_00053	57
ECB_00054	27
ECB_00055	127
ECB_00056	130
ECB_00057	631
ECB_00058	966
ECB_00059	45
ECB_00060	11
ECB_00061	39
ECB_00062	35
ECB_00063	0
ECB_00064	10
ECB_00065	4
ECB_00066	6
ECB_00067	112
ECB_00068	2
ECB_00069	1
ECB_00070	3
ECB_00071	22
ECB_00072	30
ECB_00073	529
ECB_00074	447
ECB_00075	362
ECB_00076	156
ECB_00077	659
ECB_00078	4
ECB_00079	188
ECB_00080	134
ECB_00081	211
ECB_00082	58
ECB_00083	114
ECB_00084	73
ECB_00085	725
ECB_00086	628
ECB_00087	126
ECB_00088	301
ECB_00089	267
ECB_00090	134
ECB_00091	190
ECB_00092	361
ECB_00093	423
ECB_00094	165
ECB_00095	357
ECB_00096	946
ECB_00097	2112
ECB_00098	65
ECB_00099	1576
ECB_00100	32
ECB_00101	4
ECB_00102	23
ECB_00103	7
ECB_00104	77
ECB_00105	8
ECB_00106	10
ECB_00107	0
ECB_00108	119
ECB_00109	47
ECB_00110	36
ECB_00111	482
ECB_00112	56
ECB_00113	2515
ECB_00114	786
ECB_00115	1506
ECB_00116	5
ECB_00117	3866
ECB_00118	34
ECB_00119	52
ECB_00120	53
ECB_00121	105
ECB_00122	82
ECB_00123	385
ECB_00124	332
