YP_003044134.1,,,39,29,64,31,34,13,,2,35,32,30,21,7,40,47,41,63,60,53
YP_003044135.1,1,1,5,3,1,5,1,6,9,,9,1,1,1,15,,,,1,,
YP_003044136.1,16,10,11,21,21,5,7,44,32,11,50,53,12,24,22,56,53,69,47,58,65
YP_003044137.1,6,4,8,1,2,5,2,2,7,2,9,5,5,2,15,4,,11,5,3,9
YP_003044138.1,1,2,6,3,31,4,8,42,3,4,31,8,13,10,31,,,,2,2,
YP_003044139.1,,27,49,63,14,49,45,,17,19,35,28,36,25,2,10,2,8,6,9,7
YP_003044140.1,2,3,6,4,7,3,3,23,2,3,32,26,13,12,14,52,50,44,35,42,40
YP_003044141.1,2,3,6,2,5,8,8,4,4,9,8,,1,2,21,,,,,1,3
YP_003044142.1,1,1,3,1,2,,1,7,,,4,1,4,2,8,,2,,8,1,4
YP_003044143.1,1,2,1,3,14,1,5,21,18,13,14,4,1,1,13,,2,,4,5,1
YP_003044144.1,9,5,29,16,20,16,19,20,17,17,33,14,9,8,22,40,50,29,24,29,25
YP_003044145.1,9,14,24,28,14,17,20,14,15,11,37,24,32,29,7,22,27,22,28,24,38
YP_003044146.1,43,61,71,91,92,60,97,87,99,103,109,80,72,45,133,192,177,151,195,187,176
YP_003044147.1,2,7,13,12,7,21,11,6,4,5,13,1,3,1,20,3,1,,3,3,17
YP_003044148.1,2,5,2,2,18,3,1,4,1,1,2,3,1,1,30,1,2,,,,
YP_003044149.1,19,18,9,14,18,6,11,2,9,1,19,20,18,14,14,17,17,18,20,24,17
YP_003044150.1,117,184,213,223,454,150,138,591,252,215,358,342,279,269,37,340,323,274,325,318,354
YP_003044151.1,59.83,76,28.33,29.67,44,10,12,56,20,27.33,106,76,72.17,38,9,78.33,71,75.67,99.83,92.33,65.67
YP_003044152.1,30,76,141,158,81,130,111,76,185,163,149,126,146,104,16,191,177,148,164,188,202
YP_003044153.1,18,14,46,44,22,19,20,33,26,9,48,32,44,36,27,44,44,70,82,75,38
YP_003044154.1,23,55,79,69,59,39,52,114,56,77,136,129,90,80,41,158,167,143,181,178,221
YP_003044155.1,,2,3,5,4,4,2,2,,4,6,,1,2,13,,,,2,,
YP_003044156.1,,,,1,1,2,2,,,,2,,2,,3,,,,,,
YP_003044157.1,8,4,5,4,13,7,6,9,5,1,12,,4,2,32,,,,,,
YP_003044158.1,28,4,,,,2,2,4,3,1,,,,,13,,,,,,
YP_003044159.1,,2,3,5,2,1,1,,2,,,,,,6,,,,,,
YP_003044160.1,,,,2,,,,1,,,2,1,,,2,,,,,,
YP_003044161.1,,1,4,,2,3,,5,1,1,4,,2,,14,,,,,,
YP_003044162.1,4,21,15,20,8,8.25,15,5,10,14,13,6,13,7,18,1,,,3,1.12,
YP_003044163.1,1,,3,3,5,,1,4,1,,2,1,6,1,10,3,,,2,1,1
YP_003044164.1,,1,,,,1,,2,,,2,1,,1,10,,,,,,
YP_003044165.1,1,,,1,,,,1,,,2,,1,,4,,,,,,
YP_003044166.1,1,,,1,2,3,1,4,2,1,1,2,1,,9,,,,1,,
YP_003044167.1,20,45,44,30,59,43,36,37,63,61,115,79,67,72,22,64,63,72,63,65,81
YP_003044168.1,2,4,,,10,3,1,1,3,7,7,3,,1,8,,,,,,
YP_003044169.1,4,19,58,59,69,52,49,67,48,35,94,66,69,52,18,67,71,46,68,68,64
YP_003044170.1,17,18,23,26,28,34,37,44,37,16,62,38,24,28,49,49,46,49,77,65,62
YP_003044171.1,18,17,6,20,23,12,26,28,26,13,22,3,5,2,52,34,33,35,44,44,56
YP_003044172.1,3,4,4,4,2,4,7,9,7,4,5,3,1,3,10,,,,,,
YP_003044173.1,2,9,28,28,21,21,22,16,30,25,27,16,14,11,21.2,19,27,38,31,37,24
YP_003044174.1,,,2,,1,,1,3,,2,14,9,,10,4,18,14,19,16,17,16
YP_003044175.1,4,1,2,3,3,1,2,,4,2,2,2,,3,1,2,2,2,4,8,8
YP_003044176.1,44,43,46,49,36,18,14,6,2,3,65,49,109,52,8,27,22,35,41,41,26
YP_003044177.1,9,7,9,14,9,3,15,26,8,3,25,2,7,2,16,13,11,19,29,28,18
YP_003044178.1,25,13,12,17,18,7,14,12,11,14,5,8,10,7,19,,,8,4,3,8
YP_003044179.1,223,350,349,365,158,244,284,157,437,544,301,314,397,278,20,215,214,168,216,228,255
YP_003044180.1,,3,8,9,22,4,16,1,9,10,15,,2,2,2,,,,,,
YP_003044181.1,18,36,14,24,7,9,8,8,8,10,17,2,9,3,16,,,,3,1,
YP_003044182.1,4,1,2,3,8,6,13,11,3,8,13,3,6,2,16,,,,1.5,1,
YP_003044183.1,3,1,6,4,,5,2,,,,1,,1,,5,4,2,5,3,5,2
YP_003044184.1,9,12,11,19,29,18,13,32,30,24,22,5,13,6,38,9,14,24,18,22,16
YP_003044185.1,1,3,9,6,27,1,2,49,4,3,24,24,12,22,,26,25,17,32,30,20
YP_003044186.1,2,,4,2,,8,5,3,3,1,9,6,6,5,9,,,,2,2,
YP_003044187.1,,2,15,19,14,14,15,11,11,5,31,34,20,25,11,20,17,20,30,31,25
YP_003044188.1,1,5,2,2,2,,,,3,5,1,,1,,3,,4,,1,,
YP_003044189.1,2,11,29,16,39,16,12,36,30,6,42,48,29,32,32,49,47,63,59,53,30
YP_003044190.1,,,,,3,21,21,,,,15,19,2,,1,,1,,2,,1
YP_003044191.1,1,,1,,5,,1,2,1,2,10,6,1,3,8,,2,2,4,2,5
YP_003044192.1,,3,,,2,,1,2,,4,1,,,,2,,,,,,
YP_003044193.1,1,1,4,4,9,9,10,7,8,3,8,1,4,1,19,,,,1,,
YP_003044194.1,4,3,2,8,10,4,15,12,5,5,10,5,3,4,39,,,,,,
YP_003044195.1,,,4,7,6,,4,6,1,5,5,1,9,2,8,,,,1,,
YP_003044196.1,1,,,,2,3,3,2,,1,3,2,1,1,5,,,,,,
YP_003044197.1,,,,1,1,1,1,2,3,,3,,1,,2,,,,,,
YP_003044198.1,,,,,,,,1,,,1,,,,3,,,,,,
YP_003044199.1,2,1,3,3,4,,2,2,5,1,3,1,1,2,12,,,,,,
YP_003044200.1,1,2,,1,5,,1,2,,2,1,,2,,6,,,,,,
YP_003044201.1,,4,2,,2,3,1,23,3,1,2,2,5,,14,1,2,2,3,4,2
YP_003044202.1,10,7,4,4,13,9,10,21,8,5,16,9,5,3,21,,,3,3,,
YP_003044203.1,,2,7,10,12,,10,1,10,6,14,1,5,,18,2,2,2,2,2,2
YP_003044204.1,3,1,3,3,10,5,4,8,15,6,9,3,2,1,15,,,,1,,
YP_003044205.1,4,11,22,13,12,17,12,18,13,16,17,2,8,4,28,,,,1,1,
YP_003044206.1,,1,1,,,1,,1,,,1,1,,,4,,,,1,,
YP_003044207.1,,2,,1,5,,4,4,2,2,3,1,,3,16,,,,,,
YP_003044209.1,2,2,2,2,4,4,2,7,4,3,4,1,2,,18,,,,,,
YP_003044210.1,37.5,28,15,22,,2,3,3.5,3,3,25,22.5,19.5,6,1.5,8.5,10,7,4.5,4.5,2
YP_003044211.1,,2,3,,,,1,,,1,,,,,,,,,,,
YP_003044212.1,4,9,38,40,14,51,33,3,2,1,29,19,33,24,16,14,14,22,17,17,17
YP_003044213.1,10,6,1,1,68,7,2,11,12,2,45,1,3,1,27,,,,,,
YP_003044214.1,3,2,11,8,9,6,6,18,10,6,20,2,6,3,37,,,1,5,3,
YP_003044215.1,,,5,2,11,,2,2,1,3,6,8,,4,5,,,,1,,1
YP_003044216.1,1,2,,1,9,6,3,4,8,6,15,3,7,,15,,,,2,1,
YP_003044217.1,2,8,4,5,16,9,12,20,10,10,21,,4,2,22,,,1,1,1,
YP_003044218.1,20,7,9,9,25,15,14,19,11,11,24,6,17,2,63,,,,5,1,
YP_003044219.1,,,,,1,,,,1,,2,,2,,,,,,,,
YP_003044220.1,1,,1,,,,,1,,1,,1,,,1,,,,,,
YP_003044221.1,5,3.5,9,7,6,7,7,11,8,5,14,1,4,2,45,13,17,9,27,21,27
YP_003044222.1,1,1,9,8,12,3,4,10,4,5,9,1,8,1,14,,,,4,1,
YP_003044223.1,,9,30,30,53,31,32,33,71,76,41,42,31,33,11,68,65,54,83,75,91
YP_003044224.1,,,1,,,1,,31,,2,20,13,7,13,,6,8,12,14,12,14
YP_003044225.1,20.5,19,40,29,33,31,27,35,24,27,69,63,43,21,5,35,43,42,71,61,81
YP_003044226.1,,,2,,5.5,1,1.5,3,2,1.5,1.5,0.5,1,,2,,,,0.5,0.5,
YP_003044227.1,,,,2,3,4,4,3,1,2,1,,,1,,,,,,,
YP_003044228.1,3,,,1,3,,2,4,1,,2,1,1,1,8,,2,,1,,
YP_003044229.1,,2,8,4,3,1,8,3,3,2,7,4,4,,2,1,1,,,,
YP_003044230.1,,2,2,,2,,1,,,,1,1,4,,7,,,,2,,
YP_003044231.1,14,10,13,6,5,1,2,1,4,3,3,,4,,11,,,,,,
YP_003044232.1,,1,,,,1,2,2,,,2,,,,12,,,,,,
YP_003044233.1,1,2,3,4,7,3,5,8,3,3,8,1,4,,17,,,,1,,
YP_003044234.1,3,2,5,8,5,1,2,6,5,2,6,4,7,1,18,2,3,,1,,
YP_003044235.1,7,6,23,25,25,21,17,39,20,17,54,23,30,14,75,33,32,50,66,59,34
YP_003044236.1,3,,2,2,4,1,,4,8,6,2,1,4,,3,4,6,4,6,9,6
YP_003044237.1,,5,,1,9,5,,,5,3,2,,1,2,2,,,1,,,
YP_003044238.1,7,74,120,108,141,130,117,60,47,120,234,194,152,134,28,193,210,175,159.5,150,174
YP_003044239.1,2,8,31,53,9,18,22,7,9,3,19,16,25,15,33,14,15,34,18,21,14
YP_003044240.1,7,7,11,16,23,14,15,25,11,8,11,2,11,4,37,,,,1,,6
YP_003044241.1,1,,2,,,2,1,,1,1,2,,,,3,,,,,,
YP_003044242.1,6,1,4,5,7,4,4,7,2,2,1,,1,1,20,1,,,,,
YP_003044243.1,4,5,6,4,13,5,11,10,14,8,13,4,3,4,35,,,,1.5,,1
YP_003044244.1,2,11,9,21,12,10,16,20,11,12,28,6,15,3,45,,,,,2,
YP_003044245.1,5,1,1,,2,2,2,5,3,7,5,1,,,7,,,,,,
YP_003044246.1,0.4,0.6,0.4,0.4,1,1,2.2,0.6,0.8,,2.32,,,0.53,2.8,,,,,,
YP_003044247.1,0.4,,0.4,0.6,0.8,0.2,1.8,0.8,1,0.6,1,,0.2,,3.2,,,,0.2,,
YP_003044248.1,8,3,22,19,72,8,10,66,4,8,68,66,52,68,8,99,98,72,112,102,116
YP_003044249.1,2,7,47,49,42,42,31,61,24,41,39,42,39,37,8,52,57,51,81,79,62
YP_003044250.1,7,6,22,13,8,,,10,9,18,57,52,34,52,6,35,39,30,43,37,39
YP_003044251.1,3,5,,,1,,1,2,2,1,,1,4,,1,,,,,,
YP_003044252.1,,3,2,2,5,,9,2,,2,4,1,1,,15,,,,1,1,
YP_003044253.1,,,1,,,1,,1,,,1,1,,,2,,,,,,
YP_003044254.1,,,1,1,2,1,,,,1,,,,1,8,,,,,,
YP_003044255.1,1,1,3,2,2,1,2,4,3,2,5,2,6,2,9,,,,,,
YP_003044256.1,,,1,1,,,1,4,1,,4,,,,2,,,,,,
YP_003044257.1,,,,,,,,,,,,,,,1,,,,,,
YP_003044258.1,1,,7,12,4,3,4,,,,3,,2,,8,,,,,,
YP_003044259.1,,,,1,2,,,1,,1,2,,,,2,,,,,,
YP_003044260.1,,1,3,2,5,2,,22,9,16,9,8,7,8,1,17,8,15,14,18,21
YP_003044261.1,2,5,28,27,19.5,9,15,13.5,10,8,21,10,19,8,51,16,11,32,37,25,27
YP_003044262.1,5,6.5,1,2,5,1,2,3,8,3.5,3.5,,3.5,3,16,,,,2.5,1,
YP_003044263.1,14,17,52,42,61,46,23,117,28,26,94,85,88,83,37,124,101,111,119,155,165
YP_003044264.1,14,17,50,45,14,47,42,41,43,35,21,10,24,12,45,58,51,38,70,75,74
YP_003044265.1,,,,,,,1,,1,,,,4,2,,,,,,,
YP_003044266.1,,,3,,,,,10,1,1,1,1,3,,,,,1,4,1,6
YP_003044267.1,1,1,5,6,5,6,1,12,6,3,7,3,4,1,14,,,,,,
YP_003044268.1,,4,16,18,9,8,19,16,10,9,15,4,9,8,37,25,26,6,22,29,28
YP_003044269.1,3,14,13,14,24,9,15,12,17,8,42,22,26,9,29,19,21,17,16,18,11
YP_003044270.1,3,3,8,20,17,15,6,13,1,1,20,6,20,3,15,4,15,15,10,3,2
YP_003044271.1,1,,1,,1,3,2,,1,2,2,4,2,,14,,,,,,
YP_003044272.1,,1,1,,,1,1,1,,,,,,,7,,,,,,
YP_003044273.1,23,40,46,50,26,28,37,19,11,34,143,111,110,116,17,121,111,117,113,131,114
YP_003044274.1,1,,2,1,,,,,1,,,,,,6,,,,,,
YP_003044275.1,3,3,2,3,23,2,1,10,3,3,5,5,17,17,4,6,4,10,15,30,17
YP_003044276.1,1,7,22,27,29,20,21,23,15,12,82,79,38,48,30,87,83,89,91,99,110
YP_003044277.1,4,7,11,13,12,10,16,14,6,8,18,8,12,9,17,22,22,18,24,20,26
YP_003044278.1,9,10,17,12,25,11,17,13,23,23,33,20,24,18,18,21,22,25,31,30.12,28
YP_003044279.1,1,7,2,10,10,2,3,4,8,3,4,1,6,,23,,,,2,1,
YP_003044280.1,,3,5,2,4,6,5,10,3,,6,1,3,,19,,,1,9,8,
YP_003044281.1,5,22,20,15,6,11,11,9,14,17,25,30,18,12,7,53,50,33,49,42,64
YP_003044282.1,1,,5,2,5,,1,13,,,10,6,3,2,9,13,15,14,19,4,10
YP_003044283.1,4,3,4,5,8,2,3,1,2,1,14,4,1,1,19,,,,,1,
YP_003044284.1,,,29,5,2,17,6,5,1,,55,41,23,47,1,86,87,85,93,95,115
YP_003044285.1,6,48,65,54,121,87,56,12,2,15,111,109,71,82,14,109,100,76,112,107,87
YP_003044286.1,,,6,,,1,2,1,2,,16,19,8,10,8,17,6,20,20,12,
YP_003044287.1,10,2,12,13,16,,2,3,,1,8,4,21,19,16,24,26,36,89,74,5
YP_003044288.1,,,7,7,35,6,1,14,5,3,25,26,23,30,11,34,30,26,48,39,12
YP_003044289.1,,,,,1,,,7,,,18,24,9,23,,27,35,26,37,36,29
YP_003044290.1,22,71,128,129,208,58,45,55,37,34,195,156,165,183,,190,191,191,234,235,127
YP_003044291.1,7,23,30,25,12,2,,3,1,,33,38,24,35,8,39,44,37,66,66,6
YP_003044292.1,,,,3,33,2,,23,1,11,50,42,36,46,10,47,45,65,63,71,44
YP_003044293.1,19,61,82,80,57,47,25,5,28,16,47,46,79,74,12,47,57,61,58,61,49
YP_003044294.1,,2,2,3,1,1,2,2,1,1,29,25,22,16,7,42,44,40,59,58,19
YP_003044295.1,2,5,28,26,21,10,5,9,8,4,19,13,17,16,26,27,27,32,61,61,1
YP_003044296.1,22,38,31,40,45,20,18,47,37,40,76,73,66,56,17,129,122,112,124,138,94
YP_003044297.1,21,35,48,63,40,38,29,9,29,26,84,89,63,82,4,111,90,100,122,115,75
YP_003044298.1,46,62,227,176,165,181,160,195,163,167,289,286,194,224,45,285,319,335,345,378,329
YP_003044299.1,,,3,,1,4,4,3,1,3,2,,,,8,,,,,,
YP_003044300.1,10,14,18,20,4,13,26,7,14,17,22,2,13,6,48,23,24,16,11,5,21
YP_003044301.1,1,4,3,1,3,,,14,2,1,25,22,10,16,8,21,20,18,23,24,17
YP_003044302.1,6,12,5,15,8,12,13,4,14,7,21,17,8,13,3,24,24,23,8,17,26
YP_003044303.1,2,14,118,82,246,120,79,16,6,4,122,132,103,116,6,146,153,101,140,152,132
YP_003044304.1,2,2,12,6,22,9,8,11,5,4,11,7,19,8,17,7,5,4,9,13,7
YP_003044305.1,1,15,65,43,27,40,41,34,29,54,101,99,75,74,29,81,82,63,74,83,80
YP_003044306.1,,20,38,33,71,30,28,146,12,11,134,132,95,100,3,91,82,88,93,102,90
YP_003044307.1,19,23,8,14,40,8,4,40,26,25,62,58,45,49,16,93,81,95,84,71,87
YP_003044308.1,29,34,7,14,108,17,,469,100,95,41,26,57,32,12,35,37,36,32,30,34
YP_003044309.1,26,36,65,48,95,43,60,100,41,56,234,216,110,179,23,569,545,282,413,418,549
YP_003044310.1,4,15,3,10,13,5,3,4,8,7,5,2,3,1,14,2,2,4,2,,1
YP_003044311.1,1,7,8,4,10,9,11,4,3,6,11,1,3,,24,8,4,8,7,7,2
YP_003044312.1,2,4,11,7,7,6.18,5,2,3,1,30,23,5,10,12,30,30,27,20,25,30
YP_003044313.1,5,2,7,4,3,4,4,8,3,,15,7,8,7,25,21,22,21,17,19,14
YP_003044314.1,1,1,23,14,8,27,21,25,4,6,35,24,26,21,13,25,28,31,38,28,29
YP_003044315.1,1,8,23,9,27,7,23,31,13,8,30,20,24,11,3,34,39,40,58,58,52
YP_003044316.1,6,4,18,12,32,18,12,81,15,11,39,15,7,4,24,39,35,20,4,7,4
YP_003044317.1,16,14,8,15,9,7,1,,1,15,56,55,38,71,3,43,36,39,40,36,46
YP_003044318.1,2,3,,,1,,,6,,,,,,,1,,,,,,
YP_003044319.1,,20,25,21,33,35,30,23,20,18,56,50,28,37,2,25,31,29,38,44,35
YP_003044320.1,10,6,1,4,20,4,6,4,11,6,7,,3,3,16,,,,,1,
YP_003044321.1,4,6,23,15,23,8,8,14,6,1,24,14,25,13,23,23,18,19,31,32,36
YP_003044322.1,2,17,42,42,32,34,35,62,45,38,62,47,46,37,10,44,45,32,46,44,49
YP_003044323.1,19,10,18,17,44,14,10,51,25,31,42,27,15,19,31,36,30,26,47,53,31
YP_003044324.1,1,,3,1,7,1,1,4,2,1,4,,1,,10,,,,,,
YP_003044325.1,2,1,9,5,3,3,3,4,3,2,3,1,5,1,22,7,6,,3,,
YP_003044326.1,,1,,1,,,,,2,,1,,,,1,,,,,,
YP_003044327.1,3,8,,3,,,,7,,1,24,11,28,10,7,,,9,9,6,
YP_003044328.1,35,49,56,48,76,35,54,130,62,42,94,52,67,29,91,100,101,90,98,94,77
YP_003044329.1,,,3,,2,,,2,1,,5,1,,,2,,,,,,
YP_003044330.1,,1,21,19,35,7,11,44,16,16,16,18,14,12,14,26,25,24,29,30,27
YP_003044331.1,16,36,36,31,15,21,21,5,22,28,27,22,35,23,9,26,28,33,31,32,41
YP_003044332.1,,5,3,3,5,4,3,9,,2,6,3,3,5,5,14,18,9,8,8,18
YP_003044333.1,0.04,0.04,0.14,0.07,0.22,0.11,0.04,0.22,0.15,0.14,0.48,,0.18,0.07,0.22,0.18,0.07,0.4,0.11,0.11,
YP_003044334.1,0.23,0.1,0.1,,0.11,,0.04,0.24,0.44,0.49,0.23,0.04,,,0.42,,,,,0.04,
YP_003044335.1,4,2,5,8,3,2,3,7,6,3,8,1,1,,18,3,5,5,7,5,6
YP_003044336.1,,1,1,2,4,3,,2,1,1,2,1,3,,3,,,,,,
YP_003044337.1,1,1,4,4,3,1,,1,2,3,2,,1,,6,,,,,,
YP_003044338.1,21,19,59,54,37,60,50,28,15,15,83,74,67,49,14,126,106,78,109,105,143
YP_003044339.1,,1,,1,2,,1,,1.33,0.33,,,,,4,,,,,,
YP_003044340.1,1,1,,,,,1,,1,2,3,,2,1,1,,,,,,
YP_003044341.1,8,2,6,6,18,5.5,3,16,3,4,14,16,3,3,15,27,23,26,35,34,21
YP_003044342.1,12,14,16,16,14,15,19,7,15,15,20,21,27,4,19,4,10,18,10,9,18
YP_003044343.1,,1,4,17,13,7,4,8,7,16,33,36,18,13,13,63,81,53,63,72,67
YP_003044344.1,3,5,32,21,10,30,14,35,3.5,4,28,13,3,5,23.5,21,18,19,29,13,28
YP_003044345.1,21,42,79,64,81,40,51,79,37,51,77,72,85,86,11,75,74,76,84,88,84
YP_003044346.1,100,131,119,142,141,68,74,36,101,189,157,120,192,125,21,114,101,112,138,149,110
YP_003044347.1,6,8,13,14,12,17,7,13,6,6,26,18,23,20,22,24,26,28,27,33,37
YP_003044348.1,27,15,6,10,16,13,10,16,17,10,20,12,16,12,16,30,32,40,46,41,36
YP_003044349.1,,,2,,2,1,,,,,8,6,,3,7,2,2,8,9,9,7
YP_003044350.1,3,1,,2,2,3,2,5,1,3,5,2,3,1,10,6,5,,,5,
YP_003044351.1,144,199,580,465,301,269,221,431,181,191,650,600,566,533,40,445,443,417,407,465,485
YP_003044352.1,1,,,,,1,1,2,1,,,,,,12,1,,,,,
YP_003044353.1,,,3,4,5,4,,5,3,2,1,2,1,2,7,,,,,,
YP_003044354.1,2.5,8,3,3,11.5,6,6,9,4,2,15,9,3,3,6,10,6,20,12,13,13
YP_003044355.1,,7,21,16,4,18,16,12,12,7,10,1,1,2,30,,,,3,,1
YP_003044356.1,,,1,,3,4,2,3,2,3,,,,,4,,,,,,
YP_003044357.1,,3,2,4,1,5,1,1,,,4,,,1,23,,,,,,
YP_003044358.1,1,,,,,,,,,,,,,,3,,,,,,
YP_003044359.1,1,1,2,,1,2,,2,1,,,,,,2,,,,,,
YP_003044360.1,,2,4,,3,1,2,1,4,,9,,1,1,20,,,,1,,
YP_003044361.1,,,,,4,,,,,,,,,,,,,,,,
YP_003044362.1,,,,,3,1,1,2,1,1,,,1,1,3,,,,,,1
YP_003044363.1,2,2,3,2,16,1,,15,6,8,2,2,4,2,5,,,,,,
YP_003044364.1,2,1,2,,1,1,6,,,,7,,1,1,13,,,,1,,
YP_003044365.1,7,22,22,22,32,15,12,12,21,24,24,22,32,14,6,20,26,19,20,16,24
YP_003044366.1,8,45,110,88,71,84,81,56,110,113,112,74,86,82,23,87,81,60,112,115,138
YP_003044367.1,25,35,14,18,6,8,1,12,14,24,17,15,21,11,7,24,24,39,29,36,41
YP_003044368.1,,2,,,2,,15,,3,,17,,,,6,,,,,,
YP_003044369.1,,3,14,11,13,8,32,36,1,2,22,17,22,22,5,26,32,28,34,28,42
YP_003044370.1,1,1,15,9,13,17,9,25,11,4,38,32,32,20,19,15,15,20,30,33,13
YP_003044371.1,2,,24,23,,10,13,5,1,1,20,14,23,8,12,19,16,10,36,23,23
YP_003044372.1,,,6,2,12,6,12,6,2,,19,3,3,3,2,10,4,2,7,14,4
YP_003044373.1,,,,1,,,,,,,,,,,,,,,,,
YP_003044374.1,4,3,10,10,8,5.18,10,18,25,5,9,3,4,6,35,,,,2,,
YP_003044375.1,,,,,1,,,1,,,,,1,,1,,,,,,
YP_003044376.1,4,3,9,11,7,6,5,5,10,4,3,1,2,,12,,,,1,2,1
YP_003044377.1,,,3,2,10,7,7,10,7,3,32,22,4,15,14,38,56,40,31,33,43
YP_003044378.1,2,3,4,1,8,6,6,24,5,7,11,,5,2,45,,,,,,13
YP_003044379.1,9,5,23,20,14,21,15,13,10,10,16,7,21,8,20,40,30,27,34,30,21
YP_003044380.1,1,5,2,3,6,1,2,10,9,17,13,8,5,3,4,9,13,7,21,14,11
YP_003044381.1,5,2,3,2,6,1,3,5,2,3,4,,,1,15,,,,2,6,
YP_003044382.1,2,3,1,3,14,3,14,19,11,9,25,24,3,11,5,8,8,15,28,18,12
YP_003044383.1,,,3,,7,2,3,1,,3,6,8,6,5,7,15,12,9,29,9,
YP_003044384.1,,2,1,2,4,1,,5,,1,,1,,,19,,,,,,
YP_003044385.1,,,,,,,,,,,,,,,1,,,,,,
YP_003044386.1,1,2,3,2,10,2,8,3,3,,4,,2,,20,,,,1,,
YP_003044387.1,2,2,8,4,17,5,7,7,5,4,14,2,12,6,21,12,19,20,23,18,28
YP_003044388.1,9,14,36,31,30,21,23,43,20,7,58,52,36,47,12,48,60,62,54,53,68
YP_003044389.1,6,11,18,25,28,36,6,55,25,22,47,30,27,43,11,90,81,77,97,82,89
YP_003044390.1,6,10,29,25,30,31,30,28,21,15,78,79,39,51,5,69,69,71,99,100,108
YP_003044391.1,5,4,7,5,9,5,8,3,10,11,15,3,10,1,47,,,,,,
YP_003044392.1,69,4,8,3,8,10,8,15,6,5,7,4,4,,14,,,,1,,
YP_003044393.1,36,92,154,151,80,109,103,42,111,122,176,172,175,132,14,97,85,77,145,122,119
YP_003044394.1,4,6,35,34,37,49,29,6,13,8,41,39,43,35,7,43,35,31,49,52,34
YP_003044395.1,,1,,2,2,1,,3,,1,,,,,1,,,,,,5
YP_003044396.1,,1,11,5,4,3,11,3,6,6,8,,4,1,16,,,1,2,,
YP_003044397.1,39,90,201,155,261,206,197,242,169,151,310,277,271,283,37,168,163,168,204,236,252
YP_003044398.1,1,11,4,13,12,8,,18,3,,12,18,17,8,19,4,13,16,16,11,27
YP_003044399.1,9,11,37,33,25,29,27,27,22,26,34,31,31,21,10,35,35,32,40,46,32
YP_003044400.1,2,3,6,7,5,2,5,15,3,3,19,8,8,4,18,23,22,23,28,23,8
YP_003044401.1,7,13,5,4,36,5,9,18,10,19,15,8,15,8,37,31,37,32,45,39,26
YP_003044402.1,1,11,1,4,3,4,2,6,14,6,3,,7,3,15,6,5,8,4,3,1
YP_003044403.1,,,,,1,,,2,2,1,2,,,,4,,,,,,
YP_003044404.1,1,1,5,4,1,3,4,,1,3,7,,2,,16,,,,,,
YP_003044405.1,44,55,58,45,135,28,47,54,39,52,174,154,131,122,15,104,114,102,128,134,122
YP_003044407.1,,,,,,,,,,,,,,,1,,,,,,
YP_003044409.1,,,1,2,,1,,1,1,,,,,,3,,,,,,
YP_003044410.1,2,5,5,7,8,3,6,2,5,5,8,4,3,3,6,4,4,,,,2
YP_003044411.1,3,5,6,6,6,7,5,6,10,4,7,4,2,1,6,,,,1,,
YP_003044412.1,,1,,,1,,,,1,2,28,21,14,23,10,33,26,31,27,27,30
YP_003044413.1,1,,14,10,9,20,11,4,5,2,9,3,6,5,5,,,,1,,
YP_003044414.1,2,6,9,8,7,6,1,19,4,4,11.67,7,9,7,18,7,5,9,18,12,11
YP_003044415.1,4,6,16,14,14,5,6,22,13,6,21,1,9,2,18.5,,,,2,1,
YP_003044416.1,4,3,2,4,2,1,5,7,3,,4,,,1,7,,,,,,
YP_003044417.1,8.5,20.5,14,12,51,23,16.5,19.5,15,11,32,9,8,9,71,,,1,2,1,2
YP_003044418.1,5,3.5,11,10.5,18,17.5,13.5,14,7.5,4,19,5,6,2.5,69.5,,,,1.5,3,1
YP_003044419.1,1,,1,,12,3,2,11,,4,11,1.5,4,,7,,,,,,
YP_003044420.1,3,,,,1,,,4,,3,1,1,2,3,4.5,,,,,,
YP_003044421.1,18,18,18,22,36,1,20,20,29,28,42,32,38,28,12,41,29,51,54,61,54
YP_003044422.1,,,0.5,2.5,5,2,8.5,7,1,3.5,8,,1,,45,1,2,,,,
YP_003044423.1,1,4,5,6,17,3,2,3,3,5,8,2,2,2,23,,4,5,5,7,1
YP_003044424.1,,,3,,3,2,1,3,14,7,5,1,1,,17,1,5,6,8,8,2
YP_003044425.1,30,45,55,59,60,45,39,1,48,74,90,84,69,51,7,79,76,68,79,77,82
YP_003044426.1,11,63,209,165,40,248,206,18,174,184,264,236,128,157,14,105,109,116,141,125,122
YP_003044427.1,,1,4,,14,,3,8,4,1,4,7,13,8,9,22,22,24,26,25,16
YP_003044428.1,52,96,274,206,587,253,320,1028,376,276,405,346,341,271,63,405,375,375,482,492,489
YP_003044429.1,,,,,,,,1,,,1,3,,,5,,,,,,
YP_003044430.1,37,36,172,157,187,131,103,64,54,32,225,210,190,227,14,232,219,238,281,276,308
YP_003044431.1,3,1,,,5,2,5,3,3,9,2,,1,1,13,9,8,11,15,12,12
YP_003044432.1,,,3,2,1,,1,,5,2,,2,1,,8,,,,,,
YP_003044433.1,6,14,18,17,33,8,6,31,14,8,34,18,21,9,36,27,24,19,37,30,37
YP_003044434.1,1,3,18,19,31,17,19,17,15,9,41,31,21,14,17,28,28,43,46,59,49
YP_003044435.1,,,,1,,,3,1,3,,2,1,2,,3,,2,,2,2,
