,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
3645,YP_003046884.1,0.23061766987935,-0.219529462857851,0.766734243590403,-0.286317540520762,0.774634924835684,NA,,ECB_03710,,-1,protein,Exp,carbonSource,gluconate,glucose
3646,YP_003046885.1,0.18235531031579,-0.428034016359869,0.72478012891078,-0.590570849401087,0.554808001461154,NA,,ECB_03711,,-1,protein,Exp,carbonSource,gluconate,glucose
3647,YP_003046886.1,1.20433572358137,-1.61035490483558,0.787792354378735,-2.04413624463965,0.0409400894209878,NA,,ECB_03712,,-1,protein,Exp,carbonSource,gluconate,glucose
3648,YP_003046887.1,1.42177325153133,-1.13853766069701,0.796526285376159,-1.42937864273913,0.152895433503413,0.341046987287151,,ECB_03713,,-1,protein,Exp,carbonSource,gluconate,glucose
3649,YP_003046888.1,0.417154730029617,-1.09349234080742,0.785262667679181,-1.39251792529397,0.163765617388994,NA,,ECB_03714,,-1,protein,Exp,carbonSource,gluconate,glucose
3650,YP_003046889.1,0.571322734592693,-0.862400353463905,0.788968490795715,-1.09307325137171,0.274361639180738,NA,,ECB_03715,,-1,protein,Exp,carbonSource,gluconate,glucose
3651,YP_003046890.1,2.59902687719038,-0.521437037668227,0.706107279677072,-0.738467160268761,0.460230615964532,0.621512598585339,,ECB_03716,,-1,protein,Exp,carbonSource,gluconate,glucose
3652,YP_003046891.1,31.7022742876301,0.978401244819542,0.483174163876503,2.02494528467713,0.0428729829003359,0.187912704322417,ysgA,ECB_03717,b3830,1,protein,Exp,carbonSource,gluconate,glucose
3653,YP_003046892.1,42.408808595842,0.31210404581752,0.481454863968191,0.648251932164799,0.516822017964352,0.666729946045913,udp,ECB_03718,b3831,1,protein,Exp,carbonSource,gluconate,glucose
3654,YP_003046893.1,0.274088073408201,-0.383355595448164,0.759185972968991,-0.504956109698594,0.613589663275844,NA,,ECB_03719,,-1,protein,Exp,carbonSource,gluconate,glucose
3655,YP_003046894.1,0.31941751013821,-0.270575046132477,0.778634752816293,-0.347499318716275,0.72821623024173,NA,,ECB_03720,,-1,protein,Exp,carbonSource,gluconate,glucose
3656,YP_003046895.1,2.48787694298897,0.54682897398425,0.782671494049351,0.698669848259185,0.484758381277581,0.639715333925286,,ECB_03721,,1,protein,Exp,carbonSource,gluconate,glucose
3657,YP_003046896.1,0.139609188411916,-0.311679645272059,0.660090996365634,-0.472176786212995,0.636800607753005,NA,,ECB_03722,,-1,protein,Exp,carbonSource,gluconate,glucose
3658,YP_003046897.1,0.436445755914227,-0.630598640637649,0.771068579136967,-0.817824325487959,0.413457505904393,NA,,ECB_03723,,-1,protein,Exp,carbonSource,gluconate,glucose
3659,YP_003046898.1,0.976829468959459,0.751873112679947,0.768623095733097,0.978207806731109,0.327971556138164,NA,,ECB_03724,,1,protein,Exp,carbonSource,gluconate,glucose
3660,YP_003046899.1,3.8300026206671,-0.69199154513932,0.659284525887292,-1.0496098694384,0.293897517587462,0.473775560866131,yigN,ECB_03725,b3832,-1,protein,Exp,carbonSource,gluconate,glucose
3661,YP_003046900.1,30.4975137981431,0.430636895556231,0.412875876198302,1.043017818143,0.296940040458806,0.47592604408484,ubiE,ECB_03726,b3833,1,protein,Exp,carbonSource,gluconate,glucose
3662,YP_003046901.1,1.1506264925167,2.20840306676426,0.71843093665488,3.07392534771248,0.00211262289906063,NA,yigP,ECB_03727,b3834,1,protein,Exp,carbonSource,gluconate,glucose
3663,YP_003046902.1,5.88197181807315,0.268334407331423,0.643148365880804,0.417220071707613,0.676517445170794,0.787343921113346,ubiB,ECB_03728,b3835,1,protein,Exp,carbonSource,gluconate,glucose
3664,YP_003046903.1,11.5195913918671,1.27006351579131,0.648232944123319,1.9592702396651,0.0500811470847306,0.201041588064551,tatA,ECB_03729,b3836,1,protein,Exp,carbonSource,gluconate,glucose
3665,YP_003046904.1,9.35577411190336,-0.473173393304795,0.560971213439223,-0.843489615810848,0.39895467093942,0.570357418454134,tatB,ECB_03730,b3838,-1,protein,Exp,carbonSource,gluconate,glucose
3666,YP_003046905.1,1.50440471317675,2.83652945283302,0.64095748814269,4.42545645430005,9.62385695623351e-06,0.000865727316699505,tatC,ECB_03731,b3839,1,protein,Exp,carbonSource,gluconate,glucose
3667,YP_003046906.1,1.07853482793777,-0.273268074501604,0.744323162485089,-0.367136330393424,0.713517328872651,NA,tatD,ECB_03732,b4483,-1,protein,Exp,carbonSource,gluconate,glucose
3668,YP_003046907.1,4.00772434229204,1.48464859620694,0.482082852959524,3.0796544351093,0.00207240895760814,0.0342835653272889,rfaH,ECB_03733,b3842,1,protein,Exp,carbonSource,gluconate,glucose
3669,YP_003046908.1,25.8277801796254,0.905830798417318,0.416757862201613,2.17351819982969,0.0297413375428869,0.153068750554058,ubiD,ECB_03734,b3843,1,protein,Exp,carbonSource,gluconate,glucose
3670,YP_003046909.1,15.2366744518647,-0.738679780074127,0.516915343840867,-1.42901499999105,0.152999922189702,0.341046987287151,fre,ECB_03735,b3844,-1,protein,Exp,carbonSource,gluconate,glucose
3671,YP_003046910.1,16.1341033396747,1.08919225751439,0.70484551018657,1.54529218356811,0.122275605271289,0.313263608195029,fadA,ECB_03736,b3845,1,protein,Exp,carbonSource,gluconate,glucose
3672,YP_003046911.1,28.9886060337336,0.854752273641041,0.605725653634547,1.41112113794794,0.158208898238978,0.345997930426319,fadB,ECB_03737,b3846,1,protein,Exp,carbonSource,gluconate,glucose
3673,YP_003046912.1,56.4525709265877,0.670134925294043,0.383741209554516,1.74631993804366,0.0807553732136795,0.247393444924447,pepQ,ECB_03738,b3847,1,protein,Exp,carbonSource,gluconate,glucose
3674,YP_003046913.1,0.596834883359705,-0.579946124183052,0.793400643091441,-0.730962508327853,0.46480205348167,NA,yigZ,ECB_03739,b3848,-1,protein,Exp,carbonSource,gluconate,glucose
3675,YP_003046914.1,0.176515250079261,-0.264735725621397,0.696495847947214,-0.380096631446769,0.703873686196063,NA,trkH,ECB_03740,b3849,-1,protein,Exp,carbonSource,gluconate,glucose
3676,YP_003046915.1,5.55988863531499,-0.0842353761232751,0.581560915978019,-0.144843599026278,0.884834358129368,0.941763039259015,hemG,ECB_03741,b3850,-1,protein,Exp,carbonSource,gluconate,glucose
3677,YP_003046916.1,0.396120861987878,-0.235149614575045,0.786293175727002,-0.299060988743323,0.764893511315754,NA,mobB,ECB_03742,b3856,-1,protein,Exp,carbonSource,gluconate,glucose
3678,YP_003046917.1,2.29199920671998,0.219852071515272,0.68212913360112,0.322302714670199,0.747223376769559,0.837237223317996,mobA,ECB_03743,b3857,1,protein,Exp,carbonSource,gluconate,glucose
3679,YP_003046918.1,30.0378739939906,-0.0953842326347526,0.458988662385034,-0.207813918843026,0.835374264204863,0.905049513444705,yihD,ECB_03744,b3858,-1,protein,Exp,carbonSource,gluconate,glucose
3680,YP_003046919.1,6.49253309493723,1.54371818349497,0.532665697758577,2.89809948339238,0.00375431482619492,0.0491264174236727,yihE,ECB_03745,b3859,1,protein,Exp,carbonSource,gluconate,glucose
3681,YP_003046920.1,15.281910659605,0.127117613140165,0.457105052677668,0.278092776256847,0.780941140830617,0.863734327680855,dsbA,ECB_03746,b3860,1,protein,Exp,carbonSource,gluconate,glucose
3682,YP_003046921.1,0.998181959993874,-0.145413397577118,0.793049654179535,-0.183359764184701,0.854515744122992,NA,yihF,ECB_03747,b3861,-1,protein,Exp,carbonSource,gluconate,glucose
3683,YP_003046922.1,1.37559211976164,-0.325444732275163,0.764049122421518,-0.425947393596532,0.670146179337659,0.781893476748624,yihG,ECB_03748,b3862,-1,protein,Exp,carbonSource,gluconate,glucose
3684,YP_003046923.1,69.0741481063333,0.640949256064552,0.421357416600685,1.52115337433819,0.128221352914708,0.319196085239993,polA,ECB_03749,b3863,1,protein,Exp,carbonSource,gluconate,glucose
3685,YP_003046924.1,19.2200265694783,1.35283319658112,0.443656369835375,3.04928158043377,0.00229389367850008,0.0361091781619137,engB,ECB_03750,b3865,1,protein,Exp,carbonSource,gluconate,glucose
3686,YP_003046925.1,14.4962796183675,0.624321341172751,0.507875973091843,1.22927914343341,0.218967164296267,0.405054275167854,yihI,ECB_03751,b3866,1,protein,Exp,carbonSource,gluconate,glucose
3687,YP_003046926.1,15.8985748827139,1.30915469402233,0.459771496384992,2.84740290408544,0.00440775377971865,0.0545901484161947,hemN,ECB_03752,b3867,1,protein,Exp,carbonSource,gluconate,glucose
3688,YP_003046927.1,12.0188879479669,0.407805133042854,0.408044415780653,0.999413586539737,0.317594380851678,0.492776770222306,glnG,ECB_03753,b3868,1,protein,Exp,carbonSource,gluconate,glucose
3689,YP_003046928.1,1.77628536649873,0.527874495238136,0.67613614349616,0.780722196728911,0.434965902656388,0.601780782886615,glnL,ECB_03754,b3869,1,protein,Exp,carbonSource,gluconate,glucose
3690,YP_003046929.1,255.520264422879,0.515854492352191,0.458227581052004,1.12576045983065,0.26026692475312,0.445717030524725,glnA,ECB_03755,b3870,1,protein,Exp,carbonSource,gluconate,glucose
3691,YP_003046930.1,113.865184168363,0.485732510418792,0.42339202702142,1.14724057001248,0.251282208474433,0.439308820508344,bipA,ECB_03756,b3871,1,protein,Exp,carbonSource,gluconate,glucose
3692,YP_003046931.1,1.08243744082718,-0.429184847410628,0.766719560682122,-0.559767703107507,0.575637895756807,NA,yihL,ECB_03757,b3872,-1,protein,Exp,carbonSource,gluconate,glucose
3693,YP_003046932.1,1.52363233853079,0.492779278807821,0.669306894753291,0.736253104025563,0.461576680006162,0.622967127560765,yihM,ECB_03758,b3873,1,protein,Exp,carbonSource,gluconate,glucose
3694,YP_003046933.1,1.18344982763427,-1.93867922343613,0.786718387647389,-2.46426072388314,0.0137296199768979,NA,yihN,ECB_03759,b3874,-1,protein,Exp,carbonSource,gluconate,glucose
3695,YP_003046934.1,1.0544543315181,0.340322041723885,0.781573359933103,0.435431987795764,0.663248896043327,NA,ompL,ECB_03760,b3875,1,protein,Exp,carbonSource,gluconate,glucose
3696,YP_003046935.1,0.451899225099115,-0.523663857822555,0.786020164785603,-0.666221912977755,0.505269268572171,NA,yihO,ECB_03761,b3876,-1,protein,Exp,carbonSource,gluconate,glucose
3697,YP_003046936.1,0.636622038757987,-1.29660762361952,0.773153931655961,-1.67703683643232,0.0935352788249883,NA,yihP,ECB_03762,b3877,-1,protein,Exp,carbonSource,gluconate,glucose
3698,YP_003046937.1,0.944420179381795,-1.78010861396523,0.786878441428423,-2.262240925973,0.0236825220196288,NA,yihQ,ECB_03763,b3878,-1,protein,Exp,carbonSource,gluconate,glucose
3699,YP_003046938.1,0.369086799638566,-0.567592425620488,0.791713845336037,-0.716916129437623,0.473425848960702,NA,yihR,ECB_03764,b3879,-1,protein,Exp,carbonSource,gluconate,glucose
3700,YP_003046939.1,0.902486870908197,-1.68437170579345,0.78534844260445,-2.1447444400699,0.0319732856285986,NA,yihS,ECB_03765,b3880,-1,protein,Exp,carbonSource,gluconate,glucose
3701,YP_003046940.1,1.49792611862331,-1.0456450439201,0.791385482681832,-1.3212840856982,0.186406658305024,0.375791945042847,yihT,ECB_03766,b3881,-1,protein,Exp,carbonSource,gluconate,glucose
3702,YP_003046941.1,1.15763323281747,-0.613361738451309,0.792945033007603,-0.773523652862616,0.439212536094489,NA,yihU,ECB_03767,b3882,-1,protein,Exp,carbonSource,gluconate,glucose
3703,YP_003046942.1,0.548704603931892,-0.529949613989112,0.780479640858587,-0.679005045418131,0.497134665095716,NA,yihV,ECB_03768,b3883,-1,protein,Exp,carbonSource,gluconate,glucose
3704,YP_003046943.1,5.21008004976667,1.67214492824793,0.499888172337654,3.34503799205409,0.000822712999904417,0.0181621121120301,yihW,ECB_03769,b3884,1,protein,Exp,carbonSource,gluconate,glucose
3705,YP_003046944.1,6.52481600845559,-0.0256713750676732,0.591086339378912,-0.0434308380306125,0.965358095692447,0.986227796170527,yihX,ECB_03770,b3885,-1,protein,Exp,carbonSource,gluconate,glucose
3706,YP_003046945.1,0.35809022045185,-0.614197592637297,0.79131141997781,-0.776176833963196,0.437644582359607,NA,rbn,ECB_03771,b2268,-1,protein,Exp,carbonSource,gluconate,glucose
3707,YP_003046946.1,2.4540038167473,1.06780447992193,0.643426867194493,1.6595584274835,0.0970033174476958,0.272645246612698,dtd,ECB_03772,b3887,1,protein,Exp,carbonSource,gluconate,glucose
3708,YP_003046947.1,0.215172291020179,-0.43769254915069,0.745103365215439,-0.587425274913549,0.55691812302686,NA,yiiE,ECB_03774,b3889,-1,protein,Exp,carbonSource,gluconate,glucose
3709,YP_003046948.1,0.0965774656887362,-0.111242615299273,0.659315007900757,-0.168724530711756,0.866013322687739,NA,yiiF,ECB_03775,b3890,-1,protein,Exp,carbonSource,gluconate,glucose
3710,YP_003046949.1,12.9236968046893,1.04784089208822,0.460139288873554,2.27722543461436,0.0227727670286184,0.134334728550831,fdhE,ECB_03776,b3891,1,protein,Exp,carbonSource,gluconate,glucose
3711,YP_003046950.1,0.313602414129575,-0.229034154186771,0.770351599747304,-0.297311194345414,0.766228935994457,NA,fdoI,ECB_03777,b3892,-1,protein,Exp,carbonSource,gluconate,glucose
3712,YP_003046951.1,4.40896423014439,1.08466121306607,0.76017372197577,1.42685965287898,0.15362035257485,0.342100708233993,fdoH,ECB_03778,b3893,1,protein,Exp,carbonSource,gluconate,glucose
3713,YP_003046952.1,34.6059918854113,1.06401014042728,0.734261832404277,1.44908817736484,0.147312959243047,0.334525613301929,fdoG,ECB_03779,b3894,1,protein,Exp,carbonSource,gluconate,glucose
3714,YP_003046953.1,6.03724657287575,1.29385512422227,0.518945850222136,2.49323724945181,0.0126584233444284,0.0973983669956681,fdhD,ECB_03780,b3895,1,protein,Exp,carbonSource,gluconate,glucose
3715,YP_003046954.1,0.620431960443514,-0.694193880094888,0.779935661074538,-0.89006557174021,0.373430678040845,NA,yiiG,ECB_03781,b3896,-1,protein,Exp,carbonSource,gluconate,glucose
3716,YP_003046955.1,1.06368168362902,-1.19582760281376,0.795672240638122,-1.50291482062352,0.132861010689545,NA,frvR,ECB_03782,b3897,-1,protein,Exp,carbonSource,gluconate,glucose
3717,YP_003046956.1,0.779692942791462,-0.899423238755296,0.79159718257989,-1.13621328947128,0.25586730998871,NA,frvX,ECB_03783,b3898,-1,protein,Exp,carbonSource,gluconate,glucose
3718,YP_003046957.1,0.782886284802299,0.750434455139982,0.797773916874954,0.94066055465888,0.346878839255651,NA,frvB,ECB_03784,b3899,1,protein,Exp,carbonSource,gluconate,glucose
